Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,8,004,4,Afghanistan,0,46,-,-,46,0.17,0.16,0.01
ALB,8,008,8,Albania,0,2,-,-,2,0.12,0.18,0.00
DZA,8,012,12,Algeria,0,63,-,-,63,0.29,0.27,0.01
AGO,8,024,24,Angola,0,45,-,-,45,0.19,0.18,0.01
AZE,8,031,31,Azerbaijan,0,13,-,-,13,0.27,0.29,0.01
ARG,8,032,32,Argentina,0,132,-,-,132,0.55,0.61,0.02
AUS,8,036,36,Australia,0,339,-,-,339,3.1,3.4,0.10
AUT,8,040,40,Austria,0,23,-,-,23,0.68,0.81,0.02
BHS,8,044,44,Bahamas,0,0,-,-,0,0.00,0.00,0.00
BHR,8,048,48,Bahrain,0,3,-,-,3,0.32,0.41,0.01
BGD,8,050,50,Bangladesh,0,112,-,-,112,0.11,0.13,0.00
ARM,8,051,51,Armenia,0,3,-,-,3,0.26,0.26,0.01
BRB,8,052,52,Barbados,0,1,-,-,1,0.76,0.97,0.03
BEL,8,056,56,Belgium,0,34,-,-,34,0.75,0.85,0.03
BTN,8,064,64,Bhutan,0,0,-,-,0,0.00,0.00,0.00
BOL,8,068,68,Bolivia (Plurinational State of),0,5,-,-,5,0.07,0.07,0.00
BIH,8,070,70,Bosnia Herzegovina,0,1,-,-,1,0.07,0.10,0.00
BWA,8,072,72,Botswana,0,2,-,-,2,0.14,0.14,0.00
BRA,8,076,76,Brazil,0,327,-,-,327,0.28,0.35,0.01
BLZ,8,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,8,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,8,096,96,Brunei Darussalam,0,0,-,-,0,0.00,0.00,0.00
BGR,8,100,100,Bulgaria,0,5,-,-,5,0.22,0.25,0.01
MMR,8,104,104,Myanmar,0,95,-,-,95,0.30,0.34,0.01
BDI,8,108,108,Burundi,0,10,-,-,10,0.14,0.11,0.00
BLR,8,112,112,Belarus,0,9,-,-,9,0.28,0.29,0.01
KHM,8,116,116,Cambodia,0,11,-,-,11,0.10,0.11,0.00
CMR,8,120,120,Cameroon,0,35,-,-,35,0.21,0.18,0.01
CAN,8,124,124,Canada,0,87,-,-,87,0.57,0.67,0.02
CPV,8,132,132,Cape Verde,0,0,-,-,0,0.00,0.00,0.00
