Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
MEX,8,484,484,Mexico,0,2150,-,-,2150,1.9,2.1,0.12
MNG,8,496,496,Mongolia,0,32,-,-,32,1.0,1.2,0.07
MDA,8,498,498,Republic of Moldova,0,46,-,-,46,1.2,1.7,0.08
MNE,8,499,499,Montenegro,0,4,-,-,4,0.72,0.99,0.05
MAR,8,504,504,Morocco,0,501,-,-,501,1.6,1.7,0.10
MOZ,8,508,508,Mozambique,0,63,-,-,63,0.25,0.21,0.01
OMN,8,512,512,Oman,0,122,-,-,122,2.0,2.6,0.13
NAM,8,516,516,Namibia,0,25,-,-,25,1.4,1.1,0.09
NPL,8,524,524,Nepal,0,162,-,-,162,0.68,0.65,0.04
NLD,8,528,528,The Netherlands,0,359,-,-,359,2.7,3.6,0.17
NCL,8,540,540,New Caledonia,0,2,-,-,2,0.72,0.95,0.05
VUT,8,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,8,554,554,New Zealand,0,155,-,-,155,4.0,4.9,0.26
NIC,8,558,558,Nicaragua,0,58,-,-,58,1.0,1.0,0.06
NER,8,562,562,Niger,0,141,-,-,141,1.0,0.59,0.07
NGA,8,566,566,Nigeria,0,756,-,-,756,0.57,0.39,0.04
NOR,8,578,578,Norway,0,206,-,-,206,4.4,5.9,0.28
PAK,8,586,586,Pakistan,0,1886,-,-,1886,1.1,0.95,0.07
PAN,8,591,591,Panama,0,59,-,-,59,1.6,1.7,0.10
PNG,8,598,598,Papua New Guinea,0,33,-,-,33,0.50,0.41,0.03
PRY,8,600,600,Paraguay,0,127,-,-,127,2.3,2.1,0.15
PER,8,604,604,Peru,0,258,-,-,258,0.89,1.0,0.06
PHL,8,608,608,Philippines,0,1740,-,-,1740,2.0,1.9,0.12
POL,8,616,616,Poland,0,537,-,-,537,1.5,2.3,0.10
PRT,8,620,620,Portugal,0,271,-,-,271,2.9,4.9,0.19
GNB,8,624,624,Guinea-Bissau,0,8,-,-,8,0.59,0.43,0.04
TLS,8,626,626,Timor-Leste,0,9,-,-,9,1.1,0.76,0.07
PRI,8,630,630,Puerto Rico,0,97,-,-,97,3.9,6.0,0.26
QAT,8,634,634,Qatar,0,34,-,-,34,0.97,1.3,0.06
REU,8,638,638,"France, La Réunion",0,11,-,-,11,1.5,1.8,0.10
ROU,8,642,642,Romania,0,337,-,-,337,1.9,3.0,0.12
RUS,8,643,643,Russian Federation,0,2515,-,-,2515,1.9,2.7,0.12
RWA,8,646,646,Rwanda,0,60,-,-,60,0.62,0.50,0.04
LCA,8,662,662,Saint Lucia,0,2,-,-,2,1.2,1.5,0.08
STP,8,678,678,Sao Tome and Principe,0,1,-,-,1,0.87,0.49,0.06
SAU,8,682,682,Saudi Arabia,0,660,-,-,660,1.6,2.2,0.10
SEN,8,686,686,Senegal,0,89,-,-,89,0.80,0.56,0.05
SRB,8,688,688,Serbia,0,158,-,-,158,2.0,3.0,0.13
SLE,8,694,694,Sierra Leone,0,1,-,-,1,0.01,0.01,0.00
SGP,8,702,702,Singapore,0,141,-,-,141,2.4,3.9,0.15
SVK,8,703,703,Slovakia,0,56,-,-,56,1.1,1.6,0.07
VNM,8,704,704,Viet Nam,0,956,-,-,956,1.0,1.3,0.07
SVN,8,705,705,Slovenia,0,46,-,-,46,2.4,3.9,0.16
SOM,8,706,706,Somalia,0,107,-,-,107,1.2,0.70,0.08
ZAF,8,710,710,South Africa,0,502,-,-,502,0.96,1.0,0.06
ZWE,8,716,716,Zimbabwe,0,89,-,-,89,0.88,0.64,0.06
ESP,8,724,724,Spain,0,789,-,-,789,1.7,3.0,0.11
SSD,8,728,728,South Sudan,0,60,-,-,60,0.81,0.58,0.05
SDN,8,729,729,Sudan,0,371,-,-,371,1.1,0.91,0.07
SUR,8,740,740,Suriname,0,6,-,-,6,1.2,1.3,0.08
SWZ,8,748,748,Eswatini,0,6,-,-,6,0.70,0.57,0.05
SWE,8,752,752,Sweden,0,240,-,-,240,2.9,3.9,0.19
CHE,8,756,756,Switzerland,0,193,-,-,193,2.7,3.8,0.17
SYR,8,760,760,Syrian Arab Republic,0,147,-,-,147,0.92,0.89,0.06
TJK,8,762,762,Tajikistan,0,49,-,-,49,0.65,0.57,0.04
THA,8,764,764,Thailand,0,1028,-,-,1028,1.6,2.3,0.10
TGO,8,768,768,Togo,0,63,-,-,63,1.1,0.81,0.07
TTO,8,780,780,Trinidad and Tobago,0,23,-,-,23,1.7,2.3,0.11
ARE,8,784,784,United Arab Emirates,0,50,-,-,50,0.42,0.57,0.03
TUN,8,788,788,Tunisia,0,196,-,-,196,1.8,2.2,0.11
TUR,8,792,792,Türkiye,0,1653,-,-,1653,2.2,2.6,0.14
TKM,8,795,795,Turkmenistan,0,22,-,-,22,0.42,0.43,0.03
UGA,8,800,800,Uganda,0,195,-,-,195,0.68,0.44,0.04
UKR,8,804,804,Ukraine,0,583,-,-,583,1.4,2.2,0.09
MKD,8,807,807,North Macedonia,0,33,-,-,33,1.6,2.4,0.11
EGY,8,818,818,Egypt,0,1451,-,-,1451,1.7,1.6,0.11
GBR,8,826,826,United Kingdom,0,1337,-,-,1337,2.4,3.2,0.15
TZA,8,834,834,"Tanzania, United Republic of",0,374,-,-,374,0.90,0.65,0.06
USA,8,840,840,United States of America,0,12679,-,-,12679,4.7,5.9,0.30
BFA,8,854,854,Burkina Faso,0,148,-,-,148,1.0,0.73,0.06
URY,8,858,858,Uruguay,0,82,-,-,82,2.8,3.5,0.18
UZB,8,860,860,Uzbekistan,0,172,-,-,172,0.59,0.61,0.04
VEN,8,862,862,Venezuela,0,352,-,-,352,1.5,1.6,0.09
WSM,8,882,882,Samoa,0,2,-,-,2,1.6,1.2,0.10
YEM,8,887,887,Yemen,0,291,-,-,291,1.4,1.0,0.09
ZMB,8,894,894,Zambia,0,48,-,-,48,0.39,0.27,0.02
,,,,Total,,101481,,,101481,1.5,1.7,0.10
