Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,8,004,4,Afghanistan,0,535,-,-,535,2.6,1.3,0.53
ALB,8,008,8,Albania,0,240,-,-,240,4.6,8.5,1.0
DZA,8,012,12,Algeria,0,4258,-,-,4258,9.5,9.5,1.9
AGO,8,024,24,Angola,0,420,-,-,420,2.2,1.2,0.40
AZE,8,031,31,Azerbaijan,0,974,-,-,974,8.0,9.5,1.7
ARG,8,032,32,Argentina,0,11255,-,-,11255,18.0,24.8,3.9
AUS,8,036,36,Australia,0,9637,-,-,9637,20.8,37.8,4.5
AUT,8,040,40,Austria,0,2519,-,-,2519,12.8,28.6,2.9
BHS,8,044,44,Bahamas,0,57,-,-,57,11.0,14.3,3.0
BHR,8,048,48,Bahrain,0,98,-,-,98,8.6,5.5,2.2
BGD,8,050,50,Bangladesh,0,2657,-,-,2657,1.7,1.6,0.29
ARM,8,051,51,Armenia,0,779,-,-,779,15.8,26.6,3.9
BRB,8,052,52,Barbados,0,86,-,-,86,15.0,30.6,3.5
BEL,8,056,56,Belgium,0,4662,-,-,4662,18.6,41.2,4.3
BTN,8,064,64,Bhutan,0,12,-,-,12,1.7,1.5,0.41
BOL,8,068,68,Bolivia (Plurinational State of),0,522,-,-,522,4.6,4.4,0.93
BIH,8,070,70,Bosnia Herzegovina,0,919,-,-,919,13.1,28.7,2.8
BWA,8,072,72,Botswana,0,42,-,-,42,2.2,1.7,0.42
BRA,8,076,76,Brazil,0,29603,-,-,29603,10.1,13.9,2.4
BLZ,8,084,84,Belize,0,19,-,-,19,5.6,4.6,1.4
SLB,8,090,90,Solomon Islands,0,4,-,-,4,1.0,0.56,0.25
BRN,8,096,96,Brunei Darussalam,0,71,-,-,71,14.6,16.0,3.3
BGR,8,100,100,Bulgaria,0,2993,-,-,2993,17.9,44.7,4.1
MMR,8,104,104,Myanmar,0,2688,-,-,2688,4.7,4.9,0.98
BDI,8,108,108,Burundi,0,148,-,-,148,2.5,1.2,0.51
BLR,8,112,112,Belarus,0,3333,-,-,3333,18.2,36.0,4.1
KHM,8,116,116,Cambodia,0,946,-,-,946,6.7,5.5,1.4
CMR,8,120,120,Cameroon,0,461,-,-,461,3.1,1.7,0.54
CAN,8,124,124,Canada,0,13207,-,-,13207,16.3,35.2,3.8
CPV,8,132,132,Cape Verde,0,18,-,-,18,3.4,3.2,0.38
CAF,8,140,140,Central African Republic,0,68,-,-,68,2.5,1.4,0.52
LKA,8,144,144,Sri Lanka,0,1042,-,-,1042,3.2,4.9,0.71
TCD,8,148,148,Chad,0,115,-,-,115,0.89,0.66,0.10
CHL,8,152,152,Chile,0,3958,-,-,3958,12.5,20.9,3.1
CHN,8,156,160,China,0,250865,-,-,250865,10.0,18.0,2.2
COL,8,170,170,Colombia,0,6888,-,-,6888,10.4,13.5,2.4
COM,8,174,174,Comoros,0,9,-,-,9,1.9,0.99,0.31
COG,8,178,178,"Congo, Republic of",0,66,-,-,66,1.9,1.1,0.34
COD,8,180,180,"Congo, Democratic Republic of",0,1126,-,-,1126,2.2,1.2,0.46
CRI,8,188,188,Costa Rica,0,666,-,-,666,8.8,13.0,2.2
HRV,8,191,191,Croatia,0,2273,-,-,2273,23.2,57.6,5.4
CUB,8,192,192,Cuba,0,3351,-,-,3351,13.9,30.2,3.6
CYP,8,196,196,Cyprus,0,352,-,-,352,15.6,29.2,3.8
CZE,8,203,203,Czechia,0,4054,-,-,4054,16.8,38.5,3.9
BEN,8,204,204,Benin,0,279,-,-,279,3.7,2.2,0.90
DNK,8,208,208,Denmark,0,4253,-,-,4253,30.8,74.6,7.4
DOM,8,214,214,Dominican Republic,0,1424,-,-,1424,12.1,13.0,2.6
ECU,8,218,218,Ecuador,0,1545,-,-,1545,7.8,8.6,1.9
SLV,8,222,222,El Salvador,0,451,-,-,451,5.8,7.0,1.5
GNQ,8,226,226,Equatorial Guinea,0,29,-,-,29,3.4,1.9,0.38
ETH,8,231,231,Ethiopia,0,3444,-,-,3444,4.9,2.9,0.82
ERI,8,232,232,Eritrea,0,85,-,-,85,3.5,2.3,0.63
EST,8,233,233,Estonia,0,578,-,-,578,18.7,45.1,4.6
FJI,8,242,242,Fiji,0,46,-,-,46,5.1,5.1,1.3
FIN,8,246,246,Finland,0,2138,-,-,2138,15.2,39.7,3.8
FRA,8,250,250,France (metropolitan),0,26857,-,-,26857,18.3,42.4,4.3
GUF,8,254,254,French Guyana,0,31,-,-,31,10.7,9.9,2.8
PYF,8,258,258,French Polynesia,0,25,-,-,25,6.4,8.9,1.6
DJI,8,262,262,Djibouti,0,31,-,-,31,3.5,3.1,0.72
GAB,8,266,266,Gabon,0,65,-,-,65,4.1,2.8,0.56
GEO,8,268,268,Georgia,0,508,-,-,508,6.8,13.0,1.5
GMB,8,270,270,The Republic of the Gambia,0,14,-,-,14,0.91,0.55,0.10
PSE,8,275,275,Gaza Strip and West Bank,0,351,-,-,351,11.6,6.6,2.6
DEU,8,276,276,Germany,0,29841,-,-,29841,12.9,36.9,3.7
GHA,8,288,288,Ghana,0,278,-,-,278,1.5,0.86,0.43
GRC,8,300,300,Greece,0,5451,-,-,5451,20.8,55.1,5.2
GLP,8,312,312,"France, Guadeloupe",0,123,-,-,123,14.7,31.7,3.0
GUM,8,316,316,Guam,0,24,-,-,24,9.4,14.1,2.6
GTM,8,320,320,Guatemala,0,708,-,-,708,5.1,3.8,1.3
GIN,8,324,324,Guinea,0,80,-,-,80,1.1,0.58,0.19
GUY,8,328,328,Guyana,0,59,-,-,59,6.7,7.5,1.9
HTI,8,332,332,Haiti,0,728,-,-,728,7.2,6.3,2.4
HND,8,340,340,Honduras,0,326,-,-,326,4.2,3.2,0.95
HUN,8,348,348,Hungary,0,5518,-,-,5518,25.6,58.7,5.7
ISL,8,352,352,Iceland,0,137,-,-,137,20.6,40.5,5.0
IND,8,356,356,India,0,32952,-,-,32952,2.3,2.4,0.46
IDN,8,360,360,Indonesia,0,18030,-,-,18030,6.0,6.5,1.3
IRN,8,364,364,"Iran, Islamic Republic of",0,8483,-,-,8483,9.2,9.9,1.8
IRQ,8,368,368,Iraq,0,1423,-,-,1423,5.5,3.4,1.0
IRL,8,372,372,Ireland,0,1655,-,-,1655,17.9,33.5,4.4
ISR,8,376,376,Israel,0,1945,-,-,1945,16.0,22.2,3.5
ITA,8,380,380,Italy,0,31717,-,-,31717,19.5,54.8,4.9
CIV,8,384,384,"Côte d'Ivoire",0,675,-,-,675,4.6,2.4,0.87
JAM,8,388,388,Jamaica,0,520,-,-,520,13.6,17.6,3.3
JPN,8,392,392,Japan,0,75808,-,-,75808,21.2,63.7,5.0
KAZ,8,398,398,Kazakhstan,0,1821,-,-,1821,8.1,9.5,1.8
JOR,8,400,400,Jordan,0,891,-,-,891,11.6,8.7,2.2
KEN,8,404,404,Kenya,0,1759,-,-,1759,6.2,3.1,1.3
PRK,8,408,408,"Korea, Democratic People Republic of",0,3230,-,-,3230,8.4,12.5,1.9
KOR,8,410,410,"Korea, Republic of",0,15876,-,-,15876,14.3,31.5,3.3
KWT,8,414,414,Kuwait,0,291,-,-,291,7.3,6.7,1.8
KGZ,8,417,417,Kyrgyzstan,0,194,-,-,194,3.5,2.9,0.85
LAO,8,418,418,"Lao People's Democratic Republic",0,422,-,-,422,7.4,5.7,1.6
LBN,8,422,422,Lebanon,0,675,-,-,675,8.8,10.2,1.9
LSO,8,426,426,Lesotho,0,53,-,-,53,3.2,2.4,0.75
LVA,8,428,428,Latvia,0,533,-,-,533,11.7,29.8,3.0
LBR,8,430,430,Liberia,0,84,-,-,84,2.6,1.6,0.48
LBY,8,434,434,Libya,0,582,-,-,582,9.2,8.3,2.5
LTU,8,440,440,Lithuania,0,779,-,-,779,12.3,30.4,3.0
LUX,8,442,442,Luxembourg,0,177,-,-,177,14.5,28.1,3.9
MDG,8,450,450,Madagascar,0,334,-,-,334,1.9,1.2,0.40
MWI,8,454,454,Malawi,0,183,-,-,183,1.8,0.91,0.44
MYS,8,458,458,Malaysia,0,3789,-,-,3789,10.4,11.5,2.2
MDV,8,462,462,Maldives,0,24,-,-,24,5.7,4.5,1.2
MLI,8,466,466,Mali,0,405,-,-,405,4.1,1.9,0.83
MLT,8,470,470,Malta,0,175,-,-,175,16.6,40.4,3.9
MTQ,8,474,474,"France, Martinique",0,126,-,-,126,14.4,34.9,3.2
MRT,8,478,478,Mauritania,0,91,-,-,91,3.1,1.9,0.63
MUS,8,480,480,Mauritius,0,242,-,-,242,11.2,19.2,2.5
MEX,8,484,484,Mexico,0,11183,-,-,11183,7.7,8.6,1.6
MNG,8,496,496,Mongolia,0,153,-,-,153,5.3,4.5,1.2
MDA,8,498,498,Republic of Moldova,0,1081,-,-,1081,15.9,27.2,3.3
MNE,8,499,499,Montenegro,0,151,-,-,151,12.3,24.4,2.9
MAR,8,504,504,Morocco,0,2787,-,-,2787,6.4,7.4,1.3
MOZ,8,508,508,Mozambique,0,256,-,-,256,1.5,0.77,0.40
OMN,8,512,512,Oman,0,252,-,-,252,6.2,4.7,1.1
NAM,8,516,516,Namibia,0,82,-,-,82,4.9,3.1,0.92
NPL,8,524,524,Nepal,0,660,-,-,660,2.4,2.2,0.50
NLD,8,528,528,The Netherlands,0,10745,-,-,10745,26.8,64.0,6.1
NCL,8,540,540,New Caledonia,0,54,-,-,54,12.9,18.7,3.1
VUT,8,548,548,Vanuatu,0,5,-,-,5,2.7,1.6,0.63
NZL,8,554,554,New Zealand,0,2232,-,-,2232,22.6,46.5,5.6
NIC,8,558,558,Nicaragua,0,395,-,-,395,6.5,5.9,1.7
NER,8,562,562,Niger,0,386,-,-,386,3.1,1.5,0.59
NGA,8,566,566,Nigeria,0,3626,-,-,3626,3.3,1.7,0.68
NOR,8,578,578,Norway,0,3300,-,-,3300,28.1,61.2,7.1
PAK,8,586,586,Pakistan,0,5167,-,-,5167,2.9,2.3,0.53
PAN,8,591,591,Panama,0,535,-,-,535,10.3,12.2,2.3
PNG,8,598,598,Papua New Guinea,0,272,-,-,272,4.6,2.9,1.2
PRY,8,600,600,Paraguay,0,1060,-,-,1060,15.1,14.6,3.6
PER,8,604,604,Peru,0,3274,-,-,3274,7.8,9.8,2.1
PHL,8,608,608,Philippines,0,12821,-,-,12821,12.8,11.4,2.9
POL,8,616,616,Poland,0,13578,-,-,13578,16.3,36.9,3.9
PRT,8,620,620,Portugal,0,5754,-,-,5754,22.3,58.8,5.3
GNB,8,624,624,Guinea-Bissau,0,24,-,-,24,2.2,1.2,0.37
TLS,8,626,626,Timor-Leste,0,46,-,-,46,4.9,3.4,1.0
PRI,8,630,630,Puerto Rico,0,1149,-,-,1149,18.6,41.9,3.9
QAT,8,634,634,Qatar,0,118,-,-,118,5.6,4.0,1.1
REU,8,638,638,"France, La Réunion",0,184,-,-,184,12.0,20.6,2.8
ROU,8,642,642,Romania,0,7075,-,-,7075,17.2,38.1,3.8
RUS,8,643,643,Russian Federation,0,49819,-,-,49819,17.8,34.8,4.0
RWA,8,646,646,Rwanda,0,157,-,-,157,1.8,1.2,0.28
LCA,8,662,662,Saint Lucia,0,24,-,-,24,9.0,13.1,2.0
STP,8,678,678,Sao Tome and Principe,0,7,-,-,7,5.4,3.1,0.67
SAU,8,682,682,Saudi Arabia,0,1966,-,-,1966,6.0,5.5,1.1
SEN,8,686,686,Senegal,0,284,-,-,284,2.9,1.6,0.57
SRB,8,688,688,Serbia,0,2568,-,-,2568,14.3,30.2,3.1
SLE,8,694,694,Sierra Leone,0,4,-,-,4,0.08,0.05,0.02
SGP,8,702,702,Singapore,0,2226,-,-,2226,19.2,37.9,4.7
SVK,8,703,703,Slovakia,0,2199,-,-,2199,18.6,40.9,4.7
VNM,8,704,704,Viet Nam,0,6789,-,-,6789,5.8,6.9,1.1
SVN,8,705,705,Slovenia,0,825,-,-,825,16.8,40.9,3.9
SOM,8,706,706,Somalia,0,413,-,-,413,5.0,2.5,0.95
ZAF,8,710,710,South Africa,0,3480,-,-,3480,6.4,5.7,1.6
ZWE,8,716,716,Zimbabwe,0,397,-,-,397,5.0,2.6,1.0
ESP,8,724,724,Spain,0,21940,-,-,21940,20.3,48.7,4.8
SSD,8,728,728,South Sudan,0,191,-,-,191,2.8,1.7,0.53
SDN,8,729,729,Sudan,0,790,-,-,790,2.5,1.7,0.55
SUR,8,740,740,Suriname,0,93,-,-,93,14.1,15.7,3.6
SWZ,8,748,748,Eswatini,0,18,-,-,18,2.5,1.5,0.45
SWE,8,752,752,Sweden,0,4347,-,-,4347,18.7,43.7,4.5
CHE,8,756,756,Switzerland,0,2852,-,-,2852,14.7,33.4,3.5
SYR,8,760,760,Syrian Arab Republic,0,1024,-,-,1024,6.9,5.3,1.8
TJK,8,762,762,Tajikistan,0,156,-,-,156,2.3,1.6,0.57
THA,8,764,764,Thailand,0,9909,-,-,9909,8.0,14.3,1.7
TGO,8,768,768,Togo,0,214,-,-,214,4.4,2.5,0.95
TTO,8,780,780,Trinidad and Tobago,0,236,-,-,236,10.2,16.9,2.7
ARE,8,784,784,United Arab Emirates,0,347,-,-,347,7.0,3.4,1.7
TUN,8,788,788,Tunisia,0,973,-,-,973,6.4,8.1,1.2
TUR,8,792,792,Türkiye,0,12628,-,-,12628,11.7,14.9,2.6
TKM,8,795,795,Turkmenistan,0,108,-,-,108,2.0,1.8,0.42
UGA,8,800,800,Uganda,0,717,-,-,717,3.7,1.5,0.72
UKR,8,804,804,Ukraine,0,10776,-,-,10776,12.6,25.4,2.6
MKD,8,807,807,North Macedonia,0,437,-,-,437,11.4,21.2,2.5
EGY,8,818,818,Egypt,0,3655,-,-,3655,4.0,3.5,0.61
GBR,8,826,826,United Kingdom,0,25751,-,-,25751,17.2,38.6,4.3
TZA,8,834,834,"Tanzania, United Republic of",0,851,-,-,851,2.4,1.4,0.43
USA,8,840,840,United States of America,0,94695,-,-,94695,16.4,28.9,3.1
BFA,8,854,854,Burkina Faso,0,264,-,-,264,1.9,1.2,0.19
URY,8,858,858,Uruguay,0,1184,-,-,1184,19.6,34.7,4.7
UZB,8,860,860,Uzbekistan,0,1208,-,-,1208,4.0,3.5,0.82
VEN,8,862,862,Venezuela,0,3935,-,-,3935,11.6,13.5,2.7
WSM,8,882,882,Samoa,0,25,-,-,25,15.3,12.4,3.5
YEM,8,887,887,Yemen,0,913,-,-,913,5.3,2.9,0.97
ZMB,8,894,894,Zambia,0,153,-,-,153,1.8,0.79,0.31
,,,,Total,,1019320,,,1019320,9.9,13.1,2.4
