Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,8,004,4,Afghanistan,0,516,-,-,516,2.5,1.3,0.41
ALB,8,008,8,Albania,0,209,-,-,209,4.3,7.5,0.73
DZA,8,012,12,Algeria,0,3958,-,-,3958,9.1,8.9,1.5
AGO,8,024,24,Angola,0,409,-,-,409,2.1,1.2,0.31
AZE,8,031,31,Azerbaijan,0,918,-,-,918,7.6,9.0,1.3
ARG,8,032,32,Argentina,0,9980,-,-,9980,17.1,22.3,3.0
AUS,8,036,36,Australia,0,8239,-,-,8239,19.7,33.0,3.3
AUT,8,040,40,Austria,0,2061,-,-,2061,12.0,24.1,2.1
BHS,8,044,44,Bahamas,0,49,-,-,49,9.9,12.4,1.9
BHR,8,048,48,Bahrain,0,93,-,-,93,8.0,5.2,1.6
BGD,8,050,50,Bangladesh,0,2551,-,-,2551,1.7,1.5,0.25
ARM,8,051,51,Armenia,0,692,-,-,692,14.9,24.0,2.9
BRB,8,052,52,Barbados,0,75,-,-,75,14.2,27.3,2.6
BEL,8,056,56,Belgium,0,3976,-,-,3976,17.6,36.1,3.2
BTN,8,064,64,Bhutan,0,11,-,-,11,1.7,1.4,0.33
BOL,8,068,68,Bolivia (Plurinational State of),0,482,-,-,482,4.5,4.1,0.76
BIH,8,070,70,Bosnia Herzegovina,0,832,-,-,832,12.6,26.7,2.2
BWA,8,072,72,Botswana,0,40,-,-,40,2.1,1.7,0.32
BRA,8,076,76,Brazil,0,26277,-,-,26277,9.4,12.5,1.7
BLZ,8,084,84,Belize,0,16,-,-,16,4.9,3.9,0.80
SLB,8,090,90,Solomon Islands,0,4,-,-,4,1.0,0.56,0.25
BRN,8,096,96,Brunei Darussalam,0,67,-,-,67,13.8,15.2,2.4
BGR,8,100,100,Bulgaria,0,2638,-,-,2638,17.0,40.5,3.2
MMR,8,104,104,Myanmar,0,2552,-,-,2552,4.5,4.7,0.76
BDI,8,108,108,Burundi,0,143,-,-,143,2.4,1.1,0.40
BLR,8,112,112,Belarus,0,2998,-,-,2998,17.5,33.1,3.3
KHM,8,116,116,Cambodia,0,897,-,-,897,6.3,5.3,1.1
CMR,8,120,120,Cameroon,0,450,-,-,450,3.0,1.6,0.45
CAN,8,124,124,Canada,0,11344,-,-,11344,15.3,31.0,2.8
CPV,8,132,132,Cape Verde,0,18,-,-,18,3.4,3.2,0.38
CAF,8,140,140,Central African Republic,0,64,-,-,64,2.3,1.3,0.36
LKA,8,144,144,Sri Lanka,0,961,-,-,961,3.0,4.5,0.54
TCD,8,148,148,Chad,0,115,-,-,115,0.90,0.66,0.10
