Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,8,004,4,Afghanistan,0,219,-,-,219,0.86,0.57,0.06
ALB,8,008,8,Albania,0,37,-,-,37,1.4,1.8,0.11
DZA,8,012,12,Algeria,0,1231,-,-,1231,3.1,3.2,0.23
AGO,8,024,24,Angola,0,272,-,-,272,1.3,0.82,0.10
AZE,8,031,31,Azerbaijan,0,231,-,-,231,2.3,2.8,0.17
ARG,8,032,32,Argentina,0,1924,-,-,1924,4.7,5.3,0.35
AUS,8,036,36,Australia,0,1902,-,-,1902,8.2,10.2,0.56
AUT,8,040,40,Austria,0,358,-,-,358,4.0,6.0,0.29
BHS,8,044,44,Bahamas,0,9,-,-,9,2.1,2.8,0.16
BHR,8,048,48,Bahrain,0,24,-,-,24,1.4,1.5,0.10
BGD,8,050,50,Bangladesh,0,1186,-,-,1186,0.75,0.81,0.06
ARM,8,051,51,Armenia,0,47,-,-,47,1.8,2.1,0.14
BRB,8,052,52,Barbados,0,11,-,-,11,3.8,5.6,0.28
BEL,8,056,56,Belgium,0,491,-,-,491,4.4,6.3,0.32
BTN,8,064,64,Bhutan,0,2,-,-,2,0.33,0.29,0.03
BOL,8,068,68,Bolivia (Plurinational State of),0,125,-,-,125,1.4,1.2,0.10
BIH,8,070,70,Bosnia Herzegovina,0,118,-,-,118,3.4,5.6,0.26
BWA,8,072,72,Botswana,0,19,-,-,19,0.96,0.87,0.07
BRA,8,076,76,Brazil,0,6001,-,-,6001,2.8,3.5,0.21
BLZ,8,084,84,Belize,0,4,-,-,4,1.2,1.1,0.10
SLB,8,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,8,096,96,Brunei Darussalam,0,22,-,-,22,4.4,5.9,0.33
BGR,8,100,100,Bulgaria,0,231,-,-,231,3.0,5.2,0.23
MMR,8,104,104,Myanmar,0,822,-,-,822,1.6,1.8,0.11
BDI,8,108,108,Burundi,0,58,-,-,58,0.84,0.49,0.06
BLR,8,112,112,Belarus,0,338,-,-,338,3.6,5.2,0.27
KHM,8,116,116,Cambodia,0,330,-,-,330,2.5,2.2,0.18
CMR,8,120,120,Cameroon,0,215,-,-,215,1.3,0.82,0.09
CAN,8,124,124,Canada,0,1661,-,-,1661,4.6,6.4,0.34
CPV,8,132,132,Cape Verde,0,9,-,-,9,1.7,1.8,0.13
CAF,8,140,140,Central African Republic,0,37,-,-,37,1.2,0.79,0.09
LKA,8,144,144,Sri Lanka,0,187,-,-,187,0.89,1.1,0.07
TCD,8,148,148,Chad,0,96,-,-,96,0.71,0.58,0.04
CHL,8,152,152,Chile,0,491,-,-,491,2.5,3.4,0.19
CHN,8,156,160,China,0,46913,-,-,46913,2.8,4.6,0.21
COL,8,170,170,Colombia,0,1362,-,-,1362,2.8,3.3,0.21
COM,8,174,174,Comoros,0,1,-,-,1,0.20,0.12,0.02
COG,8,178,178,"Congo, Republic of",0,33,-,-,33,0.85,0.61,0.06
COD,8,180,180,"Congo, Democratic Republic of",0,452,-,-,452,0.80,0.51,0.06
CRI,8,188,188,Costa Rica,0,97,-,-,97,2.0,2.4,0.15
HRV,8,191,191,Croatia,0,188,-,-,188,4.6,7.3,0.35
CUB,8,192,192,Cuba,0,299,-,-,299,2.3,3.9,0.17
CYP,8,196,196,Cyprus,0,45,-,-,45,3.5,5.0,0.27
CZE,8,203,203,Czechia,0,427,-,-,427,3.8,5.9,0.28
BEN,8,204,204,Benin,0,107,-,-,107,1.3,0.91,0.09
DNK,8,208,208,Denmark,0,298,-,-,298,5.1,7.7,0.39
DOM,8,214,214,Dominican Republic,0,334,-,-,334,3.5,3.6,0.26
ECU,8,218,218,Ecuador,0,335,-,-,335,2.1,2.2,0.16
SLV,8,222,222,El Salvador,0,90,-,-,90,1.6,1.7,0.12
GNQ,8,226,226,Equatorial Guinea,0,18,-,-,18,1.7,1.3,0.12
ETH,8,231,231,Ethiopia,0,1578,-,-,1578,2.1,1.4,0.16
ERI,8,232,232,Eritrea,0,39,-,-,39,1.6,1.2,0.12
EST,8,233,233,Estonia,0,48,-,-,48,3.6,5.5,0.27
FJI,8,242,242,Fiji,0,12,-,-,12,1.5,1.6,0.11
FIN,8,246,246,Finland,0,179,-,-,179,3.6,5.1,0.27
FRA,8,250,250,France (metropolitan),0,2732,-,-,2732,4.4,6.3,0.32
GUF,8,254,254,French Guyana,0,6,-,-,6,2.2,2.2,0.18
PYF,8,258,258,French Polynesia,0,4,-,-,4,1.3,1.8,0.10
DJI,8,262,262,Djibouti,0,14,-,-,14,1.5,1.6,0.12
GAB,8,266,266,Gabon,0,35,-,-,35,2.0,1.6,0.14
GEO,8,268,268,Georgia,0,42,-,-,42,1.1,1.5,0.08
GMB,8,270,270,The Republic of the Gambia,0,10,-,-,10,0.64,0.42,0.04
PSE,8,275,275,Gaza Strip and West Bank,0,102,-,-,102,2.9,2.1,0.22
DEU,8,276,276,Germany,0,1791,-,-,1791,2.2,3.4,0.16
GHA,8,288,288,Ghana,0,67,-,-,67,0.26,0.23,0.02
GRC,8,300,300,Greece,0,461,-,-,461,3.9,7.1,0.30
GLP,8,312,312,"France, Guadeloupe",0,17,-,-,17,4.4,6.6,0.33
GUM,8,316,316,Guam,0,4,-,-,4,2.6,3.0,0.20
GTM,8,320,320,Guatemala,0,164,-,-,164,1.2,0.98,0.09
GIN,8,324,324,Guinea,0,42,-,-,42,0.56,0.33,0.04
GUY,8,328,328,Guyana,0,12,-,-,12,1.7,1.8,0.12
HTI,8,332,332,Haiti,0,210,-,-,210,2.3,2.0,0.17
HND,8,340,340,Honduras,0,83,-,-,83,1.0,0.91,0.08
HUN,8,348,348,Hungary,0,535,-,-,535,4.9,8.3,0.37
ISL,8,352,352,Iceland,0,15,-,-,15,4.6,6.1,0.35
IND,8,356,356,India,0,9990,-,-,9990,0.78,0.84,0.06
IDN,8,360,360,Indonesia,0,5575,-,-,5575,2.0,2.4,0.15
IRN,8,364,364,"Iran, Islamic Republic of",0,2765,-,-,2765,3.2,3.8,0.24
IRQ,8,368,368,Iraq,0,618,-,-,618,2.0,1.6,0.15
