Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
QAT,8,634,634,Qatar,0,53,-,-,53,2.6,1.8,0.49
REU,8,638,638,"France, La Réunion",0,83,-,-,83,5.5,9.4,1.2
ROU,8,642,642,Romania,0,3209,-,-,3209,8.0,17.7,1.6
RUS,8,643,643,Russian Federation,0,17819,-,-,17819,6.6,12.7,1.3
RWA,8,646,646,Rwanda,0,107,-,-,107,1.3,0.79,0.19
LCA,8,662,662,Saint Lucia,0,14,-,-,14,5.4,7.8,1.1
STP,8,678,678,Sao Tome and Principe,0,4,-,-,4,3.6,1.8,0.49
SAU,8,682,682,Saudi Arabia,0,954,-,-,954,3.0,2.7,0.50
SEN,8,686,686,Senegal,0,188,-,-,188,1.9,1.1,0.33
SRB,8,688,688,Serbia,0,1186,-,-,1186,6.6,14.3,1.3
SLE,8,694,694,Sierra Leone,0,4,-,-,4,0.08,0.05,0.02
SGP,8,702,702,Singapore,0,967,-,-,967,8.5,16.7,1.8
SVK,8,703,703,Slovakia,0,904,-,-,904,7.8,17.2,1.7
VNM,8,704,704,Viet Nam,0,3024,-,-,3024,2.6,3.1,0.48
SVN,8,705,705,Slovenia,0,248,-,-,248,4.9,12.7,1.2
SOM,8,706,706,Somalia,0,324,-,-,324,4.0,1.9,0.66
ZAF,8,710,710,South Africa,0,2536,-,-,2536,4.8,4.2,0.96
ZWE,8,716,716,Zimbabwe,0,261,-,-,261,3.4,1.7,0.61
ESP,8,724,724,Spain,0,6562,-,-,6562,6.2,15.0,1.4
SSD,8,728,728,South Sudan,0,135,-,-,135,2.1,1.2,0.35
SDN,8,729,729,Sudan,0,461,-,-,461,1.5,1.0,0.27
SUR,8,740,740,Suriname,0,45,-,-,45,6.9,7.7,1.5
SWZ,8,748,748,Eswatini,0,14,-,-,14,1.9,1.2,0.27
SWE,8,752,752,Sweden,0,1280,-,-,1280,5.4,13.3,1.2
CHE,8,756,756,Switzerland,0,732,-,-,732,3.8,8.8,0.83
SYR,8,760,760,Syrian Arab Republic,0,636,-,-,636,4.3,3.3,0.81
TJK,8,762,762,Tajikistan,0,91,-,-,91,1.3,0.92,0.24
THA,8,764,764,Thailand,0,3912,-,-,3912,3.2,5.8,0.64
TGO,8,768,768,Togo,0,143,-,-,143,2.9,1.7,0.50
TTO,8,780,780,Trinidad and Tobago,0,135,-,-,135,6.1,9.8,1.3
ARE,8,784,784,United Arab Emirates,0,139,-,-,139,2.8,1.4,0.59
TUN,8,788,788,Tunisia,0,456,-,-,456,3.1,3.9,0.54
TUR,8,792,792,Türkiye,0,6216,-,-,6216,5.9,7.4,1.2
TKM,8,795,795,Turkmenistan,0,66,-,-,66,1.3,1.1,0.24
UGA,8,800,800,Uganda,0,497,-,-,497,2.6,1.0,0.46
UKR,8,804,804,Ukraine,0,4772,-,-,4772,5.8,11.5,1.1
MKD,8,807,807,North Macedonia,0,234,-,-,234,6.2,11.6,1.2
EGY,8,818,818,Egypt,0,1844,-,-,1844,2.0,1.8,0.28
GBR,8,826,826,United Kingdom,0,6511,-,-,6511,4.4,10.0,1.0
TZA,8,834,834,"Tanzania, United Republic of",0,560,-,-,560,1.6,0.89,0.26
USA,8,840,840,United States of America,0,25884,-,-,25884,4.5,8.1,0.79
BFA,8,854,854,Burkina Faso,0,211,-,-,211,1.5,0.96,0.15
URY,8,858,858,Uruguay,0,518,-,-,518,9.0,15.5,1.9
UZB,8,860,860,Uzbekistan,0,564,-,-,564,1.9,1.7,0.35
VEN,8,862,862,Venezuela,0,1489,-,-,1489,4.5,5.2,0.89
WSM,8,882,882,Samoa,0,9,-,-,9,5.6,4.5,1.3
YEM,8,887,887,Yemen,0,615,-,-,615,3.6,2.0,0.57
ZMB,8,894,894,Zambia,0,102,-,-,102,1.2,0.53,0.19
,,,,Total,,361039,,,361039,3.7,4.7,0.75
