Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
BDI,8,108,108,Burundi,0,50,-,-,50,0.76,0.41,0.07
BLR,8,112,112,Belarus,0,225,-,-,225,1.8,3.1,0.17
KHM,8,116,116,Cambodia,0,214,-,-,214,1.5,1.4,0.13
CMR,8,120,120,Cameroon,0,172,-,-,172,1.1,0.64,0.09
CAN,8,124,124,Canada,0,745,-,-,745,1.7,2.6,0.15
CPV,8,132,132,Cape Verde,0,1,-,-,1,0.21,0.19,0.02
CAF,8,140,140,Central African Republic,0,28,-,-,28,1.0,0.58,0.09
LKA,8,144,144,Sri Lanka,0,130,-,-,130,0.54,0.73,0.05
TCD,8,148,148,Chad,0,80,-,-,80,0.63,0.48,0.05
CHL,8,152,152,Chile,0,351,-,-,351,1.6,2.2,0.14
CHN,8,156,160,China,0,20374,-,-,20374,1.0,1.8,0.09
COL,8,170,170,Colombia,0,947,-,-,947,1.8,2.1,0.15
COM,8,174,174,Comoros,0,3,-,-,3,0.56,0.35,0.06
COG,8,178,178,"Congo, Republic of",0,22,-,-,22,0.58,0.40,0.05
COD,8,180,180,"Congo, Democratic Republic of",0,385,-,-,385,0.70,0.42,0.06
CRI,8,188,188,Costa Rica,0,108,-,-,108,1.9,2.5,0.17
HRV,8,191,191,Croatia,0,127,-,-,127,2.5,4.4,0.23
CUB,8,192,192,Cuba,0,331,-,-,331,1.9,3.8,0.18
CYP,8,196,196,Cyprus,0,27,-,-,27,1.8,2.8,0.18
CZE,8,203,203,Czechia,0,176,-,-,176,1.3,2.2,0.12
BEN,8,204,204,Benin,0,70,-,-,70,0.86,0.58,0.08
DNK,8,208,208,Denmark,0,98,-,-,98,1.3,2.3,0.12
DOM,8,214,214,Dominican Republic,0,236,-,-,236,2.3,2.4,0.20
ECU,8,218,218,Ecuador,0,217,-,-,217,1.3,1.4,0.11
SLV,8,222,222,El Salvador,0,73,-,-,73,1.3,1.3,0.11
GNQ,8,226,226,Equatorial Guinea,0,15,-,-,15,1.3,1.0,0.11
ETH,8,231,231,Ethiopia,0,1541,-,-,1541,2.1,1.4,0.18
ERI,8,232,232,Eritrea,0,30,-,-,30,1.4,0.88,0.12
EST,8,233,233,Estonia,0,16,-,-,16,0.95,1.7,0.10
FJI,8,242,242,Fiji,0,9,-,-,9,1.0,1.1,0.09
FIN,8,246,246,Finland,0,71,-,-,71,1.1,1.8,0.10
FRA,8,250,250,France (metropolitan),0,1315,-,-,1315,1.7,2.8,0.15
GUF,8,254,254,French Guyana,0,4,-,-,4,1.4,1.4,0.14
PYF,8,258,258,French Polynesia,0,2,-,-,2,0.51,0.82,0.06
DJI,8,262,262,Djibouti,0,12,-,-,12,1.4,1.3,0.12
GAB,8,266,266,Gabon,0,26,-,-,26,1.5,1.2,0.13
GEO,8,268,268,Georgia,0,44,-,-,44,0.91,1.4,0.09
GMB,8,270,270,The Republic of the Gambia,0,9,-,-,9,0.57,0.37,0.05
PSE,8,275,275,Gaza Strip and West Bank,0,74,-,-,74,2.2,1.5,0.20
DEU,8,276,276,Germany,0,1399,-,-,1399,1.2,2.4,0.11
GHA,8,288,288,Ghana,0,59,-,-,59,0.23,0.19,0.02
GRC,8,300,300,Greece,0,247,-,-,247,1.7,3.4,0.16
GLP,8,312,312,"France, Guadeloupe",0,12,-,-,12,2.2,4.1,0.20
GUM,8,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,8,320,320,Guatemala,0,139,-,-,139,1.1,0.81,0.09
GIN,8,324,324,Guinea,0,43,-,-,43,0.57,0.33,0.05
GUY,8,328,328,Guyana,0,9,-,-,9,1.2,1.3,0.11
HTI,8,332,332,Haiti,0,205,-,-,205,2.2,1.9,0.18
HND,8,340,340,Honduras,0,127,-,-,127,1.6,1.4,0.13
HUN,8,348,348,Hungary,0,360,-,-,360,3.0,5.1,0.28
ISL,8,352,352,Iceland,0,8,-,-,8,2.0,3.0,0.19
IND,8,356,356,India,0,7270,-,-,7270,0.54,0.58,0.05
IDN,8,360,360,Indonesia,0,3528,-,-,3528,1.2,1.4,0.11
IRN,8,364,364,"Iran, Islamic Republic of",0,1431,-,-,1431,1.6,1.9,0.14
IRQ,8,368,368,Iraq,0,468,-,-,468,1.6,1.2,0.14
IRL,8,372,372,Ireland,0,36,-,-,36,0.58,0.90,0.06
ISR,8,376,376,Israel,0,148,-,-,148,1.8,2.0,0.16
ITA,8,380,380,Italy,0,1326,-,-,1326,1.5,3.2,0.14
CIV,8,384,384,"Côte d'Ivoire",0,273,-,-,273,1.7,1.0,0.15
JAM,8,388,388,Jamaica,0,86,-,-,86,2.7,3.4,0.25
JPN,8,392,392,Japan,0,2549,-,-,2549,1.6,3.1,0.15
KAZ,8,398,398,Kazakhstan,0,258,-,-,258,1.3,1.6,0.12
JOR,8,400,400,Jordan,0,221,-,-,221,2.6,2.3,0.23
KEN,8,404,404,Kenya,0,506,-,-,506,1.5,0.94,0.13
PRK,8,408,408,"Korea, Democratic People Republic of",0,589,-,-,589,1.7,2.7,0.16
KOR,8,410,410,"Korea, Republic of",0,802,-,-,802,1.1,2.1,0.10
KWT,8,414,414,Kuwait,0,53,-,-,53,0.84,1.3,0.08
KGZ,8,417,417,Kyrgyzstan,0,39,-,-,39,0.65,0.64,0.06
LAO,8,418,418,"Lao People's Democratic Republic",0,88,-,-,88,1.5,1.3,0.13
LBN,8,422,422,Lebanon,0,132,-,-,132,1.9,2.3,0.17
LSO,8,426,426,Lesotho,0,10,-,-,10,0.63,0.50,0.05
LVA,8,428,428,Latvia,0,25,-,-,25,1.0,1.9,0.10
LBR,8,430,430,Liberia,0,31,-,-,31,0.92,0.62,0.08
LBY,8,434,434,Libya,0,91,-,-,91,1.2,1.4,0.10
LTU,8,440,440,Lithuania,0,47,-,-,47,1.4,2.5,0.12
LUX,8,442,442,Luxembourg,0,10,-,-,10,1.1,2.0,0.11
MDG,8,450,450,Madagascar,0,105,-,-,105,0.54,0.38,0.05
MWI,8,454,454,Malawi,0,75,-,-,75,0.63,0.39,0.05
MYS,8,458,458,Malaysia,0,605,-,-,605,1.8,2.1,0.16
MDV,8,462,462,Maldives,0,3,-,-,3,0.73,0.59,0.07
MLI,8,466,466,Mali,0,173,-,-,173,1.5,0.84,0.13
MLT,8,470,470,Malta,0,7,-,-,7,1.3,2.2,0.13
MTQ,8,474,474,"France, Martinique",0,11,-,-,11,2.1,4.3,0.19
MRT,8,478,478,Mauritania,0,36,-,-,36,1.1,0.77,0.09
MUS,8,480,480,Mauritius,0,26,-,-,26,1.6,2.5,0.15
MEX,8,484,484,Mexico,0,2117,-,-,2117,1.6,1.8,0.14
MNG,8,496,496,Mongolia,0,32,-,-,32,1.0,1.0,0.08
MDA,8,498,498,Republic of Moldova,0,116,-,-,116,2.3,3.6,0.22
MNE,8,499,499,Montenegro,0,14,-,-,14,1.8,2.9,0.18
MAR,8,504,504,Morocco,0,477,-,-,477,1.3,1.5,0.11
MOZ,8,508,508,Mozambique,0,59,-,-,59,0.30,0.19,0.03
OMN,8,512,512,Oman,0,104,-,-,104,2.0,2.1,0.17
NAM,8,516,516,Namibia,0,22,-,-,22,1.3,0.89,0.11
NPL,8,524,524,Nepal,0,143,-,-,143,0.56,0.52,0.05
NLD,8,528,528,The Netherlands,0,377,-,-,377,1.7,3.0,0.16
NCL,8,540,540,New Caledonia,0,5,-,-,5,1.4,2.0,0.13
VUT,8,548,548,Vanuatu,0,1,-,-,1,0.47,0.33,0.04
NZL,8,554,554,New Zealand,0,112,-,-,112,2.0,3.0,0.18
NIC,8,558,558,Nicaragua,0,79,-,-,79,1.4,1.3,0.12
NER,8,562,562,Niger,0,186,-,-,186,1.4,0.74,0.12
NGA,8,566,566,Nigeria,0,1135,-,-,1135,0.91,0.55,0.08
NOR,8,578,578,Norway,0,101,-,-,101,1.5,2.4,0.14
PAK,8,586,586,Pakistan,0,1547,-,-,1547,0.89,0.72,0.08
PAN,8,591,591,Panama,0,63,-,-,63,1.4,1.6,0.13
PNG,8,598,598,Papua New Guinea,0,61,-,-,61,0.90,0.70,0.08
PRY,8,600,600,Paraguay,0,130,-,-,130,2.2,2.0,0.20
PER,8,604,604,Peru,0,345,-,-,345,1.0,1.2,0.09
PHL,8,608,608,Philippines,0,1608,-,-,1608,1.6,1.6,0.15
POL,8,616,616,Poland,0,919,-,-,919,2.1,3.3,0.19
PRT,8,620,620,Portugal,0,269,-,-,269,2.0,3.8,0.18
GNB,8,624,624,Guinea-Bissau,0,12,-,-,12,0.94,0.61,0.08
TLS,8,626,626,Timor-Leste,0,7,-,-,7,0.79,0.55,0.07
PRI,8,630,630,Puerto Rico,0,129,-,-,129,3.7,6.4,0.33
QAT,8,634,634,Qatar,0,35,-,-,35,1.1,1.2,0.10
REU,8,638,638,"France, La Réunion",0,19,-,-,19,1.7,2.6,0.16
ROU,8,642,642,Romania,0,543,-,-,543,2.2,3.9,0.20
RUS,8,643,643,Russian Federation,0,2932,-,-,2932,1.7,2.6,0.16
RWA,8,646,646,Rwanda,0,65,-,-,65,0.73,0.51,0.06
LCA,8,662,662,Saint Lucia,0,3,-,-,3,1.3,1.9,0.12
STP,8,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,8,682,682,Saudi Arabia,0,608,-,-,608,1.5,1.8,0.13
SEN,8,686,686,Senegal,0,102,-,-,102,0.95,0.61,0.08
SRB,8,688,688,Serbia,0,233,-,-,233,2.2,3.6,0.20
SLE,8,694,694,Sierra Leone,0,3,-,-,3,0.06,0.04,0.00
SGP,8,702,702,Singapore,0,219,-,-,219,2.5,4.8,0.23
SVK,8,703,703,Slovakia,0,120,-,-,120,1.7,2.9,0.16
VNM,8,704,704,Viet Nam,0,1109,-,-,1109,1.0,1.3,0.09
SVN,8,705,705,Slovenia,0,33,-,-,33,1.2,2.2,0.11
SOM,8,706,706,Somalia,0,163,-,-,163,1.9,1.0,0.17
ZAF,8,710,710,South Africa,0,898,-,-,898,1.7,1.6,0.15
ZWE,8,716,716,Zimbabwe,0,115,-,-,115,1.3,0.79,0.12
ESP,8,724,724,Spain,0,994,-,-,994,1.4,2.9,0.14
SSD,8,728,728,South Sudan,0,71,-,-,71,1.0,0.64,0.09
SDN,8,729,729,Sudan,0,275,-,-,275,0.81,0.63,0.06
SUR,8,740,740,Suriname,0,15,-,-,15,2.3,2.8,0.22
SWZ,8,748,748,Eswatini,0,9,-,-,9,1.2,0.81,0.10
SWE,8,752,752,Sweden,0,156,-,-,156,1.3,2.1,0.12
CHE,8,756,756,Switzerland,0,126,-,-,126,1.1,2.0,0.10
SYR,8,760,760,Syrian Arab Republic,0,252,-,-,252,1.6,1.4,0.14
TJK,8,762,762,Tajikistan,0,50,-,-,50,0.63,0.54,0.05
THA,8,764,764,Thailand,0,1076,-,-,1076,1.1,1.9,0.10
TGO,8,768,768,Togo,0,79,-,-,79,1.4,0.96,0.12
TTO,8,780,780,Trinidad and Tobago,0,33,-,-,33,2.0,2.9,0.19
ARE,8,784,784,United Arab Emirates,0,62,-,-,62,0.64,0.64,0.06
TUN,8,788,788,Tunisia,0,179,-,-,179,1.4,1.7,0.12
TUR,8,792,792,Türkiye,0,1783,-,-,1783,2.0,2.4,0.18
TKM,8,795,795,Turkmenistan,0,29,-,-,29,0.50,0.51,0.04
UGA,8,800,800,Uganda,0,245,-,-,245,1.0,0.52,0.09
UKR,8,804,804,Ukraine,0,970,-,-,970,1.8,3.0,0.16
MKD,8,807,807,North Macedonia,0,54,-,-,54,2.0,3.3,0.19
EGY,8,818,818,Egypt,0,1184,-,-,1184,1.3,1.2,0.11
GBR,8,826,826,United Kingdom,0,1046,-,-,1046,1.3,2.0,0.12
TZA,8,834,834,"Tanzania, United Republic of",0,344,-,-,344,0.87,0.57,0.07
USA,8,840,840,United States of America,0,7724,-,-,7724,2.1,3.0,0.19
BFA,8,854,854,Burkina Faso,0,186,-,-,186,1.4,0.88,0.11
URY,8,858,858,Uruguay,0,102,-,-,102,2.7,3.7,0.25
UZB,8,860,860,Uzbekistan,0,224,-,-,224,0.69,0.72,0.06
VEN,8,862,862,Venezuela,0,472,-,-,472,1.6,1.8,0.14
WSM,8,882,882,Samoa,0,1,-,-,1,0.57,0.54,0.06
YEM,8,887,887,Yemen,0,368,-,-,368,2.0,1.2,0.17
ZMB,8,894,894,Zambia,0,60,-,-,60,0.57,0.32,0.05
,,,,Total,,96832,,,96832,1.2,1.4,0.11
