Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
PRK,8,408,408,"Korea, Democratic People Republic of",0,1258,-,-,1258,3.7,5.2,0.45
KOR,8,410,410,"Korea, Republic of",0,1932,-,-,1932,2.2,4.3,0.26
KWT,8,414,414,Kuwait,0,99,-,-,99,2.1,2.3,0.27
KGZ,8,417,417,Kyrgyzstan,0,81,-,-,81,1.4,1.2,0.17
LAO,8,418,418,"Lao People's Democratic Republic",0,150,-,-,150,2.7,2.1,0.32
LBN,8,422,422,Lebanon,0,230,-,-,230,3.2,3.6,0.38
LSO,8,426,426,Lesotho,0,19,-,-,19,1.2,0.90,0.15
LVA,8,428,428,Latvia,0,93,-,-,93,2.9,5.9,0.37
LBR,8,430,430,Liberia,0,47,-,-,47,1.5,0.90,0.17
LBY,8,434,434,Libya,0,144,-,-,144,2.4,2.1,0.28
LTU,8,440,440,Lithuania,0,154,-,-,154,3.3,6.8,0.42
LUX,8,442,442,Luxembourg,0,28,-,-,28,3.0,4.9,0.38
MDG,8,450,450,Madagascar,0,170,-,-,170,0.98,0.59,0.11
MWI,8,454,454,Malawi,0,96,-,-,96,0.89,0.48,0.09
MYS,8,458,458,Malaysia,0,1086,-,-,1086,3.2,3.4,0.37
MDV,8,462,462,Maldives,0,8,-,-,8,2.4,1.5,0.32
MLI,8,466,466,Mali,0,248,-,-,248,2.4,1.2,0.28
MLT,8,470,470,Malta,0,23,-,-,23,3.2,6.2,0.41
MTQ,8,474,474,"France, Martinique",0,25,-,-,25,3.8,8.0,0.45
MRT,8,478,478,Mauritania,0,52,-,-,52,1.7,1.1,0.20
MUS,8,480,480,Mauritius,0,63,-,-,63,3.3,5.4,0.41
MEX,8,484,484,Mexico,0,3783,-,-,3783,2.9,3.0,0.33
MNG,8,496,496,Mongolia,0,53,-,-,53,1.8,1.6,0.21
MDA,8,498,498,Republic of Moldova,0,377,-,-,377,5.9,10.2,0.75
MNE,8,499,499,Montenegro,0,42,-,-,42,4.3,7.5,0.54
MAR,8,504,504,Morocco,0,965,-,-,965,2.4,2.7,0.28
MOZ,8,508,508,Mozambique,0,112,-,-,112,0.72,0.34,0.09
OMN,8,512,512,Oman,0,129,-,-,129,3.0,2.5,0.32
NAM,8,516,516,Namibia,0,38,-,-,38,2.4,1.5,0.28
NPL,8,524,524,Nepal,0,245,-,-,245,0.99,0.84,0.11
NLD,8,528,528,The Netherlands,0,1127,-,-,1127,4.0,7.7,0.50
NCL,8,540,540,New Caledonia,0,11,-,-,11,3.1,4.1,0.38
VUT,8,548,548,Vanuatu,0,3,-,-,3,1.6,0.95,0.21
NZL,8,554,554,New Zealand,0,270,-,-,270,4.0,6.3,0.47
NIC,8,558,558,Nicaragua,0,144,-,-,144,2.5,2.2,0.30
NER,8,562,562,Niger,0,257,-,-,257,2.1,1.0,0.22
NGA,8,566,566,Nigeria,0,1920,-,-,1920,1.7,0.90,0.20
NOR,8,578,578,Norway,0,305,-,-,305,3.8,6.4,0.49
PAK,8,586,586,Pakistan,0,2242,-,-,2242,1.4,1.0,0.15
PAN,8,591,591,Panama,0,134,-,-,134,3.0,3.2,0.37
PNG,8,598,598,Papua New Guinea,0,117,-,-,117,1.9,1.3,0.23
PRY,8,600,600,Paraguay,0,244,-,-,244,4.0,3.5,0.47
PER,8,604,604,Peru,0,764,-,-,764,2.2,2.4,0.27
PHL,8,608,608,Philippines,0,3458,-,-,3458,3.7,3.2,0.45
POL,8,616,616,Poland,0,3279,-,-,3279,5.2,10.0,0.66
PRT,8,620,620,Portugal,0,712,-,-,712,4.2,8.5,0.52
GNB,8,624,624,Guinea-Bissau,0,16,-,-,16,1.3,0.79,0.15
TLS,8,626,626,Timor-Leste,0,12,-,-,12,1.4,0.90,0.17
PRI,8,630,630,Puerto Rico,0,294,-,-,294,6.7,12.3,0.78
QAT,8,634,634,Qatar,0,48,-,-,48,2.0,1.6,0.23
REU,8,638,638,"France, La Réunion",0,46,-,-,46,3.6,5.6,0.44
ROU,8,642,642,Romania,0,1725,-,-,1725,5.5,10.5,0.69
RUS,8,643,643,Russian Federation,0,10238,-,-,10238,4.3,7.8,0.55
RWA,8,646,646,Rwanda,0,94,-,-,94,1.1,0.70,0.12
LCA,8,662,662,Saint Lucia,0,8,-,-,8,3.5,4.7,0.43
STP,8,678,678,Sao Tome and Principe,0,4,-,-,4,3.7,1.8,0.49
SAU,8,682,682,Saudi Arabia,0,833,-,-,833,2.4,2.4,0.28
SEN,8,686,686,Senegal,0,150,-,-,150,1.5,0.87,0.17
SRB,8,688,688,Serbia,0,641,-,-,641,4.7,8.5,0.58
SLE,8,694,694,Sierra Leone,0,3,-,-,3,0.05,0.04,0.00
SGP,8,702,702,Singapore,0,586,-,-,586,5.4,10.8,0.67
SVK,8,703,703,Slovakia,0,431,-,-,431,4.7,8.9,0.61
VNM,8,704,704,Viet Nam,0,2263,-,-,2263,2.0,2.4,0.24
SVN,8,705,705,Slovenia,0,97,-,-,97,2.7,5.5,0.33
SOM,8,706,706,Somalia,0,260,-,-,260,3.2,1.6,0.37
ZAF,8,710,710,South Africa,0,1730,-,-,1730,3.4,3.0,0.41
ZWE,8,716,716,Zimbabwe,0,198,-,-,198,2.6,1.3,0.31
ESP,8,724,724,Spain,0,2822,-,-,2822,3.7,7.1,0.47
SSD,8,728,728,South Sudan,0,107,-,-,107,1.7,0.94,0.19
SDN,8,729,729,Sudan,0,343,-,-,343,1.1,0.76,0.11
SUR,8,740,740,Suriname,0,26,-,-,26,4.2,4.6,0.52
SWZ,8,748,748,Eswatini,0,12,-,-,12,1.7,1.0,0.18
SWE,8,752,752,Sweden,0,468,-,-,468,3.2,5.4,0.41
CHE,8,756,756,Switzerland,0,314,-,-,314,2.3,4.2,0.29
SYR,8,760,760,Syrian Arab Republic,0,468,-,-,468,3.1,2.5,0.37
TJK,8,762,762,Tajikistan,0,75,-,-,75,1.0,0.77,0.11
THA,8,764,764,Thailand,0,2361,-,-,2361,2.2,3.7,0.26
TGO,8,768,768,Togo,0,115,-,-,115,2.3,1.4,0.26
TTO,8,780,780,Trinidad and Tobago,0,78,-,-,78,4.1,6.0,0.51
ARE,8,784,784,United Arab Emirates,0,119,-,-,119,1.9,1.2,0.25
TUN,8,788,788,Tunisia,0,333,-,-,333,2.3,2.9,0.27
TUR,8,792,792,Türkiye,0,3821,-,-,3821,4.1,4.8,0.49
TKM,8,795,795,Turkmenistan,0,50,-,-,50,0.89,0.83,0.10
UGA,8,800,800,Uganda,0,400,-,-,400,2.0,0.84,0.24
UKR,8,804,804,Ukraine,0,2950,-,-,2950,4.2,7.7,0.52
MKD,8,807,807,North Macedonia,0,137,-,-,137,4.3,7.3,0.52
EGY,8,818,818,Egypt,0,1557,-,-,1557,1.7,1.5,0.18
GBR,8,826,826,United Kingdom,0,2439,-,-,2439,2.5,4.1,0.30
TZA,8,834,834,"Tanzania, United Republic of",0,468,-,-,468,1.3,0.75,0.15
USA,8,840,840,United States of America,0,16109,-,-,16109,3.5,5.5,0.40
BFA,8,854,854,Burkina Faso,0,211,-,-,211,1.6,0.97,0.15
URY,8,858,858,Uruguay,0,261,-,-,261,5.9,8.4,0.72
UZB,8,860,860,Uzbekistan,0,443,-,-,443,1.4,1.3,0.17
VEN,8,862,862,Venezuela,0,955,-,-,955,3.1,3.4,0.37
WSM,8,882,882,Samoa,0,5,-,-,5,3.3,2.6,0.44
YEM,8,887,887,Yemen,0,518,-,-,518,3.0,1.7,0.34
ZMB,8,894,894,Zambia,0,90,-,-,90,1.0,0.47,0.12
,,,,Total,,209594,,,209594,2.4,2.8,0.30
