Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
MLT,8,470,470,Malta,0,71,-,-,71,5.7,16.4,1.7
MTQ,8,474,474,"France, Martinique",0,58,-,-,58,5.8,16.1,1.6
MRT,8,478,478,Mauritania,0,64,-,-,64,2.2,1.3,0.41
MUS,8,480,480,Mauritius,0,111,-,-,111,4.9,8.8,1.3
MEX,8,484,484,Mexico,0,6045,-,-,6045,4.1,4.6,0.97
MNG,8,496,496,Mongolia,0,70,-,-,70,2.5,2.1,0.59
MDA,8,498,498,Republic of Moldova,0,626,-,-,626,9.0,15.8,2.1
MNE,8,499,499,Montenegro,0,92,-,-,92,7.0,14.9,2.0
MAR,8,504,504,Morocco,0,1542,-,-,1542,3.5,4.1,0.85
MOZ,8,508,508,Mozambique,0,196,-,-,196,1.2,0.59,0.36
OMN,8,512,512,Oman,0,149,-,-,149,3.8,2.8,0.76
NAM,8,516,516,Namibia,0,51,-,-,51,3.2,1.9,0.67
NPL,8,524,524,Nepal,0,386,-,-,386,1.4,1.3,0.34
NLD,8,528,528,The Netherlands,0,3643,-,-,3643,7.6,21.7,2.4
NCL,8,540,540,New Caledonia,0,20,-,-,20,4.8,6.9,1.2
VUT,8,548,548,Vanuatu,0,5,-,-,5,2.7,1.6,0.63
NZL,8,554,554,New Zealand,0,859,-,-,859,7.6,17.9,2.5
NIC,8,558,558,Nicaragua,0,238,-,-,238,3.9,3.5,1.0
NER,8,562,562,Niger,0,317,-,-,317,2.6,1.2,0.49
NGA,8,566,566,Nigeria,0,2571,-,-,2571,2.4,1.2,0.54
NOR,8,578,578,Norway,0,1183,-,-,1183,8.4,21.9,2.9
PAK,8,586,586,Pakistan,0,2983,-,-,2983,1.7,1.3,0.36
PAN,8,591,591,Panama,0,245,-,-,245,4.6,5.6,1.2
PNG,8,598,598,Papua New Guinea,0,173,-,-,173,3.0,1.9,0.83
PRY,8,600,600,Paraguay,0,466,-,-,466,6.4,6.4,1.8
PER,8,604,604,Peru,0,1649,-,-,1649,3.8,4.9,1.1
PHL,8,608,608,Philippines,0,6367,-,-,6367,6.3,5.7,1.8
POL,8,616,616,Poland,0,7814,-,-,7814,8.7,21.2,2.5
PRT,8,620,620,Portugal,0,2397,-,-,2397,7.8,24.5,2.4
GNB,8,624,624,Guinea-Bissau,0,20,-,-,20,1.7,0.97,0.31
TLS,8,626,626,Timor-Leste,0,22,-,-,22,2.3,1.6,0.68
PRI,8,630,630,Puerto Rico,0,613,-,-,613,9.4,22.3,2.2
QAT,8,634,634,Qatar,0,54,-,-,54,2.8,1.8,0.71
REU,8,638,638,"France, La Réunion",0,101,-,-,101,6.1,11.3,1.8
ROU,8,642,642,Romania,0,3882,-,-,3882,8.7,20.9,2.3
RUS,8,643,643,Russian Federation,0,21635,-,-,21635,7.2,15.1,2.0
RWA,8,646,646,Rwanda,0,109,-,-,109,1.3,0.80,0.22
LCA,8,662,662,Saint Lucia,0,16,-,-,16,5.8,8.8,1.5
STP,8,678,678,Sao Tome and Principe,0,4,-,-,4,3.6,1.8,0.49
SAU,8,682,682,Saudi Arabia,0,998,-,-,998,3.2,2.8,0.69
SEN,8,686,686,Senegal,0,198,-,-,198,2.0,1.1,0.43
SRB,8,688,688,Serbia,0,1400,-,-,1400,7.1,16.5,1.9
SLE,8,694,694,Sierra Leone,0,4,-,-,4,0.08,0.05,0.02
SGP,8,702,702,Singapore,0,1130,-,-,1130,9.5,19.3,2.9
SVK,8,703,703,Slovakia,0,1109,-,-,1109,8.7,20.6,2.7
VNM,8,704,704,Viet Nam,0,3305,-,-,3305,2.8,3.4,0.65
SVN,8,705,705,Slovenia,0,344,-,-,344,5.7,17.0,1.9
SOM,8,706,706,Somalia,0,338,-,-,338,4.1,2.0,0.83
ZAF,8,710,710,South Africa,0,2939,-,-,2939,5.4,4.9,1.6
ZWE,8,716,716,Zimbabwe,0,279,-,-,279,3.6,1.8,0.80
ESP,8,724,724,Spain,0,8626,-,-,8626,6.9,19.2,2.1
SSD,8,728,728,South Sudan,0,143,-,-,143,2.2,1.2,0.45
SDN,8,729,729,Sudan,0,508,-,-,508,1.6,1.1,0.42
SUR,8,740,740,Suriname,0,49,-,-,49,7.3,8.3,1.9
SWZ,8,748,748,Eswatini,0,15,-,-,15,2.0,1.3,0.36
SWE,8,752,752,Sweden,0,1691,-,-,1691,6.1,17.0,1.9
CHE,8,756,756,Switzerland,0,970,-,-,970,4.3,11.4,1.3
SYR,8,760,760,Syrian Arab Republic,0,703,-,-,703,4.6,3.6,1.2
TJK,8,762,762,Tajikistan,0,97,-,-,97,1.4,0.98,0.35
THA,8,764,764,Thailand,0,4605,-,-,4605,3.5,6.7,0.95
TGO,8,768,768,Togo,0,150,-,-,150,3.1,1.7,0.69
TTO,8,780,780,Trinidad and Tobago,0,160,-,-,160,6.8,11.5,1.9
ARE,8,784,784,United Arab Emirates,0,144,-,-,144,3.1,1.4,0.85
TUN,8,788,788,Tunisia,0,502,-,-,502,3.2,4.2,0.73
TUR,8,792,792,Türkiye,0,7260,-,-,7260,6.4,8.6,1.7
TKM,8,795,795,Turkmenistan,0,70,-,-,70,1.3,1.1,0.31
UGA,8,800,800,Uganda,0,515,-,-,515,2.7,1.1,0.58
UKR,8,804,804,Ukraine,0,5472,-,-,5472,6.1,12.9,1.4
MKD,8,807,807,North Macedonia,0,268,-,-,268,6.6,13.0,1.7
EGY,8,818,818,Egypt,0,1924,-,-,1924,2.1,1.8,0.37
GBR,8,826,826,United Kingdom,0,8857,-,-,8857,5.0,13.3,1.7
TZA,8,834,834,"Tanzania, United Republic of",0,579,-,-,579,1.7,0.92,0.33
USA,8,840,840,United States of America,0,30781,-,-,30781,4.8,9.4,1.1
BFA,8,854,854,Burkina Faso,0,211,-,-,211,1.5,0.96,0.15
URY,8,858,858,Uruguay,0,659,-,-,659,10.0,19.3,2.8
UZB,8,860,860,Uzbekistan,0,593,-,-,593,2.0,1.7,0.45
VEN,8,862,862,Venezuela,0,1697,-,-,1697,4.9,5.8,1.3
WSM,8,882,882,Samoa,0,11,-,-,11,6.6,5.5,2.3
YEM,8,887,887,Yemen,0,640,-,-,640,3.8,2.1,0.73
ZMB,8,894,894,Zambia,0,105,-,-,105,1.2,0.54,0.23
,,,,Total,,439789,,,439789,4.1,5.6,1.2
