Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,118,-,-,118,0.46,0.31,0.03
ALB,9,008,8,Albania,0,9,-,-,9,0.33,0.44,0.03
DZA,9,012,12,Algeria,0,355,-,-,355,0.92,0.92,0.07
AGO,9,024,24,Angola,0,84,-,-,84,0.36,0.25,0.03
AZE,9,031,31,Azerbaijan,0,90,-,-,90,0.91,1.1,0.07
ARG,9,032,32,Argentina,0,174,-,-,174,0.42,0.48,0.03
AUS,9,036,36,Australia,0,171,-,-,171,0.68,0.92,0.05
AUT,9,040,40,Austria,0,52,-,-,52,0.53,0.88,0.04
BHS,9,044,44,Bahamas,0,2,-,-,2,0.47,0.62,0.04
BHR,9,048,48,Bahrain,0,7,-,-,7,0.37,0.43,0.03
BGD,9,050,50,Bangladesh,0,666,-,-,666,0.42,0.46,0.03
ARM,9,051,51,Armenia,0,8,-,-,8,0.30,0.36,0.02
BRB,9,052,52,Barbados,0,2,-,-,2,0.66,1.0,0.05
BEL,9,056,56,Belgium,0,50,-,-,50,0.42,0.64,0.03
BTN,9,064,64,Bhutan,0,4,-,-,4,0.57,0.58,0.04
BOL,9,068,68,Bolivia (Plurinational State of),0,8,-,-,8,0.09,0.08,0.01
BIH,9,070,70,Bosnia Herzegovina,0,40,-,-,40,1.2,1.9,0.09
BWA,9,072,72,Botswana,0,6,-,-,6,0.25,0.27,0.02
BRA,9,076,76,Brazil,0,1634,-,-,1634,0.75,0.96,0.06
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,9,096,96,Brunei Darussalam,0,11,-,-,11,2.2,2.9,0.16
BGR,9,100,100,Bulgaria,0,74,-,-,74,0.95,1.7,0.07
MMR,9,104,104,Myanmar,0,286,-,-,286,0.54,0.61,0.04
BDI,9,108,108,Burundi,0,31,-,-,31,0.51,0.26,0.04
BLR,9,112,112,Belarus,0,98,-,-,98,1.0,1.5,0.08
KHM,9,116,116,Cambodia,0,75,-,-,75,0.59,0.50,0.05
CMR,9,120,120,Cameroon,0,81,-,-,81,0.47,0.31,0.03
CAN,9,124,124,Canada,0,387,-,-,387,1.0,1.5,0.08
