Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,486,-,-,486,2.3,1.2,0.37
ALB,9,008,8,Albania,0,213,-,-,213,4.7,7.7,0.72
DZA,9,012,12,Algeria,0,2756,-,-,2756,6.4,6.2,1.0
AGO,9,024,24,Angola,0,332,-,-,332,2.0,0.95,0.26
AZE,9,031,31,Azerbaijan,0,576,-,-,576,4.7,5.7,0.75
ARG,9,032,32,Argentina,0,2512,-,-,2512,4.4,5.6,0.73
AUS,9,036,36,Australia,0,4148,-,-,4148,10.2,16.6,1.6
AUT,9,040,40,Austria,0,1147,-,-,1147,6.8,13.4,1.1
BHS,9,044,44,Bahamas,0,23,-,-,23,4.7,5.8,1.1
BHR,9,048,48,Bahrain,0,50,-,-,50,3.7,2.8,0.64
BGD,9,050,50,Bangladesh,0,2358,-,-,2358,1.5,1.4,0.23
ARM,9,051,51,Armenia,0,210,-,-,210,4.6,7.3,0.93
BRB,9,052,52,Barbados,0,32,-,-,32,6.8,11.7,1.0
BEL,9,056,56,Belgium,0,1697,-,-,1697,7.8,15.4,1.4
BTN,9,064,64,Bhutan,0,15,-,-,15,2.2,1.9,0.38
BOL,9,068,68,Bolivia (Plurinational State of),0,121,-,-,121,1.2,1.0,0.18
BIH,9,070,70,Bosnia Herzegovina,0,759,-,-,759,11.9,24.3,2.0
BWA,9,072,72,Botswana,0,31,-,-,31,1.6,1.3,0.23
BRA,9,076,76,Brazil,0,19505,-,-,19505,7.1,9.3,1.2
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,11,-,-,11,2.6,1.5,0.38
BRN,9,096,96,Brunei Darussalam,0,73,-,-,73,14.8,16.5,2.5
BGR,9,100,100,Bulgaria,0,1522,-,-,1522,10.4,23.4,1.8
MMR,9,104,104,Myanmar,0,2318,-,-,2318,4.1,4.2,0.75
BDI,9,108,108,Burundi,0,144,-,-,144,2.6,1.1,0.44
BLR,9,112,112,Belarus,0,2118,-,-,2118,12.4,23.4,2.3
KHM,9,116,116,Cambodia,0,628,-,-,628,4.5,3.7,0.84
CMR,9,120,120,Cameroon,0,330,-,-,330,2.2,1.2,0.34
CAN,9,124,124,Canada,0,6146,-,-,6146,9.3,16.8,1.4
CPV,9,132,132,Cape Verde,0,7,-,-,7,1.7,1.3,0.36
CAF,9,140,140,Central African Republic,0,64,-,-,64,2.3,1.3,0.36
LKA,9,144,144,Sri Lanka,0,1170,-,-,1170,3.8,5.5,0.64
TCD,9,148,148,Chad,0,104,-,-,104,1.3,0.60,0.18
CHL,9,152,152,Chile,0,1618,-,-,1618,5.6,8.7,1.0
CHN,9,156,160,China,0,209942,-,-,209942,8.7,15.3,1.5
COL,9,170,170,Colombia,0,2555,-,-,2555,4.1,5.1,0.70
COM,9,174,174,Comoros,0,8,-,-,8,1.8,0.89,0.47
COG,9,178,178,"Congo, Republic of",0,71,-,-,71,2.0,1.2,0.28
COD,9,180,180,"Congo, Democratic Republic of",0,1215,-,-,1215,2.4,1.3,0.40
CRI,9,188,188,Costa Rica,0,284,-,-,284,4.1,5.6,0.70
HRV,9,191,191,Croatia,0,1270,-,-,1270,15.0,33.2,2.6
CUB,9,192,192,Cuba,0,733,-,-,733,3.6,6.8,0.62
CYP,9,196,196,Cyprus,0,118,-,-,118,5.9,10.0,1.1
CZE,9,203,203,Czechia,0,2374,-,-,2374,11.0,23.2,1.9
BEN,9,204,204,Benin,0,134,-,-,134,1.8,1.1,0.33
DNK,9,208,208,Denmark,0,1509,-,-,1509,12.6,27.2,2.3
DOM,9,214,214,Dominican Republic,0,195,-,-,195,1.7,1.8,0.27
ECU,9,218,218,Ecuador,0,518,-,-,518,2.8,2.9,0.47
SLV,9,222,222,El Salvador,0,124,-,-,124,1.9,1.9,0.24
GNQ,9,226,226,Equatorial Guinea,0,13,-,-,13,1.5,0.87,0.18
ETH,9,231,231,Ethiopia,0,2614,-,-,2614,3.5,2.2,0.50
ERI,9,232,232,Eritrea,0,72,-,-,72,3.0,2.0,0.45
EST,9,233,233,Estonia,0,266,-,-,266,10.0,21.5,1.9
FJI,9,242,242,Fiji,0,37,-,-,37,4.1,4.1,0.64
FIN,9,246,246,Finland,0,1066,-,-,1066,8.9,20.4,1.6
FRA,9,250,250,France (metropolitan),0,12775,-,-,12775,10.1,20.8,1.8
GUF,9,254,254,French Guyana,0,10,-,-,10,3.4,3.2,0.60
PYF,9,258,258,French Polynesia,0,16,-,-,16,4.1,5.7,0.95
DJI,9,262,262,Djibouti,0,27,-,-,27,3.0,2.7,0.45
