Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,342,-,-,342,1.5,0.86,0.14
ALB,9,008,8,Albania,0,122,-,-,122,3.4,5.1,0.33
DZA,9,012,12,Algeria,0,1748,-,-,1748,4.3,4.2,0.42
AGO,9,024,24,Angola,0,241,-,-,241,1.2,0.70,0.12
AZE,9,031,31,Azerbaijan,0,392,-,-,392,3.2,4.1,0.31
ARG,9,032,32,Argentina,0,1320,-,-,1320,2.9,3.3,0.28
AUS,9,036,36,Australia,0,2191,-,-,2191,7.1,10.1,0.69
AUT,9,040,40,Austria,0,580,-,-,580,4.4,8.0,0.44
BHS,9,044,44,Bahamas,0,8,-,-,8,1.7,2.2,0.16
BHR,9,048,48,Bahrain,0,37,-,-,37,2.2,2.1,0.23
BGD,9,050,50,Bangladesh,0,1749,-,-,1749,1.1,1.1,0.10
ARM,9,051,51,Armenia,0,80,-,-,80,2.0,3.1,0.21
BRB,9,052,52,Barbados,0,20,-,-,20,5.4,8.4,0.51
BEL,9,056,56,Belgium,0,749,-,-,749,4.7,8.0,0.48
BTN,9,064,64,Bhutan,0,9,-,-,9,1.4,1.2,0.14
BOL,9,068,68,Bolivia (Plurinational State of),0,63,-,-,63,0.67,0.57,0.07
BIH,9,070,70,Bosnia Herzegovina,0,358,-,-,358,7.4,13.6,0.74
BWA,9,072,72,Botswana,0,23,-,-,23,1.2,0.99,0.11
BRA,9,076,76,Brazil,0,10675,-,-,10675,4.3,5.5,0.43
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,7,-,-,7,1.6,1.0,0.15
BRN,9,096,96,Brunei Darussalam,0,50,-,-,50,9.7,12.0,0.97
BGR,9,100,100,Bulgaria,0,588,-,-,588,6.0,11.0,0.63
MMR,9,104,104,Myanmar,0,1300,-,-,1300,2.3,2.5,0.23
BDI,9,108,108,Burundi,0,95,-,-,95,1.6,0.77,0.16
BLR,9,112,112,Belarus,0,910,-,-,910,6.6,11.6,0.68
KHM,9,116,116,Cambodia,0,363,-,-,363,2.6,2.2,0.27
CMR,9,120,120,Cameroon,0,248,-,-,248,1.6,0.91,0.16
CAN,9,124,124,Canada,0,3346,-,-,3346,6.7,10.8,0.65
CPV,9,132,132,Cape Verde,0,3,-,-,3,0.59,0.56,0.06
CAF,9,140,140,Central African Republic,0,48,-,-,48,1.6,0.98,0.15
LKA,9,144,144,Sri Lanka,0,598,-,-,598,2.4,3.2,0.24
TCD,9,148,148,Chad,0,83,-,-,83,0.99,0.49,0.09
