Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,271,-,-,271,1.3,0.67,0.22
ALB,9,008,8,Albania,0,101,-,-,101,1.9,3.6,0.38
DZA,9,012,12,Algeria,0,1312,-,-,1312,3.0,2.9,0.56
AGO,9,024,24,Angola,0,201,-,-,201,1.3,0.58,0.18
AZE,9,031,31,Azerbaijan,0,333,-,-,333,2.8,3.3,0.47
ARG,9,032,32,Argentina,0,853,-,-,853,1.4,1.9,0.26
AUS,9,036,36,Australia,0,1143,-,-,1143,2.5,4.6,0.48
AUT,9,040,40,Austria,0,469,-,-,469,2.5,5.5,0.50
BHS,9,044,44,Bahamas,0,14,-,-,14,2.9,3.5,0.56
BHR,9,048,48,Bahrain,0,19,-,-,19,1.6,1.1,0.31
BGD,9,050,50,Bangladesh,0,1348,-,-,1348,0.86,0.81,0.13
ARM,9,051,51,Armenia,0,109,-,-,109,2.4,3.8,0.53
BRB,9,052,52,Barbados,0,17,-,-,17,3.1,6.2,0.60
BEL,9,056,56,Belgium,0,521,-,-,521,2.1,4.7,0.45
BTN,9,064,64,Bhutan,0,12,-,-,12,1.7,1.6,0.28
BOL,9,068,68,Bolivia (Plurinational State of),0,45,-,-,45,0.42,0.38,0.07
BIH,9,070,70,Bosnia Herzegovina,0,401,-,-,401,5.8,12.9,1.1
BWA,9,072,72,Botswana,0,16,-,-,16,0.82,0.66,0.15
BRA,9,076,76,Brazil,0,7730,-,-,7730,2.8,3.7,0.51
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,5,-,-,5,1.5,0.70,0.24
BRN,9,096,96,Brunei Darussalam,0,36,-,-,36,7.6,8.2,1.6
BGR,9,100,100,Bulgaria,0,607,-,-,607,4.0,9.3,0.74
MMR,9,104,104,Myanmar,0,1375,-,-,1375,2.5,2.5,0.52
BDI,9,108,108,Burundi,0,107,-,-,107,2.0,0.85,0.38
BLR,9,112,112,Belarus,0,1011,-,-,1011,5.8,11.2,1.1
KHM,9,116,116,Cambodia,0,378,-,-,378,2.8,2.2,0.59
CMR,9,120,120,Cameroon,0,214,-,-,214,1.5,0.77,0.26
CAN,9,124,124,Canada,0,2119,-,-,2119,2.9,5.8,0.53
CPV,9,132,132,Cape Verde,0,2,-,-,2,0.51,0.36,0.09
CAF,9,140,140,Central African Republic,0,50,-,-,50,1.9,1.0,0.32
LKA,9,144,144,Sri Lanka,0,557,-,-,557,1.8,2.6,0.30
TCD,9,148,148,Chad,0,82,-,-,82,0.98,0.47,0.15
CHL,9,152,152,Chile,0,675,-,-,675,2.3,3.6,0.45
CHN,9,156,160,China,0,88889,-,-,88889,3.6,6.5,0.72
COL,9,170,170,Colombia,0,1112,-,-,1112,1.8,2.2,0.33
COM,9,174,174,Comoros,0,5,-,-,5,1.2,0.55,0.38
COG,9,178,178,"Congo, Republic of",0,47,-,-,47,1.3,0.81,0.18
COD,9,180,180,"Congo, Democratic Republic of",0,850,-,-,850,1.7,0.90,0.31
CRI,9,188,188,Costa Rica,0,134,-,-,134,1.9,2.7,0.35
HRV,9,191,191,Croatia,0,503,-,-,503,5.5,13.2,1.1
CUB,9,192,192,Cuba,0,265,-,-,265,1.3,2.4,0.24
CYP,9,196,196,Cyprus,0,38,-,-,38,1.9,3.2,0.35
CZE,9,203,203,Czechia,0,933,-,-,933,3.9,9.1,0.78
BEN,9,204,204,Benin,0,93,-,-,93,1.4,0.73,0.28
DNK,9,208,208,Denmark,0,289,-,-,289,2.2,5.2,0.46
DOM,9,214,214,Dominican Republic,0,69,-,-,69,0.61,0.64,0.11
ECU,9,218,218,Ecuador,0,215,-,-,215,1.2,1.2,0.21
SLV,9,222,222,El Salvador,0,46,-,-,46,0.69,0.72,0.10
GNQ,9,226,226,Equatorial Guinea,0,11,-,-,11,1.2,0.74,0.16
ETH,9,231,231,Ethiopia,0,1942,-,-,1942,2.6,1.6,0.37
ERI,9,232,232,Eritrea,0,50,-,-,50,2.2,1.4,0.35
EST,9,233,233,Estonia,0,110,-,-,110,3.8,8.9,0.84
FJI,9,242,242,Fiji,0,24,-,-,24,2.8,2.7,0.48
FIN,9,246,246,Finland,0,351,-,-,351,2.6,6.7,0.54
FRA,9,250,250,France (metropolitan),0,3254,-,-,3254,2.3,5.3,0.48
GUF,9,254,254,French Guyana,0,4,-,-,4,1.3,1.3,0.40
PYF,9,258,258,French Polynesia,0,8,-,-,8,2.0,2.9,0.68
DJI,9,262,262,Djibouti,0,21,-,-,21,2.4,2.1,0.39
GAB,9,266,266,Gabon,0,15,-,-,15,0.99,0.65,0.14
GEO,9,268,268,Georgia,0,237,-,-,237,3.3,6.2,0.68
GMB,9,270,270,The Republic of the Gambia,0,20,-,-,20,1.4,0.78,0.28
PSE,9,275,275,Gaza Strip and West Bank,0,94,-,-,94,3.1,1.8,0.55
DEU,9,276,276,Germany,0,5243,-,-,5243,2.9,6.7,0.57
GHA,9,288,288,Ghana,0,307,-,-,307,1.4,0.95,0.23
GRC,9,300,300,Greece,0,247,-,-,247,1.0,2.6,0.22
GLP,9,312,312,"France, Guadeloupe",0,15,-,-,15,1.7,4.0,0.37
GUM,9,316,316,Guam,0,6,-,-,6,2.8,3.6,0.36
GTM,9,320,320,Guatemala,0,39,-,-,39,0.30,0.21,0.05
GIN,9,324,324,Guinea,0,61,-,-,61,0.80,0.44,0.14
GUY,9,328,328,Guyana,0,6,-,-,6,0.69,0.77,0.18
HTI,9,332,332,Haiti,0,73,-,-,73,0.84,0.63,0.15
HND,9,340,340,Honduras,0,74,-,-,74,0.85,0.73,0.13
HUN,9,348,348,Hungary,0,1314,-,-,1314,6.6,14.4,1.2
ISL,9,352,352,Iceland,0,5,-,-,5,0.66,1.5,0.18
IND,9,356,356,India,0,16347,-,-,16347,1.2,1.2,0.19
IDN,9,360,360,Indonesia,0,7434,-,-,7434,2.5,2.7,0.48
IRN,9,364,364,"Iran, Islamic Republic of",0,1449,-,-,1449,1.6,1.7,0.30
IRQ,9,368,368,Iraq,0,460,-,-,460,1.8,1.1,0.31
IRL,9,372,372,Ireland,0,508,-,-,508,5.7,10.5,1.2
ISR,9,376,376,Israel,0,167,-,-,167,1.4,1.9,0.27
ITA,9,380,380,Italy,0,2824,-,-,2824,1.9,5.1,0.41
CIV,9,384,384,"Côte d'Ivoire",0,191,-,-,191,1.2,0.69,0.19
JAM,9,388,388,Jamaica,0,88,-,-,88,2.4,3.0,0.44
JPN,9,392,392,Japan,0,10149,-,-,10149,3.3,8.9,0.63
KAZ,9,398,398,Kazakhstan,0,750,-,-,750,3.5,4.0,0.60
JOR,9,400,400,Jordan,0,160,-,-,160,2.1,1.6,0.33
KEN,9,404,404,Kenya,0,660,-,-,660,2.3,1.2,0.39
PRK,9,408,408,"Korea, Democratic People Republic of",0,1810,-,-,1810,4.9,7.1,0.91
KOR,9,410,410,"Korea, Republic of",0,2747,-,-,2747,2.6,5.6,0.53
KWT,9,414,414,Kuwait,0,58,-,-,58,1.4,1.3,0.27
KGZ,9,417,417,Kyrgyzstan,0,130,-,-,130,2.4,2.0,0.47
LAO,9,418,418,"Lao People's Democratic Republic",0,172,-,-,172,3.2,2.3,0.62
LBN,9,422,422,Lebanon,0,118,-,-,118,1.6,1.8,0.27
LSO,9,426,426,Lesotho,0,22,-,-,22,1.3,1.0,0.24
LVA,9,428,428,Latvia,0,191,-,-,191,4.7,11.0,0.97
LBR,9,430,430,Liberia,0,30,-,-,30,0.89,0.57,0.16
LBY,9,434,434,Libya,0,137,-,-,137,2.3,2.0,0.54
LTU,9,440,440,Lithuania,0,246,-,-,246,4.2,9.9,0.87
LUX,9,442,442,Luxembourg,0,20,-,-,20,1.7,3.2,0.38
MDG,9,450,450,Madagascar,0,218,-,-,218,1.4,0.75,0.30
MWI,9,454,454,Malawi,0,158,-,-,158,1.4,0.79,0.22
MYS,9,458,458,Malaysia,0,1218,-,-,1218,3.4,3.7,0.66
MDV,9,462,462,Maldives,0,7,-,-,7,1.7,1.3,0.31
MLI,9,466,466,Mali,0,322,-,-,322,2.9,1.5,0.44
MLT,9,470,470,Malta,0,27,-,-,27,2.4,6.4,0.54
MTQ,9,474,474,"France, Martinique",0,14,-,-,14,1.5,4.0,0.31
MRT,9,478,478,Mauritania,0,42,-,-,42,1.4,0.86,0.23
MUS,9,480,480,Mauritius,0,37,-,-,37,1.8,3.0,0.33
MEX,9,484,484,Mexico,0,1276,-,-,1276,0.91,0.99,0.16
MNG,9,496,496,Mongolia,0,17,-,-,17,0.59,0.51,0.17
MDA,9,498,498,Republic of Moldova,0,418,-,-,418,6.3,10.7,1.2
MNE,9,499,499,Montenegro,0,37,-,-,37,3.3,6.1,0.61
MAR,9,504,504,Morocco,0,932,-,-,932,2.2,2.5,0.38
MOZ,9,508,508,Mozambique,0,171,-,-,171,1.0,0.52,0.19
OMN,9,512,512,Oman,0,73,-,-,73,2.0,1.4,0.32
NAM,9,516,516,Namibia,0,30,-,-,30,1.9,1.2,0.34
NPL,9,524,524,Nepal,0,249,-,-,249,0.88,0.83,0.15
NLD,9,528,528,The Netherlands,0,1131,-,-,1131,3.0,6.9,0.60
NCL,9,540,540,New Caledonia,0,11,-,-,11,2.8,3.9,0.54
VUT,9,548,548,Vanuatu,0,7,-,-,7,3.8,2.2,0.57
NZL,9,554,554,New Zealand,0,331,-,-,331,3.6,7.1,0.73
NIC,9,558,558,Nicaragua,0,67,-,-,67,1.2,1.0,0.19
NER,9,562,562,Niger,0,204,-,-,204,1.5,0.78,0.18
NGA,9,566,566,Nigeria,0,2170,-,-,2170,2.0,1.0,0.34
NOR,9,578,578,Norway,0,318,-,-,318,2.8,6.0,0.61
PAK,9,586,586,Pakistan,0,1693,-,-,1693,0.97,0.74,0.15
PAN,9,591,591,Panama,0,60,-,-,60,1.2,1.4,0.23
PNG,9,598,598,Papua New Guinea,0,132,-,-,132,2.2,1.4,0.45
PRY,9,600,600,Paraguay,0,87,-,-,87,1.3,1.2,0.23
PER,9,604,604,Peru,0,303,-,-,303,0.78,0.92,0.15
PHL,9,608,608,Philippines,0,3007,-,-,3007,3.1,2.7,0.61
POL,9,616,616,Poland,0,3855,-,-,3855,4.9,10.7,0.97
PRT,9,620,620,Portugal,0,869,-,-,869,3.6,9.2,0.74
GNB,9,624,624,Guinea-Bissau,0,13,-,-,13,1.3,0.63,0.23
TLS,9,626,626,Timor-Leste,0,15,-,-,15,1.6,1.1,0.30
PRI,9,630,630,Puerto Rico,0,144,-,-,144,2.4,5.4,0.44
QAT,9,634,634,Qatar,0,21,-,-,21,1.3,0.71,0.30
REU,9,638,638,"France, La Réunion",0,22,-,-,22,1.5,2.5,0.29
ROU,9,642,642,Romania,0,1964,-,-,1964,5.0,10.8,0.97
RUS,9,643,643,Russian Federation,0,12842,-,-,12842,4.9,9.2,0.92
RWA,9,646,646,Rwanda,0,119,-,-,119,1.4,0.88,0.22
LCA,9,662,662,Saint Lucia,0,3,-,-,3,1.1,1.7,0.23
STP,9,678,678,Sao Tome and Principe,0,1,-,-,1,0.89,0.44,0.11
SAU,9,682,682,Saudi Arabia,0,749,-,-,749,2.3,2.1,0.39
SEN,9,686,686,Senegal,0,166,-,-,166,1.6,0.94,0.27
SRB,9,688,688,Serbia,0,1062,-,-,1062,6.0,12.8,1.1
SLE,9,694,694,Sierra Leone,0,3,-,-,3,0.06,0.04,0.01
SGP,9,702,702,Singapore,0,508,-,-,508,4.5,8.8,0.88
SVK,9,703,703,Slovakia,0,626,-,-,626,5.7,11.9,1.1
VNM,9,704,704,Viet Nam,0,3644,-,-,3644,3.2,3.8,0.60
SVN,9,705,705,Slovenia,0,177,-,-,177,3.7,9.0,0.78
SOM,9,706,706,Somalia,0,230,-,-,230,2.8,1.4,0.44
ZAF,9,710,710,South Africa,0,952,-,-,952,1.8,1.6,0.32
ZWE,9,716,716,Zimbabwe,0,153,-,-,153,2.0,1.0,0.43
ESP,9,724,724,Spain,0,2554,-,-,2554,2.5,5.8,0.52
SSD,9,728,728,South Sudan,0,112,-,-,112,1.7,0.97,0.28
SDN,9,729,729,Sudan,0,415,-,-,415,1.3,0.91,0.27
SUR,9,740,740,Suriname,0,8,-,-,8,1.3,1.4,0.26
SWZ,9,748,748,Eswatini,0,10,-,-,10,1.3,0.85,0.19
SWE,9,752,752,Sweden,0,596,-,-,596,2.7,6.2,0.56
CHE,9,756,756,Switzerland,0,390,-,-,390,2.1,4.7,0.43
SYR,9,760,760,Syrian Arab Republic,0,223,-,-,223,1.4,1.2,0.32
TJK,9,762,762,Tajikistan,0,92,-,-,92,1.3,0.93,0.22
