Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
DEU,9,276,276,Germany,0,197,-,-,197,0.29,0.43,0.02
GHA,9,288,288,Ghana,0,108,-,-,108,0.45,0.38,0.03
GRC,9,300,300,Greece,0,8,-,-,8,0.08,0.14,0.01
GLP,9,312,312,"France, Guadeloupe",0,1,-,-,1,0.30,0.44,0.02
GUM,9,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,9,320,320,Guatemala,0,11,-,-,11,0.09,0.07,0.01
GIN,9,324,324,Guinea,0,24,-,-,24,0.25,0.19,0.02
GUY,9,328,328,Guyana,0,0,-,-,0,0.00,0.00,0.00
HTI,9,332,332,Haiti,0,22,-,-,22,0.27,0.22,0.02
HND,9,340,340,Honduras,0,37,-,-,37,0.43,0.43,0.03
HUN,9,348,348,Hungary,0,76,-,-,76,0.73,1.3,0.05
ISL,9,352,352,Iceland,0,0,-,-,0,0.00,0.00,0.00
IND,9,356,356,India,0,3642,-,-,3642,0.29,0.32,0.02
IDN,9,360,360,Indonesia,0,1102,-,-,1102,0.43,0.50,0.03
IRN,9,364,364,"Iran, Islamic Republic of",0,262,-,-,262,0.29,0.39,0.02
IRQ,9,368,368,Iraq,0,145,-,-,145,0.47,0.39,0.03
IRL,9,372,372,Ireland,0,29,-,-,29,0.56,0.86,0.04
ISR,9,376,376,Israel,0,16,-,-,16,0.22,0.24,0.01
ITA,9,380,380,Italy,0,147,-,-,147,0.26,0.46,0.02
CIV,9,384,384,"Côte d'Ivoire",0,70,-,-,70,0.39,0.28,0.03
JAM,9,388,388,Jamaica,0,12,-,-,12,0.44,0.54,0.03
JPN,9,392,392,Japan,0,394,-,-,394,0.35,0.61,0.02
KAZ,9,398,398,Kazakhstan,0,84,-,-,84,0.52,0.57,0.03
JOR,9,400,400,Jordan,0,49,-,-,49,0.59,0.56,0.04
KEN,9,404,404,Kenya,0,161,-,-,161,0.42,0.32,0.03
PRK,9,408,408,"Korea, Democratic People Republic of",0,149,-,-,149,0.63,0.83,0.04
KOR,9,410,410,"Korea, Republic of",0,207,-,-,207,0.40,0.69,0.03
KWT,9,414,414,Kuwait,0,11,-,-,11,0.17,0.32,0.01
KGZ,9,417,417,Kyrgyzstan,0,21,-,-,21,0.39,0.38,0.02
LAO,9,418,418,"Lao People's Democratic Republic",0,32,-,-,32,0.56,0.50,0.04
LBN,9,422,422,Lebanon,0,20,-,-,20,0.34,0.39,0.02
LSO,9,426,426,Lesotho,0,7,-,-,7,0.41,0.38,0.03
LVA,9,428,428,Latvia,0,3,-,-,3,0.18,0.28,0.01
LBR,9,430,430,Liberia,0,12,-,-,12,0.32,0.25,0.02
LBY,9,434,434,Libya,0,31,-,-,31,0.44,0.53,0.03
LTU,9,440,440,Lithuania,0,7,-,-,7,0.31,0.47,0.02
LUX,9,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,9,450,450,Madagascar,0,45,-,-,45,0.22,0.17,0.01
MWI,9,454,454,Malawi,0,82,-,-,82,0.63,0.44,0.04
MYS,9,458,458,Malaysia,0,173,-,-,173,0.58,0.66,0.04
MDV,9,462,462,Maldives,0,2,-,-,2,0.42,0.43,0.03
MLI,9,466,466,Mali,0,160,-,-,160,1.2,0.81,0.08
MLT,9,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,9,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,9,478,478,Mauritania,0,14,-,-,14,0.40,0.32,0.03
MUS,9,480,480,Mauritius,0,3,-,-,3,0.24,0.35,0.02
MEX,9,484,484,Mexico,0,237,-,-,237,0.21,0.23,0.01
MNG,9,496,496,Mongolia,0,3,-,-,3,0.10,0.11,0.01
MDA,9,498,498,Republic of Moldova,0,26,-,-,26,0.65,0.96,0.04
MNE,9,499,499,Montenegro,0,3,-,-,3,0.53,0.74,0.04
MAR,9,504,504,Morocco,0,175,-,-,175,0.55,0.60,0.03
MOZ,9,508,508,Mozambique,0,60,-,-,60,0.27,0.20,0.02
OMN,9,512,512,Oman,0,30,-,-,30,0.50,0.64,0.03
NAM,9,516,516,Namibia,0,7,-,-,7,0.36,0.30,0.02
NPL,9,524,524,Nepal,0,95,-,-,95,0.36,0.38,0.02
NLD,9,528,528,The Netherlands,0,56,-,-,56,0.40,0.56,0.03
NCL,9,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,9,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,9,554,554,New Zealand,0,23,-,-,23,0.59,0.73,0.04
NIC,9,558,558,Nicaragua,0,15,-,-,15,0.26,0.27,0.02
NER,9,562,562,Niger,0,123,-,-,123,0.86,0.51,0.05
NGA,9,566,566,Nigeria,0,487,-,-,487,0.36,0.25,0.02
NOR,9,578,578,Norway,0,13,-,-,13,0.27,0.38,0.02
PAK,9,586,586,Pakistan,0,640,-,-,640,0.36,0.32,0.02
PAN,9,591,591,Panama,0,7,-,-,7,0.18,0.20,0.01
PNG,9,598,598,Papua New Guinea,0,18,-,-,18,0.26,0.22,0.02
PRY,9,600,600,Paraguay,0,19,-,-,19,0.33,0.32,0.02
PER,9,604,604,Peru,0,50,-,-,50,0.16,0.19,0.01
PHL,9,608,608,Philippines,0,374,-,-,374,0.42,0.40,0.03
POL,9,616,616,Poland,0,164,-,-,164,0.43,0.71,0.03
PRT,9,620,620,Portugal,0,48,-,-,48,0.48,0.86,0.03
GNB,9,624,624,Guinea-Bissau,0,2,-,-,2,0.20,0.11,0.01
TLS,9,626,626,Timor-Leste,0,2,-,-,2,0.29,0.17,0.02
PRI,9,630,630,Puerto Rico,0,7,-,-,7,0.27,0.43,0.02
QAT,9,634,634,Qatar,0,7,-,-,7,0.20,0.27,0.01
REU,9,638,638,"France, La Réunion",0,0,-,-,0,0.00,0.00,0.00
ROU,9,642,642,Romania,0,99,-,-,99,0.51,0.87,0.03
RUS,9,643,643,Russian Federation,0,654,-,-,654,0.47,0.70,0.03
RWA,9,646,646,Rwanda,0,38,-,-,38,0.41,0.31,0.03
LCA,9,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,9,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,9,682,682,Saudi Arabia,0,247,-,-,247,0.58,0.83,0.04
SEN,9,686,686,Senegal,0,64,-,-,64,0.53,0.40,0.03
SRB,9,688,688,Serbia,0,50,-,-,50,0.61,0.94,0.04
SLE,9,694,694,Sierra Leone,0,1,-,-,1,0.01,0.01,0.00
SGP,9,702,702,Singapore,0,35,-,-,35,0.55,0.96,0.04
SVK,9,703,703,Slovakia,0,28,-,-,28,0.48,0.82,0.03
VNM,9,704,704,Viet Nam,0,407,-,-,407,0.44,0.55,0.03
SVN,9,705,705,Slovenia,0,6,-,-,6,0.29,0.51,0.02
SOM,9,706,706,Somalia,0,69,-,-,69,0.76,0.45,0.05
ZAF,9,710,710,South Africa,0,197,-,-,197,0.36,0.39,0.02
ZWE,9,716,716,Zimbabwe,0,25,-,-,25,0.22,0.18,0.01
ESP,9,724,724,Spain,0,130,-,-,130,0.25,0.49,0.02
SSD,9,728,728,South Sudan,0,31,-,-,31,0.42,0.30,0.03
SDN,9,729,729,Sudan,0,155,-,-,155,0.41,0.38,0.02
SUR,9,740,740,Suriname,0,1,-,-,1,0.21,0.22,0.01
SWZ,9,748,748,Eswatini,0,5,-,-,5,0.56,0.47,0.04
SWE,9,752,752,Sweden,0,25,-,-,25,0.29,0.40,0.02
CHE,9,756,756,Switzerland,0,18,-,-,18,0.23,0.35,0.02
SYR,9,760,760,Syrian Arab Republic,0,57,-,-,57,0.30,0.35,0.02
TJK,9,762,762,Tajikistan,0,29,-,-,29,0.37,0.34,0.02
THA,9,764,764,Thailand,0,289,-,-,289,0.43,0.65,0.03
TGO,9,768,768,Togo,0,21,-,-,21,0.35,0.27,0.02
TTO,9,780,780,Trinidad and Tobago,0,3,-,-,3,0.25,0.31,0.01
ARE,9,784,784,United Arab Emirates,0,14,-,-,14,0.11,0.16,0.01
TUN,9,788,788,Tunisia,0,48,-,-,48,0.45,0.54,0.03
TUR,9,792,792,Türkiye,0,379,-,-,379,0.48,0.59,0.03
TKM,9,795,795,Turkmenistan,0,25,-,-,25,0.47,0.49,0.03
UGA,9,800,800,Uganda,0,90,-,-,90,0.34,0.20,0.02
UKR,9,804,804,Ukraine,0,227,-,-,227,0.54,0.84,0.04
MKD,9,807,807,North Macedonia,0,11,-,-,11,0.54,0.81,0.04
EGY,9,818,818,Egypt,0,319,-,-,319,0.37,0.36,0.02
GBR,9,826,826,United Kingdom,0,442,-,-,442,0.76,1.1,0.05
TZA,9,834,834,"Tanzania, United Republic of",0,102,-,-,102,0.25,0.18,0.02
USA,9,840,840,United States of America,0,1438,-,-,1438,0.52,0.67,0.03
BFA,9,854,854,Burkina Faso,0,34,-,-,34,0.23,0.17,0.01
URY,9,858,858,Uruguay,0,8,-,-,8,0.26,0.34,0.02
UZB,9,860,860,Uzbekistan,0,144,-,-,144,0.48,0.51,0.03
VEN,9,862,862,Venezuela,0,85,-,-,85,0.34,0.38,0.02
WSM,9,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,9,887,887,Yemen,0,142,-,-,142,0.70,0.50,0.05
ZMB,9,894,894,Zambia,0,47,-,-,47,0.41,0.26,0.03
,,,,Total,,27679,,,27679,0.42,0.47,0.03
