Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,220,-,-,220,0.85,0.58,0.06
ALB,9,008,8,Albania,0,54,-,-,54,2.1,2.7,0.16
DZA,9,012,12,Algeria,0,897,-,-,897,2.2,2.3,0.17
AGO,9,024,24,Angola,0,165,-,-,165,0.71,0.50,0.05
AZE,9,031,31,Azerbaijan,0,167,-,-,167,1.7,2.0,0.13
ARG,9,032,32,Argentina,0,629,-,-,629,1.5,1.7,0.11
AUS,9,036,36,Australia,0,1053,-,-,1053,4.2,5.6,0.31
AUT,9,040,40,Austria,0,221,-,-,221,2.3,3.7,0.17
BHS,9,044,44,Bahamas,0,4,-,-,4,0.98,1.2,0.07
BHR,9,048,48,Bahrain,0,21,-,-,21,1.1,1.3,0.09
BGD,9,050,50,Bangladesh,0,1207,-,-,1207,0.75,0.83,0.05
ARM,9,051,51,Armenia,0,18,-,-,18,0.66,0.82,0.05
BRB,9,052,52,Barbados,0,12,-,-,12,3.9,6.1,0.31
BEL,9,056,56,Belgium,0,248,-,-,248,2.1,3.2,0.16
BTN,9,064,64,Bhutan,0,4,-,-,4,0.57,0.58,0.04
BOL,9,068,68,Bolivia (Plurinational State of),0,26,-,-,26,0.29,0.25,0.02
BIH,9,070,70,Bosnia Herzegovina,0,128,-,-,128,3.8,6.0,0.29
BWA,9,072,72,Botswana,0,16,-,-,16,0.80,0.73,0.06
BRA,9,076,76,Brazil,0,4840,-,-,4840,2.2,2.8,0.17
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,5,-,-,5,1.1,0.76,0.09
BRN,9,096,96,Brunei Darussalam,0,25,-,-,25,5.0,6.7,0.38
BGR,9,100,100,Bulgaria,0,181,-,-,181,2.3,4.1,0.18
MMR,9,104,104,Myanmar,0,665,-,-,665,1.3,1.4,0.09
BDI,9,108,108,Burundi,0,52,-,-,52,0.82,0.44,0.06
BLR,9,112,112,Belarus,0,260,-,-,260,2.7,4.0,0.21
KHM,9,116,116,Cambodia,0,157,-,-,157,1.2,1.0,0.09
CMR,9,120,120,Cameroon,0,156,-,-,156,0.90,0.60,0.07
CAN,9,124,124,Canada,0,1501,-,-,1501,4.1,5.8,0.30
CPV,9,132,132,Cape Verde,0,2,-,-,2,0.45,0.40,0.04
CAF,9,140,140,Central African Republic,0,32,-,-,32,1.0,0.68,0.07
LKA,9,144,144,Sri Lanka,0,235,-,-,235,1.1,1.4,0.09
TCD,9,148,148,Chad,0,75,-,-,75,0.93,0.46,0.07
CHL,9,152,152,Chile,0,300,-,-,300,1.5,2.1,0.12
CHN,9,156,160,China,0,43072,-,-,43072,2.5,4.2,0.19
COL,9,170,170,Colombia,0,681,-,-,681,1.4,1.6,0.10
COM,9,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,9,178,178,"Congo, Republic of",0,36,-,-,36,0.92,0.67,0.07
