Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
TLS,9,626,626,Timor-Leste,0,7,-,-,7,0.80,0.55,0.07
PRI,9,630,630,Puerto Rico,0,35,-,-,35,0.92,1.7,0.09
QAT,9,634,634,Qatar,0,10,-,-,10,0.28,0.35,0.02
REU,9,638,638,"France, La Réunion",0,3,-,-,3,0.23,0.41,0.02
ROU,9,642,642,Romania,0,393,-,-,393,1.6,2.8,0.14
RUS,9,643,643,Russian Federation,0,2645,-,-,2645,1.5,2.4,0.14
RWA,9,646,646,Rwanda,0,68,-,-,68,0.77,0.53,0.07
LCA,9,662,662,Saint Lucia,0,1,-,-,1,0.39,0.64,0.04
STP,9,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,9,682,682,Saudi Arabia,0,483,-,-,483,1.2,1.4,0.10
SEN,9,686,686,Senegal,0,97,-,-,97,0.85,0.58,0.07
SRB,9,688,688,Serbia,0,233,-,-,233,2.2,3.6,0.20
SLE,9,694,694,Sierra Leone,0,2,-,-,2,0.04,0.03,0.00
SGP,9,702,702,Singapore,0,127,-,-,127,1.5,2.8,0.13
SVK,9,703,703,Slovakia,0,111,-,-,111,1.6,2.7,0.15
VNM,9,704,704,Viet Nam,0,1250,-,-,1250,1.1,1.5,0.10
SVN,9,705,705,Slovenia,0,29,-,-,29,1.0,2.0,0.10
SOM,9,706,706,Somalia,0,126,-,-,126,1.4,0.78,0.12
ZAF,9,710,710,South Africa,0,407,-,-,407,0.74,0.73,0.07
ZWE,9,716,716,Zimbabwe,0,54,-,-,54,0.59,0.37,0.05
ESP,9,724,724,Spain,0,543,-,-,543,0.80,1.6,0.07
SSD,9,728,728,South Sudan,0,58,-,-,58,0.81,0.53,0.07
SDN,9,729,729,Sudan,0,197,-,-,197,0.53,0.45,0.04
SUR,9,740,740,Suriname,0,3,-,-,3,0.49,0.57,0.04
SWZ,9,748,748,Eswatini,0,6,-,-,6,0.67,0.54,0.05
SWE,9,752,752,Sweden,0,91,-,-,91,0.76,1.2,0.07
CHE,9,756,756,Switzerland,0,83,-,-,83,0.69,1.3,0.06
SYR,9,760,760,Syrian Arab Republic,0,104,-,-,104,0.60,0.58,0.05
TJK,9,762,762,Tajikistan,0,50,-,-,50,0.62,0.54,0.05
THA,9,764,764,Thailand,0,990,-,-,990,1.0,1.8,0.09
TGO,9,768,768,Togo,0,38,-,-,38,0.66,0.46,0.06
TTO,9,780,780,Trinidad and Tobago,0,13,-,-,13,0.80,1.1,0.07
ARE,9,784,784,United Arab Emirates,0,36,-,-,36,0.35,0.37,0.03
TUN,9,788,788,Tunisia,0,107,-,-,107,0.83,1.0,0.07
TUR,9,792,792,Türkiye,0,911,-,-,911,1.0,1.2,0.09
TKM,9,795,795,Turkmenistan,0,50,-,-,50,0.88,0.88,0.08
UGA,9,800,800,Uganda,0,203,-,-,203,0.88,0.43,0.08
UKR,9,804,804,Ukraine,0,977,-,-,977,1.8,3.0,0.17
MKD,9,807,807,North Macedonia,0,46,-,-,46,1.7,2.8,0.16
EGY,9,818,818,Egypt,0,473,-,-,473,0.52,0.49,0.04
GBR,9,826,826,United Kingdom,0,1275,-,-,1275,1.6,2.5,0.14
TZA,9,834,834,"Tanzania, United Republic of",0,188,-,-,188,0.50,0.31,0.04
USA,9,840,840,United States of America,0,3990,-,-,3990,1.1,1.6,0.10
BFA,9,854,854,Burkina Faso,0,53,-,-,53,0.39,0.25,0.03
URY,9,858,858,Uruguay,0,32,-,-,32,0.84,1.2,0.08
UZB,9,860,860,Uzbekistan,0,332,-,-,332,1.0,1.1,0.09
VEN,9,862,862,Venezuela,0,222,-,-,222,0.75,0.87,0.07
WSM,9,882,882,Samoa,0,2,-,-,2,1.2,1.1,0.12
YEM,9,887,887,Yemen,0,229,-,-,229,1.2,0.77,0.10
ZMB,9,894,894,Zambia,0,82,-,-,82,0.80,0.44,0.07
,,,,Total,,76154,,,76154,0.94,1.1,0.08
