Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
CUB,9,192,192,Cuba,0,235,-,-,235,1.4,2.7,0.13
CYP,9,196,196,Cyprus,0,36,-,-,36,2.5,3.7,0.23
CZE,9,203,203,Czechia,0,583,-,-,583,4.3,7.4,0.40
BEN,9,204,204,Benin,0,71,-,-,71,0.91,0.59,0.08
DNK,9,208,208,Denmark,0,325,-,-,325,4.4,7.6,0.41
DOM,9,214,214,Dominican Republic,0,92,-,-,92,0.89,0.94,0.08
ECU,9,218,218,Ecuador,0,231,-,-,231,1.4,1.4,0.12
SLV,9,222,222,El Salvador,0,88,-,-,88,1.5,1.5,0.12
GNQ,9,226,226,Equatorial Guinea,0,10,-,-,10,0.97,0.69,0.08
ETH,9,231,231,Ethiopia,0,1702,-,-,1702,2.2,1.5,0.18
ERI,9,232,232,Eritrea,0,42,-,-,42,1.7,1.2,0.14
EST,9,233,233,Estonia,0,47,-,-,47,2.9,4.9,0.28
FJI,9,242,242,Fiji,0,14,-,-,14,1.6,1.7,0.14
FIN,9,246,246,Finland,0,217,-,-,217,3.4,5.6,0.31
FRA,9,250,250,France (metropolitan),0,3194,-,-,3194,4.2,6.7,0.38
GUF,9,254,254,French Guyana,0,5,-,-,5,1.8,1.8,0.17
PYF,9,258,258,French Polynesia,0,4,-,-,4,1.1,1.7,0.11
DJI,9,262,262,Djibouti,0,17,-,-,17,1.8,1.8,0.14
GAB,9,266,266,Gabon,0,15,-,-,15,0.83,0.68,0.07
GEO,9,268,268,Georgia,0,104,-,-,104,2.2,3.4,0.20
GMB,9,270,270,The Republic of the Gambia,0,13,-,-,13,0.80,0.53,0.07
PSE,9,275,275,Gaza Strip and West Bank,0,95,-,-,95,2.7,1.9,0.23
DEU,9,276,276,Germany,0,3906,-,-,3906,3.4,6.6,0.31
GHA,9,288,288,Ghana,0,323,-,-,323,1.3,1.1,0.11
GRC,9,300,300,Greece,0,165,-,-,165,1.2,2.3,0.11
GLP,9,312,312,"France, Guadeloupe",0,18,-,-,18,3.6,6.2,0.32
GUM,9,316,316,Guam,0,5,-,-,5,2.7,3.5,0.25
GTM,9,320,320,Guatemala,0,33,-,-,33,0.25,0.19,0.02
GIN,9,324,324,Guinea,0,43,-,-,43,0.49,0.33,0.04
GUY,9,328,328,Guyana,0,4,-,-,4,0.47,0.57,0.05
HTI,9,332,332,Haiti,0,72,-,-,72,0.81,0.67,0.07
HND,9,340,340,Honduras,0,84,-,-,84,1.1,0.89,0.10
HUN,9,348,348,Hungary,0,881,-,-,881,7.3,12.6,0.68
ISL,9,352,352,Iceland,0,17,-,-,17,4.4,6.4,0.40
IND,9,356,356,India,0,13822,-,-,13822,1.0,1.1,0.09
IDN,9,360,360,Indonesia,0,7003,-,-,7003,2.4,2.8,0.21
IRN,9,364,364,"Iran, Islamic Republic of",0,1882,-,-,1882,2.0,2.5,0.18
IRQ,9,368,368,Iraq,0,470,-,-,470,1.6,1.2,0.13
IRL,9,372,372,Ireland,0,249,-,-,249,4.1,6.2,0.38
ISR,9,376,376,Israel,0,330,-,-,330,4.1,4.4,0.36
ITA,9,380,380,Italy,0,2649,-,-,2649,3.2,6.4,0.29
CIV,9,384,384,"Côte d'Ivoire",0,164,-,-,164,0.97,0.62,0.09
JAM,9,388,388,Jamaica,0,65,-,-,65,2.1,2.5,0.18
JPN,9,392,392,Japan,0,7756,-,-,7756,4.9,9.5,0.45
KAZ,9,398,398,Kazakhstan,0,467,-,-,467,2.3,2.8,0.22
JOR,9,400,400,Jordan,0,205,-,-,205,2.4,2.1,0.21
KEN,9,404,404,Kenya,0,574,-,-,574,1.6,1.1,0.14
PRK,9,408,408,"Korea, Democratic People Republic of",0,1275,-,-,1275,3.7,5.8,0.34
KOR,9,410,410,"Korea, Republic of",0,3878,-,-,3878,5.4,10.1,0.47
KWT,9,414,414,Kuwait,0,71,-,-,71,1.1,1.8,0.10
KGZ,9,417,417,Kyrgyzstan,0,70,-,-,70,1.2,1.1,0.10
LAO,9,418,418,"Lao People's Democratic Republic",0,157,-,-,157,2.6,2.3,0.23
LBN,9,422,422,Lebanon,0,115,-,-,115,1.7,2.0,0.14
LSO,9,426,426,Lesotho,0,15,-,-,15,0.91,0.75,0.08
LVA,9,428,428,Latvia,0,69,-,-,69,2.9,5.2,0.27
LBR,9,430,430,Liberia,0,22,-,-,22,0.62,0.44,0.05
LBY,9,434,434,Libya,0,151,-,-,151,2.0,2.3,0.18
LTU,9,440,440,Lithuania,0,92,-,-,92,2.6,4.9,0.24
LUX,9,442,442,Luxembourg,0,24,-,-,24,2.7,4.7,0.26
MDG,9,450,450,Madagascar,0,135,-,-,135,0.69,0.49,0.06
MWI,9,454,454,Malawi,0,141,-,-,141,1.1,0.73,0.09
MYS,9,458,458,Malaysia,0,1180,-,-,1180,3.6,4.0,0.32
MDV,9,462,462,Maldives,0,14,-,-,14,2.8,2.8,0.25
MLI,9,466,466,Mali,0,285,-,-,285,2.3,1.4,0.19
MLT,9,470,470,Malta,0,19,-,-,19,3.9,6.0,0.34
MTQ,9,474,474,"France, Martinique",0,12,-,-,12,2.5,4.6,0.22
MRT,9,478,478,Mauritania,0,37,-,-,37,1.1,0.80,0.09
MUS,9,480,480,Mauritius,0,31,-,-,31,2.0,3.0,0.18
MEX,9,484,484,Mexico,0,1565,-,-,1565,1.2,1.4,0.10
MNG,9,496,496,Mongolia,0,23,-,-,23,0.69,0.74,0.06
MDA,9,498,498,Republic of Moldova,0,191,-,-,191,3.9,6.0,0.37
MNE,9,499,499,Montenegro,0,26,-,-,26,3.6,5.4,0.32
MAR,9,504,504,Morocco,0,931,-,-,931,2.5,2.8,0.22
MOZ,9,508,508,Mozambique,0,114,-,-,114,0.54,0.36,0.04
OMN,9,512,512,Oman,0,101,-,-,101,2.0,2.0,0.18
NAM,9,516,516,Namibia,0,27,-,-,27,1.4,1.1,0.12
NPL,9,524,524,Nepal,0,211,-,-,211,0.80,0.77,0.07
NLD,9,528,528,The Netherlands,0,1061,-,-,1061,4.7,8.5,0.44
NCL,9,540,540,New Caledonia,0,8,-,-,8,2.3,3.2,0.22
VUT,9,548,548,Vanuatu,0,2,-,-,2,0.94,0.66,0.08
NZL,9,554,554,New Zealand,0,259,-,-,259,4.5,6.9,0.42
NIC,9,558,558,Nicaragua,0,52,-,-,52,0.87,0.84,0.07
NER,9,562,562,Niger,0,189,-,-,189,1.3,0.76,0.10
NGA,9,566,566,Nigeria,0,1646,-,-,1646,1.3,0.80,0.11
NOR,9,578,578,Norway,0,312,-,-,312,4.7,7.4,0.43
PAK,9,586,586,Pakistan,0,1981,-,-,1981,1.1,0.93,0.09
PAN,9,591,591,Panama,0,63,-,-,63,1.4,1.6,0.13
PNG,9,598,598,Papua New Guinea,0,103,-,-,103,1.5,1.2,0.14
PRY,9,600,600,Paraguay,0,103,-,-,103,1.7,1.6,0.15
PER,9,604,604,Peru,0,299,-,-,299,0.88,1.0,0.08
PHL,9,608,608,Philippines,0,2740,-,-,2740,2.8,2.7,0.25
POL,9,616,616,Poland,0,1876,-,-,1876,4.3,6.8,0.40
PRT,9,620,620,Portugal,0,663,-,-,663,4.9,9.4,0.44
GNB,9,624,624,Guinea-Bissau,0,11,-,-,11,0.89,0.56,0.08
TLS,9,626,626,Timor-Leste,0,14,-,-,14,1.6,1.1,0.14
PRI,9,630,630,Puerto Rico,0,121,-,-,121,3.4,6.0,0.31
QAT,9,634,634,Qatar,0,33,-,-,33,0.92,1.2,0.08
REU,9,638,638,"France, La Réunion",0,32,-,-,32,2.9,4.4,0.26
ROU,9,642,642,Romania,0,1318,-,-,1318,5.3,9.4,0.49
RUS,9,643,643,Russian Federation,0,6478,-,-,6478,3.7,5.8,0.34
RWA,9,646,646,Rwanda,0,100,-,-,100,1.2,0.78,0.10
LCA,9,662,662,Saint Lucia,0,2,-,-,2,0.78,1.3,0.09
STP,9,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,9,682,682,Saudi Arabia,0,1074,-,-,1074,2.6,3.2,0.23
SEN,9,686,686,Senegal,0,148,-,-,148,1.3,0.88,0.11
SRB,9,688,688,Serbia,0,648,-,-,648,6.1,10.1,0.57
SLE,9,694,694,Sierra Leone,0,3,-,-,3,0.05,0.04,0.00
SGP,9,702,702,Singapore,0,410,-,-,410,4.8,9.0,0.43
SVK,9,703,703,Slovakia,0,339,-,-,339,4.9,8.2,0.46
VNM,9,704,704,Viet Nam,0,3372,-,-,3372,3.1,3.9,0.28
SVN,9,705,705,Slovenia,0,129,-,-,129,4.7,8.7,0.43
SOM,9,706,706,Somalia,0,166,-,-,166,1.9,1.0,0.16
ZAF,9,710,710,South Africa,0,1537,-,-,1537,2.8,2.8,0.24
ZWE,9,716,716,Zimbabwe,0,117,-,-,117,1.3,0.80,0.11
ESP,9,724,724,Spain,0,2919,-,-,2919,4.4,8.6,0.40
SSD,9,728,728,South Sudan,0,92,-,-,92,1.2,0.84,0.10
SDN,9,729,729,Sudan,0,439,-,-,439,1.2,1.0,0.10
SUR,9,740,740,Suriname,0,9,-,-,9,1.5,1.7,0.13
SWZ,9,748,748,Eswatini,0,7,-,-,7,0.81,0.63,0.06
SWE,9,752,752,Sweden,0,425,-,-,425,3.6,5.6,0.33
CHE,9,756,756,Switzerland,0,440,-,-,440,3.8,6.8,0.34
SYR,9,760,760,Syrian Arab Republic,0,168,-,-,168,0.98,0.94,0.09
TJK,9,762,762,Tajikistan,0,83,-,-,83,1.1,0.89,0.09
THA,9,764,764,Thailand,0,2827,-,-,2827,3.0,5.1,0.27
TGO,9,768,768,Togo,0,53,-,-,53,0.95,0.64,0.08
TTO,9,780,780,Trinidad and Tobago,0,50,-,-,50,3.1,4.3,0.27
ARE,9,784,784,United Arab Emirates,0,92,-,-,92,0.91,0.95,0.09
TUN,9,788,788,Tunisia,0,296,-,-,296,2.3,2.9,0.20
TUR,9,792,792,Türkiye,0,2751,-,-,2751,3.1,3.7,0.27
TKM,9,795,795,Turkmenistan,0,84,-,-,84,1.5,1.5,0.13
UGA,9,800,800,Uganda,0,296,-,-,296,1.3,0.63,0.12
UKR,9,804,804,Ukraine,0,2221,-,-,2221,4.0,6.8,0.38
MKD,9,807,807,North Macedonia,0,118,-,-,118,4.4,7.2,0.41
EGY,9,818,818,Egypt,0,1175,-,-,1175,1.3,1.2,0.11
GBR,9,826,826,United Kingdom,0,3172,-,-,3172,3.8,6.2,0.35
TZA,9,834,834,"Tanzania, United Republic of",0,336,-,-,336,0.91,0.55,0.08
USA,9,840,840,United States of America,0,19102,-,-,19102,5.3,7.5,0.46
BFA,9,854,854,Burkina Faso,0,67,-,-,67,0.50,0.32,0.04
URY,9,858,858,Uruguay,0,121,-,-,121,3.2,4.4,0.29
UZB,9,860,860,Uzbekistan,0,613,-,-,613,1.9,2.0,0.17
VEN,9,862,862,Venezuela,0,684,-,-,684,2.3,2.7,0.21
WSM,9,882,882,Samoa,0,7,-,-,7,4.3,3.8,0.41
YEM,9,887,887,Yemen,0,392,-,-,392,2.0,1.3,0.17
ZMB,9,894,894,Zambia,0,150,-,-,150,1.4,0.80,0.12
,,,,Total,,218630,,,218630,2.7,3.2,0.24
