Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,502,-,-,502,2.4,1.2,0.47
ALB,9,008,8,Albania,0,232,-,-,232,4.9,8.2,0.88
DZA,9,012,12,Algeria,0,2930,-,-,2930,6.6,6.5,1.3
AGO,9,024,24,Angola,0,332,-,-,332,2.0,0.95,0.26
AZE,9,031,31,Azerbaijan,0,598,-,-,598,4.8,5.8,0.90
ARG,9,032,32,Argentina,0,2759,-,-,2759,4.6,6.1,0.91
AUS,9,036,36,Australia,0,4566,-,-,4566,10.5,17.9,2.0
AUT,9,040,40,Austria,0,1314,-,-,1314,7.1,14.9,1.4
BHS,9,044,44,Bahamas,0,23,-,-,23,4.7,5.8,1.1
BHR,9,048,48,Bahrain,0,52,-,-,52,3.9,2.9,0.87
BGD,9,050,50,Bangladesh,0,2498,-,-,2498,1.6,1.5,0.29
ARM,9,051,51,Armenia,0,235,-,-,235,4.8,8.0,1.2
BRB,9,052,52,Barbados,0,38,-,-,38,7.3,13.5,1.5
BEL,9,056,56,Belgium,0,1913,-,-,1913,8.1,16.9,1.7
BTN,9,064,64,Bhutan,0,16,-,-,16,2.2,2.0,0.46
BOL,9,068,68,Bolivia (Plurinational State of),0,124,-,-,124,1.2,1.0,0.20
BIH,9,070,70,Bosnia Herzegovina,0,824,-,-,824,12.2,25.8,2.4
BWA,9,072,72,Botswana,0,31,-,-,31,1.6,1.3,0.23
BRA,9,076,76,Brazil,0,21503,-,-,21503,7.4,10.1,1.6
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,11,-,-,11,2.6,1.5,0.38
BRN,9,096,96,Brunei Darussalam,0,76,-,-,76,15.4,17.1,3.1
BGR,9,100,100,Bulgaria,0,1670,-,-,1670,10.7,24.9,2.2
MMR,9,104,104,Myanmar,0,2490,-,-,2490,4.4,4.5,1.0
BDI,9,108,108,Burundi,0,150,-,-,150,2.7,1.2,0.57
BLR,9,112,112,Belarus,0,2304,-,-,2304,12.8,24.9,2.7
KHM,9,116,116,Cambodia,0,676,-,-,676,4.9,4.0,1.2
CMR,9,120,120,Cameroon,0,342,-,-,342,2.3,1.2,0.44
CAN,9,124,124,Canada,0,6718,-,-,6718,9.6,17.9,1.7
CPV,9,132,132,Cape Verde,0,7,-,-,7,1.6,1.2,0.36
CAF,9,140,140,Central African Republic,0,66,-,-,66,2.4,1.3,0.44
LKA,9,144,144,Sri Lanka,0,1246,-,-,1246,3.9,5.8,0.79
TCD,9,148,148,Chad,0,104,-,-,104,1.3,0.60,0.18
CHL,9,152,152,Chile,0,1800,-,-,1800,5.9,9.5,1.3
CHN,9,156,160,China,0,228736,-,-,228736,9.1,16.4,2.0
COL,9,170,170,Colombia,0,2770,-,-,2770,4.3,5.4,0.89
COM,9,174,174,Comoros,0,8,-,-,8,1.8,0.88,0.47
COG,9,178,178,"Congo, Republic of",0,72,-,-,72,2.0,1.2,0.31
COD,9,180,180,"Congo, Democratic Republic of",0,1277,-,-,1277,2.6,1.3,0.52
CRI,9,188,188,Costa Rica,0,313,-,-,313,4.3,6.1,0.92
HRV,9,191,191,Croatia,0,1433,-,-,1433,15.6,36.3,3.3
CUB,9,192,192,Cuba,0,814,-,-,814,3.7,7.3,0.78
CYP,9,196,196,Cyprus,0,137,-,-,137,6.3,11.4,1.5
CZE,9,203,203,Czechia,0,2613,-,-,2613,11.4,24.8,2.4
BEN,9,204,204,Benin,0,147,-,-,147,2.0,1.2,0.49
DNK,9,208,208,Denmark,0,1721,-,-,1721,13.2,30.2,3.0
DOM,9,214,214,Dominican Republic,0,206,-,-,206,1.8,1.9,0.33
ECU,9,218,218,Ecuador,0,569,-,-,569,3.0,3.2,0.62
SLV,9,222,222,El Salvador,0,132,-,-,132,1.9,2.0,0.29
GNQ,9,226,226,Equatorial Guinea,0,13,-,-,13,1.5,0.87,0.18
ETH,9,231,231,Ethiopia,0,2681,-,-,2681,3.6,2.2,0.58
ERI,9,232,232,Eritrea,0,76,-,-,76,3.1,2.1,0.57
EST,9,233,233,Estonia,0,320,-,-,320,10.5,25.0,2.5
FJI,9,242,242,Fiji,0,39,-,-,39,4.4,4.3,0.87
FIN,9,246,246,Finland,0,1235,-,-,1235,9.4,22.9,2.1
FRA,9,250,250,France (metropolitan),0,14471,-,-,14471,10.5,22.9,2.3
GUF,9,254,254,French Guyana,0,11,-,-,11,3.7,3.5,0.91
PYF,9,258,258,French Polynesia,0,18,-,-,18,4.4,6.4,1.3
DJI,9,262,262,Djibouti,0,27,-,-,27,3.0,2.7,0.45
GAB,9,266,266,Gabon,0,26,-,-,26,1.7,1.1,0.32
GEO,9,268,268,Georgia,0,518,-,-,518,7.0,13.3,1.6
GMB,9,270,270,The Republic of the Gambia,0,23,-,-,23,1.7,0.90,0.41
PSE,9,275,275,Gaza Strip and West Bank,0,183,-,-,183,5.8,3.4,1.2
DEU,9,276,276,Germany,0,18978,-,-,18978,9.5,23.5,2.2
GHA,9,288,288,Ghana,0,478,-,-,478,2.1,1.5,0.37
GRC,9,300,300,Greece,0,946,-,-,946,3.7,9.6,0.90
GLP,9,312,312,"France, Guadeloupe",0,56,-,-,56,7.1,14.4,1.3
GUM,9,316,316,Guam,0,14,-,-,14,5.8,8.3,1.2
GTM,9,320,320,Guatemala,0,70,-,-,70,0.51,0.38,0.10
GIN,9,324,324,Guinea,0,87,-,-,87,1.2,0.63,0.25
GUY,9,328,328,Guyana,0,11,-,-,11,1.2,1.4,0.32
HTI,9,332,332,Haiti,0,161,-,-,161,1.8,1.4,0.31
HND,9,340,340,Honduras,0,164,-,-,164,2.1,1.6,0.40
HUN,9,348,348,Hungary,0,3296,-,-,3296,16.8,35.1,3.2
ISL,9,352,352,Iceland,0,50,-,-,50,8.2,14.8,1.8
IND,9,356,356,India,0,30033,-,-,30033,2.1,2.1,0.39
IDN,9,360,360,Indonesia,0,15654,-,-,15654,5.2,5.6,1.1
IRN,9,364,364,"Iran, Islamic Republic of",0,3766,-,-,3766,4.0,4.4,0.76
IRQ,9,368,368,Iraq,0,810,-,-,810,3.1,1.9,0.59
IRL,9,372,372,Ireland,0,1000,-,-,1000,11.2,20.2,2.6
ISR,9,376,376,Israel,0,755,-,-,755,6.9,8.6,1.2
ITA,9,380,380,Italy,0,12562,-,-,12562,8.3,21.7,1.9
CIV,9,384,384,"Côte d'Ivoire",0,279,-,-,279,1.8,1.0,0.35
JAM,9,388,388,Jamaica,0,167,-,-,167,4.6,5.7,0.91
JPN,9,392,392,Japan,0,41358,-,-,41358,13.2,34.7,2.7
KAZ,9,398,398,Kazakhstan,0,1529,-,-,1529,6.8,8.0,1.4
JOR,9,400,400,Jordan,0,332,-,-,332,4.2,3.2,0.75
KEN,9,404,404,Kenya,0,1016,-,-,1016,3.4,1.8,0.68
PRK,9,408,408,"Korea, Democratic People Republic of",0,3704,-,-,3704,9.8,14.4,2.0
KOR,9,410,410,"Korea, Republic of",0,10749,-,-,10749,10.6,21.3,2.0
KWT,9,414,414,Kuwait,0,131,-,-,131,3.1,3.0,0.70
KGZ,9,417,417,Kyrgyzstan,0,205,-,-,205,3.7,3.1,0.89
LAO,9,418,418,"Lao People's Democratic Republic",0,325,-,-,325,5.7,4.4,1.2
LBN,9,422,422,Lebanon,0,251,-,-,251,3.3,3.8,0.62
LSO,9,426,426,Lesotho,0,34,-,-,34,2.0,1.6,0.43
LVA,9,428,428,Latvia,0,434,-,-,434,10.1,24.3,2.4
LBR,9,430,430,Liberia,0,42,-,-,42,1.3,0.79,0.27
LBY,9,434,434,Libya,0,301,-,-,301,4.8,4.3,1.3
LTU,9,440,440,Lithuania,0,500,-,-,500,8.1,19.5,1.9
LUX,9,442,442,Luxembourg,0,74,-,-,74,6.6,11.8,1.4
MDG,9,450,450,Madagascar,0,346,-,-,346,2.1,1.2,0.57
MWI,9,454,454,Malawi,0,222,-,-,222,2.0,1.1,0.39
MYS,9,458,458,Malaysia,0,2882,-,-,2882,8.0,8.7,1.7
MDV,9,462,462,Maldives,0,23,-,-,23,5.4,4.3,0.94
MLI,9,466,466,Mali,0,427,-,-,427,3.9,2.0,0.72
MLT,9,470,470,Malta,0,78,-,-,78,8.0,18.0,1.7
MTQ,9,474,474,"France, Martinique",0,49,-,-,49,5.7,13.6,1.2
MRT,9,478,478,Mauritania,0,62,-,-,62,2.0,1.3,0.38
MUS,9,480,480,Mauritius,0,102,-,-,102,4.8,8.1,0.99
MEX,9,484,484,Mexico,0,3538,-,-,3538,2.5,2.7,0.47
MNG,9,496,496,Mongolia,0,48,-,-,48,1.7,1.4,0.39
MDA,9,498,498,Republic of Moldova,0,725,-,-,725,10.9,18.2,2.1
MNE,9,499,499,Montenegro,0,83,-,-,83,7.5,13.4,1.5
MAR,9,504,504,Morocco,0,2097,-,-,2097,4.9,5.6,0.90
MOZ,9,508,508,Mozambique,0,244,-,-,244,1.4,0.74,0.33
OMN,9,512,512,Oman,0,147,-,-,147,3.8,2.8,0.74
NAM,9,516,516,Namibia,0,51,-,-,51,3.0,1.9,0.63
NPL,9,524,524,Nepal,0,453,-,-,453,1.6,1.5,0.35
