Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,9,004,4,Afghanistan,0,98,-,-,98,0.32,0.29,0.02
ALB,9,008,8,Albania,0,13,-,-,13,0.59,0.85,0.03
DZA,9,012,12,Algeria,0,207,-,-,207,0.57,0.67,0.03
AGO,9,024,24,Angola,0,109,-,-,109,0.49,0.37,0.03
AZE,9,031,31,Azerbaijan,0,27,-,-,27,0.29,0.42,0.02
ARG,9,032,32,Argentina,0,133,-,-,133,0.39,0.47,0.02
AUS,9,036,36,Australia,0,204,-,-,204,1.0,1.5,0.05
AUT,9,040,40,Austria,0,24,-,-,24,0.35,0.59,0.02
BHS,9,044,44,Bahamas,0,0,-,-,0,0.00,0.00,0.00
BHR,9,048,48,Bahrain,0,6,-,-,6,0.21,0.49,0.01
BGD,9,050,50,Bangladesh,0,539,-,-,539,0.38,0.46,0.02
ARM,9,051,51,Armenia,0,3,-,-,3,0.10,0.18,0.01
BRB,9,052,52,Barbados,0,0,-,-,0,0.00,0.00,0.00
BEL,9,056,56,Belgium,0,25,-,-,25,0.33,0.46,0.02
BTN,9,064,64,Bhutan,0,1,-,-,1,0.13,0.18,0.01
BOL,9,068,68,Bolivia (Plurinational State of),0,4,-,-,4,0.04,0.05,0.00
BIH,9,070,70,Bosnia Herzegovina,0,14,-,-,14,0.60,0.96,0.03
BWA,9,072,72,Botswana,0,5,-,-,5,0.25,0.28,0.01
BRA,9,076,76,Brazil,0,753,-,-,753,0.44,0.59,0.02
BLZ,9,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,9,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,9,096,96,Brunei Darussalam,0,2,-,-,2,0.46,0.73,0.03
BGR,9,100,100,Bulgaria,0,9,-,-,9,0.20,0.31,0.01
MMR,9,104,104,Myanmar,0,192,-,-,192,0.45,0.53,0.02
BDI,9,108,108,Burundi,0,17,-,-,17,0.18,0.16,0.01
BLR,9,112,112,Belarus,0,26,-,-,26,0.35,0.56,0.02
KHM,9,116,116,Cambodia,0,27,-,-,27,0.17,0.21,0.01
CMR,9,120,120,Cameroon,0,56,-,-,56,0.27,0.24,0.01
CAN,9,124,124,Canada,0,252,-,-,252,0.87,1.4,0.05
CPV,9,132,132,Cape Verde,0,0,-,-,0,0.00,0.00,0.00
CAF,9,140,140,Central African Republic,0,17,-,-,17,0.46,0.40,0.02
LKA,9,144,144,Sri Lanka,0,44,-,-,44,0.31,0.36,0.02
TCD,9,148,148,Chad,0,23,-,-,23,0.24,0.15,0.01
CHL,9,152,152,Chile,0,53,-,-,53,0.34,0.50,0.02
CHN,9,156,160,China,0,5025,-,-,5025,0.46,0.72,0.02
COL,9,170,170,Colombia,0,156,-,-,156,0.38,0.49,0.02
COM,9,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,9,178,178,"Congo, Republic of",0,9,-,-,9,0.23,0.20,0.01
COD,9,180,180,"Congo, Democratic Republic of",0,185,-,-,185,0.29,0.23,0.01
CRI,9,188,188,Costa Rica,0,15,-,-,15,0.35,0.49,0.02
HRV,9,191,191,Croatia,0,13,-,-,13,0.49,0.74,0.03
CUB,9,192,192,Cuba,0,21,-,-,21,0.27,0.39,0.01
CYP,9,196,196,Cyprus,0,2,-,-,2,0.19,0.31,0.01
CZE,9,203,203,Czechia,0,21,-,-,21,0.29,0.45,0.02
BEN,9,204,204,Benin,0,18,-,-,18,0.20,0.17,0.01
DNK,9,208,208,Denmark,0,10,-,-,10,0.27,0.36,0.01
DOM,9,214,214,Dominican Republic,0,16,-,-,16,0.19,0.22,0.01
ECU,9,218,218,Ecuador,0,33,-,-,33,0.24,0.27,0.01
SLV,9,222,222,El Salvador,0,21,-,-,21,0.42,0.48,0.02
GNQ,9,226,226,Equatorial Guinea,0,5,-,-,5,0.35,0.40,0.02
ETH,9,231,231,Ethiopia,0,631,-,-,631,0.72,0.64,0.04
ERI,9,232,232,Eritrea,0,18,-,-,18,0.66,0.61,0.03
EST,9,233,233,Estonia,0,1,-,-,1,0.09,0.16,0.01
FJI,9,242,242,Fiji,0,1,-,-,1,0.13,0.16,0.01
FIN,9,246,246,Finland,0,15,-,-,15,0.39,0.59,0.02
FRA,9,250,250,France (metropolitan),0,205,-,-,205,0.49,0.67,0.03
GUF,9,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,9,258,258,French Polynesia,0,0,-,-,0,0.00,0.00,0.00
DJI,9,262,262,Djibouti,0,7,-,-,7,0.82,0.97,0.04
