Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,1,-,-,1,0.00,0.00,0.00
N.A.,41,906,906,Eastern Asia,0,52,-,-,52,0.02,0.02,0.00
N.A.,41,910,910,Eastern Africa,0,13,-,-,13,0.01,0.01,0.00
N.A.,41,911,911,Middle Africa,0,15,-,-,15,0.02,0.02,0.00
N.A.,41,912,912,Northern Africa,0,20,-,-,20,0.02,0.02,0.00
N.A.,41,913,913,Southern Africa,0,1,-,-,1,0.00,0.00,0.00
N.A.,41,914,914,Western Africa,0,3,-,-,3,0.00,0.00,0.00
N.A.,41,915,915,Caribbean,0,20,-,-,20,0.20,0.19,0.00
N.A.,41,916,916,Central America,0,1,-,-,1,0.00,0.00,0.00
N.A.,41,920,920,South-Eastern Asia,0,14,-,-,14,0.01,0.01,0.00
N.A.,41,921,921,South Central Asia,0,57,-,-,57,0.01,0.01,0.00
N.A.,41,922,922,Western Asia,0,10,-,-,10,0.01,0.01,0.00
N.A.,41,923,923,Eastern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,924,924,Northern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,925,925,Southern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,926,926,Western Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,927,927,Australia-New Zealand,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,931,931,South America,0,6,-,-,6,0.01,0.01,0.00
N.A.,41,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,213,,,213,0.01,0.01,0.00
