Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,4753,-,-,4753,1.5,2.0,0.10
N.A.,41,906,906,Eastern Asia,0,14549,-,-,14549,0.97,1.4,0.06
N.A.,41,910,910,Eastern Africa,0,4040,-,-,4040,1.3,0.95,0.09
N.A.,41,911,911,Middle Africa,0,1151,-,-,1151,0.99,0.67,0.06
N.A.,41,912,912,Northern Africa,0,2594,-,-,2594,1.3,1.2,0.08
N.A.,41,913,913,Southern Africa,0,733,-,-,733,1.2,1.3,0.08
N.A.,41,914,914,Western Africa,0,2804,-,-,2804,1.1,0.73,0.07
N.A.,41,915,915,Caribbean,0,488,-,-,488,1.4,1.5,0.09
N.A.,41,916,916,Central America,0,1578,-,-,1578,1.0,1.1,0.07
N.A.,41,920,920,South-Eastern Asia,0,6165,-,-,6165,1.0,1.2,0.07
N.A.,41,921,921,South Central Asia,0,11681,-,-,11681,0.66,0.70,0.04
N.A.,41,922,922,Western Asia,0,3265,-,-,3265,1.3,1.4,0.08
N.A.,41,923,923,Eastern Europe,0,3044,-,-,3044,1.1,1.7,0.07
N.A.,41,924,924,Northern Europe,0,1106,-,-,1106,1.2,1.7,0.08
N.A.,41,925,925,Southern Europe,0,1297,-,-,1297,0.87,1.5,0.06
N.A.,41,926,926,Western Europe,0,1408,-,-,1408,0.87,1.3,0.06
N.A.,41,927,927,Australia-New Zealand,0,287,-,-,287,1.1,1.4,0.07
N.A.,41,928,928,Melanesia,0,46,-,-,46,0.55,0.46,0.04
N.A.,41,931,931,South America,0,4655,-,-,4655,1.2,1.4,0.08
N.A.,41,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,65644,,,65644,0.99,1.1,0.06
