Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,12,-,-,12,0.01,0.01,0.00
N.A.,41,906,906,Eastern Asia,0,142,-,-,142,0.04,0.04,0.00
N.A.,41,910,910,Eastern Africa,0,38,-,-,38,0.02,0.02,0.00
N.A.,41,911,911,Middle Africa,0,47,-,-,47,0.05,0.04,0.00
N.A.,41,912,912,Northern Africa,0,130,-,-,130,0.13,0.12,0.00
N.A.,41,913,913,Southern Africa,0,4,-,-,4,0.01,0.02,0.00
N.A.,41,914,914,Western Africa,0,47,-,-,47,0.02,0.02,0.00
N.A.,41,915,915,Caribbean,0,27,-,-,27,0.20,0.20,0.00
N.A.,41,916,916,Central America,0,13,-,-,13,0.02,0.02,0.00
N.A.,41,920,920,South-Eastern Asia,0,35,-,-,35,0.01,0.02,0.00
N.A.,41,921,921,South Central Asia,0,284,-,-,284,0.03,0.04,0.00
N.A.,41,922,922,Western Asia,0,43,-,-,43,0.04,0.04,0.00
N.A.,41,923,923,Eastern Europe,0,7,-,-,7,0.01,0.01,0.00
N.A.,41,924,924,Northern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,925,925,Southern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,926,926,Western Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,927,927,Australia-New Zealand,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,931,931,South America,0,39,-,-,39,0.03,0.03,0.00
N.A.,41,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,868,,,868,0.03,0.03,0.00
