Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,161,-,-,161,0.09,0.11,0.00
N.A.,41,906,906,Eastern Asia,0,874,-,-,874,0.14,0.16,0.00
N.A.,41,910,910,Eastern Africa,0,842,-,-,842,0.30,0.26,0.01
N.A.,41,911,911,Middle Africa,0,272,-,-,272,0.25,0.20,0.01
N.A.,41,912,912,Northern Africa,0,564,-,-,564,0.41,0.39,0.01
N.A.,41,913,913,Southern Africa,0,55,-,-,55,0.14,0.15,0.00
N.A.,41,914,914,Western Africa,0,470,-,-,470,0.19,0.16,0.01
N.A.,41,915,915,Caribbean,0,64,-,-,64,0.30,0.31,0.01
N.A.,41,916,916,Central America,0,123,-,-,123,0.11,0.13,0.00
N.A.,41,920,920,South-Eastern Asia,0,521,-,-,521,0.14,0.16,0.00
N.A.,41,921,921,South Central Asia,0,1867,-,-,1867,0.15,0.17,0.01
N.A.,41,922,922,Western Asia,0,288,-,-,288,0.18,0.19,0.01
N.A.,41,923,923,Eastern Europe,0,84,-,-,84,0.08,0.09,0.00
N.A.,41,924,924,Northern Europe,0,53,-,-,53,0.11,0.14,0.00
N.A.,41,925,925,Southern Europe,0,4,-,-,4,0.01,0.01,0.00
N.A.,41,926,926,Western Europe,0,16,-,-,16,0.02,0.03,0.00
N.A.,41,927,927,Australia-New Zealand,0,23,-,-,23,0.16,0.19,0.01
N.A.,41,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,931,931,South America,0,406,-,-,406,0.17,0.20,0.01
N.A.,41,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,41,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,6687,,,6687,0.17,0.18,0.01
