"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
688,"colon","Poisson","both",0.035763864337578,3.576386,5.73135035918139e-07,0.000757056824761616,0.075706,0.0342800329610452,0.0372476957141107,3.428003,3.72477,18,"Success",0.0227146200922608,2.271462,4.09551949886677e-07,0.000639962459747974,0.063996,0.0214602936711548,0.0239689465133668,2.146029,2.396895,18,"Success"
40,"colon","Poisson","both",0.0340321379934972,3.403214,4.61223160441902e-07,0.000679134125517119,0.067913,0.0327010351074836,0.0353632408795107,3.270104,3.536324,18,"Success",0.019206714546907,1.920671,2.89769602786782e-07,0.000538302519766332,0.05383,0.018151641608165,0.020261787485649,1.815164,2.026179,18,"Success"
954,"colon","Poisson","both",0.0332363148273693,3.323631,4.25800562499907e-05,0.00652533955055143,0.652534,0.0204466493082885,0.0460259803464501,2.044665,4.602598,18,"Success",0.0281831701875772,2.818317,4.13278906841543e-05,0.00642867721107183,0.642868,0.0155829628538764,0.040783377521278,1.558296,4.078338,18,"Success"
591,"colon","Poisson","both",0.033165067974939,3.316507,3.37396052775877e-06,0.00183683437679034,0.183683,0.0295648725964299,0.036765263353448,2.956487,3.676526,18,"Success",0.0183719389618151,1.837194,2.06531316977051e-06,0.00143711974788829,0.143712,0.0155551842559541,0.0211886936676762,1.555518,2.118869,18,"Success"
540,"colon","Poisson","both",0.0329812553798604,3.298126,2.590992861589e-05,0.0050901796251105,0.509018,0.0230045033146438,0.042958007445077,2.30045,4.295801,18,"Success",0.0147049785725547,1.470498,1.33391187678313e-05,0.00365227583402888,0.365228,0.00754651793785808,0.0218634392072513,0.754652,2.186344,18,"Success"
170,"colon","Poisson","both",0.0329047240866215,3.290472,2.5781151070009e-07,0.000507751426093606,0.050775,0.031909531291478,0.033899916881765,3.190953,3.389992,18,"Success",0.0210853679946491,2.108537,1.86694571467454e-07,0.000432081672218869,0.043208,0.0202384879171001,0.021932248072198,2.023849,2.193225,18,"Success"
214,"colon","Poisson","both",0.0328853645957052,3.288536,1.28554234811581e-06,0.00113381759913833,0.113382,0.030663082101394,0.0351076470900163,3.066308,3.510765,18,"Success",0.0190306687303433,1.903067,7.6411298185212e-07,0.000874135562628658,0.087414,0.0173173630275911,0.0207439744330955,1.731736,2.074397,18,"Success"
906,"colon","Poisson","both",0.0328713695534485,3.287137,4.13345336356243e-09,6.42919385581305e-05,0.006429,0.0327453573538746,0.0329973817530225,3.274536,3.299738,18,"Success",0.0184548005137487,1.84548,2.85456164919086e-09,5.34280979372358e-05,0.005343,0.0183500814417917,0.0185595195857057,1.835008,1.855952,18,"Success"
931,"colon","Poisson","both",0.0323966064240375,3.239661,2.25089197833437e-08,0.000150029729664969,0.015003,0.0321025481538942,0.0326906646941809,3.210255,3.269066,18,"Success",0.0202076271280291,2.020763,1.55259610054809e-08,0.000124603214266249,0.01246,0.0199634048280673,0.020451849427991,1.99634,2.045185,18,"Success"
96,"colon","Poisson","both",0.0316294418002594,3.162944,2.55851546778607e-05,0.00505817701132144,0.505818,0.0217154148580694,0.0415434687424494,2.171541,4.154347,18,"Success",0.02705314871466,2.705315,3.21346912557273e-05,0.00566874688584058,0.566875,0.0159424048184125,0.0381638926109076,1.59424,3.816389,18,"Success"
428,"colon","Poisson","both",0.0315934847942727,3.159348,1.82050159831951e-06,0.00134925964822176,0.134926,0.028948935883758,0.0342380337047873,2.894894,3.423803,18,"Success",0.0178795748552757,1.787957,1.10164065002096e-06,0.00104959070595207,0.104959,0.0158223770716097,0.0199367726389418,1.582238,1.993677,18,"Success"
440,"colon","Poisson","both",0.0313340453068171,3.133405,1.20298343853999e-06,0.00109680601682339,0.109681,0.0291843055138432,0.0334837850997909,2.918431,3.348379,18,"Success",0.0203963713267891,2.039637,8.4518864023027e-07,0.000919341416575078,0.091934,0.0185944621503019,0.0221982805032762,1.859446,2.219828,18,"Success"
862,"colon","Poisson","both",0.0310960232258969,3.109602,4.14389591246958e-07,0.000643730992920924,0.064373,0.0298343104797719,0.0323577359720219,2.983431,3.235774,18,"Success",0.0162912497783658,1.629125,2.48069594898612e-07,0.000498065853977777,0.049807,0.0153150407045694,0.0172674588521623,1.531504,1.726746,18,"Success"
76,"colon","Poisson","both",0.0301909464050205,3.019095,4.40199243108329e-08,0.000209809256971262,0.020981,0.0297797202613568,0.0306021725486841,2.977972,3.060217,18,"Success",0.0184646795156112,1.846468,2.92785002581564e-08,0.000171109614744924,0.017111,0.0181293046707111,0.0188000543605112,1.81293,1.880005,18,"Success"
499,"colon","Poisson","both",0.0299759860588223,2.997599,7.1024101895879e-06,0.00266503474453672,0.266503,0.0247525179595303,0.0351994541581142,2.475252,3.519945,18,"Success",0.0222384887927307,2.223849,6.05485542659387e-06,0.00246066158311009,0.246066,0.0174155920898349,0.0270613854956265,1.741559,2.706139,18,"Success"
