"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
804,"rectum","Poisson","both",0.0204360134929497,2.043601,5.80449201634439e-08,0.000240925133938832,0.024093,0.0199638002304296,0.0209082267554698,1.99638,2.090823,18,"Success",0.0128594555952272,1.285946,4.24636028895454e-08,0.000206066986413509,0.020607,0.0124555643018567,0.0132633468885977,1.245556,1.326335,18,"Success"
56,"rectum","Poisson","both",0.0196441912562606,1.964419,2.09283696284022e-07,0.000457475350466035,0.045748,0.0187475395693472,0.020540842943174,1.874754,2.054084,18,"Success",0.00973281115806745,0.973281,1.2304839223366e-07,0.000350782542658069,0.035078,0.00904527737445764,0.0104203449416773,0.904528,1.042034,18,"Success"
76,"rectum","Poisson","both",0.0195897256002302,1.958973,2.64732220772157e-08,0.000162705937436885,0.016271,0.0192708219628539,0.0199086292376065,1.927082,1.990863,18,"Success",0.00925166946425686,0.925167,1.3730992507151e-08,0.00011717931774486,0.011718,0.00902199800147693,0.00948134092703679,0.9022,0.948134,18,"Success"
352,"rectum","Poisson","both",0.0195501606890619,1.955016,9.03296642472374e-06,0.00300548938190168,0.300549,0.0136594015005346,0.0254409198775892,1.36594,2.544092,16,"Success",0.00439977931542051,0.439978,2.49872108490369e-06,0.00158073434988416,0.158073,0.00130153998964755,0.00749801864119346,0.130154,0.749802,15,"Success"
458,"rectum","Poisson","both",0.0195242140930896,1.952421,2.75035455559946e-07,0.000524438228545504,0.052444,0.0184963151651404,0.0205521130210388,1.849632,2.055211,18,"Success",0.0140424134781882,1.404241,2.57110549778676e-07,0.000507060696345789,0.050706,0.0130485745133505,0.015036252443026,1.304857,1.503625,18,"Success"
442,"rectum","Poisson","both",0.0193112819673205,1.931128,5.78986483749667e-06,0.00240621379712956,0.240621,0.0145951029249466,0.0240274610096944,1.45951,2.402746,18,"Success",0.00881551122687747,0.881551,2.92766641530795e-06,0.00171104249371778,0.171104,0.00546186793919063,0.0121691545145643,0.546187,1.216915,18,"Success"
440,"rectum","Poisson","both",0.0189545466061533,1.895455,7.02317195057618e-07,0.000838043671330807,0.083804,0.017311981010345,0.0205971122019617,1.731198,2.059711,18,"Success",0.01371538176656,1.371538,5.47643234556605e-07,0.000740029211961667,0.074003,0.0122649245111152,0.0151658390220049,1.226492,1.516584,18,"Success"
258,"rectum","Poisson","both",0.0186037160233447,1.860372,3.63668597577398e-05,0.00603049415535243,0.603049,0.00678394747885391,0.0304234845678354,0.678395,3.042348,18,"Success",0.00859275334375689,0.859275,8.34380074139497e-06,0.00288856378523912,0.288856,0.00293116832468821,0.0142543383628256,0.293117,1.425434,18,"Success"
540,"rectum","Poisson","both",0.0180726849338287,1.807268,1.51407264520439e-05,0.00389110864048331,0.389111,0.0104461119984815,0.025699257869176,1.044611,2.569926,18,"Success",0.00760565043247867,0.760565,5.92146523275318e-06,0.00243340609696639,0.243341,0.00283617448242456,0.0123751263825328,0.283617,1.237513,18,"Success"
638,"rectum","Poisson","both",0.0180674809738041,1.806748,4.60309268200831e-06,0.00214548192302063,0.214548,0.0138623364046836,0.0222726255429245,1.386234,2.227263,18,"Success",0.00925450836170245,0.925451,3.67783908626974e-06,0.00191776929954302,0.191777,0.00549568053459813,0.0130133361888068,0.549568,1.301334,18,"Success"
52,"rectum","Poisson","both",0.0179740319535616,1.797403,1.02455769920486e-05,0.00320087128639198,0.320087,0.0117003242322333,0.0242477396748898,1.170032,2.424774,18,"Success",0.011729950059985,1.172995,7.48261896818437e-06,0.00273543761913599,0.273544,0.00636849232647849,0.0170914077934916,0.636849,1.709141,18,"Success"
408,"rectum","Poisson","both",0.0174818230773112,1.748182,1.1854863509859e-07,0.000344308923931097,0.034431,0.0168069775864063,0.0181566685682162,1.680698,1.815667,18,"Success",0.0109661090610368,1.096611,8.88414910916894e-08,0.000298062897878433,0.029806,0.0103819057811951,0.0115503123408785,1.038191,1.155031,18,"Success"
982,"rectum","Poisson","both",0.0173212305149207,1.732123,1.49638888870012e-09,3.86831861239495e-05,0.003868,0.0172454114701178,0.0173970495597237,1.724541,1.739705,18,"Success",0.0111934349371331,1.119343,1.23860177654608e-09,3.51937746845387e-05,0.003519,0.0111244551387514,0.0112624147355148,1.112446,1.126241,18,"Success"
268,"rectum","Poisson","both",0.0172270817586232,1.722708,6.57571336956497e-07,0.000810907724070068,0.081091,0.0156377026194459,0.0188164608978006,1.56377,1.881646,18,"Success",0.0109892641981653,1.098926,4.69549021403013e-07,0.0006852364711565,0.068524,0.00964620071469861,0.0123323276816321,0.96462,1.233233,18,"Success"
196,"rectum","Poisson","both",0.0171783800299754,1.717838,2.46902855160761e-06,0.00157131427525101,0.157131,0.0140986040504834,0.0202581560094674,1.40986,2.025816,18,"Success",0.00802783686247067,0.802784,1.31594842633196e-06,0.00114714795311327,0.114715,0.00577942687436867,0.0102762468505727,0.577943,1.027625,18,"Success"
608,"rectum","Poisson","both",0.0167663188947132,1.676632,1.02834573393809e-07,0.000320678302031504,0.032068,0.0161377894227314,0.0173948483666949,1.613779,1.739485,18,"Success",0.0117489342303364,1.174893,9.24599768822111e-08,0.000304072321795673,0.030407,0.0111529524796169,0.0123449159810559,1.115295,1.234492,18,"Success"
900,"rectum","Poisson","both",0.0161302255871898,1.613023,5.48050947336745e-10,2.34104879773307e-05,0.002341,0.0160843410307543,0.0161761101436254,1.608434,1.617611,18,"Success",0.00945315224149597,0.945315,3.94157085632394e-10,1.98533897768717e-05,0.001985,0.0094142395975333,0.00949206488545864,0.941424,0.949206,18,"Success"
764,"rectum","Poisson","both",0.0161116568576714,1.611166,4.61902714141056e-08,0.000214919220671641,0.021492,0.015690415185155,0.0165328985301878,1.569042,1.65329,18,"Success",0.0104687101777776,1.046871,3.75515629586411e-08,0.000193782256562981,0.019378,0.0100888969549142,0.010848523400641,1.00889,1.084852,18,"Success"
474,"rectum","Poisson","both",0.0160922282732484,1.609223,5.86810960453791e-06,0.00242241813164819,0.242242,0.0113442887352179,0.0208401678112788,1.134429,2.084017,16,"Success",0.00646464620338247,0.646465,2.57585323479724e-06,0.00160494648969903,0.160495,0.00331895108357237,0.00961034132319257,0.331895,0.961034,16,"Success"
704,"rectum","Poisson","both",0.0156176398518983,1.561764,4.78185987790752e-08,0.000218674641371777,0.021867,0.0151890375548096,0.016046242148987,1.518904,1.604624,18,"Success",0.00986662761891351,0.986663,3.76740470494058e-08,0.000194098034635608,0.01941,0.00948619547102772,0.0102470597667993,0.94862,1.024706,18,"Success"
