Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,873,-,-,873,3.9,2.2,0.42
ALB,1,008,8,Albania,0,44,-,-,44,1.1,1.7,0.12
DZA,1,012,12,Algeria,0,242,-,-,242,0.58,0.56,0.06
AGO,1,024,24,Angola,0,517,-,-,517,3.0,1.5,0.34
AZE,1,031,31,Azerbaijan,0,128,-,-,128,1.1,1.3,0.12
ARG,1,032,32,Argentina,0,772,-,-,772,1.6,1.8,0.18
AUS,1,036,36,Australia,0,1612,-,-,1612,4.8,7.0,0.54
AUT,1,040,40,Austria,0,379,-,-,379,2.8,4.9,0.31
BHS,1,044,44,Bahamas,0,6,-,-,6,1.2,1.6,0.15
BHR,1,048,48,Bahrain,0,26,-,-,26,1.9,1.5,0.23
BGD,1,050,50,Bangladesh,0,12546,-,-,12546,8.3,7.8,0.93
ARM,1,051,51,Armenia,0,51,-,-,51,1.3,1.9,0.15
BRB,1,052,52,Barbados,0,5,-,-,5,1.1,2.0,0.13
BEL,1,056,56,Belgium,0,663,-,-,663,3.8,6.6,0.45
BTN,1,064,64,Bhutan,0,15,-,-,15,2.4,2.0,0.28
BOL,1,068,68,Bolivia (Plurinational State of),0,31,-,-,31,0.29,0.27,0.03
BIH,1,070,70,Bosnia Herzegovina,0,97,-,-,97,1.8,3.4,0.21
BWA,1,072,72,Botswana,0,58,-,-,58,3.2,2.4,0.36
BRA,1,076,76,Brazil,0,7318,-,-,7318,2.9,3.6,0.32
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,11,-,-,11,2.3,1.6,0.25
BRN,1,096,96,Brunei Darussalam,0,2,-,-,2,0.42,0.46,0.05
BGR,1,100,100,Bulgaria,0,259,-,-,259,2.5,4.5,0.28
MMR,1,104,104,Myanmar,0,1902,-,-,1902,3.3,3.6,0.36
BDI,1,108,108,Burundi,0,71,-,-,71,1.1,0.57,0.13
BLR,1,112,112,Belarus,0,694,-,-,694,4.9,8.2,0.53
KHM,1,116,116,Cambodia,0,331,-,-,331,2.4,2.0,0.27
CMR,1,120,120,Cameroon,0,183,-,-,183,1.3,0.67,0.15
CAN,1,124,124,Canada,0,1969,-,-,1969,3.4,5.9,0.40
CPV,1,132,132,Cape Verde,0,16,-,-,16,3.3,2.9,0.38
CAF,1,140,140,Central African Republic,0,33,-,-,33,1.2,0.67,0.13
LKA,1,144,144,Sri Lanka,0,1681,-,-,1681,6.2,8.4,0.71
TCD,1,148,148,Chad,0,124,-,-,124,1.3,0.72,0.13
CHL,1,152,152,Chile,0,203,-,-,203,0.86,1.2,0.09
CHN,1,156,160,China,0,23837,-,-,23837,1.2,1.9,0.13
COL,1,170,170,Colombia,0,523,-,-,523,0.92,1.1,0.10
COM,1,174,174,Comoros,0,4,-,-,4,0.81,0.45,0.10
COG,1,178,178,"Congo, Republic of",0,18,-,-,18,0.55,0.32,0.06
COD,1,180,180,"Congo, Democratic Republic of",0,362,-,-,362,0.71,0.39,0.08
CRI,1,188,188,Costa Rica,0,61,-,-,61,0.97,1.3,0.11
HRV,1,191,191,Croatia,0,179,-,-,179,2.7,5.2,0.32
CUB,1,192,192,Cuba,0,716,-,-,716,4.1,7.2,0.46
CYP,1,196,196,Cyprus,0,26,-,-,26,1.6,2.4,0.18
CZE,1,203,203,Czechia,0,576,-,-,576,3.6,6.3,0.41
BEN,1,204,204,Benin,0,55,-,-,55,0.68,0.44,0.07
DNK,1,208,208,Denmark,0,260,-,-,260,3.1,5.3,0.36
DOM,1,214,214,Dominican Republic,0,110,-,-,110,1.0,1.1,0.11
ECU,1,218,218,Ecuador,0,144,-,-,144,0.83,0.84,0.09
SLV,1,222,222,El Salvador,0,49,-,-,49,0.80,0.80,0.08
