Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,983,-,-,983,4.4,2.4,0.64
ALB,1,008,8,Albania,0,67,-,-,67,1.4,2.4,0.24
DZA,1,012,12,Algeria,0,308,-,-,308,0.70,0.69,0.11
AGO,1,024,24,Angola,0,555,-,-,555,3.3,1.6,0.44
AZE,1,031,31,Azerbaijan,0,172,-,-,172,1.5,1.7,0.28
ARG,1,032,32,Argentina,0,1049,-,-,1049,1.9,2.3,0.30
AUS,1,036,36,Australia,0,2297,-,-,2297,5.7,9.2,0.89
AUT,1,040,40,Austria,0,521,-,-,521,3.2,6.1,0.49
BHS,1,044,44,Bahamas,0,6,-,-,6,1.2,1.5,0.15
BHR,1,048,48,Bahrain,0,27,-,-,27,2.0,1.5,0.27
BGD,1,050,50,Bangladesh,0,14878,-,-,14878,9.8,9.0,1.5
ARM,1,051,51,Armenia,0,63,-,-,63,1.5,2.2,0.22
BRB,1,052,52,Barbados,0,8,-,-,8,1.4,2.9,0.29
BEL,1,056,56,Belgium,0,953,-,-,953,4.6,8.7,0.74
BTN,1,064,64,Bhutan,0,20,-,-,20,3.0,2.6,0.50
BOL,1,068,68,Bolivia (Plurinational State of),0,64,-,-,64,0.57,0.54,0.10
BIH,1,070,70,Bosnia Herzegovina,0,132,-,-,132,2.2,4.2,0.34
BWA,1,072,72,Botswana,0,69,-,-,69,3.8,2.8,0.57
BRA,1,076,76,Brazil,0,9294,-,-,9294,3.4,4.4,0.53
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,12,-,-,12,2.5,1.7,0.35
BRN,1,096,96,Brunei Darussalam,0,2,-,-,2,0.41,0.45,0.05
BGR,1,100,100,Bulgaria,0,363,-,-,363,2.8,5.6,0.42
MMR,1,104,104,Myanmar,0,2316,-,-,2316,4.0,4.2,0.62
BDI,1,108,108,Burundi,0,92,-,-,92,1.6,0.73,0.30
BLR,1,112,112,Belarus,0,838,-,-,838,5.5,9.3,0.78
KHM,1,116,116,Cambodia,0,455,-,-,455,3.2,2.7,0.60
CMR,1,120,120,Cameroon,0,223,-,-,223,1.6,0.80,0.26
CAN,1,124,124,Canada,0,2857,-,-,2857,4.1,7.8,0.67
CPV,1,132,132,Cape Verde,0,18,-,-,18,3.9,3.2,0.54
CAF,1,140,140,Central African Republic,0,36,-,-,36,1.3,0.72,0.18
LKA,1,144,144,Sri Lanka,0,2318,-,-,2318,7.6,11.0,1.2
TCD,1,148,148,Chad,0,149,-,-,149,1.6,0.86,0.26
CHL,1,152,152,Chile,0,274,-,-,274,1.0,1.5,0.16
CHN,1,156,160,China,0,32710,-,-,32710,1.4,2.4,0.23
COL,1,170,170,Colombia,0,711,-,-,711,1.2,1.4,0.19
COM,1,174,174,Comoros,0,6,-,-,6,1.3,0.66,0.27
COG,1,178,178,"Congo, Republic of",0,20,-,-,20,0.61,0.35,0.08
COD,1,180,180,"Congo, Democratic Republic of",0,475,-,-,475,0.94,0.50,0.17
CRI,1,188,188,Costa Rica,0,87,-,-,87,1.3,1.7,0.22
HRV,1,191,191,Croatia,0,249,-,-,249,3.2,6.5,0.50
CUB,1,192,192,Cuba,0,929,-,-,929,4.8,8.6,0.72
CYP,1,196,196,Cyprus,0,36,-,-,36,1.9,3.1,0.30
CZE,1,203,203,Czechia,0,843,-,-,843,4.2,8.2,0.66
BEN,1,204,204,Benin,0,74,-,-,74,0.96,0.58,0.17
DNK,1,208,208,Denmark,0,391,-,-,391,3.6,7.1,0.58
DOM,1,214,214,Dominican Republic,0,139,-,-,139,1.2,1.3,0.19
ECU,1,218,218,Ecuador,0,191,-,-,191,1.0,1.1,0.17
SLV,1,222,222,El Salvador,0,63,-,-,63,0.93,0.98,0.14
GNQ,1,226,226,Equatorial Guinea,0,18,-,-,18,2.7,1.2,0.51
ETH,1,231,231,Ethiopia,0,1009,-,-,1009,1.3,0.84,0.20
ERI,1,232,232,Eritrea,0,39,-,-,39,1.7,1.1,0.23
EST,1,233,233,Estonia,0,91,-,-,91,4.1,7.4,0.60
FJI,1,242,242,Fiji,0,29,-,-,29,3.2,3.2,0.43
FIN,1,246,246,Finland,0,404,-,-,404,3.7,7.7,0.61
FRA,1,250,250,France (metropolitan),0,6172,-,-,6172,5.4,10.0,0.82
GUF,1,254,254,French Guyana,0,4,-,-,4,1.3,1.3,0.16
PYF,1,258,258,French Polynesia,0,13,-,-,13,3.4,4.7,0.57
DJI,1,262,262,Djibouti,0,14,-,-,14,1.7,1.4,0.26
GAB,1,266,266,Gabon,0,47,-,-,47,3.2,2.0,0.52
GEO,1,268,268,Georgia,0,176,-,-,176,2.8,4.6,0.44
GMB,1,270,270,The Republic of the Gambia,0,5,-,-,5,0.35,0.20,0.04
PSE,1,275,275,Gaza Strip and West Bank,0,36,-,-,36,1.2,0.68,0.19
DEU,1,276,276,Germany,0,4343,-,-,4343,2.6,5.6,0.44
GHA,1,288,288,Ghana,0,211,-,-,211,0.92,0.65,0.14
GRC,1,300,300,Greece,0,506,-,-,506,2.7,5.3,0.41
GLP,1,312,312,"France, Guadeloupe",0,23,-,-,23,3.4,6.1,0.45
GUM,1,316,316,Guam,0,4,-,-,4,1.8,2.4,0.22
GTM,1,320,320,Guatemala,0,92,-,-,92,0.66,0.50,0.11
GIN,1,324,324,Guinea,0,79,-,-,79,0.99,0.57,0.16
GUY,1,328,328,Guyana,0,8,-,-,8,1.0,1.0,0.14
HTI,1,332,332,Haiti,0,111,-,-,111,1.1,0.96,0.17
HND,1,340,340,Honduras,0,69,-,-,69,0.87,0.68,0.16
HUN,1,348,348,Hungary,0,1065,-,-,1065,6.2,11.6,0.91
ISL,1,352,352,Iceland,0,14,-,-,14,2.4,4.2,0.43
IND,1,356,356,India,0,137473,-,-,137473,9.6,9.9,1.4
IDN,1,360,360,Indonesia,0,5867,-,-,5867,2.0,2.1,0.35
IRN,1,364,364,"Iran, Islamic Republic of",0,1167,-,-,1167,1.3,1.4,0.23
IRQ,1,368,368,Iraq,0,270,-,-,270,1.1,0.64,0.18
IRL,1,372,372,Ireland,0,304,-,-,304,4.0,6.3,0.62
ISR,1,376,376,Israel,0,165,-,-,165,1.5,1.9,0.24
ITA,1,380,380,Italy,0,3554,-,-,3554,3.0,6.4,0.48
CIV,1,384,384,"Côte d'Ivoire",0,191,-,-,191,1.2,0.69,0.17
JAM,1,388,388,Jamaica,0,25,-,-,25,0.70,0.85,0.12
JPN,1,392,392,Japan,0,7398,-,-,7398,2.8,6.5,0.46
KAZ,1,398,398,Kazakhstan,0,550,-,-,550,2.5,2.9,0.41
JOR,1,400,400,Jordan,0,94,-,-,94,1.2,0.92,0.19
KEN,1,404,404,Kenya,0,707,-,-,707,2.4,1.3,0.37
PRK,1,408,408,"Korea, Democratic People Republic of",0,289,-,-,289,0.80,1.1,0.13
KOR,1,410,410,"Korea, Republic of",0,1451,-,-,1451,1.5,3.0,0.25
