Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
MMR,1,104,104,Myanmar,0,1611,-,-,1611,2.8,3.1,0.27
BDI,1,108,108,Burundi,0,57,-,-,57,0.84,0.46,0.08
BLR,1,112,112,Belarus,0,554,-,-,554,4.3,7.0,0.42
KHM,1,116,116,Cambodia,0,268,-,-,268,1.9,1.6,0.19
CMR,1,120,120,Cameroon,0,154,-,-,154,1.0,0.57,0.10
CAN,1,124,124,Canada,0,1430,-,-,1430,2.8,4.6,0.28
CPV,1,132,132,Cape Verde,0,13,-,-,13,2.6,2.4,0.26
CAF,1,140,140,Central African Republic,0,29,-,-,29,1.1,0.59,0.10
LKA,1,144,144,Sri Lanka,0,1288,-,-,1288,5.1,6.8,0.50
TCD,1,148,148,Chad,0,106,-,-,106,1.0,0.62,0.08
CHL,1,152,152,Chile,0,161,-,-,161,0.73,0.96,0.07
CHN,1,156,160,China,0,18043,-,-,18043,0.95,1.5,0.09
COL,1,170,170,Colombia,0,410,-,-,410,0.75,0.88,0.07
COM,1,174,174,Comoros,0,3,-,-,3,0.59,0.34,0.06
COG,1,178,178,"Congo, Republic of",0,15,-,-,15,0.43,0.27,0.04
COD,1,180,180,"Congo, Democratic Republic of",0,305,-,-,305,0.57,0.33,0.05
CRI,1,188,188,Costa Rica,0,45,-,-,45,0.74,0.98,0.07
HRV,1,191,191,Croatia,0,127,-,-,127,2.2,4.0,0.22
CUB,1,192,192,Cuba,0,585,-,-,585,3.5,6.2,0.34
CYP,1,196,196,Cyprus,0,21,-,-,21,1.4,2.0,0.14
CZE,1,203,203,Czechia,0,421,-,-,421,2.9,4.9,0.30
BEN,1,204,204,Benin,0,51,-,-,51,0.63,0.41,0.06
DNK,1,208,208,Denmark,0,188,-,-,188,2.4,4.1,0.25
DOM,1,214,214,Dominican Republic,0,89,-,-,89,0.85,0.88,0.08
ECU,1,218,218,Ecuador,0,113,-,-,113,0.67,0.68,0.06
SLV,1,222,222,El Salvador,0,42,-,-,42,0.71,0.70,0.06
GNQ,1,226,226,Equatorial Guinea,0,12,-,-,12,1.7,0.82,0.17
ETH,1,231,231,Ethiopia,0,769,-,-,769,1.0,0.66,0.09
ERI,1,232,232,Eritrea,0,29,-,-,29,1.3,0.83,0.12
EST,1,233,233,Estonia,0,53,-,-,53,3.1,5.1,0.31
FJI,1,242,242,Fiji,0,24,-,-,24,2.7,2.8,0.25
FIN,1,246,246,Finland,0,166,-,-,166,2.4,3.9,0.24
FRA,1,250,250,France (metropolitan),0,3344,-,-,3344,3.9,6.5,0.40
GUF,1,254,254,French Guyana,0,3,-,-,3,1.0,1.0,0.10
PYF,1,258,258,French Polynesia,0,9,-,-,9,2.5,3.5,0.27
DJI,1,262,262,Djibouti,0,10,-,-,10,1.2,1.0,0.12
GAB,1,266,266,Gabon,0,34,-,-,34,2.2,1.5,0.22
GEO,1,268,268,Georgia,0,100,-,-,100,1.9,3.0,0.20
GMB,1,270,270,The Republic of the Gambia,0,5,-,-,5,0.37,0.20,0.04
PSE,1,275,275,Gaza Strip and West Bank,0,25,-,-,25,0.78,0.48,0.08
DEU,1,276,276,Germany,0,2170,-,-,2170,1.7,3.3,0.17
GHA,1,288,288,Ghana,0,170,-,-,170,0.71,0.54,0.07
GRC,1,300,300,Greece,0,267,-,-,267,1.9,3.4,0.18
GLP,1,312,312,"France, Guadeloupe",0,15,-,-,15,2.7,4.7,0.27
GUM,1,316,316,Guam,0,3,-,-,3,1.4,2.0,0.15
GTM,1,320,320,Guatemala,0,59,-,-,59,0.44,0.34,0.04
GIN,1,324,324,Guinea,0,61,-,-,61,0.75,0.45,0.07
GUY,1,328,328,Guyana,0,6,-,-,6,0.79,0.82,0.09
HTI,1,332,332,Haiti,0,83,-,-,83,0.85,0.75,0.07
HND,1,340,340,Honduras,0,35,-,-,35,0.42,0.36,0.04
HUN,1,348,348,Hungary,0,594,-,-,594,4.7,7.8,0.47
ISL,1,352,352,Iceland,0,6,-,-,6,1.5,2.1,0.14
IND,1,356,356,India,0,101445,-,-,101445,7.4,7.8,0.70
IDN,1,360,360,Indonesia,0,3516,-,-,3516,1.2,1.4,0.12
IRN,1,364,364,"Iran, Islamic Republic of",0,679,-,-,679,0.76,0.85,0.07
IRQ,1,368,368,Iraq,0,182,-,-,182,0.68,0.45,0.07
IRL,1,372,372,Ireland,0,170,-,-,170,2.8,4.0,0.28
ISR,1,376,376,Israel,0,88,-,-,88,1.1,1.1,0.10
ITA,1,380,380,Italy,0,1742,-,-,1742,2.1,3.8,0.20
CIV,1,384,384,"Côte d'Ivoire",0,151,-,-,151,0.87,0.56,0.08
JAM,1,388,388,Jamaica,0,14,-,-,14,0.44,0.52,0.04
JPN,1,392,392,Japan,0,2886,-,-,2886,1.9,3.2,0.18
KAZ,1,398,398,Kazakhstan,0,346,-,-,346,1.7,2.0,0.17
JOR,1,400,400,Jordan,0,69,-,-,69,0.83,0.70,0.08
KEN,1,404,404,Kenya,0,535,-,-,535,1.7,0.98,0.18
PRK,1,408,408,"Korea, Democratic People Republic of",0,186,-,-,186,0.54,0.80,0.05
KOR,1,410,410,"Korea, Republic of",0,809,-,-,809,1.0,1.9,0.10
KWT,1,414,414,Kuwait,0,49,-,-,49,0.84,1.2,0.08
KGZ,1,417,417,Kyrgyzstan,0,57,-,-,57,0.94,0.89,0.09
LAO,1,418,418,"Lao People's Democratic Republic",0,128,-,-,128,2.1,1.8,0.20
LBN,1,422,422,Lebanon,0,50,-,-,50,0.71,0.82,0.07
LSO,1,426,426,Lesotho,0,17,-,-,17,1.1,0.82,0.12
LVA,1,428,428,Latvia,0,85,-,-,85,3.4,5.9,0.33
LBR,1,430,430,Liberia,0,29,-,-,29,0.82,0.57,0.08
LBY,1,434,434,Libya,0,49,-,-,49,0.78,0.73,0.08
LTU,1,440,440,Lithuania,0,153,-,-,153,4.0,7.3,0.39
LUX,1,442,442,Luxembourg,0,12,-,-,12,1.3,2.2,0.14
MDG,1,450,450,Madagascar,0,212,-,-,212,1.1,0.75,0.10
MWI,1,454,454,Malawi,0,149,-,-,149,1.2,0.76,0.11
MYS,1,458,458,Malaysia,0,394,-,-,394,1.2,1.3,0.12
MDV,1,462,462,Maldives,0,3,-,-,3,0.77,0.58,0.08
MLI,1,466,466,Mali,0,191,-,-,191,1.7,0.91,0.16
MLT,1,470,470,Malta,0,13,-,-,13,2.4,3.8,0.23
MTQ,1,474,474,"France, Martinique",0,8,-,-,8,1.3,2.8,0.14
MRT,1,478,478,Mauritania,0,36,-,-,36,1.1,0.76,0.11
MUS,1,480,480,Mauritius,0,33,-,-,33,2.0,3.0,0.19
MEX,1,484,484,Mexico,0,757,-,-,757,0.58,0.63,0.06
MNG,1,496,496,Mongolia,0,21,-,-,21,0.67,0.65,0.07
MDA,1,498,498,Republic of Moldova,0,160,-,-,160,3.1,4.6,0.30
MNE,1,499,499,Montenegro,0,7,-,-,7,1.0,1.3,0.08
MAR,1,504,504,Morocco,0,391,-,-,391,1.0,1.1,0.10
MOZ,1,508,508,Mozambique,0,196,-,-,196,0.93,0.61,0.08
OMN,1,512,512,Oman,0,65,-,-,65,1.4,1.3,0.14
NAM,1,516,516,Namibia,0,69,-,-,69,4.1,2.7,0.41
NPL,1,524,524,Nepal,0,556,-,-,556,2.2,2.0,0.22
NLD,1,528,528,The Netherlands,0,591,-,-,591,2.5,4.3,0.25
NCL,1,540,540,New Caledonia,0,10,-,-,10,2.9,3.8,0.29
VUT,1,548,548,Vanuatu,0,5,-,-,5,2.3,1.6,0.20
NZL,1,554,554,New Zealand,0,156,-,-,156,2.6,3.8,0.26
NIC,1,558,558,Nicaragua,0,24,-,-,24,0.40,0.38,0.04
NER,1,562,562,Niger,0,112,-,-,112,0.83,0.44,0.08
NGA,1,566,566,Nigeria,0,732,-,-,732,0.56,0.35,0.06
NOR,1,578,578,Norway,0,158,-,-,158,2.2,3.5,0.23
PAK,1,586,586,Pakistan,0,12472,-,-,12472,7.3,5.7,0.69
PAN,1,591,591,Panama,0,21,-,-,21,0.48,0.52,0.05
PNG,1,598,598,Papua New Guinea,0,870,-,-,870,13.0,9.7,1.3
PRY,1,600,600,Paraguay,0,79,-,-,79,1.3,1.2,0.13
PER,1,604,604,Peru,0,315,-,-,315,0.92,1.0,0.09
PHL,1,608,608,Philippines,0,969,-,-,969,1.0,0.92,0.10
POL,1,616,616,Poland,0,1867,-,-,1867,3.8,6.2,0.38
PRT,1,620,620,Portugal,0,650,-,-,650,4.8,8.4,0.45
GNB,1,624,624,Guinea-Bissau,0,8,-,-,8,0.80,0.40,0.08
TLS,1,626,626,Timor-Leste,0,3,-,-,3,0.36,0.23,0.04
PRI,1,630,630,Puerto Rico,0,78,-,-,78,2.0,3.5,0.20
QAT,1,634,634,Qatar,0,25,-,-,25,0.74,0.86,0.07
REU,1,638,638,"France, La Réunion",0,43,-,-,43,3.7,5.5,0.37
ROU,1,642,642,Romania,0,1052,-,-,1052,4.1,6.9,0.41
RUS,1,643,643,Russian Federation,0,5573,-,-,5573,2.9,4.6,0.28
RWA,1,646,646,Rwanda,0,61,-,-,61,0.67,0.46,0.06
LCA,1,662,662,Saint Lucia,0,8,-,-,8,3.4,4.9,0.34
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,334,-,-,334,0.92,0.97,0.09
SEN,1,686,686,Senegal,0,127,-,-,127,1.2,0.74,0.11
SRB,1,688,688,Serbia,0,232,-,-,232,2.1,3.3,0.21
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.02,0.00
SGP,1,702,702,Singapore,0,136,-,-,136,1.5,2.7,0.15
SVK,1,703,703,Slovakia,0,350,-,-,350,4.8,7.8,0.47
VNM,1,704,704,Viet Nam,0,1677,-,-,1677,1.5,1.9,0.15
SVN,1,705,705,Slovenia,0,76,-,-,76,2.6,4.7,0.26
SOM,1,706,706,Somalia,0,126,-,-,126,1.5,0.77,0.14
ZAF,1,710,710,South Africa,0,1038,-,-,1038,2.0,1.8,0.21
ZWE,1,716,716,Zimbabwe,0,66,-,-,66,0.76,0.44,0.07
ESP,1,724,724,Spain,0,1455,-,-,1455,2.1,3.9,0.21
SSD,1,728,728,South Sudan,0,85,-,-,85,1.2,0.76,0.12
SDN,1,729,729,Sudan,0,443,-,-,443,1.5,1.0,0.14
SUR,1,740,740,Suriname,0,6,-,-,6,1.0,1.1,0.09
SWZ,1,748,748,Eswatini,0,3,-,-,3,0.43,0.26,0.04
SWE,1,752,752,Sweden,0,259,-,-,259,2.1,3.2,0.21
CHE,1,756,756,Switzerland,0,293,-,-,293,2.3,4.2,0.24
SYR,1,760,760,Syrian Arab Republic,0,119,-,-,119,0.77,0.65,0.08
TJK,1,762,762,Tajikistan,0,46,-,-,46,0.58,0.48,0.05
THA,1,764,764,Thailand,0,2027,-,-,2027,2.1,3.4,0.20
TGO,1,768,768,Togo,0,48,-,-,48,0.84,0.57,0.08
TTO,1,780,780,Trinidad and Tobago,0,25,-,-,25,1.4,2.0,0.14
ARE,1,784,784,United Arab Emirates,0,71,-,-,71,0.83,0.72,0.09
TUN,1,788,788,Tunisia,0,154,-,-,154,1.1,1.4,0.11
TUR,1,792,792,Türkiye,0,1199,-,-,1199,1.3,1.6,0.13
TKM,1,795,795,Turkmenistan,0,98,-,-,98,1.7,1.7,0.17
UGA,1,800,800,Uganda,0,304,-,-,304,1.3,0.64,0.12
UKR,1,804,804,Ukraine,0,1925,-,-,1925,3.2,5.4,0.32
MKD,1,807,807,North Macedonia,0,20,-,-,20,0.68,1.1,0.07
EGY,1,818,818,Egypt,0,954,-,-,954,1.1,0.95,0.10
GBR,1,826,826,United Kingdom,0,2899,-,-,2899,3.3,5.2,0.33
TZA,1,834,834,"Tanzania, United Republic of",0,214,-,-,214,0.56,0.35,0.05
USA,1,840,840,United States of America,0,12353,-,-,12353,3.0,4.5,0.30
BFA,1,854,854,Burkina Faso,0,177,-,-,177,1.5,0.82,0.14
URY,1,858,858,Uruguay,0,78,-,-,78,1.9,2.6,0.20
UZB,1,860,860,Uzbekistan,0,687,-,-,687,2.1,2.1,0.21
VEN,1,862,862,Venezuela,0,353,-,-,353,1.2,1.3,0.11
WSM,1,882,882,Samoa,0,2,-,-,2,1.2,1.0,0.14
YEM,1,887,887,Yemen,0,183,-,-,183,1.0,0.61,0.10
ZMB,1,894,894,Zambia,0,77,-,-,77,0.65,0.40,0.06
,,,,Total,,229132,,,229132,2.8,3.2,0.27
