Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,406,-,-,406,1.6,1.1,0.10
ALB,1,008,8,Albania,0,6,-,-,6,0.27,0.32,0.02
DZA,1,012,12,Algeria,0,78,-,-,78,0.19,0.21,0.01
AGO,1,024,24,Angola,0,168,-,-,168,0.70,0.52,0.04
AZE,1,031,31,Azerbaijan,0,47,-,-,47,0.50,0.61,0.03
ARG,1,032,32,Argentina,0,186,-,-,186,0.47,0.54,0.03
AUS,1,036,36,Australia,0,316,-,-,316,1.4,1.9,0.09
AUT,1,040,40,Austria,0,65,-,-,65,0.83,1.2,0.05
BHS,1,044,44,Bahamas,0,0,-,-,0,0.00,0.00,0.00
BHR,1,048,48,Bahrain,0,7,-,-,7,0.36,0.46,0.02
BGD,1,050,50,Bangladesh,0,4230,-,-,4230,2.8,3.1,0.19
ARM,1,051,51,Armenia,0,7,-,-,7,0.29,0.34,0.02
BRB,1,052,52,Barbados,0,0,-,-,0,0.00,0.00,0.00
BEL,1,056,56,Belgium,0,79,-,-,79,0.80,1.1,0.05
BTN,1,064,64,Bhutan,0,3,-,-,3,0.42,0.46,0.03
BOL,1,068,68,Bolivia (Plurinational State of),0,25,-,-,25,0.27,0.26,0.02
BIH,1,070,70,Bosnia Herzegovina,0,16,-,-,16,0.54,0.84,0.04
BWA,1,072,72,Botswana,0,20,-,-,20,1.0,0.95,0.07
BRA,1,076,76,Brazil,0,1913,-,-,1913,0.98,1.2,0.06
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,4,-,-,4,0.86,0.63,0.06
BRN,1,096,96,Brunei Darussalam,0,1,-,-,1,0.22,0.29,0.01
BGR,1,100,100,Bulgaria,0,53,-,-,53,0.79,1.4,0.05
MMR,1,104,104,Myanmar,0,673,-,-,673,1.4,1.5,0.09
BDI,1,108,108,Burundi,0,31,-,-,31,0.39,0.27,0.02
BLR,1,112,112,Belarus,0,145,-,-,145,1.6,2.5,0.11
KHM,1,116,116,Cambodia,0,87,-,-,87,0.68,0.61,0.04
CMR,1,120,120,Cameroon,0,62,-,-,62,0.35,0.24,0.02
CAN,1,124,124,Canada,0,281,-,-,281,0.87,1.2,0.06
CPV,1,132,132,Cape Verde,0,5,-,-,5,1.0,1.1,0.07
CAF,1,140,140,Central African Republic,0,16,-,-,16,0.56,0.35,0.04
LKA,1,144,144,Sri Lanka,0,336,-,-,336,1.8,2.2,0.12
TCD,1,148,148,Chad,0,96,-,-,96,0.98,0.60,0.06
CHL,1,152,152,Chile,0,45,-,-,45,0.31,0.34,0.02
CHN,1,156,160,China,0,4761,-,-,4761,0.37,0.53,0.02
COL,1,170,170,Colombia,0,148,-,-,148,0.33,0.38,0.02
COM,1,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,1,178,178,"Congo, Republic of",0,6,-,-,6,0.16,0.12,0.01
COD,1,180,180,"Congo, Democratic Republic of",0,159,-,-,159,0.28,0.18,0.02
CRI,1,188,188,Costa Rica,0,12,-,-,12,0.25,0.32,0.02
HRV,1,191,191,Croatia,0,21,-,-,21,0.57,0.91,0.04
CUB,1,192,192,Cuba,0,128,-,-,128,1.3,1.9,0.09
CYP,1,196,196,Cyprus,0,6,-,-,6,0.49,0.73,0.03
CZE,1,203,203,Czechia,0,113,-,-,113,0.97,1.7,0.06
BEN,1,204,204,Benin,0,29,-,-,29,0.33,0.25,0.02
DNK,1,208,208,Denmark,0,31,-,-,31,0.65,0.89,0.04
DOM,1,214,214,Dominican Republic,0,38,-,-,38,0.41,0.44,0.03
ECU,1,218,218,Ecuador,0,54,-,-,54,0.36,0.38,0.02
SLV,1,222,222,El Salvador,0,22,-,-,22,0.42,0.43,0.02
GNQ,1,226,226,Equatorial Guinea,0,5,-,-,5,0.58,0.36,0.04
ETH,1,231,231,Ethiopia,0,436,-,-,436,0.51,0.40,0.03
ERI,1,232,232,Eritrea,0,16,-,-,16,0.67,0.49,0.04
EST,1,233,233,Estonia,0,12,-,-,12,0.98,1.5,0.07
FJI,1,242,242,Fiji,0,9,-,-,9,1.2,1.2,0.08
FIN,1,246,246,Finland,0,37,-,-,37,0.83,1.2,0.05
FRA,1,250,250,France (metropolitan),0,590,-,-,590,1.1,1.5,0.07
GUF,1,254,254,French Guyana,0,1,-,-,1,0.41,0.39,0.03
PYF,1,258,258,French Polynesia,0,1,-,-,1,0.38,0.49,0.03
DJI,1,262,262,Djibouti,0,4,-,-,4,0.49,0.47,0.03
GAB,1,266,266,Gabon,0,13,-,-,13,0.75,0.63,0.05
GEO,1,268,268,Georgia,0,19,-,-,19,0.55,0.74,0.04
GMB,1,270,270,The Republic of the Gambia,0,3,-,-,3,0.21,0.13,0.01
PSE,1,275,275,Gaza Strip and West Bank,0,9,-,-,9,0.25,0.19,0.02
DEU,1,276,276,Germany,0,193,-,-,193,0.30,0.42,0.02
GHA,1,288,288,Ghana,0,68,-,-,68,0.28,0.24,0.02
