Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
KHM,1,116,116,Cambodia,0,36,-,-,36,0.24,0.28,0.01
CMR,1,120,120,Cameroon,0,24,-,-,24,0.11,0.10,0.01
CAN,1,124,124,Canada,0,72,-,-,72,0.28,0.39,0.01
CPV,1,132,132,Cape Verde,0,1,-,-,1,0.18,0.25,0.01
CAF,1,140,140,Central African Republic,0,7,-,-,7,0.18,0.17,0.01
LKA,1,144,144,Sri Lanka,0,72,-,-,72,0.50,0.58,0.03
TCD,1,148,148,Chad,0,43,-,-,43,0.28,0.29,0.01
CHL,1,152,152,Chile,0,23,-,-,23,0.21,0.22,0.01
CHN,1,156,160,China,0,1763,-,-,1763,0.18,0.25,0.01
COL,1,170,170,Colombia,0,72,-,-,72,0.18,0.23,0.01
COM,1,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,1,178,178,"Congo, Republic of",0,1,-,-,1,0.03,0.02,0.00
COD,1,180,180,"Congo, Democratic Republic of",0,77,-,-,77,0.12,0.10,0.01
CRI,1,188,188,Costa Rica,0,5,-,-,5,0.11,0.16,0.01
HRV,1,191,191,Croatia,0,2,-,-,2,0.06,0.11,0.00
CUB,1,192,192,Cuba,0,22,-,-,22,0.25,0.41,0.01
CYP,1,196,196,Cyprus,0,3,-,-,3,0.28,0.46,0.02
CZE,1,203,203,Czechia,0,13,-,-,13,0.17,0.28,0.01
BEN,1,204,204,Benin,0,17,-,-,17,0.19,0.16,0.01
DNK,1,208,208,Denmark,0,4,-,-,4,0.10,0.15,0.01
DOM,1,214,214,Dominican Republic,0,18,-,-,18,0.22,0.24,0.01
ECU,1,218,218,Ecuador,0,30,-,-,30,0.22,0.25,0.01
SLV,1,222,222,El Salvador,0,13,-,-,13,0.28,0.30,0.01
GNQ,1,226,226,Equatorial Guinea,0,1,-,-,1,0.08,0.08,0.00
ETH,1,231,231,Ethiopia,0,266,-,-,266,0.29,0.27,0.01
ERI,1,232,232,Eritrea,0,8,-,-,8,0.29,0.27,0.01
EST,1,233,233,Estonia,0,1,-,-,1,0.09,0.16,0.01
FJI,1,242,242,Fiji,0,1,-,-,1,0.13,0.16,0.01
FIN,1,246,246,Finland,0,8,-,-,8,0.21,0.32,0.01
FRA,1,250,250,France (metropolitan),0,48,-,-,48,0.12,0.16,0.01
GUF,1,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,1,258,258,French Polynesia,0,0,-,-,0,0.00,0.00,0.00
DJI,1,262,262,Djibouti,0,0,-,-,0,0.00,0.00,0.00
GAB,1,266,266,Gabon,0,3,-,-,3,0.15,0.17,0.01
GEO,1,268,268,Georgia,0,0,-,-,0,0.00,0.00,0.00
GMB,1,270,270,The Republic of the Gambia,0,1,-,-,1,0.05,0.05,0.00
PSE,1,275,275,Gaza Strip and West Bank,0,3,-,-,3,0.08,0.07,0.00
DEU,1,276,276,Germany,0,18,-,-,18,0.04,0.05,0.00
GHA,1,288,288,Ghana,0,28,-,-,28,0.11,0.11,0.01
GRC,1,300,300,Greece,0,24,-,-,24,0.37,0.58,0.02
GLP,1,312,312,"France, Guadeloupe",0,0,-,-,0,0.00,0.00,0.00
GUM,1,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,1,320,320,Guatemala,0,18,-,-,18,0.12,0.13,0.01
GIN,1,324,324,Guinea,0,22,-,-,22,0.23,0.19,0.01
GUY,1,328,328,Guyana,0,0,-,-,0,0.00,0.00,0.00
HTI,1,332,332,Haiti,0,25,-,-,25,0.26,0.29,0.01
HND,1,340,340,Honduras,0,13,-,-,13,0.17,0.17,0.01
HUN,1,348,348,Hungary,0,19,-,-,19,0.28,0.45,0.02
ISL,1,352,352,Iceland,0,1,-,-,1,0.38,0.55,0.02
IND,1,356,356,India,0,16941,-,-,16941,1.4,1.8,0.08
IDN,1,360,360,Indonesia,0,364,-,-,364,0.18,0.20,0.01
IRN,1,364,364,"Iran, Islamic Republic of",0,124,-,-,124,0.18,0.23,0.01
IRQ,1,368,368,Iraq,0,43,-,-,43,0.14,0.13,0.01
IRL,1,372,372,Ireland,0,9,-,-,9,0.28,0.35,0.01
ISR,1,376,376,Israel,0,14,-,-,14,0.24,0.25,0.01
ITA,1,380,380,Italy,0,125,-,-,125,0.37,0.53,0.02
CIV,1,384,384,"Côte d'Ivoire",0,44,-,-,44,0.23,0.19,0.01
JAM,1,388,388,Jamaica,0,3,-,-,3,0.13,0.16,0.01
JPN,1,392,392,Japan,0,262,-,-,262,0.40,0.56,0.02
KAZ,1,398,398,Kazakhstan,0,21,-,-,21,0.13,0.17,0.01
JOR,1,400,400,Jordan,0,11,-,-,11,0.13,0.14,0.01
KEN,1,404,404,Kenya,0,67,-,-,67,0.16,0.15,0.01
PRK,1,408,408,"Korea, Democratic People Republic of",0,16,-,-,16,0.08,0.11,0.00
KOR,1,410,410,"Korea, Republic of",0,73,-,-,73,0.22,0.33,0.01
KWT,1,414,414,Kuwait,0,4,-,-,4,0.09,0.16,0.01
KGZ,1,417,417,Kyrgyzstan,0,7,-,-,7,0.12,0.14,0.01
LAO,1,418,418,"Lao People's Democratic Republic",0,28,-,-,28,0.47,0.50,0.02
LBN,1,422,422,Lebanon,0,7,-,-,7,0.13,0.16,0.01
LSO,1,426,426,Lesotho,0,1,-,-,1,0.05,0.06,0.00
LVA,1,428,428,Latvia,0,2,-,-,2,0.14,0.24,0.01
LBR,1,430,430,Liberia,0,9,-,-,9,0.25,0.21,0.01
LBY,1,434,434,Libya,0,1,-,-,1,0.02,0.02,0.00
LTU,1,440,440,Lithuania,0,4,-,-,4,0.21,0.34,0.01
LUX,1,442,442,Luxembourg,0,1,-,-,1,0.18,0.31,0.01
MDG,1,450,450,Madagascar,0,66,-,-,66,0.29,0.28,0.01
MWI,1,454,454,Malawi,0,65,-,-,65,0.42,0.39,0.02
MYS,1,458,458,Malaysia,0,48,-,-,48,0.18,0.22,0.01
MDV,1,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,1,466,466,Mali,0,70,-,-,70,0.48,0.39,0.02
MLT,1,470,470,Malta,0,2,-,-,2,0.54,0.99,0.03
MTQ,1,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,1,478,478,Mauritania,0,9,-,-,9,0.25,0.23,0.01
MUS,1,480,480,Mauritius,0,2,-,-,2,0.21,0.30,0.01
MEX,1,484,484,Mexico,0,98,-,-,98,0.10,0.11,0.00
MNG,1,496,496,Mongolia,0,0,-,-,0,0.00,0.00,0.00
MDA,1,498,498,Republic of Moldova,0,9,-,-,9,0.22,0.42,0.01
MNE,1,499,499,Montenegro,0,2,-,-,2,0.41,0.62,0.02
MAR,1,504,504,Morocco,0,36,-,-,36,0.12,0.15,0.01
MOZ,1,508,508,Mozambique,0,85,-,-,85,0.31,0.31,0.01
OMN,1,512,512,Oman,0,13,-,-,13,0.17,0.33,0.01
NAM,1,516,516,Namibia,0,9,-,-,9,0.45,0.43,0.02
NPL,1,524,524,Nepal,0,60,-,-,60,0.25,0.28,0.01
NLD,1,528,528,The Netherlands,0,26,-,-,26,0.24,0.33,0.01
NCL,1,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,1,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,1,554,554,New Zealand,0,12,-,-,12,0.36,0.47,0.02
NIC,1,558,558,Nicaragua,0,4,-,-,4,0.07,0.08,0.00
NER,1,562,562,Niger,0,39,-,-,39,0.23,0.17,0.01
NGA,1,566,566,Nigeria,0,239,-,-,239,0.15,0.13,0.01
NOR,1,578,578,Norway,0,7,-,-,7,0.18,0.25,0.01
PAK,1,586,586,Pakistan,0,2356,-,-,2356,1.3,1.4,0.07
PAN,1,591,591,Panama,0,3,-,-,3,0.09,0.11,0.00
PNG,1,598,598,Papua New Guinea,0,19,-,-,19,0.28,0.27,0.02
PRY,1,600,600,Paraguay,0,11,-,-,11,0.18,0.21,0.01
PER,1,604,604,Peru,0,61,-,-,61,0.24,0.29,0.01
PHL,1,608,608,Philippines,0,106,-,-,106,0.12,0.13,0.01
POL,1,616,616,Poland,0,100,-,-,100,0.35,0.58,0.02
PRT,1,620,620,Portugal,0,58,-,-,58,0.93,1.4,0.05
GNB,1,624,624,Guinea-Bissau,0,0,-,-,0,0.00,0.00,0.00
TLS,1,626,626,Timor-Leste,0,0,-,-,0,0.00,0.00,0.00
PRI,1,630,630,Puerto Rico,0,2,-,-,2,0.11,0.16,0.01
QAT,1,634,634,Qatar,0,7,-,-,7,0.16,0.34,0.01
REU,1,638,638,"France, La Réunion",0,1,-,-,1,0.18,0.20,0.01
ROU,1,642,642,Romania,0,42,-,-,42,0.32,0.49,0.02
RUS,1,643,643,Russian Federation,0,336,-,-,336,0.27,0.46,0.01
RWA,1,646,646,Rwanda,0,20,-,-,20,0.19,0.18,0.01
LCA,1,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,45,-,-,45,0.14,0.19,0.01
SEN,1,686,686,Senegal,0,41,-,-,41,0.32,0.28,0.02
SRB,1,688,688,Serbia,0,10,-,-,10,0.18,0.25,0.01
SLE,1,694,694,Sierra Leone,0,0,-,-,0,0.00,0.00,0.00
SGP,1,702,702,Singapore,0,14,-,-,14,0.32,0.52,0.02
SVK,1,703,703,Slovakia,0,19,-,-,19,0.43,0.75,0.02
VNM,1,704,704,Viet Nam,0,138,-,-,138,0.18,0.23,0.01
SVN,1,705,705,Slovenia,0,2,-,-,2,0.18,0.23,0.01
SOM,1,706,706,Somalia,0,31,-,-,31,0.26,0.22,0.01
ZAF,1,710,710,South Africa,0,82,-,-,82,0.16,0.19,0.01
ZWE,1,716,716,Zimbabwe,0,17,-,-,17,0.15,0.14,0.01
ESP,1,724,724,Spain,0,41,-,-,41,0.16,0.22,0.01
SSD,1,728,728,South Sudan,0,19,-,-,19,0.22,0.20,0.01
SDN,1,729,729,Sudan,0,91,-,-,91,0.26,0.25,0.01
SUR,1,740,740,Suriname,0,0,-,-,0,0.00,0.00,0.00
SWZ,1,748,748,Eswatini,0,1,-,-,1,0.10,0.11,0.01
SWE,1,752,752,Sweden,0,17,-,-,17,0.24,0.34,0.01
CHE,1,756,756,Switzerland,0,4,-,-,4,0.06,0.10,0.00
SYR,1,760,760,Syrian Arab Republic,0,20,-,-,20,0.12,0.14,0.01
TJK,1,762,762,Tajikistan,0,16,-,-,16,0.21,0.21,0.01
THA,1,764,764,Thailand,0,184,-,-,184,0.44,0.54,0.02
TGO,1,768,768,Togo,0,14,-,-,14,0.22,0.20,0.01
TTO,1,780,780,Trinidad and Tobago,0,1,-,-,1,0.07,0.13,0.00
ARE,1,784,784,United Arab Emirates,0,6,-,-,6,0.04,0.08,0.00
TUN,1,788,788,Tunisia,0,16,-,-,16,0.16,0.22,0.01
TUR,1,792,792,Türkiye,0,131,-,-,131,0.20,0.25,0.01
TKM,1,795,795,Turkmenistan,0,17,-,-,17,0.34,0.39,0.02
UGA,1,800,800,Uganda,0,81,-,-,81,0.25,0.20,0.01
UKR,1,804,804,Ukraine,0,87,-,-,87,0.23,0.43,0.01
MKD,1,807,807,North Macedonia,0,0,-,-,0,0.00,0.00,0.00
EGY,1,818,818,Egypt,0,192,-,-,192,0.24,0.25,0.01
GBR,1,826,826,United Kingdom,0,153,-,-,153,0.33,0.46,0.02
TZA,1,834,834,"Tanzania, United Republic of",0,82,-,-,82,0.18,0.16,0.01
USA,1,840,840,United States of America,0,668,-,-,668,0.29,0.38,0.01
BFA,1,854,854,Burkina Faso,0,42,-,-,42,0.28,0.23,0.01
URY,1,858,858,Uruguay,0,1,-,-,1,0.05,0.05,0.00
UZB,1,860,860,Uzbekistan,0,94,-,-,94,0.34,0.39,0.02
VEN,1,862,862,Venezuela,0,38,-,-,38,0.18,0.20,0.01
WSM,1,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,1,887,887,Yemen,0,29,-,-,29,0.11,0.11,0.01
ZMB,1,894,894,Zambia,0,28,-,-,28,0.19,0.17,0.01
,,,,Total,,30033,,,30033,0.50,0.61,0.03
