Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
DJI,1,262,262,Djibouti,0,7,-,-,7,0.89,0.71,0.11
GAB,1,266,266,Gabon,0,17,-,-,17,1.3,0.75,0.15
GEO,1,268,268,Georgia,0,67,-,-,67,1.2,1.9,0.14
GMB,1,270,270,The Republic of the Gambia,0,5,-,-,5,0.36,0.20,0.04
PSE,1,275,275,Gaza Strip and West Bank,0,14,-,-,14,0.46,0.27,0.05
DEU,1,276,276,Germany,0,1100,-,-,1100,0.76,1.6,0.09
GHA,1,288,288,Ghana,0,107,-,-,107,0.47,0.34,0.05
GRC,1,300,300,Greece,0,91,-,-,91,0.57,1.1,0.06
GLP,1,312,312,"France, Guadeloupe",0,5,-,-,5,0.83,1.5,0.09
GUM,1,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,1,320,320,Guatemala,0,35,-,-,35,0.28,0.19,0.03
GIN,1,324,324,Guinea,0,31,-,-,31,0.38,0.23,0.04
GUY,1,328,328,Guyana,0,5,-,-,5,0.65,0.66,0.08
HTI,1,332,332,Haiti,0,34,-,-,34,0.37,0.30,0.04
HND,1,340,340,Honduras,0,30,-,-,30,0.36,0.30,0.03
HUN,1,348,348,Hungary,0,362,-,-,362,2.5,4.4,0.28
ISL,1,352,352,Iceland,0,2,-,-,2,0.49,0.65,0.05
IND,1,356,356,India,0,66466,-,-,66466,4.8,4.9,0.53
IDN,1,360,360,Indonesia,0,2079,-,-,2079,0.72,0.78,0.08
IRN,1,364,364,"Iran, Islamic Republic of",0,228,-,-,228,0.25,0.28,0.03
IRQ,1,368,368,Iraq,0,129,-,-,129,0.51,0.31,0.06
IRL,1,372,372,Ireland,0,49,-,-,49,0.72,1.1,0.09
ISR,1,376,376,Israel,0,24,-,-,24,0.25,0.29,0.03
ITA,1,380,380,Italy,0,616,-,-,616,0.62,1.3,0.07
CIV,1,384,384,"Côte d'Ivoire",0,103,-,-,103,0.62,0.38,0.06
JAM,1,388,388,Jamaica,0,4,-,-,4,0.12,0.14,0.02
JPN,1,392,392,Japan,0,673,-,-,673,0.36,0.69,0.04
KAZ,1,398,398,Kazakhstan,0,246,-,-,246,1.2,1.4,0.13
JOR,1,400,400,Jordan,0,35,-,-,35,0.46,0.35,0.05
KEN,1,404,404,Kenya,0,320,-,-,320,1.1,0.58,0.13
PRK,1,408,408,"Korea, Democratic People Republic of",0,98,-,-,98,0.28,0.40,0.03
KOR,1,410,410,"Korea, Republic of",0,256,-,-,256,0.30,0.56,0.03
KWT,1,414,414,Kuwait,0,21,-,-,21,0.41,0.49,0.05
KGZ,1,417,417,Kyrgyzstan,0,46,-,-,46,0.78,0.70,0.09
LAO,1,418,418,"Lao People's Democratic Republic",0,74,-,-,74,1.3,1.0,0.14
LBN,1,422,422,Lebanon,0,24,-,-,24,0.33,0.38,0.04
LSO,1,426,426,Lesotho,0,17,-,-,17,1.1,0.81,0.13
LVA,1,428,428,Latvia,0,64,-,-,64,2.2,4.1,0.25
LBR,1,430,430,Liberia,0,21,-,-,21,0.60,0.40,0.06
LBY,1,434,434,Libya,0,22,-,-,22,0.38,0.32,0.04
LTU,1,440,440,Lithuania,0,113,-,-,113,2.7,5.0,0.30
LUX,1,442,442,Luxembourg,0,2,-,-,2,0.20,0.35,0.02
MDG,1,450,450,Madagascar,0,145,-,-,145,0.82,0.51,0.09
MWI,1,454,454,Malawi,0,100,-,-,100,0.86,0.50,0.09
MYS,1,458,458,Malaysia,0,220,-,-,220,0.66,0.70,0.08
MDV,1,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,1,466,466,Mali,0,154,-,-,154,1.4,0.73,0.16
MLT,1,470,470,Malta,0,3,-,-,3,0.41,0.80,0.05
MTQ,1,474,474,"France, Martinique",0,3,-,-,3,0.39,0.96,0.05
MRT,1,478,478,Mauritania,0,22,-,-,22,0.81,0.46,0.10
MUS,1,480,480,Mauritius,0,19,-,-,19,1.0,1.6,0.12
MEX,1,484,484,Mexico,0,356,-,-,356,0.27,0.29,0.03
MNG,1,496,496,Mongolia,0,16,-,-,16,0.56,0.49,0.07
MDA,1,498,498,Republic of Moldova,0,120,-,-,120,2.1,3.2,0.23
MNE,1,499,499,Montenegro,0,6,-,-,6,0.65,1.1,0.08
MAR,1,504,504,Morocco,0,233,-,-,233,0.57,0.65,0.07
MOZ,1,508,508,Mozambique,0,133,-,-,133,0.71,0.41,0.07
OMN,1,512,512,Oman,0,28,-,-,28,0.70,0.53,0.08
NAM,1,516,516,Namibia,0,31,-,-,31,2.1,1.2,0.26
NPL,1,524,524,Nepal,0,365,-,-,365,1.5,1.3,0.17
NLD,1,528,528,The Netherlands,0,116,-,-,116,0.41,0.79,0.05
NCL,1,540,540,New Caledonia,0,2,-,-,2,0.54,0.74,0.06
VUT,1,548,548,Vanuatu,0,4,-,-,4,1.8,1.3,0.15
NZL,1,554,554,New Zealand,0,39,-,-,39,0.56,0.90,0.07
NIC,1,558,558,Nicaragua,0,18,-,-,18,0.31,0.28,0.04
NER,1,562,562,Niger,0,95,-,-,95,0.78,0.37,0.09
NGA,1,566,566,Nigeria,0,546,-,-,546,0.48,0.26,0.06
NOR,1,578,578,Norway,0,31,-,-,31,0.38,0.65,0.05
PAK,1,586,586,Pakistan,0,8870,-,-,8870,5.3,4.0,0.57
PAN,1,591,591,Panama,0,13,-,-,13,0.30,0.31,0.04
PNG,1,598,598,Papua New Guinea,0,294,-,-,294,4.6,3.2,0.55
PRY,1,600,600,Paraguay,0,37,-,-,37,0.62,0.53,0.07
PER,1,604,604,Peru,0,144,-,-,144,0.41,0.45,0.05
PHL,1,608,608,Philippines,0,587,-,-,587,0.62,0.54,0.08
POL,1,616,616,Poland,0,1211,-,-,1211,2.1,3.7,0.24
PRT,1,620,620,Portugal,0,225,-,-,225,1.4,2.7,0.16
GNB,1,624,624,Guinea-Bissau,0,5,-,-,5,0.55,0.25,0.07
TLS,1,626,626,Timor-Leste,0,5,-,-,5,0.64,0.38,0.09
PRI,1,630,630,Puerto Rico,0,20,-,-,20,0.42,0.84,0.05
QAT,1,634,634,Qatar,0,7,-,-,7,0.30,0.24,0.04
REU,1,638,638,"France, La Réunion",0,17,-,-,17,1.3,2.1,0.16
ROU,1,642,642,Romania,0,647,-,-,647,2.2,3.9,0.25
RUS,1,643,643,Russian Federation,0,4042,-,-,4042,1.9,3.1,0.21
RWA,1,646,646,Rwanda,0,42,-,-,42,0.51,0.31,0.06
LCA,1,662,662,Saint Lucia,0,2,-,-,2,0.78,1.2,0.08
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,170,-,-,170,0.53,0.48,0.06
SEN,1,686,686,Senegal,0,81,-,-,81,0.81,0.47,0.09
SRB,1,688,688,Serbia,0,165,-,-,165,1.2,2.2,0.15
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.02,0.00
SGP,1,702,702,Singapore,0,58,-,-,58,0.55,1.1,0.07
SVK,1,703,703,Slovakia,0,205,-,-,205,2.5,4.2,0.28
VNM,1,704,704,Viet Nam,0,928,-,-,928,0.81,0.99,0.09
SVN,1,705,705,Slovenia,0,21,-,-,21,0.60,1.2,0.07
SOM,1,706,706,Somalia,0,114,-,-,114,1.4,0.69,0.16
ZAF,1,710,710,South Africa,0,488,-,-,488,0.96,0.83,0.12
ZWE,1,716,716,Zimbabwe,0,42,-,-,42,0.55,0.28,0.07
ESP,1,724,724,Spain,0,503,-,-,503,0.66,1.3,0.08
SSD,1,728,728,South Sudan,0,66,-,-,66,1.0,0.58,0.11
SDN,1,729,729,Sudan,0,212,-,-,212,0.72,0.47,0.08
SUR,1,740,740,Suriname,0,5,-,-,5,0.79,0.88,0.10
SWZ,1,748,748,Eswatini,0,3,-,-,3,0.59,0.26,0.09
SWE,1,752,752,Sweden,0,71,-,-,71,0.49,0.82,0.06
CHE,1,756,756,Switzerland,0,88,-,-,88,0.63,1.2,0.08
SYR,1,760,760,Syrian Arab Republic,0,98,-,-,98,0.65,0.52,0.08
TJK,1,762,762,Tajikistan,0,39,-,-,39,0.54,0.40,0.06
THA,1,764,764,Thailand,0,1122,-,-,1122,1.1,1.8,0.12
TGO,1,768,768,Togo,0,33,-,-,33,0.60,0.39,0.06
TTO,1,780,780,Trinidad and Tobago,0,12,-,-,12,0.63,0.93,0.08
ARE,1,784,784,United Arab Emirates,0,30,-,-,30,0.44,0.30,0.06
TUN,1,788,788,Tunisia,0,80,-,-,80,0.56,0.70,0.07
TUR,1,792,792,Türkiye,0,282,-,-,282,0.30,0.35,0.04
TKM,1,795,795,Turkmenistan,0,75,-,-,75,1.3,1.2,0.15
UGA,1,800,800,Uganda,0,197,-,-,197,0.94,0.41,0.11
UKR,1,804,804,Ukraine,0,1372,-,-,1372,2.1,3.6,0.24
MKD,1,807,807,North Macedonia,0,19,-,-,19,0.58,1.0,0.07
EGY,1,818,818,Egypt,0,400,-,-,400,0.46,0.39,0.05
GBR,1,826,826,United Kingdom,0,759,-,-,759,0.78,1.3,0.09
TZA,1,834,834,"Tanzania, United Republic of",0,167,-,-,167,0.54,0.27,0.07
USA,1,840,840,United States of America,0,2012,-,-,2012,0.42,0.68,0.05
BFA,1,854,854,Burkina Faso,0,161,-,-,161,1.5,0.74,0.17
URY,1,858,858,Uruguay,0,40,-,-,40,0.91,1.3,0.11
UZB,1,860,860,Uzbekistan,0,359,-,-,359,1.1,1.1,0.13
VEN,1,862,862,Venezuela,0,169,-,-,169,0.55,0.61,0.06
WSM,1,882,882,Samoa,0,1,-,-,1,0.66,0.51,0.08
YEM,1,887,887,Yemen,0,148,-,-,148,0.90,0.48,0.10
ZMB,1,894,894,Zambia,0,42,-,-,42,0.44,0.22,0.05
,,,,Total,,132395,,,132395,1.6,1.8,0.17
