Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,14,-,-,14,0.07,0.07,0.00
ALB,1,008,8,Albania,0,0,-,-,0,0.00,0.00,0.00
DZA,1,012,12,Algeria,0,0,-,-,0,0.00,0.00,0.00
AGO,1,024,24,Angola,0,16,-,-,16,0.08,0.08,0.00
AZE,1,031,31,Azerbaijan,0,0,-,-,0,0.00,0.00,0.00
ARG,1,032,32,Argentina,0,1,-,-,1,0.01,0.01,0.00
AUS,1,036,36,Australia,0,0,-,-,0,0.00,0.00,0.00
AUT,1,040,40,Austria,0,0,-,-,0,0.00,0.00,0.00
BHS,1,044,44,Bahamas,0,0,-,-,0,0.00,0.00,0.00
BHR,1,048,48,Bahrain,0,0,-,-,0,0.00,0.00,0.00
BGD,1,050,50,Bangladesh,0,7,-,-,7,0.01,0.01,0.00
ARM,1,051,51,Armenia,0,0,-,-,0,0.00,0.00,0.00
BRB,1,052,52,Barbados,0,0,-,-,0,0.00,0.00,0.00
BEL,1,056,56,Belgium,0,0,-,-,0,0.00,0.00,0.00
BTN,1,064,64,Bhutan,0,0,-,-,0,0.00,0.00,0.00
BOL,1,068,68,Bolivia (Plurinational State of),0,0,-,-,0,0.00,0.00,0.00
BIH,1,070,70,Bosnia Herzegovina,0,0,-,-,0,0.00,0.00,0.00
BWA,1,072,72,Botswana,0,0,-,-,0,0.00,0.00,0.00
BRA,1,076,76,Brazil,0,1,-,-,1,0.00,0.00,0.00
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,1,096,96,Brunei Darussalam,0,0,-,-,0,0.00,0.00,0.00
BGR,1,100,100,Bulgaria,0,0,-,-,0,0.00,0.00,0.00
MMR,1,104,104,Myanmar,0,5,-,-,5,0.02,0.03,0.00
BDI,1,108,108,Burundi,0,2,-,-,2,0.03,0.03,0.00
BLR,1,112,112,Belarus,0,0,-,-,0,0.00,0.00,0.00
KHM,1,116,116,Cambodia,0,0,-,-,0,0.00,0.00,0.00
CMR,1,120,120,Cameroon,0,2,-,-,2,0.01,0.01,0.00
CAN,1,124,124,Canada,0,0,-,-,0,0.00,0.00,0.00
CPV,1,132,132,Cape Verde,0,0,-,-,0,0.00,0.00,0.00
CAF,1,140,140,Central African Republic,0,1,-,-,1,0.04,0.04,0.00
LKA,1,144,144,Sri Lanka,0,0,-,-,0,0.00,0.00,0.00
TCD,1,148,148,Chad,0,25,-,-,25,0.27,0.25,0.01
CHL,1,152,152,Chile,0,0,-,-,0,0.00,0.00,0.00
CHN,1,156,160,China,0,19,-,-,19,0.01,0.01,0.00
COL,1,170,170,Colombia,0,1,-,-,1,0.01,0.01,0.00
COM,1,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,1,178,178,"Congo, Republic of",0,0,-,-,0,0.00,0.00,0.00
COD,1,180,180,"Congo, Democratic Republic of",0,15,-,-,15,0.03,0.03,0.00
CRI,1,188,188,Costa Rica,0,0,-,-,0,0.00,0.00,0.00
HRV,1,191,191,Croatia,0,0,-,-,0,0.00,0.00,0.00
CUB,1,192,192,Cuba,0,0,-,-,0,0.00,0.00,0.00
CYP,1,196,196,Cyprus,0,0,-,-,0,0.00,0.00,0.00
CZE,1,203,203,Czechia,0,0,-,-,0,0.00,0.00,0.00
BEN,1,204,204,Benin,0,2,-,-,2,0.03,0.03,0.00
