Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
MLI,1,466,466,Mali,0,112,-,-,112,0.90,0.54,0.08
MLT,1,470,470,Malta,0,1,-,-,1,0.17,0.32,0.02
MTQ,1,474,474,"France, Martinique",0,1,-,-,1,0.14,0.39,0.02
MRT,1,478,478,Mauritania,0,12,-,-,12,0.40,0.26,0.04
MUS,1,480,480,Mauritius,0,10,-,-,10,0.61,0.98,0.06
MEX,1,484,484,Mexico,0,192,-,-,192,0.15,0.17,0.01
MNG,1,496,496,Mongolia,0,9,-,-,9,0.28,0.29,0.03
MDA,1,498,498,Republic of Moldova,0,66,-,-,66,1.4,2.1,0.13
MNE,1,499,499,Montenegro,0,3,-,-,3,0.43,0.62,0.04
MAR,1,504,504,Morocco,0,113,-,-,113,0.30,0.34,0.03
MOZ,1,508,508,Mozambique,0,102,-,-,102,0.49,0.32,0.04
OMN,1,512,512,Oman,0,22,-,-,22,0.48,0.43,0.04
NAM,1,516,516,Namibia,0,15,-,-,15,0.91,0.60,0.09
NPL,1,524,524,Nepal,0,221,-,-,221,0.88,0.80,0.08
NLD,1,528,528,The Netherlands,0,44,-,-,44,0.19,0.35,0.02
NCL,1,540,540,New Caledonia,0,1,-,-,1,0.26,0.41,0.03
VUT,1,548,548,Vanuatu,0,4,-,-,4,1.9,1.3,0.15
NZL,1,554,554,New Zealand,0,14,-,-,14,0.24,0.37,0.02
NIC,1,558,558,Nicaragua,0,11,-,-,11,0.19,0.18,0.02
NER,1,562,562,Niger,0,61,-,-,61,0.45,0.24,0.04
NGA,1,566,566,Nigeria,0,276,-,-,276,0.20,0.13,0.02
NOR,1,578,578,Norway,0,11,-,-,11,0.16,0.26,0.02
PAK,1,586,586,Pakistan,0,6524,-,-,6524,3.8,3.1,0.33
PAN,1,591,591,Panama,0,4,-,-,4,0.09,0.10,0.01
PNG,1,598,598,Papua New Guinea,0,171,-,-,171,2.5,2.0,0.23
PRY,1,600,600,Paraguay,0,21,-,-,21,0.37,0.32,0.03
PER,1,604,604,Peru,0,75,-,-,75,0.22,0.26,0.02
PHL,1,608,608,Philippines,0,287,-,-,287,0.29,0.28,0.03
POL,1,616,616,Poland,0,604,-,-,604,1.4,2.2,0.13
PRT,1,620,620,Portugal,0,132,-,-,132,0.99,1.9,0.09
GNB,1,624,624,Guinea-Bissau,0,2,-,-,2,0.21,0.10,0.02
TLS,1,626,626,Timor-Leste,0,1,-,-,1,0.11,0.08,0.01
PRI,1,630,630,Puerto Rico,0,6,-,-,6,0.16,0.30,0.01
QAT,1,634,634,Qatar,0,5,-,-,5,0.16,0.18,0.02
REU,1,638,638,"France, La Réunion",0,8,-,-,8,0.70,1.1,0.07
ROU,1,642,642,Romania,0,357,-,-,357,1.4,2.5,0.13
RUS,1,643,643,Russian Federation,0,2039,-,-,2039,1.2,1.8,0.11
RWA,1,646,646,Rwanda,0,23,-,-,23,0.24,0.18,0.02
LCA,1,662,662,Saint Lucia,0,2,-,-,2,0.84,1.3,0.08
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,111,-,-,111,0.28,0.33,0.03
SEN,1,686,686,Senegal,0,57,-,-,57,0.52,0.34,0.04
SRB,1,688,688,Serbia,0,72,-,-,72,0.67,1.1,0.06
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.03,0.00
SGP,1,702,702,Singapore,0,25,-,-,25,0.29,0.55,0.03
SVK,1,703,703,Slovakia,0,112,-,-,112,1.6,2.7,0.15
VNM,1,704,704,Viet Nam,0,577,-,-,577,0.53,0.67,0.05
SVN,1,705,705,Slovenia,0,9,-,-,9,0.31,0.61,0.03
SOM,1,706,706,Somalia,0,71,-,-,71,0.81,0.44,0.07
ZAF,1,710,710,South Africa,0,257,-,-,257,0.49,0.46,0.05
ZWE,1,716,716,Zimbabwe,0,22,-,-,22,0.24,0.15,0.02
ESP,1,724,724,Spain,0,232,-,-,232,0.34,0.68,0.03
SSD,1,728,728,South Sudan,0,44,-,-,44,0.60,0.40,0.05
SDN,1,729,729,Sudan,0,164,-,-,164,0.55,0.38,0.05
SUR,1,740,740,Suriname,0,3,-,-,3,0.46,0.57,0.04
SWZ,1,748,748,Eswatini,0,0,-,-,0,0.00,0.00,0.00
SWE,1,752,752,Sweden,0,25,-,-,25,0.20,0.33,0.02
CHE,1,756,756,Switzerland,0,38,-,-,38,0.31,0.59,0.03
SYR,1,760,760,Syrian Arab Republic,0,57,-,-,57,0.35,0.32,0.03
TJK,1,762,762,Tajikistan,0,21,-,-,21,0.26,0.22,0.02
THA,1,764,764,Thailand,0,549,-,-,549,0.60,0.99,0.05
TGO,1,768,768,Togo,0,25,-,-,25,0.42,0.30,0.04
TTO,1,780,780,Trinidad and Tobago,0,6,-,-,6,0.36,0.52,0.04
ARE,1,784,784,United Arab Emirates,0,19,-,-,19,0.20,0.20,0.02
TUN,1,788,788,Tunisia,0,41,-,-,41,0.30,0.40,0.03
TUR,1,792,792,Türkiye,0,141,-,-,141,0.16,0.19,0.01
TKM,1,795,795,Turkmenistan,0,45,-,-,45,0.79,0.79,0.07
UGA,1,800,800,Uganda,0,133,-,-,133,0.53,0.28,0.05
UKR,1,804,804,Ukraine,0,745,-,-,745,1.4,2.3,0.12
MKD,1,807,807,North Macedonia,0,6,-,-,6,0.22,0.37,0.02
EGY,1,818,818,Egypt,0,254,-,-,254,0.29,0.26,0.02
GBR,1,826,826,United Kingdom,0,344,-,-,344,0.41,0.67,0.04
TZA,1,834,834,"Tanzania, United Republic of",0,83,-,-,83,0.20,0.14,0.02
USA,1,840,840,United States of America,0,852,-,-,852,0.22,0.33,0.02
BFA,1,854,854,Burkina Faso,0,111,-,-,111,0.91,0.52,0.08
URY,1,858,858,Uruguay,0,18,-,-,18,0.47,0.65,0.04
UZB,1,860,860,Uzbekistan,0,205,-,-,205,0.64,0.66,0.06
VEN,1,862,862,Venezuela,0,94,-,-,94,0.32,0.37,0.03
WSM,1,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,1,887,887,Yemen,0,101,-,-,101,0.58,0.34,0.05
ZMB,1,894,894,Zambia,0,29,-,-,29,0.23,0.15,0.02
,,,,Total,,82558,,,82558,1.0,1.2,0.09
