Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
ITA,1,380,380,Italy,0,1119,-,-,1119,0.84,2.0,0.16
CIV,1,384,384,"Côte d'Ivoire",0,124,-,-,124,0.77,0.45,0.13
JAM,1,388,388,Jamaica,0,10,-,-,10,0.26,0.34,0.07
JPN,1,392,392,Japan,0,1543,-,-,1543,0.50,1.4,0.10
KAZ,1,398,398,Kazakhstan,0,290,-,-,290,1.3,1.5,0.20
JOR,1,400,400,Jordan,0,44,-,-,44,0.58,0.43,0.10
KEN,1,404,404,Kenya,0,395,-,-,395,1.4,0.70,0.24
PRK,1,408,408,"Korea, Democratic People Republic of",0,138,-,-,138,0.37,0.54,0.07
KOR,1,410,410,"Korea, Republic of",0,391,-,-,391,0.39,0.79,0.07
KWT,1,414,414,Kuwait,0,25,-,-,25,0.60,0.57,0.11
KGZ,1,417,417,Kyrgyzstan,0,59,-,-,59,1.1,0.88,0.19
LAO,1,418,418,"Lao People's Democratic Republic",0,101,-,-,101,1.8,1.4,0.34
LBN,1,422,422,Lebanon,0,34,-,-,34,0.45,0.52,0.08
LSO,1,426,426,Lesotho,0,21,-,-,21,1.3,0.97,0.22
LVA,1,428,428,Latvia,0,86,-,-,86,2.6,5.0,0.39
LBR,1,430,430,Liberia,0,26,-,-,26,0.77,0.49,0.13
LBY,1,434,434,Libya,0,26,-,-,26,0.45,0.37,0.07
LTU,1,440,440,Lithuania,0,143,-,-,143,3.0,5.8,0.43
LUX,1,442,442,Luxembourg,0,3,-,-,3,0.26,0.49,0.05
MDG,1,450,450,Madagascar,0,213,-,-,213,1.3,0.73,0.27
MWI,1,454,454,Malawi,0,115,-,-,115,1.0,0.57,0.14
MYS,1,458,458,Malaysia,0,351,-,-,351,0.98,1.1,0.20
MDV,1,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,1,466,466,Mali,0,179,-,-,179,1.7,0.84,0.26
MLT,1,470,470,Malta,0,7,-,-,7,0.64,1.7,0.14
MTQ,1,474,474,"France, Martinique",0,5,-,-,5,0.55,1.4,0.11
MRT,1,478,478,Mauritania,0,29,-,-,29,1.1,0.59,0.20
MUS,1,480,480,Mauritius,0,26,-,-,26,1.3,2.1,0.21
MEX,1,484,484,Mexico,0,523,-,-,523,0.37,0.40,0.07
MNG,1,496,496,Mongolia,0,21,-,-,21,0.77,0.63,0.16
MDA,1,498,498,Republic of Moldova,0,149,-,-,149,2.4,3.8,0.36
MNE,1,499,499,Montenegro,0,9,-,-,9,0.83,1.5,0.14
MAR,1,504,504,Morocco,0,296,-,-,296,0.70,0.79,0.12
MOZ,1,508,508,Mozambique,0,150,-,-,150,0.80,0.45,0.11
OMN,1,512,512,Oman,0,29,-,-,29,0.74,0.55,0.09
NAM,1,516,516,Namibia,0,43,-,-,43,2.9,1.6,0.56
NPL,1,524,524,Nepal,0,473,-,-,473,1.8,1.6,0.30
NLD,1,528,528,The Netherlands,0,219,-,-,219,0.58,1.3,0.11
NCL,1,540,540,New Caledonia,0,2,-,-,2,0.52,0.70,0.06
VUT,1,548,548,Vanuatu,0,4,-,-,4,1.7,1.3,0.15
NZL,1,554,554,New Zealand,0,67,-,-,67,0.74,1.4,0.14
NIC,1,558,558,Nicaragua,0,22,-,-,22,0.37,0.33,0.06
NER,1,562,562,Niger,0,125,-,-,125,1.0,0.48,0.19
NGA,1,566,566,Nigeria,0,866,-,-,866,0.82,0.40,0.18
NOR,1,578,578,Norway,0,65,-,-,65,0.58,1.2,0.12
PAK,1,586,586,Pakistan,0,9904,-,-,9904,5.8,4.4,0.79
PAN,1,591,591,Panama,0,22,-,-,22,0.43,0.51,0.10
PNG,1,598,598,Papua New Guinea,0,358,-,-,358,5.8,3.9,0.97
PRY,1,600,600,Paraguay,0,45,-,-,45,0.70,0.62,0.11
PER,1,604,604,Peru,0,217,-,-,217,0.56,0.66,0.10
PHL,1,608,608,Philippines,0,868,-,-,868,0.88,0.78,0.18
POL,1,616,616,Poland,0,1661,-,-,1661,2.5,4.6,0.38
PRT,1,620,620,Portugal,0,325,-,-,325,1.7,3.5,0.25
GNB,1,624,624,Guinea-Bissau,0,7,-,-,7,0.76,0.34,0.13
TLS,1,626,626,Timor-Leste,0,9,-,-,9,1.0,0.66,0.23
PRI,1,630,630,Puerto Rico,0,32,-,-,32,0.53,1.2,0.10
QAT,1,634,634,Qatar,0,11,-,-,11,0.87,0.37,0.26
REU,1,638,638,"France, La Réunion",0,21,-,-,21,1.5,2.4,0.24
ROU,1,642,642,Romania,0,840,-,-,840,2.5,4.6,0.37
RUS,1,643,643,Russian Federation,0,4929,-,-,4929,2.1,3.5,0.30
RWA,1,646,646,Rwanda,0,53,-,-,53,0.66,0.39,0.12
LCA,1,662,662,Saint Lucia,0,2,-,-,2,0.76,1.1,0.08
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,197,-,-,197,0.67,0.55,0.11
SEN,1,686,686,Senegal,0,102,-,-,102,1.0,0.58,0.18
SRB,1,688,688,Serbia,0,264,-,-,264,1.6,3.2,0.28
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.02,0.00
SGP,1,702,702,Singapore,0,77,-,-,77,0.69,1.3,0.12
SVK,1,703,703,Slovakia,0,263,-,-,263,2.8,5.0,0.41
VNM,1,704,704,Viet Nam,0,1122,-,-,1122,0.97,1.2,0.15
SVN,1,705,705,Slovenia,0,29,-,-,29,0.71,1.5,0.11
SOM,1,706,706,Somalia,0,140,-,-,140,1.7,0.83,0.28
ZAF,1,710,710,South Africa,0,603,-,-,603,1.2,1.0,0.19
ZWE,1,716,716,Zimbabwe,0,59,-,-,59,0.78,0.39,0.15
