Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,712,-,-,712,3.3,1.8,0.54
ALB,1,008,8,Albania,0,40,-,-,40,0.71,1.4,0.17
DZA,1,012,12,Algeria,0,137,-,-,137,0.30,0.30,0.07
AGO,1,024,24,Angola,0,314,-,-,314,2.0,0.90,0.39
AZE,1,031,31,Azerbaijan,0,79,-,-,79,0.68,0.77,0.22
ARG,1,032,32,Argentina,0,518,-,-,518,0.84,1.1,0.18
AUS,1,036,36,Australia,0,358,-,-,358,0.74,1.4,0.17
AUT,1,040,40,Austria,0,226,-,-,226,1.2,2.6,0.24
BHS,1,044,44,Bahamas,0,5,-,-,5,0.99,1.3,0.13
BHR,1,048,48,Bahrain,0,8,-,-,8,0.62,0.45,0.08
BGD,1,050,50,Bangladesh,0,9221,-,-,9221,6.0,5.5,1.1
ARM,1,051,51,Armenia,0,28,-,-,28,0.60,0.96,0.13
BRB,1,052,52,Barbados,0,6,-,-,6,0.92,2.1,0.27
BEL,1,056,56,Belgium,0,218,-,-,218,0.92,1.9,0.19
BTN,1,064,64,Bhutan,0,13,-,-,13,2.0,1.7,0.33
BOL,1,068,68,Bolivia (Plurinational State of),0,32,-,-,32,0.26,0.27,0.07
BIH,1,070,70,Bosnia Herzegovina,0,59,-,-,59,0.87,1.9,0.17
BWA,1,072,72,Botswana,0,31,-,-,31,1.7,1.3,0.42
BRA,1,076,76,Brazil,0,4263,-,-,4263,1.5,2.0,0.30
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,9,-,-,9,1.9,1.3,0.29
BRN,1,096,96,Brunei Darussalam,0,0,-,-,0,0.00,0.00,0.00
BGR,1,100,100,Bulgaria,0,170,-,-,170,1.3,2.5,0.21
MMR,1,104,104,Myanmar,0,1394,-,-,1394,2.4,2.5,0.54
BDI,1,108,108,Burundi,0,71,-,-,71,1.3,0.56,0.39
BLR,1,112,112,Belarus,0,502,-,-,502,3.2,5.4,0.47
KHM,1,116,116,Cambodia,0,307,-,-,307,2.2,1.8,0.67
CMR,1,120,120,Cameroon,0,156,-,-,156,1.2,0.56,0.28
CAN,1,124,124,Canada,0,569,-,-,569,0.70,1.5,0.17
CPV,1,132,132,Cape Verde,0,8,-,-,8,1.6,1.4,0.41
CAF,1,140,140,Central African Republic,0,28,-,-,28,1.0,0.56,0.18
LKA,1,144,144,Sri Lanka,0,1161,-,-,1161,3.7,5.4,0.69
TCD,1,148,148,Chad,0,118,-,-,118,1.3,0.68,0.27
CHL,1,152,152,Chile,0,122,-,-,122,0.39,0.64,0.10
CHN,1,156,160,China,0,18364,-,-,18364,0.71,1.3,0.17
COL,1,170,170,Colombia,0,342,-,-,342,0.50,0.67,0.13
COM,1,174,174,Comoros,0,3,-,-,3,0.61,0.33,0.09
COG,1,178,178,"Congo, Republic of",0,9,-,-,9,0.33,0.16,0.05
COD,1,180,180,"Congo, Democratic Republic of",0,364,-,-,364,0.74,0.38,0.20
CRI,1,188,188,Costa Rica,0,35,-,-,35,0.48,0.68,0.11
HRV,1,191,191,Croatia,0,129,-,-,129,1.5,3.3,0.29
CUB,1,192,192,Cuba,0,380,-,-,380,1.7,3.4,0.35
CYP,1,196,196,Cyprus,0,7,-,-,7,0.35,0.58,0.07
CZE,1,203,203,Czechia,0,374,-,-,374,1.7,3.6,0.33
BEN,1,204,204,Benin,0,43,-,-,43,0.60,0.34,0.14
DNK,1,208,208,Denmark,0,112,-,-,112,0.89,2.0,0.19
DOM,1,214,214,Dominican Republic,0,57,-,-,57,0.48,0.52,0.11
ECU,1,218,218,Ecuador,0,87,-,-,87,0.44,0.48,0.11
SLV,1,222,222,El Salvador,0,41,-,-,41,0.52,0.63,0.14
GNQ,1,226,226,Equatorial Guinea,0,10,-,-,10,1.7,0.67,0.26
ETH,1,231,231,Ethiopia,0,739,-,-,739,0.99,0.61,0.17
ERI,1,232,232,Eritrea,0,25,-,-,25,1.1,0.68,0.21
EST,1,233,233,Estonia,0,39,-,-,39,1.7,3.0,0.27
FJI,1,242,242,Fiji,0,8,-,-,8,0.85,0.88,0.14
FIN,1,246,246,Finland,0,106,-,-,106,0.77,2.0,0.19
FRA,1,250,250,France (metropolitan),0,1476,-,-,1476,1.1,2.3,0.22
GUF,1,254,254,French Guyana,0,1,-,-,1,0.37,0.32,0.06
PYF,1,258,258,French Polynesia,0,7,-,-,7,1.7,2.5,0.37
DJI,1,262,262,Djibouti,0,9,-,-,9,1.1,0.89,0.18
GAB,1,266,266,Gabon,0,22,-,-,22,1.6,0.95,0.32
GEO,1,268,268,Georgia,0,97,-,-,97,1.4,2.5,0.27
GMB,1,270,270,The Republic of the Gambia,0,5,-,-,5,0.34,0.20,0.04
PSE,1,275,275,Gaza Strip and West Bank,0,22,-,-,22,0.72,0.41,0.18
DEU,1,276,276,Germany,0,2017,-,-,2017,1.0,2.5,0.22
GHA,1,288,288,Ghana,0,136,-,-,136,0.64,0.42,0.14
GRC,1,300,300,Greece,0,194,-,-,194,0.79,2.0,0.19
GLP,1,312,312,"France, Guadeloupe",0,8,-,-,8,1.0,2.1,0.20
GUM,1,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,1,320,320,Guatemala,0,56,-,-,56,0.39,0.30,0.10
GIN,1,324,324,Guinea,0,46,-,-,46,0.61,0.33,0.16
GUY,1,328,328,Guyana,0,8,-,-,8,0.91,1.0,0.27
HTI,1,332,332,Haiti,0,57,-,-,57,0.56,0.49,0.16
HND,1,340,340,Honduras,0,30,-,-,30,0.34,0.30,0.03
HUN,1,348,348,Hungary,0,510,-,-,510,2.8,5.4,0.47
ISL,1,352,352,Iceland,0,4,-,-,4,0.70,1.2,0.13
IND,1,356,356,India,0,78975,-,-,78975,5.5,5.6,0.87
IDN,1,360,360,Indonesia,0,3350,-,-,3350,1.1,1.2,0.30
IRN,1,364,364,"Iran, Islamic Republic of",0,379,-,-,379,0.40,0.44,0.12
IRQ,1,368,368,Iraq,0,165,-,-,165,0.65,0.39,0.13
IRL,1,372,372,Ireland,0,87,-,-,87,0.98,1.8,0.22
ISR,1,376,376,Israel,0,49,-,-,49,0.37,0.56,0.10
ITA,1,380,380,Italy,0,1430,-,-,1430,0.91,2.5,0.23
CIV,1,384,384,"Côte d'Ivoire",0,131,-,-,131,0.82,0.47,0.18
JAM,1,388,388,Jamaica,0,11,-,-,11,0.28,0.37,0.08
JPN,1,392,392,Japan,0,2232,-,-,2232,0.56,1.9,0.16
KAZ,1,398,398,Kazakhstan,0,305,-,-,305,1.4,1.6,0.24
JOR,1,400,400,Jordan,0,46,-,-,46,0.60,0.45,0.12
KEN,1,404,404,Kenya,0,422,-,-,422,1.5,0.75,0.37
PRK,1,408,408,"Korea, Democratic People Republic of",0,162,-,-,162,0.40,0.63,0.10
KOR,1,410,410,"Korea, Republic of",0,479,-,-,479,0.43,0.95,0.11
KWT,1,414,414,Kuwait,0,26,-,-,26,0.66,0.59,0.17
KGZ,1,417,417,Kyrgyzstan,0,63,-,-,63,1.1,0.94,0.27
LAO,1,418,418,"Lao People's Democratic Republic",0,113,-,-,113,2.0,1.5,0.55
LBN,1,422,422,Lebanon,0,37,-,-,37,0.47,0.56,0.11
LSO,1,426,426,Lesotho,0,21,-,-,21,1.3,0.97,0.22
LVA,1,428,428,Latvia,0,94,-,-,94,2.6,5.3,0.46
LBR,1,430,430,Liberia,0,27,-,-,27,0.80,0.51,0.16
LBY,1,434,434,Libya,0,29,-,-,29,0.49,0.41,0.11
LTU,1,440,440,Lithuania,0,151,-,-,151,3.0,5.9,0.48
LUX,1,442,442,Luxembourg,0,3,-,-,3,0.26,0.48,0.05
