Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
EGY,1,818,818,Egypt,0,1578,1184,2103,1578,1.8,1.5,0.20
GBR,1,826,826,United Kingdom,0,6269,6054,6492,6269,4.9,9.2,0.59
TZA,1,834,834,"Tanzania, United Republic of",0,645,224,1857,645,2.3,1.0,0.24
USA,1,840,840,United States of America,0,27570,27053,28097,27570,4.6,8.2,0.55
BFA,1,854,854,Burkina Faso,0,221,211,231,221,1.9,1.0,0.24
URY,1,858,858,Uruguay,0,174,95,320,174,3.0,5.0,0.36
UZB,1,860,860,Uzbekistan,0,1010,389,2621,1010,3.2,2.9,0.39
VEN,1,862,862,Venezuela,0,643,200,2065,643,1.9,2.2,0.21
WSM,1,882,882,Samoa,0,3,3,3,3,1.8,1.5,0.25
YEM,1,887,887,Yemen,0,287,184,449,287,1.8,0.92,0.19
ZMB,1,894,894,Zambia,0,124,57,269,124,1.4,0.64,0.15
,,,,Total,,389765,,,389765,4.0,5.0,0.46
