Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,1,004,4,Afghanistan,0,549,-,-,549,2.5,1.4,0.24
ALB,1,008,8,Albania,0,14,-,-,14,0.34,0.58,0.04
DZA,1,012,12,Algeria,0,70,-,-,70,0.17,0.17,0.02
AGO,1,024,24,Angola,0,226,-,-,226,1.3,0.66,0.13
AZE,1,031,31,Azerbaijan,0,27,-,-,27,0.22,0.28,0.02
ARG,1,032,32,Argentina,0,228,-,-,228,0.49,0.56,0.05
AUS,1,036,36,Australia,0,137,-,-,137,0.42,0.63,0.04
AUT,1,040,40,Austria,0,108,-,-,108,0.80,1.5,0.08
BHS,1,044,44,Bahamas,0,4,-,-,4,0.82,1.1,0.09
BHR,1,048,48,Bahrain,0,6,-,-,6,0.44,0.35,0.05
BGD,1,050,50,Bangladesh,0,6529,-,-,6529,4.2,4.1,0.42
ARM,1,051,51,Armenia,0,14,-,-,14,0.36,0.54,0.04
BRB,1,052,52,Barbados,0,3,-,-,3,0.66,1.3,0.08
BEL,1,056,56,Belgium,0,91,-,-,91,0.55,0.97,0.06
BTN,1,064,64,Bhutan,0,7,-,-,7,1.1,0.95,0.12
BOL,1,068,68,Bolivia (Plurinational State of),0,10,-,-,10,0.10,0.09,0.01
BIH,1,070,70,Bosnia Herzegovina,0,28,-,-,28,0.56,1.1,0.06
BWA,1,072,72,Botswana,0,16,-,-,16,0.92,0.69,0.09
BRA,1,076,76,Brazil,0,2398,-,-,2398,0.97,1.2,0.10
BLZ,1,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,1,090,90,Solomon Islands,0,7,-,-,7,1.5,1.0,0.15
BRN,1,096,96,Brunei Darussalam,0,0,-,-,0,0.00,0.00,0.00
BGR,1,100,100,Bulgaria,0,96,-,-,96,1.0,1.8,0.10
MMR,1,104,104,Myanmar,0,826,-,-,826,1.5,1.6,0.14
BDI,1,108,108,Burundi,0,32,-,-,32,0.52,0.26,0.05
BLR,1,112,112,Belarus,0,331,-,-,331,2.6,4.2,0.25
KHM,1,116,116,Cambodia,0,133,-,-,133,0.96,0.82,0.10
CMR,1,120,120,Cameroon,0,89,-,-,89,0.63,0.33,0.06
CAN,1,124,124,Canada,0,205,-,-,205,0.39,0.66,0.04
CPV,1,132,132,Cape Verde,0,5,-,-,5,0.96,0.93,0.08
CAF,1,140,140,Central African Republic,0,21,-,-,21,0.75,0.43,0.07
LKA,1,144,144,Sri Lanka,0,621,-,-,621,2.4,3.3,0.24
TCD,1,148,148,Chad,0,78,-,-,78,0.74,0.46,0.06
CHL,1,152,152,Chile,0,50,-,-,50,0.21,0.30,0.02
CHN,1,156,160,China,0,7330,-,-,7330,0.37,0.61,0.04
COL,1,170,170,Colombia,0,145,-,-,145,0.26,0.31,0.03
COM,1,174,174,Comoros,0,2,-,-,2,0.41,0.23,0.05
COG,1,178,178,"Congo, Republic of",0,6,-,-,6,0.22,0.11,0.03
COD,1,180,180,"Congo, Democratic Republic of",0,180,-,-,180,0.35,0.19,0.03
CRI,1,188,188,Costa Rica,0,14,-,-,14,0.23,0.30,0.02
HRV,1,191,191,Croatia,0,60,-,-,60,1.0,1.9,0.11
CUB,1,192,192,Cuba,0,194,-,-,194,1.1,2.1,0.11
CYP,1,196,196,Cyprus,0,4,-,-,4,0.25,0.39,0.03
CZE,1,203,203,Czechia,0,167,-,-,167,1.2,2.0,0.12
BEN,1,204,204,Benin,0,23,-,-,23,0.30,0.19,0.03
DNK,1,208,208,Denmark,0,42,-,-,42,0.52,0.91,0.06
DOM,1,214,214,Dominican Republic,0,27,-,-,27,0.26,0.27,0.03
ECU,1,218,218,Ecuador,0,37,-,-,37,0.22,0.22,0.02
SLV,1,222,222,El Salvador,0,18,-,-,18,0.31,0.30,0.03
GNQ,1,226,226,Equatorial Guinea,0,6,-,-,6,0.95,0.41,0.10
ETH,1,231,231,Ethiopia,0,526,-,-,526,0.70,0.45,0.07
ERI,1,232,232,Eritrea,0,15,-,-,15,0.77,0.43,0.08
EST,1,233,233,Estonia,0,22,-,-,22,1.3,2.1,0.13
FJI,1,242,242,Fiji,0,6,-,-,6,0.67,0.70,0.07
FIN,1,246,246,Finland,0,30,-,-,30,0.40,0.70,0.04
FRA,1,250,250,France (metropolitan),0,621,-,-,621,0.71,1.2,0.07
GUF,1,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,1,258,258,French Polynesia,0,4,-,-,4,1.1,1.6,0.12
DJI,1,262,262,Djibouti,0,6,-,-,6,0.76,0.62,0.08
GAB,1,266,266,Gabon,0,14,-,-,14,1.0,0.62,0.11
GEO,1,268,268,Georgia,0,49,-,-,49,0.93,1.5,0.10
GMB,1,270,270,The Republic of the Gambia,0,5,-,-,5,0.37,0.20,0.04
PSE,1,275,275,Gaza Strip and West Bank,0,12,-,-,12,0.38,0.23,0.04
DEU,1,276,276,Germany,0,786,-,-,786,0.59,1.2,0.06
GHA,1,288,288,Ghana,0,95,-,-,95,0.41,0.30,0.04
GRC,1,300,300,Greece,0,69,-,-,69,0.47,0.87,0.05
GLP,1,312,312,"France, Guadeloupe",0,4,-,-,4,0.73,1.3,0.07
GUM,1,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,1,320,320,Guatemala,0,27,-,-,27,0.22,0.15,0.02
GIN,1,324,324,Guinea,0,31,-,-,31,0.39,0.23,0.04
GUY,1,328,328,Guyana,0,4,-,-,4,0.53,0.55,0.06
HTI,1,332,332,Haiti,0,30,-,-,30,0.32,0.27,0.03
HND,1,340,340,Honduras,0,30,-,-,30,0.37,0.31,0.03
HUN,1,348,348,Hungary,0,267,-,-,267,2.1,3.5,0.21
ISL,1,352,352,Iceland,0,2,-,-,2,0.51,0.69,0.05
IND,1,356,356,India,0,56374,-,-,56374,4.2,4.3,0.40
IDN,1,360,360,Indonesia,0,1596,-,-,1596,0.54,0.61,0.05
