"ISOcode","AgeStart","AgeEnd","Ri"
430,30,34,2
430,35,39,4
430,40,44,4
430,45,49,4
430,50,54,4
430,55,59,4
430,60,64,4
430,65,69,3
430,70,74,3
430,75,79,2
430,80,84,1
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,0
434,15,19,0
434,20,24,0
434,25,29,1
434,30,34,0
434,35,39,0
434,40,44,0
434,45,49,10
434,50,54,17
434,55,59,8
434,60,64,13
434,65,69,6
434,70,74,8
434,75,79,2
434,80,84,5
434,85,999,2
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,0
440,30,34,1
440,35,39,3
440,40,44,8
440,45,49,18
440,50,54,29
440,55,59,43
440,60,64,51
440,65,69,37
440,70,74,27
440,75,79,16
440,80,84,13
440,85,999,11
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,1
442,35,39,0
442,40,44,0
442,45,49,1
442,50,54,2
442,55,59,4
442,60,64,4
442,65,69,1
442,70,74,2
442,75,79,2
442,80,84,2
442,85,999,3
450,0,4,0
450,5,9,0
450,10,14,30
450,15,19,8
450,20,24,4
450,25,29,4
450,30,34,5
450,35,39,15
450,40,44,25
450,45,49,31
450,50,54,31
450,55,59,27
450,60,64,32
450,65,69,41
450,70,74,46
450,75,79,36
450,80,84,27
450,85,999,21
454,0,4,0
454,5,9,0
454,10,14,23
454,15,19,2
454,20,24,8
454,25,29,11
454,30,34,7
454,35,39,14
454,40,44,12
454,45,49,10
454,50,54,25
454,55,59,18
454,60,64,19
454,65,69,8
454,70,74,16
454,75,79,3
454,80,84,2
454,85,999,0
458,0,4,0
458,5,9,0
458,10,14,7
458,15,19,1
458,20,24,7
458,25,29,5
458,30,34,9
458,35,39,19
458,40,44,38
458,45,49,54
458,50,54,70
458,55,59,83
458,60,64,101
458,65,69,114
458,70,74,122
458,75,79,91
458,80,84,58
458,85,999,47
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,0
462,30,34,0
462,35,39,0
462,40,44,0
462,45,49,1
462,50,54,1
462,55,59,0
462,60,64,1
462,65,69,1
462,70,74,0
462,75,79,0
462,80,84,0
462,85,999,0
466,0,4,0
466,5,9,0
466,10,14,13
466,15,19,4
466,20,24,9
466,25,29,16
466,30,34,13
466,35,39,15
466,40,44,18
466,45,49,21
466,50,54,25
466,55,59,28
466,60,64,29
466,65,69,26
466,70,74,18
466,75,79,11
466,80,84,5
466,85,999,2
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,1
470,35,39,1
470,40,44,1
470,45,49,2
470,50,54,2
470,55,59,3
470,60,64,3
470,65,69,4
470,70,74,4
470,75,79,6
470,80,84,4
470,85,999,3
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,0
474,45,49,1
474,50,54,1
474,55,59,3
474,60,64,3
474,65,69,3
474,70,74,3
474,75,79,1
474,80,84,1
474,85,999,2
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,1
478,20,24,1
478,25,29,2
478,30,34,2
478,35,39,3
478,40,44,5
478,45,49,5
478,50,54,5
478,55,59,6
478,60,64,6
478,65,69,4
478,70,74,4
478,75,79,3
478,80,84,2
478,85,999,1
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,2
480,40,44,3
480,45,49,5
480,50,54,6
480,55,59,8
480,60,64,9
480,65,69,10
480,70,74,9
480,75,79,6
480,80,84,3
480,85,999,3
484,0,4,0
484,5,9,0
484,10,14,0
484,15,19,6
484,20,24,15
484,25,29,14
484,30,34,30
484,35,39,33
484,40,44,66
484,45,49,95
484,50,54,133
484,55,59,170
484,60,64,195
484,65,69,218
484,70,74,193
484,75,79,154
484,80,84,115
484,85,999,123
496,0,4,0
496,5,9,0
496,10,14,0
496,15,19,0
496,20,24,0
496,25,29,0
496,30,34,0
496,35,39,0
496,40,44,1
496,45,49,4
496,50,54,4
496,55,59,6
496,60,64,6
496,65,69,6
496,70,74,4
496,75,79,3
496,80,84,2
496,85,999,3
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,1
498,30,34,1
498,35,39,7
498,40,44,14
498,45,49,22
498,50,54,30
498,55,59,37
498,60,64,48
498,65,69,44
498,70,74,40
498,75,79,16
498,80,84,11
498,85,999,5
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,1
499,35,39,1
499,40,44,2
499,45,49,2
499,50,54,0
499,55,59,1
499,60,64,0
499,65,69,7
499,70,74,4
499,75,79,3
499,80,84,2
499,85,999,2
504,0,4,0
504,5,9,0
504,10,14,2
504,15,19,3
504,20,24,1
504,25,29,6
504,30,34,11
504,35,39,13
504,40,44,26
504,45,49,43
504,50,54,68
504,55,59,98
504,60,64,120
504,65,69,107
504,70,74,66
504,75,79,48
504,80,84,50
504,85,999,43
508,0,4,0
508,5,9,0
508,10,14,53
508,15,19,6
508,20,24,0
508,25,29,3
508,30,34,8
508,35,39,15
508,40,44,28
508,45,49,30
508,50,54,17
508,55,59,14
508,60,64,22
508,65,69,19
508,70,74,12
508,75,79,7
508,80,84,4
508,85,999,2
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,0
512,25,29,1
512,30,34,3
512,35,39,9
512,40,44,11
512,45,49,13
512,50,54,11
512,55,59,9
512,60,64,8
512,65,69,4
512,70,74,2
512,75,79,2
512,80,84,2
512,85,999,0
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,1
516,20,24,0
516,25,29,4
516,30,34,1
516,35,39,3
516,40,44,6
516,45,49,10
516,50,54,13
516,55,59,16
516,60,64,15
516,65,69,12
516,70,74,8
516,75,79,8
516,80,84,6
516,85,999,4
524,0,4,0
524,5,9,0
524,10,14,0
524,15,19,2
524,20,24,6
524,25,29,7
524,30,34,17
524,35,39,28
524,40,44,55
524,45,49,86
524,50,54,113
524,55,59,124
524,60,64,118
524,65,69,119
524,70,74,111
524,75,79,90
524,80,84,56
524,85,999,27
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,3
528,25,29,4
528,30,34,8
528,35,39,11
528,40,44,25
528,45,49,52
528,50,54,108
528,55,59,167
528,60,64,213
528,65,69,234
528,70,74,250
528,75,79,219
528,80,84,145
528,85,999,129
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,2
540,50,54,3
540,55,59,2
540,60,64,3
540,65,69,3
540,70,74,2
540,75,79,1
540,80,84,2
540,85,999,0
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,2
548,50,54,3
548,55,59,0
548,60,64,0
548,65,69,0
548,70,74,0
548,75,79,0
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,1
554,25,29,2
554,30,34,3
554,35,39,6
554,40,44,10
554,45,49,18
554,50,54,29
554,55,59,39
554,60,64,48
554,65,69,48
554,70,74,49
554,75,79,43
554,80,84,31
554,85,999,32
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,0
558,25,29,0
558,30,34,2
558,35,39,2
558,40,44,4
558,45,49,2
558,50,54,6
558,55,59,4
558,60,64,4
558,65,69,5
558,70,74,2
558,75,79,2
558,80,84,1
558,85,999,3
562,0,4,0
562,5,9,0
562,10,14,8
562,15,19,6
562,20,24,6
562,25,29,0
562,30,34,9
562,35,39,10
562,40,44,10
562,45,49,12
562,50,54,13
562,55,59,17
562,60,64,21
562,65,69,22
562,70,74,22
562,75,79,15
562,80,84,8
562,85,999,3
566,0,4,0
566,5,9,0
566,10,14,47
566,15,19,53
566,20,24,44
566,25,29,0
566,30,34,44
566,35,39,51
566,40,44,45
566,45,49,27
566,50,54,107
566,55,59,145
566,60,64,169
566,65,69,210
566,70,74,225
566,75,79,159
566,80,84,73
566,85,999,23
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,1
578,25,29,1
578,30,34,1
578,35,39,4
578,40,44,8
578,45,49,16
578,50,54,29
578,55,59,43
578,60,64,55
578,65,69,68
578,70,74,77
578,75,79,75
578,80,84,51
578,85,999,54
586,0,4,0
586,5,9,0
586,10,14,42
586,15,19,37
586,20,24,105
586,25,29,306
586,30,34,715
586,35,39,1151
586,40,44,1589
586,45,49,1926
586,50,54,2206
586,55,59,2313
586,60,64,2082
586,65,69,1425
586,70,74,896
586,75,79,606
586,80,84,335
586,85,999,181
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,0
591,25,29,1
591,30,34,1
591,35,39,1
591,40,44,2
591,45,49,4
591,50,54,0
591,55,59,4
591,60,64,8
591,65,69,11
591,70,74,8
591,75,79,10
591,80,84,3
591,85,999,7
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,0
598,35,39,19
598,40,44,61
598,45,49,220
598,50,54,272
598,55,59,143
598,60,64,155
598,65,69,139
598,70,74,69
598,75,79,45
598,80,84,29
598,85,999,0
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,0
600,20,24,0
600,25,29,3
600,30,34,3
600,35,39,5
600,40,44,8
600,45,49,11
600,50,54,16
600,55,59,18
600,60,64,15
600,65,69,15
600,70,74,10
600,75,79,7
600,80,84,5
600,85,999,5
604,0,4,0
604,5,9,0
604,10,14,2
604,15,19,2
604,20,24,12
604,25,29,10
604,30,34,11
604,35,39,24
604,40,44,35
604,45,49,41
604,50,54,48
604,55,59,55
604,60,64,75
604,65,69,103
604,70,74,89
604,75,79,68
604,80,84,59
604,85,999,63
608,0,4,0
608,5,9,0
608,10,14,5
608,15,19,5
608,20,24,9
608,25,29,18
608,30,34,28
608,35,39,41
608,40,44,61
608,45,49,99
608,50,54,164
608,55,59,241
608,60,64,298
608,65,69,313
608,70,74,266
608,75,79,182
608,80,84,110
608,85,999,76
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,1
616,20,24,6
616,25,29,10
616,30,34,22
616,35,39,61
616,40,44,147
616,45,49,255
616,50,54,338
616,55,59,435
616,60,64,592
616,65,69,695
616,70,74,653
616,75,79,387
616,80,84,264
616,85,999,215
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,1
620,20,24,1
620,25,29,6
620,30,34,17
620,35,39,33
620,40,44,64
620,45,49,103
620,50,54,127
620,55,59,145
620,60,64,153
620,65,69,152
620,70,74,153
620,75,79,130
620,80,84,101
620,85,999,107
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,0
624,30,34,0
624,35,39,0
624,40,44,1
624,45,49,1
624,50,54,2
624,55,59,2
624,60,64,2
624,65,69,1
624,70,74,2
624,75,79,0
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,0
626,40,44,0
626,45,49,0
626,50,54,0
626,55,59,1
626,60,64,2
626,65,69,2
626,70,74,2
626,75,79,2
626,80,84,1
626,85,999,0
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,0
630,25,29,0
630,30,34,0
630,35,39,2
630,40,44,5
630,45,49,9
630,50,54,15
630,55,59,22
630,60,64,25
630,65,69,25
630,70,74,24
630,75,79,21
630,80,84,16
630,85,999,18
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,2
634,30,34,2
634,35,39,3
634,40,44,3
634,45,49,1
634,50,54,8
634,55,59,4
634,60,64,2
634,65,69,3
634,70,74,3
634,75,79,2
634,80,84,0
634,85,999,0
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,1
638,40,44,3
638,45,49,6
638,50,54,10
638,55,59,11
638,60,64,12
638,65,69,10
638,70,74,7
638,75,79,4
638,80,84,3
638,85,999,3
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,2
642,20,24,0
642,25,29,2
642,30,34,6
642,35,39,32
642,40,44,79
642,45,49,157
642,50,54,260
642,55,59,230
642,60,64,284
642,65,69,331
642,70,74,282
642,75,79,171
642,80,84,109
642,85,999,62
643,0,4,0
643,5,9,0
643,10,14,6
643,15,19,1
643,20,24,7
643,25,29,12
643,30,34,62
643,35,39,248
643,40,44,470
643,45,49,713
643,50,54,946
643,55,59,1299
643,60,64,1809
643,65,69,1623
643,70,74,1178
643,75,79,494
643,80,84,511
643,85,999,350
646,0,4,0
646,5,9,0
646,10,14,5
646,15,19,2
646,20,24,3
646,25,29,3
646,30,34,3
646,35,39,4
646,40,44,5
646,45,49,6
646,50,54,9
646,55,59,10
646,60,64,11
646,65,69,14
646,70,74,9
646,75,79,5
646,80,84,2
646,85,999,1
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,1
662,50,54,3
662,55,59,3
662,60,64,1
662,65,69,1
662,70,74,2
662,75,79,0
662,80,84,0
662,85,999,0
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,0
678,65,69,0
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,2
682,20,24,3
682,25,29,7
682,30,34,12
682,35,39,21
682,40,44,38
682,45,49,56
682,50,54,64
682,55,59,66
682,60,64,65
682,65,69,56
682,70,74,37
682,75,79,23
682,80,84,19
682,85,999,17
686,0,4,0
686,5,9,0
686,10,14,4
686,15,19,3
686,20,24,5
686,25,29,8
686,30,34,9
686,35,39,12
686,40,44,15
686,45,49,16
686,50,54,18
686,55,59,19
686,60,64,18
686,65,69,17
686,70,74,14
686,75,79,10
686,80,84,6
686,85,999,3
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,2
688,20,24,1
688,25,29,1
688,30,34,2
688,35,39,4
688,40,44,10
688,45,49,22
688,50,54,39
688,55,59,62
688,60,64,89
688,65,69,115
688,70,74,131
688,75,79,100
688,80,84,74
688,85,999,53
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,0
694,30,34,0
694,35,39,0
694,40,44,1
694,45,49,0
694,50,54,0
694,55,59,1
694,60,64,0
694,65,69,0
694,70,74,0
694,75,79,0
694,80,84,0
694,85,999,0
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,2
702,25,29,2
702,30,34,4
702,35,39,6
702,40,44,9
702,45,49,16
702,50,54,24
702,55,59,32
702,60,64,41
702,65,69,46
702,70,74,33
702,75,79,17
702,80,84,11
702,85,999,11
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,0
703,25,29,2
703,30,34,3
703,35,39,14
703,40,44,34
703,45,49,55
703,50,54,64
703,55,59,83
703,60,64,95
703,65,69,101
703,70,74,82
703,75,79,46
703,80,84,24
703,85,999,12
704,0,4,0
704,5,9,0
704,10,14,9
704,15,19,7
704,20,24,8
704,25,29,27
704,30,34,10
704,35,39,77
704,40,44,158
704,45,49,238
704,50,54,345
704,55,59,408
704,60,64,390
704,65,69,306
704,70,74,187
704,75,79,110
704,80,84,78
704,85,999,91
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,1
705,30,34,1
705,35,39,0
705,40,44,6
705,45,49,9
705,50,54,14
705,55,59,19
705,60,64,26
705,65,69,26
705,70,74,22
705,75,79,13
705,80,84,13
705,85,999,10
706,0,4,0
706,5,9,0
706,10,14,8
706,15,19,5
706,20,24,4
706,25,29,4
706,30,34,5
706,35,39,5
706,40,44,9
706,45,49,14
706,50,54,20
706,55,59,25
706,60,64,27
706,65,69,24
706,70,74,17
706,75,79,12
706,80,84,6
706,85,999,4
710,0,4,0
710,5,9,0
710,10,14,8
710,15,19,0
710,20,24,7
710,25,29,13
710,30,34,18
710,35,39,36
710,40,44,71
710,45,49,144
710,50,54,165
710,55,59,276
710,60,64,300
710,65,69,240
710,70,74,171
710,75,79,113
710,80,84,62
710,85,999,30
716,0,4,0
716,5,9,0
716,10,14,3
716,15,19,3
716,20,24,0
716,25,29,3
716,30,34,3
716,35,39,5
716,40,44,7
716,45,49,8
716,50,54,9
716,55,59,11
716,60,64,14
716,65,69,17
716,70,74,14
716,75,79,9
716,80,84,5
716,85,999,2
724,0,4,0
724,5,9,0
724,10,14,2
724,15,19,2
724,20,24,2
724,25,29,7
724,30,34,9
724,35,39,19
724,40,44,73
724,45,49,192
724,50,54,299
724,55,59,394
724,60,64,456
724,65,69,503
724,70,74,561
724,75,79,547
724,80,84,404
724,85,999,533
728,0,4,0
728,5,9,0
728,10,14,3
728,15,19,3
728,20,24,2
728,25,29,3
728,30,34,3
728,35,39,5
728,40,44,8
728,45,49,12
728,50,54,14
728,55,59,16
728,60,64,16
728,65,69,12
728,70,74,9
728,75,79,7
728,80,84,4
728,85,999,2
729,0,4,0
729,5,9,0
729,10,14,11
729,15,19,13
729,20,24,27
729,25,29,15
729,30,34,12
729,35,39,13
729,40,44,38
729,45,49,104
729,50,54,75
729,55,59,59
729,60,64,76
729,65,69,51
729,70,74,26
729,75,79,23
729,80,84,15
729,85,999,9
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,0
740,40,44,2
740,45,49,1
740,50,54,1
740,55,59,1
740,60,64,1
740,65,69,0
740,70,74,3
740,75,79,1
740,80,84,0
740,85,999,1
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,0
748,30,34,1
748,35,39,0
748,40,44,0
748,45,49,1
748,50,54,0
748,55,59,0
748,60,64,1
748,65,69,2
748,70,74,1
748,75,79,0
748,80,84,0
748,85,999,1
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,1
752,20,24,0
752,25,29,3
752,30,34,6
752,35,39,7
752,40,44,13
752,45,49,25
752,50,54,43
752,55,59,71
752,60,64,90
752,65,69,110
752,70,74,127
752,75,79,135
752,80,84,92
752,85,999,93
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,0
756,25,29,0
756,30,34,1
756,35,39,3
756,40,44,16
756,45,49,32
756,50,54,59
756,55,59,86
756,60,64,96
756,65,69,102
756,70,74,104
756,75,79,90
756,80,84,58
756,85,999,50
760,0,4,0
760,5,9,0
760,10,14,0
760,15,19,0
760,20,24,2
760,25,29,4
760,30,34,5
760,35,39,9
760,40,44,12
760,45,49,11
760,50,54,20
760,55,59,27
760,60,64,29
760,65,69,27
760,70,74,20
760,75,79,12
760,80,84,9
760,85,999,8
762,0,4,0
762,5,9,0
762,10,14,2
762,15,19,1
762,20,24,1
762,25,29,2
762,30,34,4
762,35,39,6
762,40,44,4
762,45,49,3
762,50,54,5
762,55,59,8
762,60,64,10
762,65,69,11
762,70,74,11
762,75,79,7
762,80,84,4
762,85,999,2
764,0,4,0
764,5,9,0
764,10,14,26
764,15,19,11
764,20,24,15
764,25,29,21
764,30,34,39
764,35,39,72
764,40,44,141
764,45,49,245
764,50,54,372
764,55,59,488
764,60,64,597
764,65,69,644
764,70,74,589
764,75,79,487
764,80,84,383
764,85,999,388
768,0,4,0
768,5,9,0
768,10,14,1
768,15,19,2
768,20,24,0
768,25,29,4
768,30,34,3
768,35,39,4
768,40,44,7
768,45,49,7
768,50,54,6
768,55,59,7
768,60,64,7
768,65,69,4
768,70,74,7
768,75,79,4
768,80,84,1
768,85,999,1
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,0
780,30,34,0
780,35,39,1
780,40,44,1
780,45,49,2
780,50,54,7
780,55,59,6
780,60,64,8
780,65,69,4
780,70,74,5
780,75,79,3
780,80,84,2
780,85,999,4
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,1
784,30,34,2
784,35,39,3
784,40,44,5
784,45,49,5
784,50,54,16
784,55,59,21
784,60,64,18
784,65,69,9
784,70,74,5
784,75,79,4
784,80,84,3
784,85,999,2
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,1
788,25,29,2
788,30,34,6
788,35,39,7
788,40,44,12
788,45,49,18
788,50,54,27
788,55,59,38
788,60,64,43
788,65,69,41
788,70,74,32
788,75,79,23
788,80,84,19
788,85,999,16
792,0,4,0
792,5,9,0
792,10,14,10
792,15,19,4
792,20,24,14
792,25,29,18
792,30,34,29
792,35,39,56
792,40,44,106
792,45,49,166
792,50,54,226
792,55,59,272
792,60,64,298
792,65,69,301
792,70,74,270
792,75,79,211
792,80,84,148
792,85,999,117
795,0,4,0
795,5,9,0
795,10,14,1
795,15,19,1
795,20,24,1
795,25,29,3
795,30,34,5
795,35,39,6
795,40,44,8
795,45,49,12
795,50,54,16
795,55,59,21
795,60,64,24
795,65,69,21
795,70,74,15
795,75,79,8
795,80,84,5
795,85,999,4
800,0,4,0
800,5,9,0
800,10,14,16
800,15,19,5
800,20,24,1
800,25,29,6
800,30,34,13
800,35,39,40
800,40,44,42
800,45,49,45
800,50,54,48
800,55,59,45
800,60,64,43
800,65,69,47
800,70,74,45
800,75,79,34
800,80,84,19
800,85,999,9
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,1
804,20,24,1
804,25,29,4
804,30,34,15
804,35,39,66
804,40,44,145
804,45,49,245
804,50,54,356
804,55,59,486
804,60,64,606
804,65,69,503
804,70,74,395
804,75,79,187
804,80,84,181
804,85,999,101
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,0
807,35,39,0
807,40,44,0
807,45,49,1
807,50,54,3
807,55,59,5
807,60,64,11
807,65,69,15
807,70,74,17
807,75,79,4
807,80,84,3
807,85,999,4
818,0,4,0
818,5,9,0
818,10,14,10
818,15,19,8
818,20,24,21
818,25,29,32
818,30,34,43
818,35,39,78
818,40,44,98
818,45,49,124
818,50,54,156
818,55,59,189
818,60,64,195
818,65,69,188
818,70,74,179
818,75,79,130
818,80,84,73
818,85,999,54
826,0,4,0
826,5,9,0
826,10,14,5
826,15,19,4
826,20,24,9
826,25,29,19
826,30,34,37
826,35,39,79
826,40,44,175
826,45,49,303
826,50,54,545
826,55,59,805
826,60,64,918
826,65,69,881
826,70,74,862
826,75,79,728
826,80,84,456
826,85,999,443
834,0,4,0
834,5,9,0
834,10,14,12
834,15,19,10
834,20,24,6
834,25,29,15
834,30,34,25
834,35,39,14
834,40,44,9
834,45,49,26
834,50,54,33
834,55,59,29
834,60,64,35
834,65,69,85
834,70,74,130
834,75,79,115
834,80,84,69
834,85,999,32
840,0,4,0
840,5,9,0
840,10,14,23
840,15,19,23
840,20,24,55
840,25,29,121
840,30,34,144
840,35,39,302
840,40,44,680
840,45,49,1189
840,50,54,2161
840,55,59,3271
840,60,64,4384
840,65,69,4624
840,70,74,3990
840,75,79,3008
840,80,84,1851
840,85,999,1744
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,0
854,20,24,5
854,25,29,33
854,30,34,4
854,35,39,0
854,40,44,24
854,45,49,24
854,50,54,24
854,55,59,34
854,60,64,29
854,65,69,38
854,70,74,6
854,75,79,0
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,1
858,30,34,0
858,35,39,0
858,40,44,4
858,45,49,10
858,50,54,15
858,55,59,22
858,60,64,26
858,65,69,24
858,70,74,21
858,75,79,17
858,80,84,14
858,85,999,20
860,0,4,0
860,5,9,0
860,10,14,12
860,15,19,6
860,20,24,7
860,25,29,9
860,30,34,18
860,35,39,42
860,40,44,66
860,45,49,92
860,50,54,115
860,55,59,147
860,60,64,173
860,65,69,154
860,70,74,85
860,75,79,41
860,80,84,27
860,85,999,16
862,0,4,0
862,5,9,0
862,10,14,1
862,15,19,4
862,20,24,3
862,25,29,6
862,30,34,12
862,35,39,12
862,40,44,30
862,45,49,49
862,50,54,67
862,55,59,82
862,60,64,87
862,65,69,83
862,70,74,66
862,75,79,54
862,80,84,41
862,85,999,46
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,0
882,50,54,0
882,55,59,1
882,60,64,1
882,65,69,1
882,70,74,0
882,75,79,0
882,80,84,0
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,4
887,20,24,2
887,25,29,0
887,30,34,12
887,35,39,11
887,40,44,25
887,45,49,33
887,50,54,36
887,55,59,33
887,60,64,27
887,65,69,27
887,70,74,30
887,75,79,24
887,80,84,14
887,85,999,9
894,0,4,0
894,5,9,0
894,10,14,6
894,15,19,3
894,20,24,2
894,25,29,5
894,30,34,5
894,35,39,7
894,40,44,14
894,45,49,14
894,50,54,10
894,55,59,4
894,60,64,7
894,65,69,13
894,70,74,14
894,75,79,11
894,80,84,6
894,85,999,3
900,0,4,0
900,5,9,0
900,10,14,1103
900,15,19,648
900,20,24,1023
900,25,29,3762
900,30,34,8537
900,35,39,14960
900,40,44,22757
900,45,49,31698
900,50,54,42302
900,55,59,49776
900,60,64,52566
900,65,69,50652
900,70,74,42150
900,75,79,29748
900,80,84,20369
900,85,999,17714
