"ISOcode","AgeStart","AgeEnd","Di"
430,15,19,1
430,20,24,0
430,25,29,2
430,30,34,1
430,35,39,2
430,40,44,3
430,45,49,2
430,50,54,2
430,55,59,3
430,60,64,3
430,65,69,2
430,70,74,3
430,75,79,2
430,80,84,1
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,0
434,15,19,0
434,20,24,0
434,25,29,0
434,30,34,0
434,35,39,0
434,40,44,0
434,45,49,3
434,50,54,6
434,55,59,4
434,60,64,6
434,65,69,3
434,70,74,3
434,75,79,1
434,80,84,3
434,85,999,1
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,0
440,30,34,1
440,35,39,2
440,40,44,5
440,45,49,9
440,50,54,17
440,55,59,26
440,60,64,30
440,65,69,23
440,70,74,18
440,75,79,12
440,80,84,8
440,85,999,6
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,0
442,40,44,0
442,45,49,0
442,50,54,0
442,55,59,1
442,60,64,1
442,65,69,0
442,70,74,0
442,75,79,1
442,80,84,0
442,85,999,0
450,0,4,0
450,5,9,0
450,10,14,18
450,15,19,4
450,20,24,2
450,25,29,2
450,30,34,2
450,35,39,6
450,40,44,11
450,45,49,15
450,50,54,15
450,55,59,14
450,60,64,23
450,65,69,33
450,70,74,37
450,75,79,31
450,80,84,24
450,85,999,17
454,0,4,0
454,5,9,0
454,10,14,13
454,15,19,0
454,20,24,5
454,25,29,7
454,30,34,4
454,35,39,9
454,40,44,7
454,45,49,6
454,50,54,16
454,55,59,13
454,60,64,14
454,65,69,6
454,70,74,13
454,75,79,2
454,80,84,2
454,85,999,0
458,0,4,0
458,5,9,0
458,10,14,1
458,15,19,0
458,20,24,2
458,25,29,2
458,30,34,3
458,35,39,8
458,40,44,17
458,45,49,20
458,50,54,27
458,55,59,37
458,60,64,48
458,65,69,55
458,70,74,68
458,75,79,63
458,80,84,47
458,85,999,42
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,0
462,30,34,0
462,35,39,0
462,40,44,0
462,45,49,0
462,50,54,0
462,55,59,0
462,60,64,0
462,65,69,0
462,70,74,0
462,75,79,0
462,80,84,0
462,85,999,0
466,0,4,0
466,5,9,0
466,10,14,7
466,15,19,3
466,20,24,6
466,25,29,11
466,30,34,10
466,35,39,9
466,40,44,12
466,45,49,15
466,50,54,18
466,55,59,21
466,60,64,22
466,65,69,20
466,70,74,15
466,75,79,10
466,80,84,5
466,85,999,2
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,0
470,35,39,0
470,40,44,0
470,45,49,0
470,50,54,0
470,55,59,1
470,60,64,1
470,65,69,1
470,70,74,2
470,75,79,2
470,80,84,4
470,85,999,2
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,0
474,45,49,0
474,50,54,0
474,55,59,1
474,60,64,1
474,65,69,1
474,70,74,1
474,75,79,1
474,80,84,1
474,85,999,2
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,0
478,25,29,0
478,30,34,0
478,35,39,0
478,40,44,3
478,45,49,0
478,50,54,5
478,55,59,4
478,60,64,6
478,65,69,4
478,70,74,4
478,75,79,3
478,80,84,2
478,85,999,1
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,0
480,40,44,1
480,45,49,1
480,50,54,3
480,55,59,5
480,60,64,2
480,65,69,7
480,70,74,5
480,75,79,2
480,80,84,2
480,85,999,3
484,0,4,0
484,5,9,0
484,10,14,2
484,15,19,0
484,20,24,3
484,25,29,3
484,30,34,9
484,35,39,9
484,40,44,21
484,45,49,30
484,50,54,46
484,55,59,69
484,60,64,79
484,65,69,85
484,70,74,86
484,75,79,81
484,80,84,66
484,85,999,66
496,0,4,0
496,5,9,0
496,10,14,0
496,15,19,0
496,20,24,0
496,25,29,1
496,30,34,0
496,35,39,0
496,40,44,1
496,45,49,0
496,50,54,2
496,55,59,5
496,60,64,1
496,65,69,6
496,70,74,2
496,75,79,3
496,80,84,3
496,85,999,2
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,0
498,30,34,0
498,35,39,3
498,40,44,6
498,45,49,13
498,50,54,19
498,55,59,25
498,60,64,29
498,65,69,25
498,70,74,21
498,75,79,8
498,80,84,6
498,85,999,4
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,0
499,40,44,1
499,45,49,1
499,50,54,0
499,55,59,1
499,60,64,0
499,65,69,3
499,70,74,2
499,75,79,1
499,80,84,1
499,85,999,1
504,0,4,0
504,5,9,0
504,10,14,0
504,15,19,1
504,20,24,0
504,25,29,4
504,30,34,7
504,35,39,3
504,40,44,7
504,45,49,17
504,50,54,28
504,55,59,46
504,60,64,61
504,65,69,59
504,70,74,35
504,75,79,28
504,80,84,43
504,85,999,47
508,0,4,0
508,5,9,0
508,10,14,21
508,15,19,4
508,20,24,0
508,25,29,2
508,30,34,5
508,35,39,9
508,40,44,20
508,45,49,15
508,50,54,13
508,55,59,13
508,60,64,16
508,65,69,15
508,70,74,10
508,75,79,7
508,80,84,4
508,85,999,2
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,0
512,25,29,0
512,30,34,2
512,35,39,1
512,40,44,5
512,45,49,4
512,50,54,5
512,55,59,5
512,60,64,4
512,65,69,2
512,70,74,1
512,75,79,0
512,80,84,2
512,85,999,0
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,0
516,25,29,0
516,30,34,0
516,35,39,0
516,40,44,2
516,45,49,3
516,50,54,4
516,55,59,6
516,60,64,8
516,65,69,8
516,70,74,6
516,75,79,6
516,80,84,6
516,85,999,4
524,0,4,0
524,5,9,0
524,10,14,0
524,15,19,0
524,20,24,4
524,25,29,4
524,30,34,7
524,35,39,11
524,40,44,20
524,45,49,41
524,50,54,61
524,55,59,73
524,60,64,72
524,65,69,72
524,70,74,65
524,75,79,43
524,80,84,17
524,85,999,7
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,0
528,25,29,0
528,30,34,0
528,35,39,0
528,40,44,2
528,45,49,5
528,50,54,13
528,55,59,24
528,60,64,32
528,65,69,40
528,70,74,51
528,75,79,52
528,80,84,44
528,85,999,50
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,0
540,50,54,0
540,55,59,1
540,60,64,1
540,65,69,0
540,70,74,0
540,75,79,0
540,80,84,1
540,85,999,0
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,2
548,50,54,2
548,55,59,0
548,60,64,0
548,65,69,0
548,70,74,0
548,75,79,0
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,0
554,25,29,0
554,30,34,0
554,35,39,0
554,40,44,1
554,45,49,2
554,50,54,4
554,55,59,7
554,60,64,13
554,65,69,12
554,70,74,11
554,75,79,17
554,80,84,16
554,85,999,20
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,0
558,25,29,0
558,30,34,1
558,35,39,1
558,40,44,2
558,45,49,1
558,50,54,4
558,55,59,2
558,60,64,3
558,65,69,4
558,70,74,2
558,75,79,2
558,80,84,1
558,85,999,2
562,0,4,0
562,5,9,0
562,10,14,0
562,15,19,4
562,20,24,4
562,25,29,0
562,30,34,7
562,35,39,7
562,40,44,7
562,45,49,8
562,50,54,10
562,55,59,14
562,60,64,16
562,65,69,18
562,70,74,17
562,75,79,13
562,80,84,7
562,85,999,3
566,0,4,0
566,5,9,0
566,10,14,24
566,15,19,18
566,20,24,22
566,25,29,0
566,30,34,17
566,35,39,21
566,40,44,18
566,45,49,16
566,50,54,57
566,55,59,83
566,60,64,114
566,65,69,156
566,70,74,176
566,75,79,144
566,80,84,70
566,85,999,23
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,0
578,25,29,0
578,30,34,0
578,35,39,0
578,40,44,0
578,45,49,2
578,50,54,3
578,55,59,6
578,60,64,8
578,65,69,12
578,70,74,16
578,75,79,18
578,80,84,15
578,85,999,19
586,0,4,0
586,5,9,0
586,10,14,20
586,15,19,24
586,20,24,93
586,25,29,158
586,30,34,351
586,35,39,657
586,40,44,978
586,45,49,1231
586,50,54,1460
586,55,59,1552
586,60,64,1383
586,65,69,963
586,70,74,631
586,75,79,403
586,80,84,194
586,85,999,83
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,0
591,25,29,0
591,30,34,0
591,35,39,0
591,40,44,0
591,45,49,1
591,50,54,1
591,55,59,2
591,60,64,3
591,65,69,6
591,70,74,2
591,75,79,7
591,80,84,3
591,85,999,6
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,0
598,35,39,6
598,40,44,10
598,45,49,35
598,50,54,65
598,55,59,55
598,60,64,68
598,65,69,55
598,70,74,43
598,75,79,21
598,80,84,13
598,85,999,1
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,0
600,20,24,0
600,25,29,0
600,30,34,0
600,35,39,1
600,40,44,2
600,45,49,4
600,50,54,6
600,55,59,8
600,60,64,8
600,65,69,8
600,70,74,4
600,75,79,4
600,80,84,4
600,85,999,4
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,0
604,20,24,1
604,25,29,3
604,30,34,4
604,35,39,6
604,40,44,8
604,45,49,20
604,50,54,16
604,55,59,17
604,60,64,27
604,65,69,42
604,70,74,43
604,75,79,30
604,80,84,32
604,85,999,45
608,0,4,0
608,5,9,0
608,10,14,0
608,15,19,1
608,20,24,1
608,25,29,3
608,30,34,9
608,35,39,12
608,40,44,32
608,45,49,41
608,50,54,77
608,55,59,111
608,60,64,143
608,65,69,157
608,70,74,154
608,75,79,127
608,80,84,91
608,85,999,73
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,0
616,20,24,0
616,25,29,0
616,30,34,0
616,35,39,21
616,40,44,56
616,45,49,123
616,50,54,170
616,55,59,234
616,60,64,294
616,65,69,313
616,70,74,280
616,75,79,170
616,80,84,147
616,85,999,160
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,0
620,20,24,0
620,25,29,0
620,30,34,1
620,35,39,5
620,40,44,14
620,45,49,28
620,50,54,38
620,55,59,46
620,60,64,47
620,65,69,46
620,70,74,51
620,75,79,49
620,80,84,46
620,85,999,57
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,0
624,30,34,0
624,35,39,0
624,40,44,0
624,45,49,0
624,50,54,0
624,55,59,2
624,60,64,2
624,65,69,1
624,70,74,2
624,75,79,0
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,0
626,40,44,0
626,45,49,0
626,50,54,0
626,55,59,1
626,60,64,2
626,65,69,2
626,70,74,2
626,75,79,2
626,80,84,1
626,85,999,0
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,0
630,25,29,0
630,30,34,0
630,35,39,0
630,40,44,0
630,45,49,1
630,50,54,2
630,55,59,3
630,60,64,6
630,65,69,8
630,70,74,6
630,75,79,6
630,80,84,6
630,85,999,9
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,0
634,30,34,0
634,35,39,0
634,40,44,2
634,45,49,0
634,50,54,1
634,55,59,2
634,60,64,1
634,65,69,1
634,70,74,2
634,75,79,2
634,80,84,0
634,85,999,0
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,0
638,40,44,1
638,45,49,1
638,50,54,2
638,55,59,4
638,60,64,5
638,65,69,4
638,70,74,2
638,75,79,2
638,80,84,2
638,85,999,2
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,0
642,20,24,0
642,25,29,0
642,30,34,0
642,35,39,7
642,40,44,29
642,45,49,74
642,50,54,136
642,55,59,111
642,60,64,140
642,65,69,150
642,70,74,121
642,75,79,72
642,80,84,54
642,85,999,42
643,0,4,0
643,5,9,0
643,10,14,3
643,15,19,4
643,20,24,2
643,25,29,11
643,30,34,21
643,35,39,96
643,40,44,220
643,45,49,372
643,50,54,530
643,55,59,780
643,60,64,1083
643,65,69,920
643,70,74,631
643,75,79,256
643,80,84,269
643,85,999,200
646,0,4,0
646,5,9,0
646,10,14,3
646,15,19,1
646,20,24,1
646,25,29,1
646,30,34,1
646,35,39,2
646,40,44,2
646,45,49,2
646,50,54,4
646,55,59,6
646,60,64,9
646,65,69,10
646,70,74,7
646,75,79,4
646,80,84,2
646,85,999,1
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,0
662,50,54,1
662,55,59,1
662,60,64,0
662,65,69,0
662,70,74,0
662,75,79,0
662,80,84,0
662,85,999,0
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,0
678,65,69,0
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,2
682,20,24,0
682,25,29,4
682,30,34,5
682,35,39,6
682,40,44,15
682,45,49,16
682,50,54,29
682,55,59,34
682,60,64,33
682,65,69,26
682,70,74,17
682,75,79,10
682,80,84,8
682,85,999,8
686,0,4,0
686,5,9,0
686,10,14,4
686,15,19,0
686,20,24,2
686,25,29,4
686,30,34,4
686,35,39,4
686,40,44,7
686,45,49,9
686,50,54,11
686,55,59,12
686,60,64,12
686,65,69,12
686,70,74,11
686,75,79,10
686,80,84,6
686,85,999,3
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,0
688,20,24,0
688,25,29,0
688,30,34,0
688,35,39,2
688,40,44,4
688,45,49,12
688,50,54,20
688,55,59,34
688,60,64,43
688,65,69,50
688,70,74,56
688,75,79,43
688,80,84,34
688,85,999,26
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,0
694,30,34,0
694,35,39,0
694,40,44,1
694,45,49,0
694,50,54,0
694,55,59,1
694,60,64,0
694,65,69,0
694,70,74,0
694,75,79,0
694,80,84,0
694,85,999,0
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,0
702,25,29,1
702,30,34,0
702,35,39,2
702,40,44,1
702,45,49,2
702,50,54,7
702,55,59,12
702,60,64,15
702,65,69,18
702,70,74,11
702,75,79,8
702,80,84,7
702,85,999,10
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,0
703,25,29,0
703,30,34,0
703,35,39,4
703,40,44,11
703,45,49,24
703,50,54,31
703,55,59,42
703,60,64,46
703,65,69,47
703,70,74,37
703,75,79,21
703,80,84,14
703,85,999,10
704,0,4,0
704,5,9,0
704,10,14,3
704,15,19,4
704,20,24,2
704,25,29,5
704,30,34,2
704,35,39,25
704,40,44,75
704,45,49,117
704,50,54,161
704,55,59,183
704,60,64,187
704,65,69,164
704,70,74,115
704,75,79,79
704,80,84,66
704,85,999,91
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,0
705,30,34,0
705,35,39,0
705,40,44,1
705,45,49,1
705,50,54,2
705,55,59,5
705,60,64,6
705,65,69,6
705,70,74,5
705,75,79,3
705,80,84,4
705,85,999,4
706,0,4,0
706,5,9,0
706,10,14,4
706,15,19,3
706,20,24,2
706,25,29,2
706,30,34,3
706,35,39,3
706,40,44,4
706,45,49,11
706,50,54,17
706,55,59,22
706,60,64,23
706,65,69,20
706,70,74,16
706,75,79,10
706,80,84,4
706,85,999,2
710,0,4,0
710,5,9,0
710,10,14,2
710,15,19,1
710,20,24,1
710,25,29,2
710,30,34,3
710,35,39,14
710,40,44,14
710,45,49,40
710,50,54,76
710,55,59,104
710,60,64,121
710,65,69,110
710,70,74,74
710,75,79,41
710,80,84,34
710,85,999,29
716,0,4,0
716,5,9,0
716,10,14,2
716,15,19,0
716,20,24,0
716,25,29,1
716,30,34,1
716,35,39,2
716,40,44,2
716,45,49,4
716,50,54,4
716,55,59,6
716,60,64,9
716,65,69,11
716,70,74,10
716,75,79,7
716,80,84,5
716,85,999,2
724,0,4,0
724,5,9,0
724,10,14,0
724,15,19,0
724,20,24,0
724,25,29,0
724,30,34,1
724,35,39,1
724,40,44,9
724,45,49,39
724,50,54,73
724,55,59,109
724,60,64,130
724,65,69,141
724,70,74,161
724,75,79,169
724,80,84,146
724,85,999,232
728,0,4,0
728,5,9,0
728,10,14,3
728,15,19,2
728,20,24,0
728,25,29,1
728,30,34,3
728,35,39,3
728,40,44,5
728,45,49,7
728,50,54,9
728,55,59,11
728,60,64,12
728,65,69,10
728,70,74,9
728,75,79,7
728,80,84,4
728,85,999,2
729,0,4,0
729,5,9,0
729,10,14,7
729,15,19,2
729,20,24,7
729,25,29,2
729,30,34,12
729,35,39,6
729,40,44,13
729,45,49,41
729,50,54,37
729,55,59,37
729,60,64,20
729,65,69,28
729,70,74,12
729,75,79,15
729,80,84,13
729,85,999,10
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,0
740,40,44,0
740,45,49,1
740,50,54,0
740,55,59,2
740,60,64,1
740,65,69,1
740,70,74,1
740,75,79,1
740,80,84,0
740,85,999,1
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,0
748,30,34,0
748,35,39,0
748,40,44,0
748,45,49,0
748,50,54,0
748,55,59,0
748,60,64,1
748,65,69,2
748,70,74,1
748,75,79,0
748,80,84,0
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,0
752,20,24,0
752,25,29,0
752,30,34,0
752,35,39,0
752,40,44,2
752,45,49,3
752,50,54,7
752,55,59,13
752,60,64,19
752,65,69,27
752,70,74,39
752,75,79,49
752,80,84,40
752,85,999,49
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,0
756,25,29,0
756,30,34,0
756,35,39,0
756,40,44,1
756,45,49,5
756,50,54,12
756,55,59,20
756,60,64,24
756,65,69,26
756,70,74,30
756,75,79,33
756,80,84,28
756,85,999,34
760,0,4,0
760,5,9,0
760,10,14,0
760,15,19,0
760,20,24,0
760,25,29,2
760,30,34,2
760,35,39,5
760,40,44,10
760,45,49,6
760,50,54,13
760,55,59,19
760,60,64,21
760,65,69,20
760,70,74,15
760,75,79,10
760,80,84,7
760,85,999,6
762,0,4,0
762,5,9,0
762,10,14,0
762,15,19,0
762,20,24,1
762,25,29,2
762,30,34,1
762,35,39,3
762,40,44,4
762,45,49,2
762,50,54,2
762,55,59,6
762,60,64,10
762,65,69,8
762,70,74,5
762,75,79,4
762,80,84,4
762,85,999,2
764,0,4,0
764,5,9,0
764,10,14,7
764,15,19,2
764,20,24,3
764,25,29,6
764,30,34,8
764,35,39,26
764,40,44,55
764,45,49,91
764,50,54,146
764,55,59,205
764,60,64,266
764,65,69,307
764,70,74,318
764,75,79,315
764,80,84,300
764,85,999,363
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,2
768,20,24,0
768,25,29,2
768,30,34,2
768,35,39,2
768,40,44,4
768,45,49,4
768,50,54,4
768,55,59,5
768,60,64,5
768,65,69,3
768,70,74,6
768,75,79,4
768,80,84,1
768,85,999,1
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,0
780,30,34,0
780,35,39,0
780,40,44,0
780,45,49,0
780,50,54,3
780,55,59,3
780,60,64,4
780,65,69,2
780,70,74,3
780,75,79,3
780,80,84,2
780,85,999,3
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,0
784,30,34,0
784,35,39,1
784,40,44,2
784,45,49,2
784,50,54,5
784,55,59,9
784,60,64,7
784,65,69,4
784,70,74,2
784,75,79,3
784,80,84,2
784,85,999,2
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,0
788,25,29,0
788,30,34,4
788,35,39,4
788,40,44,3
788,45,49,6
788,50,54,9
788,55,59,15
788,60,64,19
788,65,69,20
788,70,74,15
788,75,79,10
788,80,84,13
788,85,999,17
792,0,4,0
792,5,9,0
792,10,14,0
792,15,19,0
792,20,24,0
792,25,29,3
792,30,34,8
792,35,39,7
792,40,44,17
792,45,49,26
792,50,54,29
792,55,59,51
792,60,64,67
792,65,69,74
792,70,74,72
792,75,79,60
792,80,84,63
792,85,999,74
795,0,4,0
795,5,9,0
795,10,14,0
795,15,19,1
795,20,24,0
795,25,29,2
795,30,34,5
795,35,39,3
795,40,44,3
795,45,49,7
795,50,54,10
795,55,59,14
795,60,64,16
795,65,69,14
795,70,74,9
795,75,79,5
795,80,84,3
795,85,999,2
800,0,4,0
800,5,9,0
800,10,14,8
800,15,19,2
800,20,24,0
800,25,29,2
800,30,34,5
800,35,39,17
800,40,44,21
800,45,49,24
800,50,54,27
800,55,59,27
800,60,64,29
800,65,69,35
800,70,74,38
800,75,79,31
800,80,84,18
800,85,999,9
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,0
804,20,24,0
804,25,29,2
804,30,34,7
804,35,39,30
804,40,44,74
804,45,49,135
804,50,54,209
804,55,59,288
804,60,64,352
804,65,69,275
804,70,74,188
804,75,79,78
804,80,84,70
804,85,999,41
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,0
807,35,39,0
807,40,44,0
807,45,49,1
807,50,54,2
807,55,59,3
807,60,64,6
807,65,69,7
807,70,74,7
807,75,79,2
807,80,84,2
807,85,999,2
818,0,4,0
818,5,9,0
818,10,14,4
818,15,19,3
818,20,24,12
818,25,29,9
818,30,34,13
818,35,39,26
818,40,44,24
818,45,49,42
818,50,54,54
818,55,59,67
818,60,64,74
818,65,69,72
818,70,74,85
818,75,79,79
818,80,84,52
818,85,999,43
826,0,4,0
826,5,9,0
826,10,14,0
826,15,19,0
826,20,24,0
826,25,29,1
826,30,34,4
826,35,39,8
826,40,44,20
826,45,49,48
826,50,54,99
826,55,59,164
826,60,64,198
826,65,69,217
826,70,74,257
826,75,79,265
826,80,84,204
826,85,999,248
834,0,4,0
834,5,9,0
834,10,14,6
834,15,19,4
834,20,24,2
834,25,29,6
834,30,34,12
834,35,39,5
834,40,44,4
834,45,49,18
834,50,54,11
834,55,59,15
834,60,64,23
834,65,69,61
834,70,74,103
834,75,79,103
834,80,84,58
834,85,999,25
840,0,4,0
840,5,9,0
840,10,14,0
840,15,19,2
840,20,24,4
840,25,29,12
840,30,34,20
840,35,39,33
840,40,44,52
840,45,49,106
840,50,54,238
840,55,59,385
840,60,64,550
840,65,69,610
840,70,74,580
840,75,79,503
840,80,84,432
840,85,999,628
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,0
854,20,24,0
854,25,29,22
854,30,34,2
854,35,39,0
854,40,44,17
854,45,49,17
854,50,54,17
854,55,59,36
854,60,64,22
854,65,69,28
854,70,74,5
854,75,79,0
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,0
858,30,34,0
858,35,39,0
858,40,44,1
858,45,49,3
858,50,54,5
858,55,59,9
858,60,64,11
858,65,69,11
858,70,74,10
858,75,79,9
858,80,84,9
858,85,999,15
860,0,4,0
860,5,9,0
860,10,14,3
860,15,19,3
860,20,24,3
860,25,29,5
860,30,34,6
860,35,39,16
860,40,44,22
860,45,49,33
860,50,54,47
860,55,59,67
860,60,64,80
860,65,69,74
860,70,74,43
860,75,79,23
860,80,84,16
860,85,999,10
862,0,4,0
862,5,9,0
862,10,14,0
862,15,19,1
862,20,24,0
862,25,29,2
862,30,34,4
862,35,39,5
862,40,44,8
862,45,49,16
862,50,54,25
862,55,59,33
862,60,64,39
862,65,69,36
862,70,74,31
862,75,79,33
862,80,84,29
862,85,999,33
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,0
882,50,54,0
882,55,59,0
882,60,64,1
882,65,69,0
882,70,74,0
882,75,79,0
882,80,84,0
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,0
887,25,29,0
887,30,34,5
887,35,39,8
887,40,44,16
887,45,49,23
887,50,54,25
887,55,59,24
887,60,64,23
887,65,69,24
887,70,74,22
887,75,79,17
887,80,84,12
887,85,999,8
894,0,4,0
894,5,9,0
894,10,14,2
894,15,19,2
894,20,24,0
894,25,29,2
894,30,34,2
894,35,39,3
894,40,44,7
894,45,49,5
894,50,54,4
894,55,59,2
894,60,64,5
894,65,69,8
894,70,74,11
894,75,79,9
894,80,84,6
894,85,999,3
900,0,4,0
900,5,9,0
900,10,14,366
900,15,19,261
900,20,24,683
900,25,29,1527
900,30,34,3380
900,35,39,6360
900,40,44,10290
900,45,49,14729
900,50,54,20515
900,55,59,24447
900,60,64,25574
900,65,69,24263
900,70,74,19691
900,75,79,14328
900,80,84,10837
900,85,999,11164
