Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
HND,41,340,340,Honduras,0,67,-,-,67,0.78,0.82,0.04
HUN,41,348,348,Hungary,0,183,-,-,183,2.3,3.7,0.13
ISL,41,352,352,Iceland,0,6,-,-,6,2.1,2.9,0.13
IND,41,356,356,India,0,9869,-,-,9869,0.80,0.95,0.05
IDN,41,360,360,Indonesia,0,3687,-,-,3687,1.5,1.9,0.09
IRN,41,364,364,"Iran, Islamic Republic of",0,1797,-,-,1797,2.0,2.9,0.12
IRQ,41,368,368,Iraq,0,490,-,-,490,1.5,1.4,0.09
IRL,41,372,372,Ireland,0,96,-,-,96,2.3,3.2,0.13
ISR,41,376,376,Israel,0,217,-,-,217,3.2,3.6,0.19
ITA,41,380,380,Italy,0,903,-,-,903,2.1,3.3,0.12
CIV,41,384,384,"Côte d'Ivoire",0,224,-,-,224,1.2,0.93,0.07
JAM,41,388,388,Jamaica,0,55,-,-,55,2.2,2.7,0.13
JPN,41,392,392,Japan,0,1858,-,-,1858,2.2,3.4,0.13
KAZ,41,398,398,Kazakhstan,0,149,-,-,149,0.93,1.1,0.05
JOR,41,400,400,Jordan,0,208,-,-,208,2.5,2.5,0.15
KEN,41,404,404,Kenya,0,459,-,-,459,1.1,0.95,0.06
PRK,41,408,408,"Korea, Democratic People Republic of",0,271,-,-,271,1.4,1.7,0.08
KOR,41,410,410,"Korea, Republic of",0,1230,-,-,1230,2.8,4.8,0.17
KWT,41,414,414,Kuwait,0,42,-,-,42,0.85,1.4,0.05
KGZ,41,417,417,Kyrgyzstan,0,39,-,-,39,0.70,0.75,0.04
LAO,41,418,418,"Lao People's Democratic Republic",0,115,-,-,115,1.9,1.9,0.11
LBN,41,422,422,Lebanon,0,104,-,-,104,1.8,2.2,0.11
LSO,41,426,426,Lesotho,0,12,-,-,12,0.68,0.68,0.04
LVA,41,428,428,Latvia,0,11,-,-,11,0.74,1.2,0.05
LBR,41,430,430,Liberia,0,32,-,-,32,0.87,0.71,0.05
LBY,41,434,434,Libya,0,148,-,-,148,2.2,2.8,0.13
LTU,41,440,440,Lithuania,0,21,-,-,21,1.1,1.6,0.07
LUX,41,442,442,Luxembourg,0,8,-,-,8,1.3,2.2,0.08
MDG,41,450,450,Madagascar,0,213,-,-,213,1.0,0.86,0.06
MWI,41,454,454,Malawi,0,173,-,-,173,1.3,0.98,0.07
MYS,41,458,458,Malaysia,0,757,-,-,757,2.5,3.1,0.15
MDV,41,462,462,Maldives,0,9,-,-,9,1.4,2.1,0.08
MLI,41,466,466,Mali,0,275,-,-,275,2.1,1.5,0.12
MLT,41,470,470,Malta,0,7,-,-,7,1.8,3.0,0.11
MTQ,41,474,474,"France, Martinique",0,4,-,-,4,1.9,2.3,0.12
MRT,41,478,478,Mauritania,0,41,-,-,41,1.1,0.99,0.07
MUS,41,480,480,Mauritius,0,15,-,-,15,1.4,2.0,0.08
MEX,41,484,484,Mexico,0,1760,-,-,1760,1.6,1.9,0.09
MNG,41,496,496,Mongolia,0,29,-,-,29,0.94,1.1,0.06
MDA,41,498,498,Republic of Moldova,0,33,-,-,33,0.83,1.4,0.05
MNE,41,499,499,Montenegro,0,3,-,-,3,0.55,0.82,0.03
MAR,41,504,504,Morocco,0,618,-,-,618,2.0,2.3,0.11
MOZ,41,508,508,Mozambique,0,204,-,-,204,0.87,0.70,0.05
OMN,41,512,512,Oman,0,133,-,-,133,2.0,3.0,0.12
NAM,41,516,516,Namibia,0,30,-,-,30,1.5,1.4,0.09
NPL,41,524,524,Nepal,0,222,-,-,222,0.90,0.95,0.05
NLD,41,528,528,The Netherlands,0,297,-,-,297,2.6,3.4,0.15
NCL,41,540,540,New Caledonia,0,1,-,-,1,0.41,0.53,0.03
VUT,41,548,548,Vanuatu,0,1,-,-,1,0.49,0.37,0.03
NZL,41,554,554,New Zealand,0,126,-,-,126,3.6,4.4,0.21
NIC,41,558,558,Nicaragua,0,62,-,-,62,1.1,1.2,0.06
NER,41,562,562,Niger,0,266,-,-,266,1.8,1.2,0.10
NGA,41,566,566,Nigeria,0,1207,-,-,1207,0.84,0.64,0.05
NOR,41,578,578,Norway,0,173,-,-,173,4.0,5.6,0.24
PAK,41,586,586,Pakistan,0,2633,-,-,2633,1.5,1.4,0.08
PAN,41,591,591,Panama,0,43,-,-,43,1.2,1.4,0.07
PNG,41,598,598,Papua New Guinea,0,38,-,-,38,0.55,0.50,0.03
PRY,41,600,600,Paraguay,0,113,-,-,113,1.9,2.0,0.11
PER,41,604,604,Peru,0,239,-,-,239,0.85,1.0,0.05
PHL,41,608,608,Philippines,0,1782,-,-,1782,2.0,2.1,0.11
POL,41,616,616,Poland,0,459,-,-,459,1.4,2.3,0.08
PRT,41,620,620,Portugal,0,200,-,-,200,2.6,4.2,0.15
GNB,41,624,624,Guinea-Bissau,0,11,-,-,11,0.77,0.61,0.05
TLS,41,626,626,Timor-Leste,0,9,-,-,9,1.1,0.79,0.06
PRI,41,630,630,Puerto Rico,0,67,-,-,67,3.1,4.7,0.19
QAT,41,634,634,Qatar,0,33,-,-,33,0.79,1.4,0.05
REU,41,638,638,"France, La Réunion",0,8,-,-,8,1.2,1.5,0.07
ROU,41,642,642,Romania,0,280,-,-,280,1.9,2.8,0.11
RUS,41,643,643,Russian Federation,0,2182,-,-,2182,1.7,2.6,0.10
RWA,41,646,646,Rwanda,0,87,-,-,87,0.85,0.75,0.05
LCA,41,662,662,Saint Lucia,0,1,-,-,1,0.61,0.84,0.04
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,711,-,-,711,1.8,2.7,0.10
SEN,41,686,686,Senegal,0,159,-,-,159,1.3,1.0,0.08
SRB,41,688,688,Serbia,0,119,-,-,119,1.7,2.5,0.10
SLE,41,694,694,Sierra Leone,0,5,-,-,5,0.07,0.07,0.00
SGP,41,702,702,Singapore,0,122,-,-,122,2.4,3.9,0.14
SVK,41,703,703,Slovakia,0,60,-,-,60,1.3,2.0,0.07
VNM,41,704,704,Viet Nam,0,1295,-,-,1295,1.5,1.9,0.08
SVN,41,705,705,Slovenia,0,39,-,-,39,2.3,3.8,0.14
SOM,41,706,706,Somalia,0,154,-,-,154,1.6,1.0,0.09
ZAF,41,710,710,South Africa,0,1059,-,-,1059,1.9,2.3,0.11
ZWE,41,716,716,Zimbabwe,0,132,-,-,132,1.2,0.99,0.07
ESP,41,724,724,Spain,0,567,-,-,567,1.5,2.5,0.09
SSD,41,728,728,South Sudan,0,92,-,-,92,1.2,0.92,0.07
SDN,41,729,729,Sudan,0,617,-,-,617,1.8,1.6,0.10
SUR,41,740,740,Suriname,0,6,-,-,6,1.2,1.4,0.07
SWZ,41,748,748,Eswatini,0,11,-,-,11,1.2,1.1,0.07
SWE,41,752,752,Sweden,0,193,-,-,193,2.6,3.5,0.15
CHE,41,756,756,Switzerland,0,168,-,-,168,2.6,3.7,0.15
SYR,41,760,760,Syrian Arab Republic,0,175,-,-,175,1.0,1.1,0.06
TJK,41,762,762,Tajikistan,0,88,-,-,88,1.2,1.1,0.06
THA,41,764,764,Thailand,0,1004,-,-,1004,1.8,2.6,0.10
TGO,41,768,768,Togo,0,76,-,-,76,1.2,1.0,0.07
TTO,41,780,780,Trinidad and Tobago,0,28,-,-,28,2.1,3.2,0.12
ARE,41,784,784,United Arab Emirates,0,60,-,-,60,0.46,0.74,0.03
TUN,41,788,788,Tunisia,0,215,-,-,215,2.0,2.6,0.12
TUR,41,792,792,Türkiye,0,1568,-,-,1568,2.2,2.7,0.12
TKM,41,795,795,Turkmenistan,0,52,-,-,52,0.99,1.1,0.06
UGA,41,800,800,Uganda,0,265,-,-,265,0.86,0.61,0.05
UKR,41,804,804,Ukraine,0,496,-,-,496,1.3,2.1,0.07
MKD,41,807,807,North Macedonia,0,26,-,-,26,1.3,2.2,0.08
EGY,41,818,818,Egypt,0,1662,-,-,1662,2.0,2.0,0.11
GBR,41,826,826,United Kingdom,0,1268,-,-,1268,2.4,3.3,0.14
TZA,41,834,834,"Tanzania, United Republic of",0,543,-,-,543,1.3,0.99,0.08
USA,41,840,840,United States of America,0,12330,-,-,12330,4.8,6.3,0.28
BFA,41,854,854,Burkina Faso,0,195,-,-,195,1.3,1.0,0.07
URY,41,858,858,Uruguay,0,65,-,-,65,2.4,3.0,0.14
UZB,41,860,860,Uzbekistan,0,325,-,-,325,1.1,1.2,0.06
VEN,41,862,862,Venezuela,0,310,-,-,310,1.4,1.5,0.08
WSM,41,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,41,887,887,Yemen,0,396,-,-,396,1.7,1.5,0.10
ZMB,41,894,894,Zambia,0,121,-,-,121,0.93,0.70,0.05
,,,,Total,,107164,,,107164,1.7,2.0,0.10
