Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,111,-,-,111,0.40,0.38,0.01
ALB,41,008,8,Albania,0,5,-,-,5,0.31,0.45,0.01
DZA,41,012,12,Algeria,0,120,-,-,120,0.55,0.51,0.02
AGO,41,024,24,Angola,0,73,-,-,73,0.32,0.29,0.01
AZE,41,031,31,Azerbaijan,0,18,-,-,18,0.37,0.40,0.01
ARG,41,032,32,Argentina,0,183,-,-,183,0.75,0.85,0.03
AUS,41,036,36,Australia,0,373,-,-,373,3.4,3.8,0.11
AUT,41,040,40,Austria,0,25,-,-,25,0.73,0.88,0.02
BHS,41,044,44,Bahamas,0,1,-,-,1,0.43,0.54,0.01
BHR,41,048,48,Bahrain,0,3,-,-,3,0.32,0.41,0.01
BGD,41,050,50,Bangladesh,0,354,-,-,354,0.34,0.40,0.01
ARM,41,051,51,Armenia,0,3,-,-,3,0.26,0.26,0.01
BRB,41,052,52,Barbados,0,1,-,-,1,0.76,0.97,0.03
BEL,41,056,56,Belgium,0,42,-,-,42,0.92,1.1,0.03
BTN,41,064,64,Bhutan,0,0,-,-,0,0.00,0.00,0.00
BOL,41,068,68,Bolivia (Plurinational State of),0,6,-,-,6,0.08,0.09,0.00
BIH,41,070,70,Bosnia Herzegovina,0,4,-,-,4,0.29,0.39,0.01
BWA,41,072,72,Botswana,0,3,-,-,3,0.21,0.21,0.01
BRA,41,076,76,Brazil,0,659,-,-,659,0.57,0.71,0.02
BLZ,41,084,84,Belize,0,0,-,-,0,0.00,0.00,0.00
SLB,41,090,90,Solomon Islands,0,0,-,-,0,0.00,0.00,0.00
BRN,41,096,96,Brunei Darussalam,0,0,-,-,0,0.00,0.00,0.00
BGR,41,100,100,Bulgaria,0,7,-,-,7,0.31,0.36,0.01
MMR,41,104,104,Myanmar,0,206,-,-,206,0.64,0.73,0.02
BDI,41,108,108,Burundi,0,18,-,-,18,0.25,0.20,0.01
BLR,41,112,112,Belarus,0,13,-,-,13,0.39,0.42,0.01
KHM,41,116,116,Cambodia,0,16,-,-,16,0.15,0.16,0.01
CMR,41,120,120,Cameroon,0,60,-,-,60,0.36,0.31,0.01
CAN,41,124,124,Canada,0,118,-,-,118,0.75,0.91,0.03
CPV,41,132,132,Cape Verde,0,0,-,-,0,0.00,0.00,0.00
CAF,41,140,140,Central African Republic,0,23,-,-,23,0.66,0.63,0.02
LKA,41,144,144,Sri Lanka,0,22,-,-,22,0.22,0.23,0.01
TCD,41,148,148,Chad,0,65,-,-,65,0.60,0.50,0.02
CHL,41,152,152,Chile,0,42,-,-,42,0.42,0.55,0.01
CHN,41,156,160,China,0,2447,-,-,2447,0.45,0.52,0.02
COL,41,170,170,Colombia,0,146,-,-,146,0.50,0.61,0.02
COM,41,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,41,178,178,"Congo, Republic of",0,7,-,-,7,0.22,0.18,0.01
COD,41,180,180,"Congo, Democratic Republic of",0,243,-,-,243,0.43,0.35,0.01
CRI,41,188,188,Costa Rica,0,9,-,-,9,0.32,0.41,0.01
HRV,41,191,191,Croatia,0,8,-,-,8,0.50,0.65,0.02
CUB,41,192,192,Cuba,0,23,-,-,23,0.56,0.61,0.02
CYP,41,196,196,Cyprus,0,0,-,-,0,0.00,0.00,0.00
CZE,41,203,203,Czechia,0,43,-,-,43,1.2,1.3,0.04
BEN,41,204,204,Benin,0,33,-,-,33,0.44,0.37,0.02
DNK,41,208,208,Denmark,0,18,-,-,18,0.70,0.88,0.02
DOM,41,214,214,Dominican Republic,0,21,-,-,21,0.33,0.36,0.01
ECU,41,218,218,Ecuador,0,48,-,-,48,0.46,0.51,0.02
SLV,41,222,222,El Salvador,0,14,-,-,14,0.34,0.40,0.01
GNQ,41,226,226,Equatorial Guinea,0,5,-,-,5,0.48,0.51,0.02
ETH,41,231,231,Ethiopia,0,520,-,-,520,0.66,0.62,0.02
ERI,41,232,232,Eritrea,0,18,-,-,18,0.79,0.73,0.03
EST,41,233,233,Estonia,0,1,-,-,1,0.19,0.24,0.01
FJI,41,242,242,Fiji,0,1,-,-,1,0.20,0.21,0.01
FIN,41,246,246,Finland,0,9,-,-,9,0.41,0.50,0.01
FRA,41,250,250,France (metropolitan),0,157,-,-,157,0.62,0.69,0.02
GUF,41,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,41,258,258,French Polynesia,0,0,-,-,0,0.00,0.00,0.00
DJI,41,262,262,Djibouti,0,3,-,-,3,0.48,0.54,0.02
GAB,41,266,266,Gabon,0,6,-,-,6,0.47,0.42,0.02
GEO,41,268,268,Georgia,0,3,-,-,3,0.17,0.20,0.01
GMB,41,270,270,The Republic of the Gambia,0,4,-,-,4,0.26,0.22,0.01
PSE,41,275,275,Gaza Strip and West Bank,0,16,-,-,16,0.47,0.45,0.02
DEU,41,276,276,Germany,0,162,-,-,162,0.54,0.65,0.02
GHA,41,288,288,Ghana,0,50,-,-,50,0.27,0.24,0.01
GRC,41,300,300,Greece,0,9,-,-,9,0.26,0.31,0.01
GLP,41,312,312,"France, Guadeloupe",0,0,-,-,0,0.00,0.00,0.00
GUM,41,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,41,320,320,Guatemala,0,25,-,-,25,0.21,0.22,0.01
GIN,41,324,324,Guinea,0,20,-,-,20,0.23,0.20,0.01
GUY,41,328,328,Guyana,0,2,-,-,2,0.40,0.46,0.01
HTI,41,332,332,Haiti,0,35,-,-,35,0.49,0.50,0.02
HND,41,340,340,Honduras,0,20,-,-,20,0.30,0.33,0.01
HUN,41,348,348,Hungary,0,21,-,-,21,0.58,0.71,0.02
ISL,41,352,352,Iceland,0,0,-,-,0,0.00,0.00,0.00
IND,41,356,356,India,0,2102,-,-,2102,0.25,0.29,0.01
IDN,41,360,360,Indonesia,0,710,-,-,710,0.47,0.51,0.02
IRN,41,364,364,"Iran, Islamic Republic of",0,186,-,-,186,0.47,0.48,0.02
IRQ,41,368,368,Iraq,0,118,-,-,118,0.45,0.43,0.02
IRL,41,372,372,Ireland,0,16,-,-,16,0.77,0.83,0.03
ISR,41,376,376,Israel,0,28,-,-,28,0.63,0.64,0.02
ITA,41,380,380,Italy,0,105,-,-,105,0.52,0.63,0.02
CIV,41,384,384,"Côte d'Ivoire",0,54,-,-,54,0.33,0.28,0.01
JAM,41,388,388,Jamaica,0,13,-,-,13,0.74,0.92,0.03
JPN,41,392,392,Japan,0,362,-,-,362,0.87,1.1,0.03
KAZ,41,398,398,Kazakhstan,0,21,-,-,21,0.24,0.23,0.01
JOR,41,400,400,Jordan,0,23,-,-,23,0.36,0.38,0.01
KEN,41,404,404,Kenya,0,117,-,-,117,0.34,0.31,0.01
PRK,41,408,408,"Korea, Democratic People Republic of",0,64,-,-,64,0.47,0.59,0.02
KOR,41,410,410,"Korea, Republic of",0,124,-,-,124,0.55,0.83,0.02
KWT,41,414,414,Kuwait,0,4,-,-,4,0.22,0.24,0.01
KGZ,41,417,417,Kyrgyzstan,0,9,-,-,9,0.25,0.24,0.01
LAO,41,418,418,"Lao People's Democratic Republic",0,26,-,-,26,0.55,0.59,0.02
LBN,41,422,422,Lebanon,0,11,-,-,11,0.28,0.34,0.01
LSO,41,426,426,Lesotho,0,2,-,-,2,0.15,0.15,0.01
LVA,41,428,428,Latvia,0,0,-,-,0,0.00,0.00,0.00
LBR,41,430,430,Liberia,0,6,-,-,6,0.21,0.17,0.01
LBY,41,434,434,Libya,0,17,-,-,17,0.46,0.48,0.02
LTU,41,440,440,Lithuania,0,1,-,-,1,0.09,0.12,0.00
