Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,915,-,-,915,4.2,2.3,0.47
ALB,41,008,8,Albania,0,307,-,-,307,7.7,11.9,0.86
DZA,41,012,12,Algeria,0,5294,-,-,5294,12.8,12.2,1.5
AGO,41,024,24,Angola,0,724,-,-,724,4.0,2.1,0.44
AZE,41,031,31,Azerbaijan,0,1333,-,-,1333,10.7,13.5,1.2
ARG,41,032,32,Argentina,0,8378,-,-,8378,17.1,19.8,2.0
AUS,41,036,36,Australia,0,8214,-,-,8214,24.9,35.8,2.7
AUT,41,040,40,Austria,0,2145,-,-,2145,15.6,27.7,1.8
BHS,41,044,44,Bahamas,0,52,-,-,52,11.0,13.7,1.3
BHR,41,048,48,Bahrain,0,122,-,-,122,8.7,6.9,1.1
BGD,41,050,50,Bangladesh,0,4428,-,-,4428,2.9,2.7,0.31
ARM,41,051,51,Armenia,0,608,-,-,608,13.6,22.2,1.7
BRB,41,052,52,Barbados,0,71,-,-,71,16.9,28.1,1.9
BEL,41,056,56,Belgium,0,3496,-,-,3496,19.9,34.9,2.4
BTN,41,064,64,Bhutan,0,18,-,-,18,2.9,2.4,0.35
BOL,41,068,68,Bolivia (Plurinational State of),0,433,-,-,433,4.5,3.8,0.53
BIH,41,070,70,Bosnia Herzegovina,0,1075,-,-,1075,19.2,37.7,2.3
BWA,41,072,72,Botswana,0,73,-,-,73,3.8,3.1,0.39
BRA,41,076,76,Brazil,0,33862,-,-,33862,13.3,16.8,1.6
BLZ,41,084,84,Belize,0,13,-,-,13,4.1,3.3,0.49
SLB,41,090,90,Solomon Islands,0,12,-,-,12,2.9,1.7,0.34
BRN,41,096,96,Brunei Darussalam,0,115,-,-,115,22.6,26.7,2.6
BGR,41,100,100,Bulgaria,0,2384,-,-,2384,21.0,41.3,2.6
MMR,41,104,104,Myanmar,0,3826,-,-,3826,6.7,7.2,0.77
BDI,41,108,108,Burundi,0,280,-,-,280,4.7,2.3,0.53
BLR,41,112,112,Belarus,0,3440,-,-,3440,21.8,40.6,2.6
KHM,41,116,116,Cambodia,0,1180,-,-,1180,8.5,7.1,0.97
CMR,41,120,120,Cameroon,0,770,-,-,770,5.1,2.8,0.57
CAN,41,124,124,Canada,0,11527,-,-,11527,20.3,34.6,2.3
CPV,41,132,132,Cape Verde,0,25,-,-,25,5.0,4.5,0.57
CAF,41,140,140,Central African Republic,0,123,-,-,123,4.3,2.5,0.46
LKA,41,144,144,Sri Lanka,0,1507,-,-,1507,5.5,7.6,0.65
TCD,41,148,148,Chad,0,201,-,-,201,1.9,1.2,0.18
CHL,41,152,152,Chile,0,3256,-,-,3256,12.9,18.5,1.6
CHN,41,156,160,China,0,301020,-,-,301020,14.2,23.5,1.7
COL,41,170,170,Colombia,0,6377,-,-,6377,11.2,13.2,1.3
COM,41,174,174,Comoros,0,11,-,-,11,2.3,1.2,0.31
COG,41,178,178,"Congo, Republic of",0,148,-,-,148,4.1,2.6,0.46
COD,41,180,180,"Congo, Democratic Republic of",0,2221,-,-,2221,4.4,2.4,0.50
CRI,41,188,188,Costa Rica,0,568,-,-,568,9.1,11.8,1.1
HRV,41,191,191,Croatia,0,1927,-,-,1927,27.9,56.0,3.4
CUB,41,192,192,Cuba,0,2206,-,-,2206,12.3,22.1,1.5
CYP,41,196,196,Cyprus,0,256,-,-,256,15.5,23.3,1.9
CZE,41,203,203,Czechia,0,3439,-,-,3439,21.1,37.5,2.5
BEN,41,204,204,Benin,0,340,-,-,340,4.6,2.7,0.51
DNK,41,208,208,Denmark,0,2757,-,-,2757,31.7,55.8,3.9
DOM,41,214,214,Dominican Republic,0,1135,-,-,1135,10.7,10.8,1.3
ECU,41,218,218,Ecuador,0,1356,-,-,1356,8.0,7.9,0.93
SLV,41,222,222,El Salvador,0,353,-,-,353,5.8,5.7,0.63
