Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,728,-,-,728,3.5,1.8,0.71
ALB,41,008,8,Albania,0,260,-,-,260,4.5,9.2,1.2
DZA,41,012,12,Algeria,0,3900,-,-,3900,8.6,8.7,2.1
AGO,41,024,24,Angola,0,499,-,-,499,3.0,1.4,0.55
AZE,41,031,31,Azerbaijan,0,882,-,-,882,7.3,8.6,1.6
ARG,41,032,32,Argentina,0,7406,-,-,7406,11.1,16.3,2.9
AUS,41,036,36,Australia,0,4038,-,-,4038,7.2,15.8,2.2
AUT,41,040,40,Austria,0,1781,-,-,1781,7.4,20.2,2.2
BHS,41,044,44,Bahamas,0,60,-,-,60,11.7,15.1,3.1
BHR,41,048,48,Bahrain,0,61,-,-,61,5.5,3.4,1.6
BGD,41,050,50,Bangladesh,0,3298,-,-,3298,2.1,2.0,0.40
ARM,41,051,51,Armenia,0,449,-,-,449,9.0,15.3,2.5
BRB,41,052,52,Barbados,0,88,-,-,88,14.3,31.3,3.7
BEL,41,056,56,Belgium,0,2385,-,-,2385,8.1,21.1,2.5
BTN,41,064,64,Bhutan,0,19,-,-,19,2.7,2.4,0.60
BOL,41,068,68,Bolivia (Plurinational State of),0,398,-,-,398,3.5,3.4,0.76
BIH,41,070,70,Bosnia Herzegovina,0,964,-,-,964,12.7,30.2,3.1
BWA,41,072,72,Botswana,0,47,-,-,47,2.4,1.9,0.58
BRA,41,076,76,Brazil,0,24953,-,-,24953,8.3,11.7,2.1
BLZ,41,084,84,Belize,0,17,-,-,17,5.0,4.2,1.4
SLB,41,090,90,Solomon Islands,0,10,-,-,10,2.6,1.4,0.53
BRN,41,096,96,Brunei Darussalam,0,68,-,-,68,14.6,15.3,4.4
BGR,41,100,100,Bulgaria,0,2391,-,-,2391,13.7,35.7,3.4
MMR,41,104,104,Myanmar,0,3083,-,-,3083,5.4,5.6,1.5
BDI,41,108,108,Burundi,0,265,-,-,265,4.8,2.1,1.1
BLR,41,112,112,Belarus,0,2623,-,-,2623,13.8,28.3,3.4
KHM,41,116,116,Cambodia,0,971,-,-,971,7.0,5.7,1.9
CMR,41,120,120,Cameroon,0,598,-,-,598,4.2,2.1,0.82
CAN,41,124,124,Canada,0,7705,-,-,7705,8.5,20.6,2.7
CPV,41,132,132,Cape Verde,0,9,-,-,9,2.0,1.6,0.89
CAF,41,140,140,Central African Republic,0,116,-,-,116,4.4,2.3,0.96
LKA,41,144,144,Sri Lanka,0,1206,-,-,1206,3.6,5.6,0.84
TCD,41,148,148,Chad,0,178,-,-,178,1.8,1.0,0.27
CHL,41,152,152,Chile,0,2688,-,-,2688,8.2,14.2,2.3
CHN,41,156,160,China,0,206031,-,-,206031,7.6,14.8,2.2
COL,41,170,170,Colombia,0,4880,-,-,4880,7.2,9.6,1.9
COM,41,174,174,Comoros,0,12,-,-,12,2.6,1.3,0.60
COG,41,178,178,"Congo, Republic of",0,107,-,-,107,3.1,1.9,0.56
COD,41,180,180,"Congo, Democratic Republic of",0,2130,-,-,2130,4.3,2.2,0.97
CRI,41,188,188,Costa Rica,0,589,-,-,589,7.7,11.5,2.0
HRV,41,191,191,Croatia,0,1846,-,-,1846,16.7,46.8,4.8
CUB,41,192,192,Cuba,0,2452,-,-,2452,9.7,22.1,2.8
CYP,41,196,196,Cyprus,0,262,-,-,262,10.3,21.8,3.3
CZE,41,203,203,Czechia,0,2989,-,-,2989,11.0,28.4,3.0
BEN,41,204,204,Benin,0,330,-,-,330,4.6,2.6,1.2
DNK,41,208,208,Denmark,0,1591,-,-,1591,9.9,27.9,3.1
DOM,41,214,214,Dominican Republic,0,854,-,-,854,7.3,7.8,1.6
ECU,41,218,218,Ecuador,0,1067,-,-,1067,5.3,5.9,1.4
SLV,41,222,222,El Salvador,0,315,-,-,315,4.1,4.9,1.0
GNQ,41,226,226,Equatorial Guinea,0,38,-,-,38,4.1,2.5,0.47
ETH,41,231,231,Ethiopia,0,4796,-,-,4796,6.6,4.0,1.1
ERI,41,232,232,Eritrea,0,119,-,-,119,5.0,3.3,1.0
EST,41,233,233,Estonia,0,432,-,-,432,12.1,33.7,3.7
FJI,41,242,242,Fiji,0,52,-,-,52,5.9,5.7,1.6
FIN,41,246,246,Finland,0,1244,-,-,1244,7.8,23.1,2.3
FRA,41,250,250,France (metropolitan),0,15066,-,-,15066,9.0,23.8,2.7
GUF,41,254,254,French Guyana,0,18,-,-,18,6.1,5.8,1.9
PYF,41,258,258,French Polynesia,0,25,-,-,25,6.2,8.9,2.0
DJI,41,262,262,Djibouti,0,45,-,-,45,5.2,4.4,0.96
GAB,41,266,266,Gabon,0,67,-,-,67,4.2,2.9,0.60
GEO,41,268,268,Georgia,0,571,-,-,571,7.3,14.6,1.9
GMB,41,270,270,The Republic of the Gambia,0,32,-,-,32,2.3,1.3,0.46
PSE,41,275,275,Gaza Strip and West Bank,0,307,-,-,307,10.1,5.8,2.5
DEU,41,276,276,Germany,0,20404,-,-,20404,8.5,25.2,2.5
GHA,41,288,288,Ghana,0,640,-,-,640,3.1,2.0,0.73
GRC,41,300,300,Greece,0,2694,-,-,2694,9.0,27.3,2.8
GLP,41,312,312,"France, Guadeloupe",0,81,-,-,81,8.4,20.9,2.3
GUM,41,316,316,Guam,0,23,-,-,23,8.7,13.6,2.8
GTM,41,320,320,Guatemala,0,473,-,-,473,3.4,2.6,0.86
GIN,41,324,324,Guinea,0,153,-,-,153,2.0,1.1,0.43
GUY,41,328,328,Guyana,0,41,-,-,41,4.6,5.2,1.5
HTI,41,332,332,Haiti,0,634,-,-,634,6.3,5.5,1.9
HND,41,340,340,Honduras,0,335,-,-,335,4.0,3.3,0.80
HUN,41,348,348,Hungary,0,4306,-,-,4306,18.7,45.8,4.7
ISL,41,352,352,Iceland,0,69,-,-,69,9.3,20.4,2.9
IND,41,356,356,India,0,39398,-,-,39398,2.7,2.8,0.58
IDN,41,360,360,Indonesia,0,18040,-,-,18040,6.0,6.5,1.5
IRN,41,364,364,"Iran, Islamic Republic of",0,6021,-,-,6021,6.5,7.0,1.8
IRQ,41,368,368,Iraq,0,1391,-,-,1391,5.4,3.3,1.1
IRL,41,372,372,Ireland,0,1028,-,-,1028,10.0,20.8,3.1
ISR,41,376,376,Israel,0,1039,-,-,1039,7.4,11.8,2.3
ITA,41,380,380,Italy,0,17385,-,-,17385,9.3,30.1,2.9
CIV,41,384,384,"Côte d'Ivoire",0,739,-,-,739,4.8,2.7,0.89
JAM,41,388,388,Jamaica,0,444,-,-,444,11.6,15.0,2.9
JPN,41,392,392,Japan,0,40475,-,-,40475,9.9,34.0,2.8
KAZ,41,398,398,Kazakhstan,0,1871,-,-,1871,8.3,9.8,1.9
JOR,41,400,400,Jordan,0,628,-,-,628,8.2,6.1,1.8
KEN,41,404,404,Kenya,0,2035,-,-,2035,7.2,3.6,1.7
PRK,41,408,408,"Korea, Democratic People Republic of",0,4019,-,-,4019,10.4,15.6,2.4
KOR,41,410,410,"Korea, Republic of",0,8863,-,-,8863,7.1,17.6,2.3
KWT,41,414,414,Kuwait,0,191,-,-,191,5.1,4.4,1.4
KGZ,41,417,417,Kyrgyzstan,0,270,-,-,270,4.9,4.0,1.3
LAO,41,418,418,"Lao People's Democratic Republic",0,421,-,-,421,7.6,5.6,2.0
LBN,41,422,422,Lebanon,0,509,-,-,509,6.5,7.7,1.6
LSO,41,426,426,Lesotho,0,65,-,-,65,3.8,3.0,0.95
LVA,41,428,428,Latvia,0,521,-,-,521,10.6,29.1,3.1
LBR,41,430,430,Liberia,0,106,-,-,106,3.3,2.0,0.66
LBY,41,434,434,Libya,0,550,-,-,550,9.1,7.8,3.5
LTU,41,440,440,Lithuania,0,752,-,-,752,10.9,29.3,3.0
LUX,41,442,442,Luxembourg,0,94,-,-,94,7.3,15.0,2.2
MDG,41,450,450,Madagascar,0,629,-,-,629,3.9,2.2,1.0
MWI,41,454,454,Malawi,0,374,-,-,374,3.4,1.9,0.75
MYS,41,458,458,Malaysia,0,3292,-,-,3292,8.8,10.0,2.4
MDV,41,462,462,Maldives,0,21,-,-,21,5.5,3.9,1.5
MLI,41,466,466,Mali,0,694,-,-,694,6.6,3.2,1.3
MLT,41,470,470,Malta,0,106,-,-,106,8.4,24.5,2.6
MTQ,41,474,474,"France, Martinique",0,75,-,-,75,7.5,20.8,2.0
MRT,41,478,478,Mauritania,0,131,-,-,131,4.4,2.7,0.83
MUS,41,480,480,Mauritius,0,154,-,-,154,6.9,12.2,1.8
MEX,41,484,484,Mexico,0,7518,-,-,7518,5.1,5.8,1.2
MNG,41,496,496,Mongolia,0,99,-,-,99,3.5,2.9,1.1
MDA,41,498,498,Republic of Moldova,0,1078,-,-,1078,15.7,27.1,3.6
MNE,41,499,499,Montenegro,0,137,-,-,137,10.7,22.2,2.9
MAR,41,504,504,Morocco,0,2712,-,-,2712,6.1,7.2,1.5
MOZ,41,508,508,Mozambique,0,473,-,-,473,2.8,1.4,0.74
OMN,41,512,512,Oman,0,241,-,-,241,6.3,4.5,1.4
NAM,41,516,516,Namibia,0,90,-,-,90,5.6,3.4,1.2
NPL,41,524,524,Nepal,0,678,-,-,678,2.4,2.3,0.56
NLD,41,528,528,The Netherlands,0,5128,-,-,5128,11.1,30.6,3.4
NCL,41,540,540,New Caledonia,0,32,-,-,32,7.8,11.1,1.9
VUT,41,548,548,Vanuatu,0,13,-,-,13,6.8,4.1,1.2
NZL,41,554,554,New Zealand,0,1292,-,-,1292,11.8,26.9,3.6
NIC,41,558,558,Nicaragua,0,322,-,-,322,5.3,4.8,1.3
NER,41,562,562,Niger,0,615,-,-,615,4.7,2.4,0.80
NGA,41,566,566,Nigeria,0,5843,-,-,5843,5.4,2.7,1.2
NOR,41,578,578,Norway,0,1601,-,-,1601,11.6,29.7,3.9
PAK,41,586,586,Pakistan,0,5048,-,-,5048,2.9,2.2,0.58
PAN,41,591,591,Panama,0,320,-,-,320,6.0,7.3,1.5
