Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
ITA,41,380,380,Italy,0,381,-,-,381,1.1,1.6,0.06
CIV,41,384,384,"Côte d'Ivoire",0,145,-,-,145,0.75,0.64,0.04
JAM,41,388,388,Jamaica,0,34,-,-,34,1.4,1.8,0.07
JPN,41,392,392,Japan,0,707,-,-,707,1.1,1.5,0.05
KAZ,41,398,398,Kazakhstan,0,91,-,-,91,0.59,0.74,0.03
JOR,41,400,400,Jordan,0,110,-,-,110,1.3,1.4,0.07
KEN,41,404,404,Kenya,0,286,-,-,286,0.66,0.63,0.03
PRK,41,408,408,"Korea, Democratic People Republic of",0,134,-,-,134,0.72,0.92,0.04
KOR,41,410,410,"Korea, Republic of",0,541,-,-,541,1.5,2.5,0.08
KWT,41,414,414,Kuwait,0,18,-,-,18,0.51,0.74,0.03
KGZ,41,417,417,Kyrgyzstan,0,28,-,-,28,0.51,0.58,0.03
LAO,41,418,418,"Lao People's Democratic Republic",0,72,-,-,72,1.2,1.3,0.06
LBN,41,422,422,Lebanon,0,50,-,-,50,0.94,1.2,0.05
LSO,41,426,426,Lesotho,0,6,-,-,6,0.33,0.37,0.02
LVA,41,428,428,Latvia,0,4,-,-,4,0.27,0.48,0.02
LBR,41,430,430,Liberia,0,21,-,-,21,0.58,0.50,0.03
LBY,41,434,434,Libya,0,77,-,-,77,1.3,1.6,0.07
LTU,41,440,440,Lithuania,0,10,-,-,10,0.53,0.86,0.03
LUX,41,442,442,Luxembourg,0,3,-,-,3,0.52,0.94,0.03
MDG,41,450,450,Madagascar,0,163,-,-,163,0.78,0.69,0.04
MWI,41,454,454,Malawi,0,126,-,-,126,0.91,0.75,0.05
MYS,41,458,458,Malaysia,0,428,-,-,428,1.5,2.0,0.07
MDV,41,462,462,Maldives,0,5,-,-,5,0.71,1.3,0.04
MLI,41,466,466,Mali,0,192,-,-,192,1.5,1.1,0.08
MLT,41,470,470,Malta,0,3,-,-,3,0.81,1.5,0.05
MTQ,41,474,474,"France, Martinique",0,1,-,-,1,0.52,0.63,0.03
MRT,41,478,478,Mauritania,0,27,-,-,27,0.75,0.69,0.04
MUS,41,480,480,Mauritius,0,6,-,-,6,0.64,0.90,0.03
MEX,41,484,484,Mexico,0,996,-,-,996,0.96,1.2,0.05
MNG,41,496,496,Mongolia,0,17,-,-,17,0.57,0.73,0.03
MDA,41,498,498,Republic of Moldova,0,12,-,-,12,0.33,0.56,0.02
MNE,41,499,499,Montenegro,0,1,-,-,1,0.20,0.31,0.01
MAR,41,504,504,Morocco,0,365,-,-,365,1.2,1.5,0.06
MOZ,41,508,508,Mozambique,0,173,-,-,173,0.75,0.63,0.04
OMN,41,512,512,Oman,0,84,-,-,84,1.2,2.1,0.06
NAM,41,516,516,Namibia,0,17,-,-,17,0.83,0.82,0.04
NPL,41,524,524,Nepal,0,158,-,-,158,0.65,0.72,0.03
NLD,41,528,528,The Netherlands,0,152,-,-,152,1.5,1.9,0.07
NCL,41,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,41,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,41,554,554,New Zealand,0,74,-,-,74,2.3,2.9,0.11
NIC,41,558,558,Nicaragua,0,41,-,-,41,0.75,0.85,0.04
NER,41,562,562,Niger,0,213,-,-,213,1.4,0.96,0.07
NGA,41,566,566,Nigeria,0,753,-,-,753,0.52,0.42,0.03
NOR,41,578,578,Norway,0,100,-,-,100,2.6,3.6,0.13
PAK,41,586,586,Pakistan,0,1925,-,-,1925,1.1,1.1,0.05
PAN,41,591,591,Panama,0,23,-,-,23,0.72,0.81,0.03
PNG,41,598,598,Papua New Guinea,0,15,-,-,15,0.22,0.21,0.01
PRY,41,600,600,Paraguay,0,59,-,-,59,0.98,1.1,0.05
PER,41,604,604,Peru,0,131,-,-,131,0.52,0.62,0.03
PHL,41,608,608,Philippines,0,1069,-,-,1069,1.2,1.3,0.06
POL,41,616,616,Poland,0,207,-,-,207,0.78,1.2,0.04
PRT,41,620,620,Portugal,0,79,-,-,79,1.3,2.0,0.07
GNB,41,624,624,Guinea-Bissau,0,7,-,-,7,0.48,0.41,0.03
TLS,41,626,626,Timor-Leste,0,5,-,-,5,0.52,0.46,0.03
PRI,41,630,630,Puerto Rico,0,27,-,-,27,1.5,2.2,0.08
QAT,41,634,634,Qatar,0,22,-,-,22,0.50,1.1,0.03
REU,41,638,638,"France, La Réunion",0,2,-,-,2,0.36,0.41,0.02
ROU,41,642,642,Romania,0,111,-,-,111,0.95,1.3,0.05
RUS,41,643,643,Russian Federation,0,823,-,-,823,0.79,1.1,0.04
RWA,41,646,646,Rwanda,0,60,-,-,60,0.58,0.55,0.03
LCA,41,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,345,-,-,345,1.0,1.5,0.05
SEN,41,686,686,Senegal,0,111,-,-,111,0.91,0.77,0.05
SRB,41,688,688,Serbia,0,40,-,-,40,0.67,0.98,0.03
SLE,41,694,694,Sierra Leone,0,5,-,-,5,0.08,0.07,0.00
SGP,41,702,702,Singapore,0,52,-,-,52,1.2,1.9,0.06
SVK,41,703,703,Slovakia,0,29,-,-,29,0.77,1.1,0.04
VNM,41,704,704,Viet Nam,0,728,-,-,728,0.95,1.2,0.05
SVN,41,705,705,Slovenia,0,16,-,-,16,1.2,1.8,0.06
SOM,41,706,706,Somalia,0,108,-,-,108,1.1,0.76,0.05
ZAF,41,710,710,South Africa,0,663,-,-,663,1.2,1.6,0.06
ZWE,41,716,716,Zimbabwe,0,85,-,-,85,0.79,0.68,0.04
ESP,41,724,724,Spain,0,239,-,-,239,0.89,1.3,0.04
SSD,41,728,728,South Sudan,0,65,-,-,65,0.79,0.69,0.04
SDN,41,729,729,Sudan,0,515,-,-,515,1.5,1.4,0.07
SUR,41,740,740,Suriname,0,4,-,-,4,0.83,1.0,0.05
SWZ,41,748,748,Eswatini,0,6,-,-,6,0.65,0.63,0.04
SWE,41,752,752,Sweden,0,94,-,-,94,1.4,1.9,0.07
CHE,41,756,756,Switzerland,0,94,-,-,94,1.7,2.4,0.08
SYR,41,760,760,Syrian Arab Republic,0,134,-,-,134,0.84,0.95,0.04
TJK,41,762,762,Tajikistan,0,66,-,-,66,0.87,0.86,0.04
THA,41,764,764,Thailand,0,500,-,-,500,1.1,1.5,0.05
TGO,41,768,768,Togo,0,51,-,-,51,0.83,0.73,0.04
TTO,41,780,780,Trinidad and Tobago,0,13,-,-,13,1.1,1.7,0.06
ARE,41,784,784,United Arab Emirates,0,34,-,-,34,0.25,0.48,0.01
TUN,41,788,788,Tunisia,0,116,-,-,116,1.2,1.6,0.06
TUR,41,792,792,Türkiye,0,836,-,-,836,1.3,1.6,0.06
TKM,41,795,795,Turkmenistan,0,32,-,-,32,0.64,0.73,0.03
UGA,41,800,800,Uganda,0,188,-,-,188,0.58,0.45,0.03
UKR,41,804,804,Ukraine,0,168,-,-,168,0.52,0.83,0.03
MKD,41,807,807,North Macedonia,0,9,-,-,9,0.52,0.86,0.03
EGY,41,818,818,Egypt,0,1103,-,-,1103,1.4,1.4,0.07
GBR,41,826,826,United Kingdom,0,644,-,-,644,1.4,1.9,0.07
TZA,41,834,834,"Tanzania, United Republic of",0,356,-,-,356,0.82,0.68,0.04
USA,41,840,840,United States of America,0,6440,-,-,6440,2.7,3.7,0.14
BFA,41,854,854,Burkina Faso,0,170,-,-,170,1.2,0.92,0.06
URY,41,858,858,Uruguay,0,33,-,-,33,1.4,1.7,0.07
UZB,41,860,860,Uzbekistan,0,198,-,-,198,0.66,0.83,0.03
VEN,41,862,862,Venezuela,0,175,-,-,175,0.86,0.93,0.04
WSM,41,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,41,887,887,Yemen,0,257,-,-,257,1.1,1.0,0.05
ZMB,41,894,894,Zambia,0,81,-,-,81,0.61,0.49,0.03
,,,,Total,,60602,,,60602,1.0,1.2,0.05
