Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,1147,-,-,1147,5.4,2.8,1.1
ALB,41,008,8,Albania,0,483,-,-,483,9.7,17.1,1.9
DZA,41,012,12,Algeria,0,7329,-,-,7329,16.4,16.3,3.3
AGO,41,024,24,Angola,0,790,-,-,790,4.4,2.3,0.69
AZE,41,031,31,Azerbaijan,0,1677,-,-,1677,13.7,16.4,2.7
ARG,41,032,32,Argentina,0,14292,-,-,14292,23.0,31.5,4.9
AUS,41,036,36,Australia,0,14802,-,-,14802,32.8,58.0,6.6
AUT,41,040,40,Austria,0,4019,-,-,4019,20.9,45.6,4.4
BHS,41,044,44,Bahamas,0,86,-,-,86,17.0,21.6,4.2
BHR,41,048,48,Bahrain,0,153,-,-,153,12.7,8.6,3.1
BGD,41,050,50,Bangladesh,0,5513,-,-,5513,3.5,3.3,0.63
ARM,41,051,51,Armenia,0,1026,-,-,1026,20.8,35.0,5.1
BRB,41,052,52,Barbados,0,132,-,-,132,23.7,47.0,5.2
BEL,41,056,56,Belgium,0,6790,-,-,6790,27.7,60.0,6.1
BTN,41,064,64,Bhutan,0,28,-,-,28,4.0,3.6,0.86
BOL,41,068,68,Bolivia (Plurinational State of),0,656,-,-,656,5.9,5.5,1.1
BIH,41,070,70,Bosnia Herzegovina,0,1753,-,-,1753,25.5,54.8,5.1
BWA,41,072,72,Botswana,0,89,-,-,89,4.5,3.7,0.79
BRA,41,076,76,Brazil,0,53960,-,-,53960,18.5,25.3,4.2
BLZ,41,084,84,Belize,0,19,-,-,19,5.6,4.6,1.4
SLB,41,090,90,Solomon Islands,0,17,-,-,17,4.0,2.4,0.74
BRN,41,096,96,Brunei Darussalam,0,147,-,-,147,30.0,33.1,6.3
BGR,41,100,100,Bulgaria,0,4729,-,-,4729,29.1,70.6,6.3
MMR,41,104,104,Myanmar,0,5348,-,-,5348,9.3,9.7,2.1
BDI,41,108,108,Burundi,0,350,-,-,350,6.1,2.8,1.3
BLR,41,112,112,Belarus,0,5758,-,-,5758,31.7,62.2,6.8
KHM,41,116,116,Cambodia,0,1661,-,-,1661,11.8,9.7,2.7
CMR,41,120,120,Cameroon,0,906,-,-,906,6.1,3.3,1.1
CAN,41,124,124,Canada,0,20746,-,-,20746,27.1,55.3,5.7
CPV,41,132,132,Cape Verde,0,27,-,-,27,5.4,4.8,0.79
CAF,41,140,140,Central African Republic,0,150,-,-,150,5.4,3.0,1.1
LKA,41,144,144,Sri Lanka,0,2419,-,-,2419,7.5,11.3,1.6
TCD,41,148,148,Chad,0,228,-,-,228,2.3,1.3,0.34
CHL,41,152,152,Chile,0,5869,-,-,5869,18.8,31.0,4.5
CHN,41,156,160,China,0,484772,-,-,484772,19.3,34.8,4.2
COL,41,170,170,Colombia,0,10139,-,-,10139,15.5,19.9,3.4
COM,41,174,174,Comoros,0,17,-,-,17,3.7,1.9,0.78
COG,41,178,178,"Congo, Republic of",0,167,-,-,167,4.7,2.9,0.78
COD,41,180,180,"Congo, Democratic Republic of",0,2888,-,-,2888,5.7,3.0,1.2
CRI,41,188,188,Costa Rica,0,995,-,-,995,13.3,19.4,3.2
HRV,41,191,191,Croatia,0,3744,-,-,3744,39.3,94.9,8.6
CUB,41,192,192,Cuba,0,4340,-,-,4340,18.5,39.1,4.5
CYP,41,196,196,Cyprus,0,498,-,-,498,22.4,41.4,5.3
CZE,41,203,203,Czechia,0,6913,-,-,6913,29.2,65.7,6.3
BEN,41,204,204,Benin,0,475,-,-,475,6.4,3.7,1.5
DNK,41,208,208,Denmark,0,6147,-,-,6147,45.6,107.9,10.4
DOM,41,214,214,Dominican Republic,0,1647,-,-,1647,14.1,15.0,2.9
ECU,41,218,218,Ecuador,0,2235,-,-,2235,11.4,12.4,2.7
SLV,41,222,222,El Salvador,0,601,-,-,601,7.9,9.3,1.8
GNQ,41,226,226,Equatorial Guinea,0,49,-,-,49,5.6,3.3,0.64
