Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,387,-,-,387,1.4,1.1,0.09
ALB,41,008,8,Albania,0,58,-,-,58,2.6,3.1,0.17
DZA,41,012,12,Algeria,0,1418,-,-,1418,3.6,3.9,0.23
AGO,41,024,24,Angola,0,355,-,-,355,1.6,1.1,0.10
AZE,41,031,31,Azerbaijan,0,267,-,-,267,2.9,3.5,0.19
ARG,41,032,32,Argentina,0,1544,-,-,1544,4.0,4.5,0.26
AUS,41,036,36,Australia,0,2129,-,-,2129,9.9,12.5,0.61
AUT,41,040,40,Austria,0,341,-,-,341,4.5,6.5,0.29
BHS,41,044,44,Bahamas,0,11,-,-,11,3.0,3.7,0.19
BHR,41,048,48,Bahrain,0,26,-,-,26,1.3,1.7,0.08
BGD,41,050,50,Bangladesh,0,1899,-,-,1899,1.2,1.4,0.08
ARM,41,051,51,Armenia,0,27,-,-,27,1.1,1.3,0.07
BRB,41,052,52,Barbados,0,11,-,-,11,4.4,6.2,0.28
BEL,41,056,56,Belgium,0,410,-,-,410,4.3,5.9,0.27
BTN,41,064,64,Bhutan,0,4,-,-,4,0.60,0.61,0.04
BOL,41,068,68,Bolivia (Plurinational State of),0,95,-,-,95,1.1,0.97,0.07
BIH,41,070,70,Bosnia Herzegovina,0,133,-,-,133,4.5,7.0,0.30
BWA,41,072,72,Botswana,0,37,-,-,37,1.8,1.8,0.12
BRA,41,076,76,Brazil,0,7021,-,-,7021,3.5,4.4,0.23
BLZ,41,084,84,Belize,0,1,-,-,1,0.25,0.29,0.02
SLB,41,090,90,Solomon Islands,0,3,-,-,3,0.62,0.47,0.04
BRN,41,096,96,Brunei Darussalam,0,27,-,-,27,5.7,7.8,0.38
BGR,41,100,100,Bulgaria,0,198,-,-,198,3.0,5.0,0.19
MMR,41,104,104,Myanmar,0,1015,-,-,1015,2.1,2.3,0.13
BDI,41,108,108,Burundi,0,100,-,-,100,1.4,0.86,0.09
BLR,41,112,112,Belarus,0,323,-,-,323,3.8,5.5,0.25
KHM,41,116,116,Cambodia,0,321,-,-,321,2.5,2.2,0.17
CMR,41,120,120,Cameroon,0,306,-,-,306,1.7,1.2,0.11
CAN,41,124,124,Canada,0,2043,-,-,2043,6.2,8.7,0.41
CPV,41,132,132,Cape Verde,0,6,-,-,6,1.1,1.3,0.08
CAF,41,140,140,Central African Republic,0,61,-,-,61,1.9,1.3,0.12
LKA,41,144,144,Sri Lanka,0,258,-,-,258,1.4,1.7,0.09
TCD,41,148,148,Chad,0,143,-,-,143,1.3,0.89,0.08
CHL,41,152,152,Chile,0,451,-,-,451,2.6,3.4,0.17
CHN,41,156,160,China,0,43509,-,-,43509,3.3,4.9,0.21
COL,41,170,170,Colombia,0,1298,-,-,1298,2.9,3.4,0.19
COM,41,174,174,Comoros,0,0,-,-,0,0.00,0.00,0.00
COG,41,178,178,"Congo, Republic of",0,53,-,-,53,1.4,1.0,0.09
COD,41,180,180,"Congo, Democratic Republic of",0,878,-,-,878,1.5,1.0,0.10
CRI,41,188,188,Costa Rica,0,100,-,-,100,2.2,2.7,0.14
HRV,41,191,191,Croatia,0,179,-,-,179,5.0,7.7,0.33
