Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,634,-,-,634,2.6,1.6,0.22
ALB,41,008,8,Albania,0,156,-,-,156,4.9,7.0,0.43
DZA,41,012,12,Algeria,0,3130,-,-,3130,7.5,7.7,0.66
AGO,41,024,24,Angola,0,547,-,-,547,2.7,1.6,0.22
AZE,41,031,31,Azerbaijan,0,723,-,-,723,6.3,8.1,0.55
ARG,41,032,32,Argentina,0,4163,-,-,4163,9.3,10.8,0.83
AUS,41,036,36,Australia,0,4378,-,-,4378,16.0,21.7,1.3
AUT,41,040,40,Austria,0,1038,-,-,1038,9.0,15.6,0.79
BHS,41,044,44,Bahamas,0,27,-,-,27,5.8,7.8,0.51
BHR,41,048,48,Bahrain,0,68,-,-,68,3.9,4.1,0.36
BGD,41,050,50,Bangladesh,0,3262,-,-,3262,2.0,2.1,0.16
ARM,41,051,51,Armenia,0,162,-,-,162,4.8,6.8,0.46
BRB,41,052,52,Barbados,0,37,-,-,37,10.6,17.0,0.94
BEL,41,056,56,Belgium,0,1426,-,-,1426,10.2,16.6,0.91
BTN,41,064,64,Bhutan,0,10,-,-,10,1.5,1.4,0.14
BOL,41,068,68,Bolivia (Plurinational State of),0,236,-,-,236,2.5,2.2,0.22
BIH,41,070,70,Bosnia Herzegovina,0,432,-,-,432,10.2,18.2,0.91
BWA,41,072,72,Botswana,0,55,-,-,55,2.8,2.4,0.23
BRA,41,076,76,Brazil,0,18202,-,-,18202,7.6,9.9,0.67
BLZ,41,084,84,Belize,0,7,-,-,7,2.0,1.9,0.19
SLB,41,090,90,Solomon Islands,0,6,-,-,6,1.2,0.88,0.10
BRN,41,096,96,Brunei Darussalam,0,69,-,-,69,13.0,17.3,1.2
BGR,41,100,100,Bulgaria,0,809,-,-,809,9.1,16.6,0.84
MMR,41,104,104,Myanmar,0,2239,-,-,2239,4.0,4.5,0.34
BDI,41,108,108,Burundi,0,174,-,-,174,2.7,1.4,0.24
BLR,41,112,112,Belarus,0,1190,-,-,1190,10.0,16.6,0.91
KHM,41,116,116,Cambodia,0,720,-,-,720,5.0,4.6,0.44
CMR,41,120,120,Cameroon,0,557,-,-,557,3.4,2.1,0.29
CAN,41,124,124,Canada,0,5343,-,-,5343,12.1,18.8,1.1
CPV,41,132,132,Cape Verde,0,17,-,-,17,3.2,3.3,0.30
CAF,41,140,140,Central African Republic,0,94,-,-,94,3.1,2.0,0.26
LKA,41,144,144,Sri Lanka,0,723,-,-,723,3.0,4.1,0.27
TCD,41,148,148,Chad,0,179,-,-,179,1.7,1.1,0.13
CHL,41,152,152,Chile,0,1422,-,-,1422,6.4,9.1,0.58
CHN,41,156,160,China,0,148189,-,-,148189,7.4,13.1,0.65
COL,41,170,170,Colombia,0,3329,-,-,3329,6.2,7.5,0.55
COM,41,174,174,Comoros,0,4,-,-,4,0.75,0.47,0.08
COG,41,178,178,"Congo, Republic of",0,113,-,-,113,2.9,2.1,0.26
COD,41,180,180,"Congo, Democratic Republic of",0,1524,-,-,1524,2.8,1.7,0.24
CRI,41,188,188,Costa Rica,0,272,-,-,272,4.8,6.3,0.42
HRV,41,191,191,Croatia,0,678,-,-,678,13.1,23.6,1.2
CUB,41,192,192,Cuba,0,962,-,-,962,5.6,11.0,0.52
CYP,41,196,196,Cyprus,0,114,-,-,114,7.9,11.7,0.72
CZE,41,203,203,Czechia,0,1367,-,-,1367,10.4,17.3,0.94
BEN,41,204,204,Benin,0,234,-,-,234,2.9,1.9,0.25
DNK,41,208,208,Denmark,0,1024,-,-,1024,14.0,23.9,1.3
DOM,41,214,214,Dominican Republic,0,611,-,-,611,5.9,6.3,0.53
ECU,41,218,218,Ecuador,0,747,-,-,747,4.5,4.7,0.40
SLV,41,222,222,El Salvador,0,225,-,-,225,3.9,3.9,0.33
GNQ,41,226,226,Equatorial Guinea,0,38,-,-,38,3.8,2.6,0.32
ETH,41,231,231,Ethiopia,0,3975,-,-,3975,5.3,3.5,0.45
ERI,41,232,232,Eritrea,0,93,-,-,93,3.9,2.7,0.32
EST,41,233,233,Estonia,0,140,-,-,140,8.9,14.6,0.82
FJI,41,242,242,Fiji,0,33,-,-,33,3.8,4.0,0.33
FIN,41,246,246,Finland,0,545,-,-,545,8.7,14.0,0.78
FRA,41,250,250,France (metropolitan),0,8506,-,-,8506,11.2,17.9,1.0
GUF,41,254,254,French Guyana,0,16,-,-,16,5.7,5.6,0.55
PYF,41,258,258,French Polynesia,0,11,-,-,11,3.1,4.5,0.29
DJI,41,262,262,Djibouti,0,35,-,-,35,3.7,3.7,0.31
GAB,41,266,266,Gabon,0,74,-,-,74,4.2,3.4,0.36
GEO,41,268,268,Georgia,0,198,-,-,198,4.1,6.4,0.39
GMB,41,270,270,The Republic of the Gambia,0,25,-,-,25,1.6,1.0,0.13
