Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
ITA,41,380,380,Italy,0,1053,-,-,1053,1.5,2.9,0.12
CIV,41,384,384,"Côte d'Ivoire",0,339,-,-,339,2.0,1.3,0.15
JAM,41,388,388,Jamaica,0,68,-,-,68,2.4,2.8,0.18
JPN,41,392,392,Japan,0,2259,-,-,2259,1.7,3.1,0.13
KAZ,41,398,398,Kazakhstan,0,290,-,-,290,1.7,1.9,0.13
JOR,41,400,400,Jordan,0,235,-,-,235,2.8,2.5,0.21
KEN,41,404,404,Kenya,0,645,-,-,645,1.8,1.2,0.13
PRK,41,408,408,"Korea, Democratic People Republic of",0,688,-,-,688,2.2,3.4,0.17
KOR,41,410,410,"Korea, Republic of",0,864,-,-,864,1.4,2.5,0.11
KWT,41,414,414,Kuwait,0,53,-,-,53,0.81,1.4,0.06
KGZ,41,417,417,Kyrgyzstan,0,56,-,-,56,1.0,0.96,0.08
LAO,41,418,418,"Lao People's Democratic Republic",0,115,-,-,115,2.0,1.7,0.15
LBN,41,422,422,Lebanon,0,124,-,-,124,2.0,2.3,0.15
LSO,41,426,426,Lesotho,0,23,-,-,23,1.5,1.2,0.11
LVA,41,428,428,Latvia,0,21,-,-,21,1.1,1.8,0.09
LBR,41,430,430,Liberia,0,47,-,-,47,1.3,0.96,0.10
LBY,41,434,434,Libya,0,128,-,-,128,1.7,2.1,0.12
LTU,41,440,440,Lithuania,0,45,-,-,45,1.7,2.7,0.13
LUX,41,442,442,Luxembourg,0,6,-,-,6,0.76,1.3,0.06
MDG,41,450,450,Madagascar,0,191,-,-,191,0.97,0.71,0.07
MWI,41,454,454,Malawi,0,209,-,-,209,1.7,1.1,0.12
MYS,41,458,458,Malaysia,0,700,-,-,700,2.3,2.5,0.17
MDV,41,462,462,Maldives,0,5,-,-,5,1.1,1.0,0.09
MLI,41,466,466,Mali,0,360,-,-,360,2.9,1.8,0.21
MLT,41,470,470,Malta,0,4,-,-,4,0.92,1.4,0.08
MTQ,41,474,474,"France, Martinique",0,6,-,-,6,1.5,2.7,0.11
MRT,41,478,478,Mauritania,0,60,-,-,60,1.8,1.3,0.13
MUS,41,480,480,Mauritius,0,21,-,-,21,1.6,2.3,0.12
MEX,41,484,484,Mexico,0,1835,-,-,1835,1.5,1.7,0.11
MNG,41,496,496,Mongolia,0,32,-,-,32,1.1,1.1,0.08
MDA,41,498,498,Republic of Moldova,0,106,-,-,106,2.6,3.6,0.20
MNE,41,499,499,Montenegro,0,12,-,-,12,1.9,2.7,0.15
MAR,41,504,504,Morocco,0,588,-,-,588,1.8,1.9,0.13
MOZ,41,508,508,Mozambique,0,156,-,-,156,0.70,0.50,0.05
OMN,41,512,512,Oman,0,133,-,-,133,2.5,2.7,0.18
NAM,41,516,516,Namibia,0,29,-,-,29,1.7,1.2,0.13
NPL,41,524,524,Nepal,0,224,-,-,224,0.87,0.85,0.06
NLD,41,528,528,The Netherlands,0,320,-,-,320,1.8,2.9,0.14
NCL,41,540,540,New Caledonia,0,3,-,-,3,0.95,1.3,0.08
VUT,41,548,548,Vanuatu,0,4,-,-,4,1.9,1.4,0.15
NZL,41,554,554,New Zealand,0,113,-,-,113,2.5,3.3,0.18
NIC,41,558,558,Nicaragua,0,78,-,-,78,1.4,1.3,0.10
NER,41,562,562,Niger,0,339,-,-,339,2.5,1.4,0.17
NGA,41,566,566,Nigeria,0,1789,-,-,1789,1.4,0.89,0.11
NOR,41,578,578,Norway,0,86,-,-,86,1.5,2.2,0.12
PAK,41,586,586,Pakistan,0,2106,-,-,2106,1.2,1.0,0.09
PAN,41,591,591,Panama,0,50,-,-,50,1.2,1.4,0.09
PNG,41,598,598,Papua New Guinea,0,71,-,-,71,1.1,0.84,0.08
PRY,41,600,600,Paraguay,0,118,-,-,118,2.1,1.9,0.16
PER,41,604,604,Peru,0,307,-,-,307,0.95,1.1,0.07
PHL,41,608,608,Philippines,0,1641,-,-,1641,1.8,1.7,0.14
POL,41,616,616,Poland,0,835,-,-,835,2.1,3.3,0.16
PRT,41,620,620,Portugal,0,250,-,-,250,2.2,4.0,0.17
GNB,41,624,624,Guinea-Bissau,0,15,-,-,15,1.3,0.78,0.10
TLS,41,626,626,Timor-Leste,0,9,-,-,9,1.1,0.73,0.09
PRI,41,630,630,Puerto Rico,0,97,-,-,97,3.3,5.3,0.25
QAT,41,634,634,Qatar,0,34,-,-,34,1.0,1.2,0.08
REU,41,638,638,"France, La Réunion",0,11,-,-,11,1.2,1.7,0.09
ROU,41,642,642,Romania,0,589,-,-,589,2.5,4.6,0.20
RUS,41,643,643,Russian Federation,0,2850,-,-,2850,2.0,2.8,0.15
RWA,41,646,646,Rwanda,0,107,-,-,107,1.2,0.86,0.09
LCA,41,662,662,Saint Lucia,0,2,-,-,2,0.95,1.4,0.08
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,840,-,-,840,2.0,2.6,0.15
SEN,41,686,686,Senegal,0,185,-,-,185,1.7,1.1,0.12
SRB,41,688,688,Serbia,0,244,-,-,244,2.6,4.2,0.21
SLE,41,694,694,Sierra Leone,0,7,-,-,7,0.12,0.09,0.01
