Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,232,-,-,232,0.85,0.63,0.05
ALB,41,008,8,Albania,0,8,-,-,8,0.38,0.43,0.03
DZA,41,012,12,Algeria,0,515,-,-,515,1.4,1.4,0.09
AGO,41,024,24,Angola,0,190,-,-,190,0.90,0.59,0.06
AZE,41,031,31,Azerbaijan,0,118,-,-,118,1.3,1.5,0.09
ARG,41,032,32,Argentina,0,572,-,-,572,1.5,1.7,0.09
AUS,41,036,36,Australia,0,226,-,-,226,1.0,1.3,0.07
AUT,41,040,40,Austria,0,47,-,-,47,0.60,0.89,0.04
BHS,41,044,44,Bahamas,0,3,-,-,3,0.79,1.0,0.05
BHR,41,048,48,Bahrain,0,8,-,-,8,0.34,0.53,0.02
BGD,41,050,50,Bangladesh,0,1049,-,-,1049,0.68,0.76,0.04
ARM,41,051,51,Armenia,0,13,-,-,13,0.50,0.63,0.03
BRB,41,052,52,Barbados,0,1,-,-,1,0.38,0.56,0.03
BEL,41,056,56,Belgium,0,58,-,-,58,0.58,0.83,0.04
BTN,41,064,64,Bhutan,0,3,-,-,3,0.42,0.46,0.03
BOL,41,068,68,Bolivia (Plurinational State of),0,51,-,-,51,0.60,0.52,0.04
BIH,41,070,70,Bosnia Herzegovina,0,33,-,-,33,1.1,1.7,0.07
BWA,41,072,72,Botswana,0,15,-,-,15,0.68,0.71,0.04
BRA,41,076,76,Brazil,0,2560,-,-,2560,1.3,1.6,0.08
BLZ,41,084,84,Belize,0,1,-,-,1,0.25,0.29,0.02
SLB,41,090,90,Solomon Islands,0,1,-,-,1,0.20,0.16,0.01
BRN,41,096,96,Brunei Darussalam,0,8,-,-,8,1.7,2.3,0.11
BGR,41,100,100,Bulgaria,0,89,-,-,89,1.3,2.3,0.09
MMR,41,104,104,Myanmar,0,402,-,-,402,0.81,0.92,0.05
BDI,41,108,108,Burundi,0,57,-,-,57,0.77,0.49,0.05
BLR,41,112,112,Belarus,0,90,-,-,90,1.0,1.5,0.07
KHM,41,116,116,Cambodia,0,150,-,-,150,1.2,1.1,0.08
CMR,41,120,120,Cameroon,0,177,-,-,177,1.0,0.70,0.06
CAN,41,124,124,Canada,0,533,-,-,533,1.6,2.3,0.11
CPV,41,132,132,Cape Verde,0,1,-,-,1,0.24,0.21,0.02
CAF,41,140,140,Central African Republic,0,37,-,-,37,1.3,0.81,0.08
LKA,41,144,144,Sri Lanka,0,105,-,-,105,0.56,0.69,0.04
TCD,41,148,148,Chad,0,112,-,-,112,1.0,0.70,0.06
CHL,41,152,152,Chile,0,187,-,-,187,1.1,1.4,0.07
CHN,41,156,160,China,0,12734,-,-,12734,0.97,1.4,0.06
