Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
AFG,41,004,4,Afghanistan,0,501,-,-,501,1.9,1.3,0.14
ALB,41,008,8,Albania,0,93,-,-,93,3.6,4.6,0.27
DZA,41,012,12,Algeria,0,2158,-,-,2158,5.4,5.6,0.40
AGO,41,024,24,Angola,0,453,-,-,453,2.1,1.4,0.16
AZE,41,031,31,Azerbaijan,0,470,-,-,470,4.7,5.7,0.36
ARG,41,032,32,Argentina,0,2628,-,-,2628,6.4,7.2,0.48
AUS,41,036,36,Australia,0,3078,-,-,3078,12.8,16.5,0.91
AUT,41,040,40,Austria,0,612,-,-,612,6.6,10.3,0.49
BHS,41,044,44,Bahamas,0,18,-,-,18,4.4,5.6,0.33
BHR,41,048,48,Bahrain,0,46,-,-,46,2.5,2.9,0.19
BGD,41,050,50,Bangladesh,0,2538,-,-,2538,1.6,1.7,0.12
ARM,41,051,51,Armenia,0,65,-,-,65,2.5,2.9,0.19
BRB,41,052,52,Barbados,0,24,-,-,24,8.0,12.1,0.61
BEL,41,056,56,Belgium,0,784,-,-,784,6.9,10.1,0.51
BTN,41,064,64,Bhutan,0,6,-,-,6,0.90,0.87,0.07
BOL,41,068,68,Bolivia (Plurinational State of),0,153,-,-,153,1.7,1.5,0.13
BIH,41,070,70,Bosnia Herzegovina,0,248,-,-,248,7.3,11.7,0.55
BWA,41,072,72,Botswana,0,46,-,-,46,2.3,2.1,0.17
BRA,41,076,76,Brazil,0,11714,-,-,11714,5.4,6.9,0.40
BLZ,41,084,84,Belize,0,4,-,-,4,1.2,1.1,0.10
SLB,41,090,90,Solomon Islands,0,6,-,-,6,1.3,0.91,0.10
BRN,41,096,96,Brunei Darussalam,0,47,-,-,47,9.4,12.6,0.72
BGR,41,100,100,Bulgaria,0,427,-,-,427,5.6,9.6,0.43
MMR,41,104,104,Myanmar,0,1579,-,-,1579,3.0,3.4,0.22
BDI,41,108,108,Burundi,0,132,-,-,132,2.0,1.1,0.15
BLR,41,112,112,Belarus,0,628,-,-,628,6.6,9.7,0.51
KHM,41,116,116,Cambodia,0,498,-,-,498,3.7,3.3,0.28
CMR,41,120,120,Cameroon,0,425,-,-,425,2.5,1.6,0.18
CAN,41,124,124,Canada,0,3335,-,-,3335,9.1,12.9,0.68
CPV,41,132,132,Cape Verde,0,11,-,-,11,2.2,2.2,0.17
CAF,41,140,140,Central African Republic,0,76,-,-,76,2.5,1.6,0.17
LKA,41,144,144,Sri Lanka,0,444,-,-,444,2.1,2.7,0.16
TCD,41,148,148,Chad,0,171,-,-,171,1.6,1.0,0.11
CHL,41,152,152,Chile,0,823,-,-,823,4.3,5.7,0.32
CHN,41,156,160,China,0,91107,-,-,91107,5.4,8.9,0.41
COL,41,170,170,Colombia,0,2129,-,-,2129,4.4,5.1,0.33
COM,41,174,174,Comoros,0,1,-,-,1,0.20,0.12,0.02
COG,41,178,178,"Congo, Republic of",0,80,-,-,80,2.1,1.5,0.15
COD,41,180,180,"Congo, Democratic Republic of",0,1181,-,-,1181,2.1,1.3,0.15
CRI,41,188,188,Costa Rica,0,165,-,-,165,3.3,4.1,0.25
HRV,41,191,191,Croatia,0,350,-,-,350,8.4,13.5,0.64
CUB,41,192,192,Cuba,0,458,-,-,458,3.5,5.9,0.26
