Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
CAF,41,140,140,Central African Republic,0,134,-,-,134,4.8,2.7,0.60
LKA,41,144,144,Sri Lanka,0,1930,-,-,1930,6.6,9.3,0.93
TCD,41,148,148,Chad,0,210,-,-,210,2.0,1.2,0.22
CHL,41,152,152,Chile,0,4245,-,-,4245,15.8,23.3,2.3
CHN,41,156,160,China,0,382063,-,-,382063,16.8,28.6,2.4
COL,41,170,170,Colombia,0,7924,-,-,7924,13.3,16.0,1.9
COM,41,174,174,Comoros,0,15,-,-,15,3.3,1.7,0.56
COG,41,178,178,"Congo, Republic of",0,158,-,-,158,4.5,2.8,0.56
COD,41,180,180,"Congo, Democratic Republic of",0,2525,-,-,2525,5.1,2.7,0.68
CRI,41,188,188,Costa Rica,0,732,-,-,732,11.1,14.8,1.6
HRV,41,191,191,Croatia,0,2662,-,-,2662,34.1,72.6,4.9
CUB,41,192,192,Cuba,0,2974,-,-,2974,15.4,28.4,2.3
CYP,41,196,196,Cyprus,0,341,-,-,341,18.8,29.8,2.7
CZE,41,203,203,Czechia,0,4890,-,-,4890,25.4,50.0,3.7
BEN,41,204,204,Benin,0,393,-,-,393,5.4,3.1,0.74
DNK,41,208,208,Denmark,0,3965,-,-,3965,38.5,75.2,5.6
DOM,41,214,214,Dominican Republic,0,1357,-,-,1357,12.5,12.7,1.7
ECU,41,218,218,Ecuador,0,1678,-,-,1678,9.6,9.6,1.4
SLV,41,222,222,El Salvador,0,433,-,-,433,6.7,6.9,0.90
GNQ,41,226,226,Equatorial Guinea,0,49,-,-,49,5.7,3.3,0.64
ETH,41,231,231,Ethiopia,0,5953,-,-,5953,8.4,5.0,1.0
ERI,41,232,232,Eritrea,0,144,-,-,144,6.1,4.0,0.76
EST,41,233,233,Estonia,0,594,-,-,594,25.2,50.0,3.8
FJI,41,242,242,Fiji,0,76,-,-,76,8.5,8.5,1.2
FIN,41,246,246,Finland,0,2177,-,-,2177,21.0,43.9,3.0
FRA,41,250,250,France (metropolitan),0,29623,-,-,29623,26.1,50.2,3.7
GUF,41,254,254,French Guyana,0,35,-,-,35,12.4,11.3,1.9
PYF,41,258,258,French Polynesia,0,31,-,-,31,8.6,11.3,1.3
DJI,41,262,262,Djibouti,0,52,-,-,52,5.9,5.2,0.74
GAB,41,266,266,Gabon,0,104,-,-,104,6.6,4.5,0.77
GEO,41,268,268,Georgia,0,788,-,-,788,12.0,21.2,1.8
GMB,41,270,270,The Republic of the Gambia,0,33,-,-,33,2.3,1.3,0.28
PSE,41,275,275,Gaza Strip and West Bank,0,457,-,-,457,15.2,8.6,2.2
DEU,41,276,276,Germany,0,30692,-,-,30692,19.7,41.3,3.0
GHA,41,288,288,Ghana,0,862,-,-,862,3.9,2.7,0.51
GRC,41,300,300,Greece,0,4044,-,-,4044,20.9,44.5,3.2
GLP,41,312,312,"France, Guadeloupe",0,138,-,-,138,19.8,38.1,2.7
GUM,41,316,316,Guam,0,27,-,-,27,12.3,16.4,1.8
GTM,41,320,320,Guatemala,0,582,-,-,582,4.6,3.2,0.68
GIN,41,324,324,Guinea,0,176,-,-,176,2.3,1.3,0.30
GUY,41,328,328,Guyana,0,51,-,-,51,6.3,6.6,0.91
HTI,41,332,332,Haiti,0,630,-,-,630,7.0,5.5,1.0
HND,41,340,340,Honduras,0,453,-,-,453,6.1,4.5,0.87
HUN,41,348,348,Hungary,0,6588,-,-,6588,37.7,75.1,5.4
ISL,41,352,352,Iceland,0,133,-,-,133,24.7,41.4,3.6
IND,41,356,356,India,0,59435,-,-,59435,4.3,4.3,0.58
IDN,41,360,360,Indonesia,0,29539,-,-,29539,10.1,10.8,1.4
IRN,41,364,364,"Iran, Islamic Republic of",0,10967,-,-,10967,12.1,13.0,1.6
IRQ,41,368,368,Iraq,0,2050,-,-,2050,7.9,4.9,1.0
IRL,41,372,372,Ireland,0,1865,-,-,1865,25.0,39.7,3.6
ISR,41,376,376,Israel,0,2076,-,-,2076,20.5,24.6,2.7
ITA,41,380,380,Italy,0,27991,-,-,27991,24.0,53.0,3.6
CIV,41,384,384,"Côte d'Ivoire",0,960,-,-,960,6.3,3.5,0.82
JAM,41,388,388,Jamaica,0,539,-,-,539,16.0,18.8,2.3
JPN,41,392,392,Japan,0,72609,-,-,72609,30.0,68.6,4.3
KAZ,41,398,398,Kazakhstan,0,2892,-,-,2892,13.4,15.5,2.0
JOR,41,400,400,Jordan,0,1106,-,-,1106,14.6,10.9,1.9
KEN,41,404,404,Kenya,0,2728,-,-,2728,9.2,4.9,1.3
PRK,41,408,408,"Korea, Democratic People Republic of",0,5462,-,-,5462,16.1,21.9,2.3
KOR,41,410,410,"Korea, Republic of",0,20339,-,-,20339,22.0,42.7,3.1
KWT,41,414,414,Kuwait,0,402,-,-,402,9.0,9.2,1.3
KGZ,41,417,417,Kyrgyzstan,0,359,-,-,359,6.3,5.4,0.95
LAO,41,418,418,"Lao People's Democratic Republic",0,659,-,-,659,11.8,8.9,1.6
LBN,41,422,422,Lebanon,0,789,-,-,789,10.9,12.2,1.5
LSO,41,426,426,Lesotho,0,76,-,-,76,4.8,3.6,0.65
LVA,41,428,428,Latvia,0,654,-,-,654,19.0,39.5,3.0
LBR,41,430,430,Liberia,0,126,-,-,126,3.9,2.4,0.52
LBY,41,434,434,Libya,0,695,-,-,695,11.2,10.0,1.6
LTU,41,440,440,Lithuania,0,885,-,-,885,17.8,37.2,2.7
LUX,41,442,442,Luxembourg,0,177,-,-,177,17.9,29.5,2.6
MDG,41,450,450,Madagascar,0,780,-,-,780,4.6,2.7,0.63
MWI,41,454,454,Malawi,0,437,-,-,437,4.0,2.2,0.52
MYS,41,458,458,Malaysia,0,5655,-,-,5655,16.4,17.5,2.2
MDV,41,462,462,Maldives,0,41,-,-,41,10.0,7.7,1.3
MLI,41,466,466,Mali,0,810,-,-,810,7.7,3.8,0.99
MLT,41,470,470,Malta,0,171,-,-,171,21.5,42.7,3.0
MTQ,41,474,474,"France, Martinique",0,127,-,-,127,17.9,38.0,2.5
MRT,41,478,478,Mauritania,0,161,-,-,161,5.4,3.3,0.71
MUS,41,480,480,Mauritius,0,285,-,-,285,14.3,23.4,2.1
MEX,41,484,484,Mexico,0,12587,-,-,12587,9.3,9.9,1.3
MNG,41,496,496,Mongolia,0,182,-,-,182,6.3,5.5,0.90
MDA,41,498,498,Republic of Moldova,0,1584,-,-,1584,24.5,41.2,3.6
MNE,41,499,499,Montenegro,0,189,-,-,189,18.0,32.1,2.6
MAR,41,504,504,Morocco,0,4421,-,-,4421,10.8,12.0,1.4
MOZ,41,508,508,Mozambique,0,524,-,-,524,3.0,1.6,0.43
OMN,41,512,512,Oman,0,395,-,-,395,9.8,7.5,1.3
NAM,41,516,516,Namibia,0,128,-,-,128,7.7,4.9,1.0
NPL,41,524,524,Nepal,0,957,-,-,957,3.7,3.2,0.49
NLD,41,528,528,The Netherlands,0,11401,-,-,11401,35.7,73.1,5.2
NCL,41,540,540,New Caledonia,0,65,-,-,65,17.4,23.2,2.6
VUT,41,548,548,Vanuatu,0,12,-,-,12,6.4,3.8,0.95
NZL,41,554,554,New Zealand,0,2337,-,-,2337,30.2,51.6,4.4
NIC,41,558,558,Nicaragua,0,415,-,-,415,7.3,6.3,1.1
NER,41,562,562,Niger,0,709,-,-,709,5.4,2.7,0.65
NGA,41,566,566,Nigeria,0,7212,-,-,7212,6.4,3.4,0.89
NOR,41,578,578,Norway,0,3128,-,-,3128,34.9,61.8,5.1
PAK,41,586,586,Pakistan,0,8165,-,-,8165,4.8,3.6,0.59
PAN,41,591,591,Panama,0,576,-,-,576,12.5,13.5,1.8
PNG,41,598,598,Papua New Guinea,0,525,-,-,525,8.6,5.7,1.3
PRY,41,600,600,Paraguay,0,1059,-,-,1059,16.8,14.9,2.4
PER,41,604,604,Peru,0,3086,-,-,3086,8.5,9.5,1.2
PHL,41,608,608,Philippines,0,16593,-,-,16593,17.2,15.0,2.5
POL,41,616,616,Poland,0,17833,-,-,17833,25.4,51.3,3.8
PRT,41,620,620,Portugal,0,5927,-,-,5927,30.6,66.2,4.5
GNB,41,624,624,Guinea-Bissau,0,41,-,-,41,3.7,2.0,0.48
TLS,41,626,626,Timor-Leste,0,63,-,-,63,7.1,4.7,0.94
PRI,41,630,630,Puerto Rico,0,1175,-,-,1175,23.8,46.3,3.2
QAT,41,634,634,Qatar,0,174,-,-,174,7.9,5.9,1.1
REU,41,638,638,"France, La Réunion",0,232,-,-,232,17.2,27.0,2.5
ROU,41,642,642,Romania,0,9422,-,-,9422,27.5,53.9,3.9
RUS,41,643,643,Russian Federation,0,63188,-,-,63188,25.4,46.2,3.7
RWA,41,646,646,Rwanda,0,328,-,-,328,3.9,2.4,0.49
LCA,41,662,662,Saint Lucia,0,24,-,-,24,10.1,13.6,1.4
STP,41,678,678,Sao Tome and Principe,0,8,-,-,8,6.4,3.6,0.78
SAU,41,682,682,Saudi Arabia,0,3451,-,-,3451,10.3,9.7,1.3
SEN,41,686,686,Senegal,0,528,-,-,528,5.3,3.0,0.68
SRB,41,688,688,Serbia,0,3957,-,-,3957,25.9,49.4,3.6
SLE,41,694,694,Sierra Leone,0,10,-,-,10,0.17,0.12,0.02
SGP,41,702,702,Singapore,0,2984,-,-,2984,26.9,52.5,3.9
SVK,41,703,703,Slovakia,0,2839,-,-,2839,28.7,55.7,4.3
VNM,41,704,704,Viet Nam,0,13992,-,-,13992,12.3,14.6,1.7
SVN,41,705,705,Slovenia,0,993,-,-,993,25.2,52.9,3.7
SOM,41,706,706,Somalia,0,675,-,-,675,8.2,4.0,1.1
ZAF,41,710,710,South Africa,0,5947,-,-,5947,11.1,10.0,1.6
ZWE,41,716,716,Zimbabwe,0,646,-,-,646,8.2,4.3,1.2
ESP,41,724,724,Spain,0,23343,-,-,23343,27.8,55.8,4.1
SSD,41,728,728,South Sudan,0,342,-,-,342,5.1,3.0,0.65
SDN,41,729,729,Sudan,0,1408,-,-,1408,4.4,3.1,0.55
SUR,41,740,740,Suriname,0,89,-,-,89,14.6,15.3,2.3
SWZ,41,748,748,Eswatini,0,34,-,-,34,4.7,2.9,0.57
SWE,41,752,752,Sweden,0,4204,-,-,4204,25.0,45.8,3.6
CHE,41,756,756,Switzerland,0,3192,-,-,3192,21.5,40.3,3.0
SYR,41,760,760,Syrian Arab Republic,0,1125,-,-,1125,7.7,5.9,1.1
TJK,41,762,762,Tajikistan,0,310,-,-,310,4.4,3.1,0.59
THA,41,764,764,Thailand,0,15016,-,-,15016,13.5,22.7,1.9
TGO,41,768,768,Togo,0,312,-,-,312,6.2,3.6,0.84
TTO,41,780,780,Trinidad and Tobago,0,287,-,-,287,14.6,21.4,2.0
ARE,41,784,784,United Arab Emirates,0,501,-,-,501,9.2,5.0,1.4
TUN,41,788,788,Tunisia,0,1492,-,-,1492,10.3,12.8,1.4
TUR,41,792,792,Türkiye,0,16149,-,-,16149,16.5,19.6,2.3
TKM,41,795,795,Turkmenistan,0,283,-,-,283,5.1,4.6,0.69
UGA,41,800,800,Uganda,0,1265,-,-,1265,6.4,2.6,0.89
UKR,41,804,804,Ukraine,0,16392,-,-,16392,21.7,40.8,3.2
MKD,41,807,807,North Macedonia,0,691,-,-,691,20.2,35.1,2.9
EGY,41,818,818,Egypt,0,5382,-,-,5382,5.9,5.2,0.70
GBR,41,826,826,United Kingdom,0,27181,-,-,27181,24.4,43.7,3.5
TZA,41,834,834,"Tanzania, United Republic of",0,1889,-,-,1889,5.6,3.0,0.75
USA,41,840,840,United States of America,0,118238,-,-,118238,24.1,38.1,3.1
BFA,41,854,854,Burkina Faso,0,445,-,-,445,3.3,2.0,0.31
URY,41,858,858,Uruguay,0,1191,-,-,1191,24.8,36.8,3.6
UZB,41,860,860,Uzbekistan,0,2528,-,-,2528,8.2,7.5,1.1
VEN,41,862,862,Venezuela,0,4855,-,-,4855,15.4,17.1,2.2
WSM,41,882,882,Samoa,0,36,-,-,36,22.7,18.1,3.3
YEM,41,887,887,Yemen,0,1416,-,-,1416,8.1,4.6,1.0
ZMB,41,894,894,Zambia,0,421,-,-,421,4.6,2.2,0.59
,,,,Total,,1336328,,,1336328,14.8,17.6,2.1
