Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
CRI,41,188,188,Costa Rica,0,314,-,-,314,5.0,6.5,0.59
HRV,41,191,191,Croatia,0,682,-,-,682,9.6,19.8,1.2
CUB,41,192,192,Cuba,0,1011,-,-,1011,5.7,10.1,0.70
CYP,41,196,196,Cyprus,0,91,-,-,91,5.4,8.3,0.68
CZE,41,203,203,Czechia,0,1127,-,-,1127,6.6,12.3,0.84
BEN,41,204,204,Benin,0,208,-,-,208,3.0,1.7,0.35
DNK,41,208,208,Denmark,0,475,-,-,475,5.3,9.6,0.69
DOM,41,214,214,Dominican Republic,0,546,-,-,546,5.2,5.2,0.62
ECU,41,218,218,Ecuador,0,578,-,-,578,3.4,3.4,0.40
SLV,41,222,222,El Salvador,0,171,-,-,171,2.8,2.8,0.32
GNQ,41,226,226,Equatorial Guinea,0,37,-,-,37,4.0,2.5,0.42
ETH,41,231,231,Ethiopia,0,4037,-,-,4037,5.7,3.4,0.61
ERI,41,232,232,Eritrea,0,85,-,-,85,3.9,2.4,0.43
EST,41,233,233,Estonia,0,140,-,-,140,6.2,12.4,0.82
FJI,41,242,242,Fiji,0,34,-,-,34,3.8,3.9,0.46
FIN,41,246,246,Finland,0,402,-,-,402,4.5,8.7,0.57
FRA,41,250,250,France (metropolitan),0,5015,-,-,5015,5.1,9.1,0.62
GUF,41,254,254,French Guyana,0,10,-,-,10,3.5,3.3,0.42
PYF,41,258,258,French Polynesia,0,9,-,-,9,2.5,3.4,0.36
DJI,41,262,262,Djibouti,0,35,-,-,35,4.1,3.6,0.46
GAB,41,266,266,Gabon,0,61,-,-,61,3.9,2.7,0.42
GEO,41,268,268,Georgia,0,279,-,-,279,4.6,7.8,0.58
GMB,41,270,270,The Republic of the Gambia,0,26,-,-,26,1.8,1.0,0.18
PSE,41,275,275,Gaza Strip and West Bank,0,201,-,-,201,6.7,3.8,0.81
DEU,41,276,276,Germany,0,6927,-,-,6927,4.8,9.9,0.60
GHA,41,288,288,Ghana,0,481,-,-,481,2.2,1.5,0.24
GRC,41,300,300,Greece,0,813,-,-,813,4.8,9.5,0.60
GLP,41,312,312,"France, Guadeloupe",0,36,-,-,36,5.4,10.5,0.66
GUM,41,316,316,Guam,0,11,-,-,11,5.3,6.9,0.68
GTM,41,320,320,Guatemala,0,276,-,-,276,2.2,1.5,0.26
GIN,41,324,324,Guinea,0,120,-,-,120,1.5,0.88,0.16
GUY,41,328,328,Guyana,0,23,-,-,23,2.9,3.0,0.36
HTI,41,332,332,Haiti,0,317,-,-,317,3.4,2.8,0.35
HND,41,340,340,Honduras,0,260,-,-,260,3.2,2.6,0.35
HUN,41,348,348,Hungary,0,1930,-,-,1930,12.2,23.4,1.5
ISL,41,352,352,Iceland,0,25,-,-,25,5.0,8.2,0.63
IND,41,356,356,India,0,28314,-,-,28314,2.1,2.1,0.24
IDN,41,360,360,Indonesia,0,11697,-,-,11697,4.0,4.4,0.47
IRN,41,364,364,"Iran, Islamic Republic of",0,3775,-,-,3775,4.3,4.6,0.50
IRQ,41,368,368,Iraq,0,1060,-,-,1060,4.0,2.6,0.46
IRL,41,372,372,Ireland,0,373,-,-,373,5.5,8.3,0.69
ISR,41,376,376,Israel,0,399,-,-,399,4.3,4.9,0.50
ITA,41,380,380,Italy,0,4981,-,-,4981,4.9,10.1,0.61
CIV,41,384,384,"Côte d'Ivoire",0,618,-,-,618,4.0,2.3,0.44
JAM,41,388,388,Jamaica,0,255,-,-,255,7.8,9.1,0.95
JPN,41,392,392,Japan,0,12054,-,-,12054,6.1,12.4,0.76
KAZ,41,398,398,Kazakhstan,0,1249,-,-,1249,5.8,6.8,0.71
JOR,41,400,400,Jordan,0,468,-,-,468,6.1,4.7,0.70
KEN,41,404,404,Kenya,0,1559,-,-,1559,5.2,2.8,0.62
PRK,41,408,408,"Korea, Democratic People Republic of",0,2511,-,-,2511,7.4,10.3,0.90
KOR,41,410,410,"Korea, Republic of",0,3558,-,-,3558,4.0,7.8,0.48
KWT,41,414,414,Kuwait,0,151,-,-,151,3.1,3.5,0.39
KGZ,41,417,417,Kyrgyzstan,0,183,-,-,183,3.1,2.8,0.38
LAO,41,418,418,"Lao People's Democratic Republic",0,276,-,-,276,5.0,3.8,0.58
LBN,41,422,422,Lebanon,0,320,-,-,320,4.5,5.1,0.52
LSO,41,426,426,Lesotho,0,41,-,-,41,2.6,1.9,0.28
LVA,41,428,428,Latvia,0,193,-,-,193,5.9,12.3,0.76
LBR,41,430,430,Liberia,0,83,-,-,83,2.5,1.6,0.28
LBY,41,434,434,Libya,0,236,-,-,236,3.8,3.5,0.45
LTU,41,440,440,Lithuania,0,295,-,-,295,6.4,13.1,0.79
LUX,41,442,442,Luxembourg,0,38,-,-,38,4.0,6.6,0.52
MDG,41,450,450,Madagascar,0,421,-,-,421,2.5,1.5,0.29
MWI,41,454,454,Malawi,0,285,-,-,285,2.5,1.4,0.26
MYS,41,458,458,Malaysia,0,1915,-,-,1915,5.7,6.1,0.67
MDV,41,462,462,Maldives,0,14,-,-,14,4.0,2.7,0.50
MLI,41,466,466,Mali,0,568,-,-,568,5.3,2.7,0.57
MLT,41,470,470,Malta,0,33,-,-,33,4.6,8.9,0.59
MTQ,41,474,474,"France, Martinique",0,33,-,-,33,4.8,10.5,0.59
MRT,41,478,478,Mauritania,0,106,-,-,106,3.5,2.2,0.38
MUS,41,480,480,Mauritius,0,87,-,-,87,4.6,7.5,0.57
MEX,41,484,484,Mexico,0,4757,-,-,4757,3.6,3.8,0.42
MNG,41,496,496,Mongolia,0,66,-,-,66,2.2,2.0,0.25
MDA,41,498,498,Republic of Moldova,0,664,-,-,664,10.5,17.9,1.3
MNE,41,499,499,Montenegro,0,65,-,-,65,6.7,11.6,0.83
MAR,41,504,504,Morocco,0,1755,-,-,1755,4.3,4.9,0.50
MOZ,41,508,508,Mozambique,0,303,-,-,303,1.8,0.93,0.21
OMN,41,512,512,Oman,0,204,-,-,204,4.8,3.9,0.53
NAM,41,516,516,Namibia,0,65,-,-,65,4.1,2.5,0.49
NPL,41,524,524,Nepal,0,450,-,-,450,1.7,1.6,0.19
NLD,41,528,528,The Netherlands,0,1713,-,-,1713,6.1,11.7,0.76
NCL,41,540,540,New Caledonia,0,18,-,-,18,5.1,6.6,0.66
VUT,41,548,548,Vanuatu,0,10,-,-,10,5.2,3.2,0.65
NZL,41,554,554,New Zealand,0,453,-,-,453,6.6,10.5,0.79
NIC,41,558,558,Nicaragua,0,203,-,-,203,3.6,3.1,0.42
NER,41,562,562,Niger,0,530,-,-,530,4.0,2.1,0.42
NGA,41,566,566,Nigeria,0,4309,-,-,4309,3.8,2.0,0.46
NOR,41,578,578,Norway,0,452,-,-,452,5.7,9.4,0.72
PAK,41,586,586,Pakistan,0,3850,-,-,3850,2.3,1.7,0.25
PAN,41,591,591,Panama,0,174,-,-,174,3.9,4.2,0.47
PNG,41,598,598,Papua New Guinea,0,233,-,-,233,3.7,2.6,0.46
PRY,41,600,600,Paraguay,0,313,-,-,313,5.1,4.5,0.60
PER,41,604,604,Peru,0,997,-,-,997,2.8,3.2,0.34
PHL,41,608,608,Philippines,0,5539,-,-,5539,5.8,5.1,0.72
POL,41,616,616,Poland,0,5486,-,-,5486,8.7,16.8,1.1
PRT,41,620,620,Portugal,0,1139,-,-,1139,6.8,13.6,0.83
GNB,41,624,624,Guinea-Bissau,0,28,-,-,28,2.6,1.4,0.29
TLS,41,626,626,Timor-Leste,0,23,-,-,23,2.7,1.7,0.31
PRI,41,630,630,Puerto Rico,0,377,-,-,377,8.5,15.8,1.0
QAT,41,634,634,Qatar,0,67,-,-,67,2.9,2.3,0.35
REU,41,638,638,"France, La Réunion",0,61,-,-,61,4.7,7.4,0.59
ROU,41,642,642,Romania,0,2915,-,-,2915,9.3,17.7,1.2
RUS,41,643,643,Russian Federation,0,18630,-,-,18630,7.9,14.3,0.99
RWA,41,646,646,Rwanda,0,207,-,-,207,2.4,1.6,0.27
LCA,41,662,662,Saint Lucia,0,10,-,-,10,4.3,5.8,0.53
STP,41,678,678,Sao Tome and Principe,0,5,-,-,5,4.7,2.2,0.60
SAU,41,682,682,Saudi Arabia,0,1521,-,-,1521,4.4,4.3,0.50
SEN,41,686,686,Senegal,0,320,-,-,320,3.2,1.9,0.35
SRB,41,688,688,Serbia,0,1266,-,-,1266,9.3,16.9,1.1
SLE,41,694,694,Sierra Leone,0,9,-,-,9,0.16,0.11,0.02
SGP,41,702,702,Singapore,0,932,-,-,932,8.6,17.2,1.1
SVK,41,703,703,Slovakia,0,803,-,-,803,8.9,16.6,1.1
VNM,41,704,704,Viet Nam,0,5060,-,-,5060,4.4,5.4,0.53
SVN,41,705,705,Slovenia,0,186,-,-,186,5.1,10.5,0.64
SOM,41,706,706,Somalia,0,480,-,-,480,5.9,2.9,0.66
ZAF,41,710,710,South Africa,0,2626,-,-,2626,5.0,4.5,0.59
ZWE,41,716,716,Zimbabwe,0,339,-,-,339,4.3,2.3,0.52
ESP,41,724,724,Spain,0,4175,-,-,4175,5.4,10.6,0.69
SSD,41,728,728,South Sudan,0,217,-,-,217,3.4,1.9,0.38
SDN,41,729,729,Sudan,0,652,-,-,652,2.0,1.5,0.21
SUR,41,740,740,Suriname,0,30,-,-,30,4.8,5.3,0.60
SWZ,41,748,748,Eswatini,0,27,-,-,27,3.7,2.3,0.39
SWE,41,752,752,Sweden,0,738,-,-,738,5.1,8.6,0.64
CHE,41,756,756,Switzerland,0,531,-,-,531,3.9,7.1,0.48
SYR,41,760,760,Syrian Arab Republic,0,627,-,-,627,4.1,3.3,0.49
TJK,41,762,762,Tajikistan,0,173,-,-,173,2.3,1.8,0.26
THA,41,764,764,Thailand,0,4604,-,-,4604,4.3,7.2,0.51
TGO,41,768,768,Togo,0,196,-,-,196,3.8,2.3,0.42
TTO,41,780,780,Trinidad and Tobago,0,111,-,-,111,5.9,8.6,0.72
ARE,41,784,784,United Arab Emirates,0,185,-,-,185,2.9,1.9,0.38
TUN,41,788,788,Tunisia,0,538,-,-,538,3.8,4.7,0.44
TUR,41,792,792,Türkiye,0,5594,-,-,5594,5.9,7.0,0.71
TKM,41,795,795,Turkmenistan,0,144,-,-,144,2.5,2.4,0.29
UGA,41,800,800,Uganda,0,787,-,-,787,4.0,1.6,0.47
UKR,41,804,804,Ukraine,0,5849,-,-,5849,8.3,15.3,1.0
MKD,41,807,807,North Macedonia,0,253,-,-,253,7.9,13.5,0.97
EGY,41,818,818,Egypt,0,2292,-,-,2292,2.5,2.2,0.26
GBR,41,826,826,United Kingdom,0,5569,-,-,5569,5.8,9.5,0.69
TZA,41,834,834,"Tanzania, United Republic of",0,1030,-,-,1030,3.1,1.7,0.35
USA,41,840,840,United States of America,0,24741,-,-,24741,5.4,8.4,0.61
BFA,41,854,854,Burkina Faso,0,350,-,-,350,2.6,1.6,0.24
URY,41,858,858,Uruguay,0,348,-,-,348,7.9,11.2,0.96
UZB,41,860,860,Uzbekistan,0,1112,-,-,1112,3.5,3.3,0.41
VEN,41,862,862,Venezuela,0,1447,-,-,1447,4.7,5.2,0.56
WSM,41,882,882,Samoa,0,11,-,-,11,7.0,5.6,0.91
YEM,41,887,887,Yemen,0,848,-,-,848,4.9,2.8,0.54
ZMB,41,894,894,Zambia,0,250,-,-,250,2.7,1.3,0.31
,,,,Total,,381260,,,381260,4.4,5.2,0.53
