"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
840,"rectum","Poisson",18,0.0136815323671593,1.368153,5.37036900412798e-09,7.32828015575822e-05,0.007328,0.0135378980761064,0.0138251666582121,1.35379,1.382517,"Success"
312,"rectum","Poisson",18,0.0136501069930051,1.365011,4.00507087371283e-06,0.00200126731690517,0.200127,0.00972762305187095,0.0175725909341392,0.972762,1.757259,"Success"
630,"rectum","Poisson",18,0.0134454221496457,1.344542,4.70452551644375e-07,0.0006858954378361,0.06859,0.0121010670914869,0.0147897772078044,1.210107,1.478978,"Success"
780,"rectum","Poisson",18,0.0130647566325005,1.306476,2.7482478759989e-06,0.00165778402574005,0.165778,0.00981549994204997,0.016314013322951,0.98155,1.631401,"Success"
784,"rectum","Poisson",18,0.0126093252032519,1.260933,4.76120627927788e-06,0.00218201885401522,0.218202,0.00833256824938204,0.0168860821571217,0.833257,1.688608,"Success"
275,"rectum","Poisson",18,0.0120874772235824,1.208748,1.99550950585589e-06,0.00141262504078608,0.141263,0.00931873214364165,0.0148562223035231,0.931873,1.485622,"Success"
462,"rectum","Poisson",18,0.0119336554939666,1.193366,1.63858891865422e-05,0.00404794876283559,0.404795,0.0039996759188088,0.0198676350691243,0.399968,1.986764,"Success"
388,"rectum","Poisson",18,0.0118537096649319,1.185371,1.50428233248704e-06,0.00122649188031843,0.122649,0.00944978557950778,0.014257633750356,0.944979,1.425763,"Success"
51,"rectum","Poisson",18,0.0118309530035111,1.183095,7.68805872788352e-07,0.000876815757607237,0.087682,0.010112394118601,0.0135495118884213,1.011239,1.354951,"Success"
634,"rectum","Poisson",18,0.01161433099868,1.161433,1.58502171160254e-05,0.00398123311500663,0.398123,0.00381111409326697,0.019417547904093,0.381111,1.941755,"Success"
188,"rectum","Poisson",18,0.0113929749404257,1.139297,5.95085148813193e-07,0.000771417622830328,0.077142,0.00988099639967827,0.0129049534811732,0.9881,1.290495,"Success"
418,"rectum","Poisson",18,0.0113626536801801,1.136265,7.95033977318985e-07,0.000891646778337131,0.089165,0.0096150259946393,0.0131102813657209,0.961503,1.311028,"Success"
788,"rectum","Poisson",18,0.0112109320140476,1.121093,3.32912593499751e-07,0.000576985782753571,0.057699,0.0100800398798506,0.0123418241482446,1.008004,1.234182,"Success"
170,"rectum","Poisson",18,0.0111168333443369,1.111683,7.70124921498531e-08,0.000277511246888938,0.027751,0.0105729113004346,0.0116607553882392,1.057291,1.166076,"Success"
116,"rectum","Poisson",18,0.0111026402975546,1.110264,3.97123346933656e-07,0.000630177234540931,0.063018,0.00986749291785434,0.0123377876772548,0.986749,1.233779,"Success"
316,"rectum","Poisson",18,0.0109860310057751,1.098603,1.16212436899509e-05,0.00340899452770914,0.340899,0.00430440173146518,0.017667660280085,0.43044,1.766766,"Success"
480,"rectum","Poisson",18,0.0109817914648046,1.098179,1.88924557073335e-06,0.00137449829782847,0.13745,0.00828777480106078,0.0136758081285484,0.828777,1.367581,"Success"
360,"rectum","Poisson",18,0.0104494130256859,1.044941,1.39884128339023e-08,0.00011827262081269,0.011827,0.0102175986888931,0.0106812273624788,1.02176,1.068123,"Success"
504,"rectum","Poisson",18,0.0104241077156186,1.042411,1.14302186816172e-07,0.000338086064214679,0.033809,0.0097614590297578,0.0110867564014793,0.976146,1.108676,"Success"
760,"rectum","Poisson",18,0.0103570939744579,1.035709,4.47114149957615e-07,0.000668665947957285,0.066867,0.00904650871646162,0.0116676792324542,0.904651,1.166768,"Success"
512,"rectum","Poisson",18,0.0102380021552542,1.0238,2.56244790923453e-06,0.00160076478885392,0.160076,0.00710050316910052,0.0133755011414079,0.71005,1.33755,"Success"
242,"rectum","Poisson",18,0.0102164153910115,1.021642,6.22524357927764e-06,0.00249504380307794,0.249504,0.0053261295369787,0.0151067012450442,0.532613,1.51067,"Success"
591,"rectum","Poisson",18,0.0100638856365065,1.006389,9.15258343651405e-07,0.000956691352344843,0.095669,0.00818877058591062,0.0119390006871024,0.818877,1.1939,"Success"
44,"rectum","Poisson",18,0.0100459756816604,1.004598,6.31551385868998e-06,0.0025130686140036,0.251307,0.00512036119821333,0.0149715901651074,0.512036,1.497159,"Success"
862,"rectum","Poisson",18,0.00998549637934375,0.99855,1.02803623924331e-07,0.000320630042142546,0.032063,0.00935706149674436,0.0106139312619431,0.935706,1.061393,"Success"
104,"rectum","Poisson",18,0.00989201473633544,0.989201,7.97174082222419e-08,0.000282342714129906,0.028234,0.00933862301664082,0.0104454064560301,0.933862,1.044541,"Success"
300,"rectum","Poisson",18,0.00978096982303194,0.978097,9.25200006746534e-08,0.000304171005644281,0.030417,0.00918479465196915,0.0103771449940947,0.918479,1.037714,"Success"
598,"rectum","Poisson",18,0.00977631734254772,0.977632,9.9501514132651e-07,0.000997504456795312,0.09975,0.00782120860722891,0.0117314260778665,0.782121,1.173143,"Success"
8,"rectum","Poisson",18,0.00971387476825888,0.971387,5.17602195045339e-07,0.000719445755457171,0.071945,0.00830376108756283,0.0111239884489549,0.830376,1.112399,"Success"
710,"rectum","Poisson",18,0.00955251849660494,0.955252,4.87663460171522e-08,0.000220831034995428,0.022083,0.0091196896680139,0.00998534732519597,0.911969,0.998535,"Success"
32,"rectum","Poisson",18,0.00954140801688715,0.954141,3.85828419444585e-08,0.00019642515608867,0.019643,0.00915641471095336,0.00992640132282094,0.915641,0.99264,"Success"
192,"rectum","Poisson",18,0.00939899959347201,0.9399,1.39061605344739e-07,0.000372909647695978,0.037291,0.0086680966839879,0.0101299025029561,0.86681,1.01299,"Success"
31,"rectum","Poisson",18,0.00924595244346629,0.924595,3.15038751199341e-07,0.000561283129266631,0.056128,0.0081458375101037,0.0103460673768289,0.814584,1.034607,"Success"
417,"rectum","Poisson",18,0.00859454130446124,0.859454,6.80458562327022e-07,0.000824899122515609,0.08249,0.00697773902433065,0.0102113435845918,0.697774,1.021134,"Success"
144,"rectum","Poisson",18,0.00843320413344106,0.84332,9.3533054881881e-08,0.000305831742763698,0.030583,0.00783377391762421,0.00903263434925791,0.783377,0.903263,"Success"
600,"rectum","Poisson",18,0.00822687996620117,0.822688,4.69121752575365e-07,0.000684924632770179,0.068492,0.00688442768597161,0.00956933224643072,0.688443,0.956933,"Success"
48,"rectum","Poisson",18,0.00811101110178519,0.811101,2.89933312718681e-06,0.00170274282473508,0.170274,0.00477363516530442,0.011448387038266,0.477364,1.144839,"Success"
218,"rectum","Poisson",18,0.00810588721855799,0.810589,1.92405312294772e-07,0.000438640299442233,0.043864,0.00724615223165121,0.00896562220546476,0.724615,0.896562,"Success"
414,"rectum","Poisson",18,0.00792106410365673,0.792106,1.42346923491414e-06,0.00119309229941113,0.119309,0.00558260319681091,0.0102595250105026,0.55826,1.025953,"Success"
400,"rectum","Poisson",18,0.00773757825770145,0.773758,5.5213049884805e-07,0.000743054842422853,0.074305,0.00628119076655265,0.00919396574885024,0.628119,0.919397,"Success"
740,"rectum","Poisson",18,0.00772419605364747,0.77242,4.81910050496087e-06,0.00219524497607007,0.219524,0.00342151590055014,0.0120268762067448,0.342152,1.202688,"Success"
364,"rectum","Poisson",18,0.00742231656729997,0.742232,3.23741862089877e-08,0.000179928280737042,0.017993,0.00706965713705537,0.00777497599754457,0.706966,0.777498,"Success"
422,"rectum","Poisson",18,0.00725321724159655,0.725322,3.28539688278844e-07,0.000573183817181577,0.057318,0.00612977695992066,0.00837665752327244,0.612978,0.837666,"Success"
254,"rectum","Poisson",17,0.00716041599330837,0.716042,6.81099967067708e-06,0.00260978920042924,0.260979,0.00204522916046706,0.0122756028261497,0.204523,1.22756,"Success"
626,"rectum","Poisson",18,0.00684022700235879,0.684023,3.42290922463503e-06,0.00185011059794679,0.185011,0.00321401023038308,0.0104664437743345,0.321401,1.046644,"Success"
860,"rectum","Poisson",18,0.00654211165905523,0.654211,5.93517818105332e-08,0.000243622211242188,0.024362,0.00606461212502054,0.00701961119308991,0.606461,0.701961,"Success"
716,"rectum","Poisson",18,0.00642921715554116,0.642922,2.89701991256321e-07,0.000538239715420853,0.053824,0.00537426731331628,0.00748416699776603,0.537427,0.748417,"Success"
558,"rectum","Poisson",18,0.00641550966707681,0.641551,6.36074404961624e-07,0.000797542729238769,0.079754,0.00485232591776882,0.00797869341638479,0.485233,0.797869,"Success"
662,"rectum","Poisson",18,0.00636654936952286,0.636655,7.14885597505597e-06,0.00267373446233091,0.267373,0.00112602982335428,0.0116070689156915,0.112603,1.160707,"Success"
232,"rectum","Poisson",18,0.00604118064500651,0.604118,1.06958432016652e-06,0.00103420709732941,0.103421,0.00401413473424088,0.00806822655577215,0.401413,0.806823,"Success"
340,"rectum","Poisson",18,0.00602187425976861,0.602187,6.18547361087599e-07,0.000786477819831938,0.078648,0.00448037773289801,0.00756337078663921,0.448038,0.756337,"Success"
729,"rectum","Poisson",18,0.0059228145938826,0.592281,1.19772120623091e-07,0.0003460810896641,0.034608,0.00524449565814096,0.00660113352962423,0.52445,0.660113,"Success"
368,"rectum","Poisson",18,0.00589437745739113,0.589438,1.22283025027704e-07,0.000349689898378126,0.034969,0.00520898525657,0.00657976965821225,0.520899,0.657977,"Success"
795,"rectum","Poisson",18,0.00583008534595499,0.583009,4.94377749607034e-07,0.000703120010813968,0.070312,0.00445197012475962,0.00720820056715037,0.445197,0.72082,"Success"
231,"rectum","Poisson",18,0.00581159105261714,0.581159,3.48864041456956e-08,0.000186779024908301,0.018678,0.00544550416379687,0.0061776779414374,0.54455,0.617768,"Success"
466,"rectum","Poisson",18,0.00580746842470749,0.580747,2.34515246226606e-07,0.000484267742294081,0.048427,0.00485830364981109,0.00675663319960388,0.48583,0.675663,"Success"
404,"rectum","Poisson",18,0.0056452173005174,0.564522,5.90337427586298e-08,0.000242968604471092,0.024297,0.00516899883575406,0.00612143576528074,0.5169,0.612144,"Success"
706,"rectum","Poisson",18,0.00556322066214376,0.556322,3.12016762235578e-07,0.000558584606157006,0.055858,0.00446839483407602,0.00665804649021149,0.446839,0.665805,"Success"
604,"rectum","Poisson",18,0.00548772978864992,0.548773,4.3293039534191e-08,0.000208069794862664,0.020807,0.0050799129907191,0.00589554658658074,0.507991,0.589555,"Success"
762,"rectum","Poisson",18,0.0054026555180693,0.540266,4.82300356227007e-07,0.00069447847787171,0.069448,0.00404147770144075,0.00676383333469785,0.404148,0.676383,"Success"
450,"rectum","Poisson",18,0.00530539491670507,0.530539,1.7999903300031e-07,0.000424262929090334,0.042426,0.00447383957568801,0.00613695025772212,0.447384,0.613695,"Success"
484,"rectum","Poisson",18,0.00520260811055063,0.520261,1.32511324478421e-08,0.000115113563266203,0.011511,0.00497698552654887,0.00542823069455239,0.497699,0.542823,"Success"
834,"rectum","Poisson",18,0.00516169586488336,0.51617,7.56237639629808e-08,0.000274997752650782,0.0275,0.00462270026968782,0.00570069146007889,0.46227,0.570069,"Success"
108,"rectum","Poisson",18,0.00509610771519438,0.509611,4.60137240544957e-07,0.000678334165839343,0.067833,0.00376657275014927,0.0064256426802395,0.376657,0.642564,"Success"
204,"rectum","Poisson",18,0.00501792858081896,0.501793,4.00911835389615e-07,0.000633175990850581,0.063318,0.00377690363875182,0.0062589535228861,0.37769,0.625895,"Success"
516,"rectum","Poisson",18,0.00498749612663638,0.49875,9.96464781181807e-07,0.000998230825601878,0.099823,0.0030309637084567,0.00694402854481607,0.303096,0.694403,"Success"
887,"rectum","Poisson",18,0.0049733346623443,0.497333,9.68867785407263e-08,0.000311266410877766,0.031127,0.00436325249702388,0.00558341682766472,0.436325,0.558342,"Success"
894,"rectum","Poisson",18,0.0049611291590634,0.496113,3.40607140782991e-07,0.000583615576199771,0.058362,0.00381724262971185,0.00610501568841495,0.381724,0.610502,"Success"
64,"rectum","Poisson",18,0.00487741349193861,0.487741,2.23745316528237e-06,0.00149581187496368,0.149581,0.0019456222170098,0.00780920476686743,0.194562,0.78092,"Success"
548,"rectum","Poisson",18,0.00478769156415293,0.478769,3.7047866935274e-06,0.00192478224574298,0.192478,0.00101511836249668,0.00856026476580917,0.101512,0.856026,"Success"
4,"rectum","Poisson",18,0.00475583469582901,0.475583,1.26297651765516e-07,0.000355383809093094,0.035538,0.00405928243000655,0.00545238696165147,0.405928,0.545239,"Success"
90,"rectum","Poisson",18,0.00474882318699861,0.474882,3.71507149939271e-06,0.00192745207447363,0.192745,0.000971017121030296,0.00852662925296693,0.097102,0.852663,"Success"
800,"rectum","Poisson",18,0.00474247571786751,0.474248,8.23154647332871e-08,0.000286906717825301,0.028691,0.00418013855092992,0.0053048128848051,0.418014,0.530481,"Success"
728,"rectum","Poisson",18,0.0046490726891499,0.464907,5.22788617845317e-07,0.00072304122831642,0.072304,0.00323191188164971,0.00606623349665008,0.323191,0.606623,"Success"
180,"rectum","Poisson",18,0.00444230472682994,0.44423,3.66939161853723e-08,0.000191556561321643,0.019156,0.00406685386663952,0.00481775558702036,0.406685,0.481776,"Success"
328,"rectum","Poisson",18,0.00441868023599003,0.441868,3.42923015339068e-06,0.00185181806703323,0.185182,0.000789116824604899,0.00804824364737515,0.078912,0.804824,"Success"
426,"rectum","Poisson",18,0.00427876196686847,0.427876,8.38969001537861e-07,0.000915952510525442,0.091595,0.0024834950462386,0.00607402888749834,0.24835,0.607403,"Success"
356,"rectum","Poisson",18,0.00398269147918358,0.398269,1.07327731343641e-09,3.27609113645578e-05,0.003276,0.00391848009290905,0.00404690286545811,0.391848,0.40469,"Success"
478,"rectum","Poisson",18,0.00393531020713419,0.393531,5.36933698911589e-07,0.0007327575990132,0.073276,0.00249910531306832,0.00537151510120006,0.249911,0.537152,"Success"
222,"rectum","Poisson",18,0.00389419645303579,0.38942,2.03931282883991e-07,0.000451587514092219,0.045159,0.00300908492541504,0.00477930798065654,0.300908,0.477931,"Success"
332,"rectum","Poisson",18,0.00387975833665006,0.387976,2.26707954117328e-07,0.00047613858709133,0.047614,0.00294652670595106,0.00481298996734907,0.294653,0.481299,"Success"
686,"rectum","Poisson",18,0.00385867430419099,0.385867,1.39020373213667e-07,0.0003728543592526,0.037285,0.00312787976005589,0.00458946884832609,0.312788,0.458947,"Success"
120,"rectum","Poisson",18,0.00380418431095345,0.380418,9.64342220911162e-08,0.000310538600001862,0.031054,0.0031955286549498,0.0044128399669571,0.319553,0.441284,"Success"
214,"rectum","Poisson",18,0.0037587801929554,0.375878,1.22388388919804e-07,0.000349840519265285,0.034984,0.00307309277519544,0.00444446761071536,0.307309,0.444447,"Success"
586,"rectum","Poisson",18,0.0037188552785204,0.371886,1.00418536141754e-08,0.00010020904956228,0.010021,0.00352244554137833,0.00391526501566246,0.352245,0.391527,"Success"
566,"rectum","Poisson",18,0.00366580902871407,0.366581,8.5371638316233e-09,9.23967739243276e-05,0.00924,0.00348471135182239,0.00384690670560575,0.348471,0.384691,"Success"
262,"rectum","Poisson",18,0.00361522124933827,0.361522,7.13946620643446e-07,0.000844953620409692,0.084495,0.00195911215333527,0.00527133034534127,0.195911,0.527133,"Success"
50,"rectum","Poisson",18,0.00359710865463709,0.359711,1.4693486104042e-08,0.000121216690699103,0.012122,0.00335952394086685,0.00383469336840734,0.335952,0.383469,"Success"
524,"rectum","Poisson",18,0.00355689183832342,0.355689,5.89268372022404e-08,0.000242748506076228,0.024275,0.00308110476641401,0.00403267891023283,0.30811,0.403268,"Success"
496,"rectum","Poisson",18,0.00347007037196519,0.347007,4.91121401729314e-07,0.000700800543471046,0.07008,0.00209650130676193,0.00484363943716844,0.20965,0.484364,"Success"
768,"rectum","Poisson",18,0.00345639229393936,0.345639,4.54506602125704e-07,0.000674171048121843,0.067417,0.00213501703962055,0.00477776754825818,0.213502,0.477777,"Success"
