"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
682,"colorectum","Poisson",16,0.0333439322582418,3.334393,1.01573457433967e-06,0.00100783658116763,0.100784,0.0313685725591533,0.0353192919573304,3.136857,3.531929,"Success"
662,"colorectum","Poisson",16,0.0328636424756106,3.286364,5.32644309133179e-05,0.00729824848256881,0.729825,0.0185590754497758,0.0471682095014455,1.855908,4.716821,"Success"
328,"colorectum","Poisson",16,0.0325090691055885,3.250907,2.74264977571682e-05,0.00523703138783492,0.523703,0.022244487585432,0.0427736506257449,2.224449,4.277365,"Success"
398,"colorectum","Poisson",16,0.0324584883654054,3.245849,5.49266163822364e-07,0.000741124931318846,0.074112,0.0310058835000204,0.0339110932307903,3.100588,3.391109,"Success"
604,"colorectum","Poisson",16,0.031512960797429,3.151296,2.61268350230386e-07,0.000511144157973449,0.051114,0.030511118247801,0.0325148033470569,3.051112,3.25148,"Success"
784,"colorectum","Poisson",16,0.03089659975448,3.08966,9.28675482258269e-06,0.00304741773024026,0.304742,0.0249236610032091,0.0368695385057509,2.492366,3.686954,"Success"
400,"colorectum","Poisson",16,0.0308037416979775,3.080374,2.17994936253859e-06,0.00147646515791555,0.147647,0.027909869988463,0.033697613407492,2.790987,3.369761,"Success"
422,"colorectum","Poisson",16,0.0302272827220324,3.022728,1.53082394679792e-06,0.00123726470360951,0.123726,0.0278022439029578,0.0326523215411071,2.780224,3.265232,"Success"
462,"colorectum","Poisson",16,0.0296133898660944,2.961339,4.66422380042594e-05,0.00682951228158054,0.682951,0.0162275457941965,0.0429992339379923,1.622755,4.299923,"Success"
704,"colorectum","Poisson",16,0.0293730190945444,2.937302,9.23985969196293e-08,0.000303971375164882,0.030397,0.0287772351992213,0.0299688029898676,2.877724,2.99688,"Success"
31,"colorectum","Poisson",16,0.029197114127691,2.919711,1.13828927408924e-06,0.00106690640362182,0.106691,0.0271059775765922,0.0312882506787897,2.710598,3.128825,"Success"
760,"colorectum","Poisson",16,0.0291905875919211,2.919059,1.10978464520353e-06,0.00105346316746411,0.105346,0.0271257997836914,0.0312553754001508,2.71258,3.125538,"Success"
634,"colorectum","Poisson",16,0.0289550796425237,2.895508,3.31142182374145e-05,0.00575449548070154,0.57545,0.0176762685003487,0.0402338907846987,1.767627,4.023389,"Success"
414,"colorectum","Poisson",16,0.0282024052072177,2.820241,5.44148463503766e-06,0.00233269900223704,0.23327,0.0236303151628331,0.0327744952516023,2.363032,3.27745,"Success"
222,"colorectum","Poisson",16,0.0271781097894803,2.717811,1.75704166066547e-06,0.00132553448113034,0.132553,0.0245800622064648,0.0297761573724957,2.458006,2.977616,"Success"
504,"colorectum","Poisson",16,0.02700929738372,2.70093,3.09306627773675e-07,0.000556153421075224,0.055615,0.0259192366784126,0.0280993580890275,2.591924,2.809936,"Success"
418,"colorectum","Poisson",16,0.0264600234575157,2.646002,1.86066531732551e-06,0.00136406206505624,0.136406,0.0237864618100055,0.029133585105026,2.378646,2.913359,"Success"
788,"colorectum","Poisson",16,0.0261017214269899,2.610172,7.2429616318713e-07,0.000851055910729213,0.085106,0.0244336518419607,0.0277697910120192,2.443365,2.776979,"Success"
