"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
188,"lip-oral-cavity","Poisson",18,0.0036493007894226,0.36493,1.92988381388022e-07,0.000439304429055776,0.04393,0.00278826410847328,0.00451033747037192,0.278826,0.451034,"Success"
242,"lip-oral-cavity","Poisson",18,0.00363992261588384,0.363992,5.80016703457851e-07,0.000761588276864771,0.076159,0.00214720959322889,0.00513263563853879,0.214721,0.513264,"Success"
108,"lip-oral-cavity","Poisson",18,0.00361659553083192,0.36166,3.57802965099154e-07,0.000598166335645157,0.059817,0.00244418951296741,0.00478900154869643,0.244419,0.4789,"Success"
414,"lip-oral-cavity","Poisson",18,0.00355690604174564,0.355691,5.11173119210948e-07,0.000714963718807429,0.071496,0.00215557715288307,0.0049582349306082,0.215558,0.495823,"Success"
704,"lip-oral-cavity","Poisson",18,0.00353524000839706,0.353524,9.46687034839955e-09,9.72978434930577e-05,0.00973,0.00334453623515067,0.00372594378164346,0.334454,0.372594,"Success"
218,"lip-oral-cavity","Poisson",18,0.00349563968801619,0.349564,9.52107166406528e-08,0.000308562338338062,0.030856,0.00289085750487359,0.00410042187115879,0.289086,0.410042,"Success"
807,"lip-oral-cavity","Poisson",18,0.00345789812531242,0.34579,2.57880937654478e-07,0.000507819788561334,0.050782,0.0024625713397322,0.00445322491089263,0.246257,0.445322,"Success"
410,"lip-oral-cavity","Poisson",18,0.00344982756762547,0.344983,9.87693648915489e-09,9.9382777628495e-05,0.009938,0.00325503732347362,0.00364461781177732,0.325504,0.364462,"Success"
496,"lip-oral-cavity","Poisson",18,0.00343926875457962,0.343927,6.48185542175402e-07,0.000805099709461755,0.08051,0.00186127332403458,0.00501726418512466,0.186127,0.501726,"Success"
600,"lip-oral-cavity","Poisson",18,0.00342861594990126,0.342862,1.86145418284549e-07,0.00043144573040482,0.043145,0.00258298231830782,0.00427424958149471,0.258298,0.427425,"Success"
591,"lip-oral-cavity","Poisson",18,0.00342567609730643,0.342568,3.54342970920188e-07,0.000595267142483262,0.059527,0.00225895249803924,0.00459239969657362,0.225895,0.45924,"Success"
728,"lip-oral-cavity","Poisson",18,0.00328563004845067,0.328563,3.53000129484094e-07,0.000594138140068531,0.059414,0.00212111929391635,0.00445014080298499,0.212112,0.445014,"Success"
156,"lip-oral-cavity","Poisson",18,0.00327545594594826,0.327546,4.67910844929757e-10,2.16312469573475e-05,0.002163,0.00323305870191186,0.00331785318998466,0.323306,0.331785,"Success"
894,"lip-oral-cavity","Poisson",18,0.0032677837792702,0.326778,2.90214142691217e-07,0.000538715270519796,0.053872,0.0022119018490514,0.004323665709489,0.22119,0.432367,"Success"
512,"lip-oral-cavity","Poisson",18,0.00326051736020838,0.326052,3.73518974604847e-07,0.000611161987205394,0.061116,0.0020626398652858,0.00445839485513095,0.206264,0.445839,"Success"
