"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
100,"colon","Poisson",18,0.0414853814688206,4.148538,6.15208602366493e-07,0.000784352345802888,0.078435,0.0399480508710469,0.0430227120665942,3.994805,4.302271,"Success"
112,"colon","Poisson",18,0.0413312182901563,4.133122,6.01502915854052e-07,0.000775566190504751,0.077557,0.039811108556767,0.0428513280235456,3.981111,4.285133,"Success"
740,"colon","Poisson",18,0.0412668596969871,4.126686,3.03896849428322e-05,0.00551268400534914,0.551268,0.0304619990465028,0.0520717203474714,3.0462,5.207172,"Success"
410,"colon","Poisson",18,0.0411893281966667,4.118933,1.37722781193893e-07,0.000371110200875553,0.037111,0.0404619522029506,0.0419167041903828,4.046195,4.19167,"Success"
643,"colon","Poisson",18,0.0409102241656621,4.091022,4.34963720850494e-08,0.000208557838704397,0.020856,0.0405014508018015,0.0413189975295228,4.050145,4.1319,"Success"
923,"colon","Poisson",18,0.0408222413425005,4.082224,2.02364978321446e-08,0.000142255045014736,0.014226,0.0405434214542716,0.0411010612307294,4.054342,4.110106,"Success"
642,"colon","Poisson",18,0.0407325634184049,4.073256,2.54092492618627e-07,0.000504075879822301,0.050408,0.0397445746939532,0.0417205521428566,3.974457,4.172055,"Success"
152,"colon","Poisson",18,0.0406203163253848,4.062032,4.88075717157356e-07,0.000698624160158634,0.069862,0.0392510129714739,0.0419896196792957,3.925101,4.198962,"Success"
630,"colon","Poisson",18,0.0402114039127636,4.02114,1.58044243224294e-06,0.00125715648677598,0.125716,0.0377473771986827,0.0426754306268445,3.774738,4.267543,"Success"
780,"colon","Poisson",18,0.0397467214481834,3.974672,1.2539485844789e-05,0.00354111364471532,0.354111,0.0328061387045414,0.0466873041918255,3.280614,4.66873,"Success"
332,"colon","Poisson",18,0.0394495977063684,3.94496,3.58411536825705e-06,0.00189317600033833,0.189318,0.0357389727457053,0.0431602226670316,3.573897,4.316022,"Success"
316,"colon","Poisson",18,0.0393909803121252,3.939098,0.000118424698013653,0.0108823112441086,1.088231,0.0180616502736723,0.0607203103505782,1.806165,6.072031,"Success"
905,"colon","Poisson",18,0.0390480899867817,3.904809,1.75293755159131e-08,0.000132398548012858,0.01324,0.0387885888326765,0.0393075911408869,3.878859,3.930759,"Success"
840,"colon","Poisson",18,0.0375213482800319,3.752135,1.86373555455233e-08,0.00013651870035099,0.013652,0.037253771627344,0.0377889249327198,3.725377,3.778892,"Success"
498,"colon","Poisson",18,0.036667489233263,3.666749,1.70208352459354e-06,0.00130463923158609,0.130464,0.0341103963393542,0.0392245821271717,3.41104,3.922458,"Success"
608,"colon","Poisson",18,0.0366362456427483,3.663625,2.49344895095777e-07,0.000499344465370126,0.049934,0.0356575304906229,0.0376149607948738,3.565753,3.761496,"Success"
312,"colon","Poisson",18,0.036453960884436,3.645396,1.29332707294359e-05,0.00359628568518074,0.359629,0.0294052409414817,0.0435026808273902,2.940524,4.350268,"Success"
638,"colon","Poisson",18,0.0358346298321035,3.583463,1.0283301898715e-05,0.00320675878399281,0.320676,0.0295493826154776,0.0421198770487294,2.954938,4.211988,"Success"
688,"colon","Poisson",18,0.035763864337578,3.576386,5.73135035918139e-07,0.000757056824761616,0.075706,0.0342800329610452,0.0372476957141107,3.428003,3.72477,"Success"
40,"colon","Poisson",18,0.0340321379934972,3.403214,4.61223160441902e-07,0.000679134125517119,0.067913,0.0327010351074836,0.0353632408795107,3.270104,3.536324,"Success"
954,"colon","Poisson",18,0.0332363148273693,3.323631,4.25800562499907e-05,0.00652533955055143,0.652534,0.0204466493082885,0.0460259803464501,2.044665,4.602598,"Success"
591,"colon","Poisson",18,0.033165067974939,3.316507,3.37396052775877e-06,0.00183683437679034,0.183683,0.0295648725964299,0.036765263353448,2.956487,3.676526,"Success"
540,"colon","Poisson",18,0.0329812553798604,3.298126,2.590992861589e-05,0.0050901796251105,0.509018,0.0230045033146438,0.042958007445077,2.30045,4.295801,"Success"
170,"colon","Poisson",18,0.0329047240866215,3.290472,2.5781151070009e-07,0.000507751426093606,0.050775,0.031909531291478,0.033899916881765,3.190953,3.389992,"Success"
214,"colon","Poisson",18,0.0328853645957052,3.288536,1.28554234811581e-06,0.00113381759913833,0.113382,0.030663082101394,0.0351076470900163,3.066308,3.510765,"Success"
906,"colon","Poisson",18,0.0328713695534485,3.287137,4.13345336356243e-09,6.42919385581305e-05,0.006429,0.0327453573538746,0.0329973817530225,3.274536,3.299738,"Success"
931,"colon","Poisson",18,0.0323966064240375,3.239661,2.25089197833437e-08,0.000150029729664969,0.015003,0.0321025481538942,0.0326906646941809,3.210255,3.269066,"Success"
96,"colon","Poisson",18,0.0316294418002594,3.162944,2.55851546778607e-05,0.00505817701132144,0.505818,0.0217154148580694,0.0415434687424494,2.171541,4.154347,"Success"
428,"colon","Poisson",18,0.0315934847942727,3.159348,1.82050159831951e-06,0.00134925964822176,0.134926,0.028948935883758,0.0342380337047873,2.894894,3.423803,"Success"
440,"colon","Poisson",18,0.0313340453068171,3.133405,1.20298343853999e-06,0.00109680601682339,0.109681,0.0291843055138432,0.0334837850997909,2.918431,3.348379,"Success"
862,"colon","Poisson",18,0.0310960232258969,3.109602,4.14389591246958e-07,0.000643730992920924,0.064373,0.0298343104797719,0.0323577359720219,2.983431,3.235774,"Success"
76,"colon","Poisson",18,0.0301909464050205,3.019095,4.40199243108329e-08,0.000209809256971262,0.020981,0.0297797202613568,0.0306021725486841,2.977972,3.060217,"Success"
499,"colon","Poisson",18,0.0299759860588223,2.997599,7.1024101895879e-06,0.00266503474453672,0.266503,0.0247525179595303,0.0351994541581142,2.475252,3.519945,"Success"
44,"colon","Poisson",18,0.0297393318332411,2.973933,2.23792482428962e-05,0.00473067101402076,0.473067,0.0204672166457604,0.0390114470207218,2.046722,3.901145,"Success"
188,"colon","Poisson",18,0.0291486691307197,2.914867,1.69023446581474e-06,0.00130009017603193,0.130009,0.0266004923856972,0.0316968458757423,2.660049,3.169685,"Success"
900,"colon","Poisson",18,0.028976928006481,2.897693,1.13107243117697e-09,3.36314202967548e-05,0.003363,0.0289110104226993,0.0290428455902626,2.891101,2.904285,"Success"
792,"colon","Poisson",18,0.0286394841714386,2.863948,9.1397968376274e-08,0.000302320969130945,0.030232,0.0280469350719419,0.0292320332709352,2.804694,2.923203,"Success"
480,"colon","Poisson",18,0.0283392385551904,2.833924,5.30580194005899e-06,0.00230343264283091,0.230343,0.0238245105752418,0.032853966535139,2.382451,3.285397,"Success"
434,"colon","Poisson",18,0.0283353303794355,2.833533,2.74614097958208e-06,0.00165714844826349,0.165715,0.0250873194208391,0.0315833413380319,2.508732,3.158334,"Success"
328,"colon","Poisson",18,0.0278340777533231,2.783408,2.37811962356427e-05,0.00487659678829845,0.48766,0.0182759480482582,0.0373922074583881,1.827595,3.739221,"Success"
254,"colon","Poisson",17,0.0277551233126099,2.775512,3.82002140797525e-05,0.00618063217476598,0.618063,0.0156410842500686,0.0398691623751513,1.564108,3.986916,"Success"
218,"colon","Poisson",18,0.0275466409568982,2.754664,7.42542611446877e-07,0.000861709122295266,0.086171,0.0258576910771994,0.0292355908365969,2.585769,2.923559,"Success"
48,"colon","Poisson",18,0.0270711190357376,2.707112,2.11454096224731e-05,0.00459841381592317,0.459841,0.0180582279565282,0.036084010114947,1.805823,3.608401,"Success"
70,"colon","Poisson",18,0.0269720494925088,2.697205,9.32750848768537e-07,0.000965790271626577,0.096579,0.0250791005601207,0.0288649984248969,2.50791,2.8865,"Success"
662,"colon","Poisson",18,0.0264225189787139,2.642252,4.57384077912138e-05,0.00676301765421426,0.676302,0.0131670043764539,0.0396780335809738,1.3167,3.967803,"Success"
156,"colon","Poisson",18,0.0263281319985652,2.632813,4.13193548920812e-09,6.42801329277415e-05,0.006428,0.0262021429380268,0.0264541210591036,2.620214,2.645412,"Success"
804,"colon","Poisson",18,0.0261390730497416,2.613907,8.02414733087076e-08,0.000283269259378259,0.028327,0.0255838653013602,0.026694280798123,2.558387,2.669428,"Success"
275,"colon","Poisson",18,0.0260511433101918,2.605114,4.44966766286708e-06,0.00210942353804708,0.210942,0.0219166731756195,0.030185613444764,2.191667,3.018561,"Success"
458,"colon","Poisson",18,0.0259824344267717,2.598243,3.69142243375549e-07,0.000607570772318377,0.060757,0.0247915957130277,0.0271732731405157,2.47916,2.717327,"Success"
807,"colon","Poisson",18,0.0259298336161621,2.592983,1.94384331276271e-06,0.00139421781395975,0.139422,0.023197166700801,0.0286625005315232,2.319717,2.86625,"Success"
882,"colon","Poisson",18,0.0257845673224363,2.578457,3.71072385505059e-05,0.00609157110690714,0.609157,0.0138450879528983,0.0377240466919743,1.384509,3.772405,"Success"
558,"colon","Poisson",18,0.0257749264215759,2.577493,2.7841668750109e-06,0.00166858229494709,0.166858,0.0225045051234796,0.0290453477196721,2.250451,2.904535,"Success"
12,"colon","Poisson",18,0.0248580671507381,2.485807,2.85576475819908e-07,0.000534393558924421,0.053439,0.0238106557752462,0.0259054785262299,2.381066,2.590548,"Success"
922,"colon","Poisson",18,0.0248091268929805,2.480913,4.07227168754874e-08,0.00020179870384987,0.02018,0.0244136014334347,0.0252046523525262,2.44136,2.520465,"Success"
604,"colon","Poisson",18,0.0247994045379888,2.47994,2.08187824299098e-07,0.000456276039584699,0.045628,0.0239051035004028,0.0256937055755748,2.39051,2.569371,"Success"
982,"colon","Poisson",18,0.0227521427468508,2.275214,2.13446567635023e-09,4.62002778817425e-05,0.00462,0.0226615902022026,0.022842695291499,2.266159,2.28427,"Success"
222,"colon","Poisson",18,0.0226836802312382,2.268368,1.52039063187942e-06,0.00123304121256324,0.123304,0.0202669194546142,0.0251004410078621,2.026692,2.510044,"Success"
400,"colon","Poisson",18,0.0225703951683748,2.25704,1.59785908322191e-06,0.00126406450912203,0.126406,0.0200928287304956,0.0250479616062539,2.009283,2.504796,"Success"
422,"colon","Poisson",18,0.0223806467725385,2.238065,1.15592867027405e-06,0.00107514123271041,0.107514,0.0202733699564261,0.0244879235886509,2.027337,2.448792,"Success"
258,"colon","Poisson",18,0.0216334930428882,2.163349,3.84890921116424e-05,0.00620395777803511,0.620396,0.00947373579793935,0.033793250287837,0.947374,3.379325,"Success"
957,"colon","Poisson",18,0.0206944649779021,2.069446,1.02887767279924e-05,0.0032076123094901,0.320761,0.0144075448513015,0.0269813851045027,1.440754,2.698139,"Success"
916,"colon","Poisson",18,0.0202420244476578,2.024202,4.93628707362522e-08,0.000222177565780733,0.022218,0.0198065564187275,0.020677492476588,1.980656,2.067749,"Success"
414,"colon","Poisson",18,0.0200346711422045,2.003467,3.96452065178579e-06,0.00199111040672932,0.199111,0.016132094745015,0.0239372475393939,1.613209,2.393725,"Success"
764,"colon","Poisson",18,0.0197825803691884,1.978258,5.93760748094612e-08,0.000243672064072723,0.024367,0.0193049831236059,0.020260177614771,1.930498,2.026018,"Success"
320,"colon","Poisson",18,0.0197502018463038,1.97502,8.91580342123392e-07,0.000944235321370363,0.094424,0.0178995006164179,0.0216009030761897,1.78995,2.16009,"Success"
484,"colon","Poisson",18,0.0192817598936015,1.928176,5.80895556962685e-08,0.000241017749753558,0.024102,0.0188093651040845,0.0197541546831185,1.880937,1.975415,"Success"
84,"colon","Poisson",18,0.0188488042398775,1.88488,3.25290268825563e-05,0.00570342238332006,0.570342,0.00767009636857018,0.0300275121111848,0.76701,3.002751,"Success"
31,"colon","Poisson",18,0.018706703443695,1.87067,7.85679085350073e-07,0.00088638540452225,0.088639,0.0169693880508314,0.0204440188365587,1.696939,2.044402,"Success"
760,"colon","Poisson",18,0.0184371611020036,1.843716,6.4770637284411e-07,0.000804802070601282,0.08048,0.0168597490436251,0.0200145731603821,1.685975,2.001457,"Success"
682,"colon","Poisson",18,0.0181842183074417,1.818422,5.63094579885737e-07,0.000750396281897596,0.07504,0.0167134415949224,0.019654995019961,1.671344,1.9655,"Success"
784,"colon","Poisson",18,0.0179629235005849,1.796292,4.47036905050331e-06,0.00211432472683439,0.211432,0.0138188470359895,0.0221069999651803,1.381885,2.2107,"Success"
364,"colon","Poisson",18,0.0179564916938248,1.795649,8.29784015737824e-08,0.000288059718762937,0.028806,0.0173918946450494,0.0185210887426001,1.739189,1.852109,"Success"
462,"colon","Poisson",18,0.0176749302020556,1.767493,3.00433085026076e-05,0.00548117765654495,0.548118,0.00693182199522755,0.0284180384088837,0.693182,2.841804,"Success"
398,"colon","Poisson",18,0.0176057357308,1.760574,2.97845710944423e-07,0.000545752426421013,0.054575,0.0165360609750149,0.0186754104865852,1.653606,1.867541,"Success"
920,"colon","Poisson",18,0.0174788007974909,1.74788,9.86969095003687e-09,9.93463182510397e-05,0.009935,0.0172840820137188,0.0176735195812629,1.728408,1.767352,"Success"
408,"colon","Poisson",18,0.0169745158749213,1.697452,1.30156081528397e-07,0.000360771508753667,0.036077,0.0162674037177641,0.0176816280320784,1.62674,1.768163,"Success"
268,"colon","Poisson",18,0.0169425509689758,1.694255,6.49607878436372e-07,0.000805982554672477,0.080598,0.0153628251618178,0.0185222767761339,1.536283,1.852228,"Success"
634,"colon","Poisson",18,0.0168371885747294,1.683719,1.70058232508339e-05,0.00412381173804453,0.412381,0.00875451756816216,0.0249198595812967,0.875452,2.491986,"Success"
504,"colon","Poisson",18,0.0152280433166571,1.522804,1.78791320454906e-07,0.000422837226902867,0.042284,0.0143992823519275,0.0160568042813868,1.439928,1.60568,"Success"
340,"colon","Poisson",18,0.0147095825823756,1.470958,1.59029549188501e-06,0.0012610691860025,0.126107,0.0122378869778107,0.0171812781869405,1.223789,1.718128,"Success"
418,"colon","Poisson",18,0.0146005732056863,1.460057,1.01983732160248e-06,0.00100986995281694,0.100987,0.0126212280981651,0.0165799183132075,1.262123,1.657992,"Success"
512,"colon","Poisson",18,0.0141169254228737,1.411693,2.92416522576937e-06,0.00171001907175603,0.171002,0.0107652880422318,0.0174685628035155,1.076529,1.746856,"Success"
788,"colon","Poisson",18,0.0135302554878379,1.353026,3.46871470771018e-07,0.000588957953313322,0.058896,0.0123758978993438,0.014684613076332,1.23759,1.468461,"Success"
912,"colon","Poisson",18,0.0128254258686483,1.282543,2.97635419052774e-08,0.000172521134662619,0.017252,0.0124872844447095,0.013163567292587,1.248728,1.316357,"Success"
116,"colon","Poisson",18,0.0128147528142377,1.281475,3.94640562939441e-07,0.000628204236645568,0.06282,0.0115834725104124,0.014046033118063,1.158347,1.404603,"Success"
242,"colon","Poisson",18,0.012686120100422,1.268612,7.19269280216165e-06,0.00268191961142791,0.268192,0.00742955766202326,0.0179426825388207,0.742956,1.794268,"Success"
710,"colon","Poisson",18,0.0126581535087327,1.265815,7.2227847016417e-08,0.00026875238978736,0.026875,0.0121313988247495,0.013184908192716,1.21314,1.318491,"Success"
704,"colon","Poisson",18,0.0125111621269147,1.251116,3.91276651442938e-08,0.000197807141287401,0.019781,0.0121234601299914,0.012898864123838,1.212346,1.289886,"Success"
360,"colon","Poisson",18,0.0123528189286294,1.235282,1.69932816872068e-08,0.000130358282004661,0.013036,0.0120973166959002,0.0126083211613585,1.209732,1.260832,"Success"
8,"colon","Poisson",18,0.0121805829852275,1.218058,7.76485973299047e-07,0.000881184415034133,0.088118,0.0104534615317606,0.0139077044386944,1.045346,1.39077,"Success"
68,"colon","Poisson",18,0.01214643671685,1.214644,4.41327371846292e-07,0.000664324748783523,0.066432,0.0108443602092343,0.0134485132244657,1.084436,1.344851,"Success"
913,"colon","Poisson",18,0.0121110304118482,1.211103,6.32657759839414e-08,0.000251526889186706,0.025153,0.0116180377090423,0.0126040231146542,1.161804,1.260402,"Success"
928,"colon","Poisson",18,0.0113435412494705,1.134354,7.10164622394627e-07,0.000842712657075131,0.084271,0.00969182444160327,0.0129952580573378,0.969182,1.299526,"Success"
496,"colon","Poisson",18,0.0109843134572464,1.098431,1.54850571022296e-06,0.00124438969387526,0.124439,0.00854530965725085,0.0134233172572419,0.854531,1.342332,"Success"
404,"colon","Poisson",18,0.0107428295453721,1.074283,1.13733976144276e-07,0.000337244682899932,0.033724,0.0100818299668882,0.0114038291238559,1.008183,1.140383,"Success"
598,"colon","Poisson",18,0.0102823738525704,1.028237,9.33012800454665e-07,0.000965925877308743,0.096593,0.00838915913304531,0.0121755885720956,0.838916,1.217559,"Success"
368,"colon","Poisson",18,0.00973305449357756,0.973305,1.7685057289122e-07,0.000420536054210837,0.042054,0.00890880382732431,0.0105573051598308,0.89088,1.055731,"Success"
626,"colon","Poisson",18,0.00915916514828439,0.915917,3.85932615886441e-06,0.00196451677490023,0.196452,0.00530871226947994,0.0130096180270888,0.530871,1.300962,"Success"
104,"colon","Poisson",18,0.00909784433203048,0.909784,6.33051748272084e-08,0.000251605196343812,0.025161,0.00860469814719661,0.00959099051686435,0.86047,0.959099,"Success"
204,"colon","Poisson",18,0.00884221752591984,0.884222,6.60969378928187e-07,0.000813000233043132,0.0813,0.0072487370691553,0.0104356979826844,0.724874,1.04357,"Success"
706,"colon","Poisson",18,0.00865271130813943,0.865271,4.74427148588698e-07,0.000688786722134434,0.068879,0.00730268933275594,0.0100027332835229,0.730269,1.000273,"Success"
887,"colon","Poisson",18,0.00825855388496513,0.825855,1.7407118715418e-07,0.000417218392636495,0.041722,0.0074408058353976,0.00907630193453266,0.744081,0.90763,"Success"
426,"colon","Poisson",18,0.00803543735927125,0.803544,1.80783506989684e-06,0.00134455757403573,0.134456,0.00540010451416122,0.0106707702043813,0.54001,1.067077,"Success"
984,"colon","Poisson",18,0.0079386715960395,0.793867,7.17453109971288e-09,8.4702603854385e-05,0.00847,0.00777265449248491,0.0081046886995941,0.777265,0.810469,"Success"
716,"colon","Poisson",18,0.00792389403533216,0.792389,2.86504877466088e-07,0.000535261503814806,0.053526,0.00687478148785514,0.00897300658280918,0.687478,0.897301,"Success"
231,"colon","Poisson",18,0.00790257538753164,0.790258,4.42325945756943e-08,0.000210315464423552,0.021032,0.00749035707726148,0.0083147936978018,0.749036,0.831479,"Success"
768,"colon","Poisson",18,0.00787658830714192,0.787659,9.60781693172984e-07,0.000980194722069541,0.098019,0.00595540665188562,0.00979776996239822,0.595541,0.979777,"Success"
983,"colon","Poisson",18,0.00782205230051062,0.782205,1.75028225074673e-09,4.18363747323633e-05,0.004184,0.00774005300603519,0.00790405159498605,0.774005,0.790405,"Success"
144,"colon","Poisson",18,0.00778859125532603,0.778859,9.51845540363937e-08,0.000308519941067662,0.030852,0.00718389217083341,0.00839329033981865,0.718389,0.839329,"Success"
417,"colon","Poisson",18,0.00773394512070011,0.773395,5.67622168246659e-07,0.000753407040215752,0.075341,0.00625726732187724,0.00921062291952299,0.625727,0.921062,"Success"
516,"colon","Poisson",18,0.00719703172699426,0.719703,1.21419916768153e-06,0.00110190705945716,0.110191,0.00503729389045823,0.0093567695635303,0.503729,0.935677,"Success"
384,"colon","Poisson",18,0.00717225567379526,0.717226,1.65260559082372e-07,0.000406522519772732,0.040652,0.00637547153504071,0.00796903981254982,0.637547,0.796904,"Success"
860,"colon","Poisson",18,0.00698694189631152,0.698694,7.28920561819758e-08,0.000269985288825106,0.026999,0.00645777073021432,0.00751611306240873,0.645777,0.751611,"Success"
910,"colon","Poisson",18,0.00677674814075837,0.677675,1.07604745631283e-08,0.000103732707296823,0.010373,0.0065734320344566,0.00698006424706015,0.657343,0.698006,"Success"
466,"colon","Poisson",18,0.00665413013443135,0.665413,2.82280444359008e-07,0.000531300709917658,0.05313,0.00561278074299274,0.00769547952586996,0.561278,0.769548,"Success"
232,"colon","Poisson",18,0.0066521838733079,0.665218,1.11772739521422e-06,0.00105722627436808,0.105723,0.00458002037554645,0.00872434737106934,0.458002,0.872435,"Success"
