"ISOcode","AgeStart","AgeEnd","Ni","Mi"
191,15,"19",101796,42
191,20,"24",104286.5,60
191,25,"29",108244,82
191,30,"34",113375.5,83
191,35,"39",129404.5,167
191,40,"44",139320,306
191,45,"49",134773.5,462
191,50,"54",131733.5,730
191,55,"59",138253.5,1364
191,60,"64",137046,2252
191,65,"69",128810.5,3377
191,70,"74",98200,4071
191,75,"79",59489,3879
191,80,"84",43083,4353
191,85,"89",21133.5,3199
191,90,"94",6000,1317
191,95,"99",745,227
191,100,"null",36,15
192,0,"4",270315.5,357
192,5,"9",308005,55
192,10,"14",315619,69
192,15,"19",309545,141
192,20,"24",351706.5,248
192,25,"29",346412,265
192,30,"34",409104.5,380
192,35,"39",374448,555
192,40,"44",307997.5,707
192,45,"49",408025,1622
192,50,"54",475783.5,3094
192,55,"59",471580.5,5095
192,60,"64",328878.5,5494
192,65,"69",249721.5,6482
192,70,"74",205893,7780
192,75,"79",154689.5,8603
192,80,"84",98493.5,8152
192,85,"89",48803,6422
192,90,"94",19938,3796
192,95,"99",5565,1510
192,100,"null",820.5,343
196,0,"4",37888,35
196,5,"9",37062.5,3
196,10,"14",35029.5,6
196,15,"19",33957,9
196,20,"24",39047,25
196,25,"29",50793.5,23
196,30,"34",67454.5,31
196,35,"39",67527.5,47
196,40,"44",56469.5,65
196,45,"49",45036.5,101
196,50,"54",41391,122
196,55,"59",37678,204
196,60,"64",35338.5,336
196,65,"69",29030.5,491
196,70,"74",23066.5,733
196,75,"79",16619,861
196,80,"84",10351.5,925
196,85,"89",4985,785
196,90,"94",1684.5,441
196,95,"99",378.5,158
196,100,"null",36,24
203,0,"4",285875,165
203,5,"9",286940,27
203,10,"14",298358,37
203,15,"19",271921,101
203,20,"24",260782.5,170
203,25,"29",302391,206
203,30,"34",363945,322
203,35,"39",375149,446
203,40,"44",425390.5,742
203,45,"49",469958.5,1405
203,50,"54",365022,1914
203,55,"59",341506,2872
203,60,"64",291623,4346
203,65,"69",306606.5,7187
203,70,"74",271135,9853
203,75,"79",188033,10295
203,80,"84",96857.5,8562
203,85,"89",43234,6821
203,90,"94",14958.5,3931
203,95,"99",2245,875
203,100,"null",151.5,75
204,0,"4",1092727.5,20670
204,5,"9",991280.5,3871
204,10,"14",853266,1941
204,15,"19",738110,2367
204,20,"24",627555.5,2906
204,25,"29",542503.5,2631
204,30,"34",454942,2366
204,35,"39",381087.5,2216
204,40,"44",307330,2179
204,45,"49",244980,2153
204,50,"54",199164,2437
204,55,"59",158133,2562
204,60,"64",117118.5,2822
204,65,"69",81455.5,2983
204,70,"74",54353,3119
204,75,"79",31467,2848
204,80,"84",14887.5,2119
204,85,"89",4963.5,1099
204,90,"94",1015,350
204,95,"99",111.5,54
204,100,"null",7,5
208,0,"4",159738.5,111
208,5,"9",156235,8
208,10,"14",169987,13
208,15,"19",176775,38
208,20,"24",191248.5,79
208,25,"29",208129.5,84
208,30,"34",197574.5,116
208,35,"39",172739.5,143
208,40,"44",173497.5,243
208,45,"49",192566,385
208,50,"54",196639,641
208,55,"59",209190.5,1156
208,60,"64",175939.5,1698
208,65,"69",158223,2608
208,70,"74",144860,3736
208,75,"79",131211.5,5423
208,80,"84",72970.5,5346
208,85,"89",34631,4704
208,90,"94",11334,2815
208,95,"99",2169,865
208,100,"null",183.5,107
212,0,"4",1875,13
212,5,"9",2076,1
212,10,"14",2132,1
212,15,"19",2151.5,3
212,20,"24",2345.5,4
212,25,"29",2705,4
212,30,"34",2741.5,5
212,35,"39",2540,6
212,40,"44",2173.5,7
212,45,"49",2075,11
212,50,"54",2449.5,22
212,55,"59",2262.5,32
212,60,"64",1988,46
212,65,"69",1493.5,55
212,70,"74",1065.5,63
212,75,"79",709,66
212,80,"84",407.5,59
212,85,"89",212.5,47
212,90,"94",76.5,24
212,95,"99",17.5,8
212,100,"null",1,1
214,0,"4",516098.5,3699
214,5,"9",521230.5,93
214,10,"14",519382.5,126
214,15,"19",497291.5,530
214,20,"24",490515,978
214,25,"29",471969,991
214,30,"34",437768.5,1052
214,35,"39",388521,1060
214,40,"44",351321.5,1277
214,45,"49",315650.5,1530
214,50,"54",274346,2049
214,55,"59",242305,2807
214,60,"64",203639.5,3151
214,65,"69",151814.5,3695
214,70,"74",97413,3885
214,75,"79",55273,3576
214,80,"84",30728,3209
214,85,"89",14697.5,2384
214,90,"94",4923,1206
214,95,"99",1138.5,401
214,100,"null",187.5,92
218,0,"4",730880.5,1912
218,5,"9",765718,246
218,10,"14",824944.5,313
218,15,"19",799822,915
218,20,"24",797236,1624
218,25,"29",774600,1792
218,30,"34",721450.5,1764
218,35,"39",659533,1746
218,40,"44",580841,1884
218,45,"49",505550,2093
218,50,"54",436489,2547
218,55,"59",366119,3285
218,60,"64",297387,4035
218,65,"69",235680,4714
218,70,"74",177362,5584
218,75,"79",114396.5,5484
218,80,"84",64565,6305
218,85,"89",26929,4269
218,90,"94",7904.5,2024
218,95,"99",1289.5,508
218,100,"null",127.5,71
222,0,"4",255635,669
222,5,"9",280297.5,84
222,10,"14",291547.5,118
222,15,"19",293542,510
222,20,"24",328803.5,839
222,25,"29",310752,1014
222,30,"34",241130.5,1088
222,35,"39",174063,1178
222,40,"44",157601,1320
222,45,"49",139724.5,1374
222,50,"54",125151.5,1606
222,55,"59",105135,1740
222,60,"64",85337,1839
222,65,"69",68653.5,2015
222,70,"74",54526.5,2320
222,75,"79",37798,2681
222,80,"84",22149.5,2615
222,85,"89",8897.5,1694
222,90,"94",2376.5,677
222,95,"99",272,112
222,100,"null",6.5,5
226,0,"4",126107,2167
226,5,"9",115230,180
226,10,"14",101192.5,118
226,15,"19",84392.5,158
226,20,"24",72081,197
226,25,"29",72793,225
226,30,"34",79393,293
226,35,"39",74760,352
226,40,"44",59986,375
226,45,"49",48606,419
226,50,"54",37596,463
226,55,"59",29430,516
226,60,"64",21016.5,548
226,65,"69",13795,544
226,70,"74",8658.5,525
226,75,"79",4439,417
226,80,"84",2169,312
226,85,"89",762,162
226,90,"94",204.5,62
226,95,"99",56.5,23
226,100,"null",15.5,9
231,0,"4",9542775.5,107063
231,5,"9",8180252,22188
231,10,"14",7644264,12949
231,15,"19",7175914,19080
231,20,"24",6298237.5,24614
231,25,"29",5393478,21960
231,30,"34",4356378.5,18938
231,35,"39",3306698,15880
231,40,"44",2708178,15912
231,45,"49",2180785,15987
231,50,"54",1785736.5,18873
231,55,"59",1441278,20267
231,60,"64",1076715,22958
231,65,"69",735428,24220
231,70,"74",498965.5,25981
231,75,"79",313366.5,25902
231,80,"84",144128,19020
231,85,"89",48286.5,10019
231,90,"94",9414,3089
231,95,"99",903,422
231,100,"null",51,33
232,0,"4",230210.5,2015
232,5,"9",222505.5,455
232,10,"14",221994,297
232,15,"19",207970.5,462
232,20,"24",170872,552
232,25,"29",135481.5,456
232,30,"34",100220,367
232,35,"39",78095,326
232,40,"44",68306.5,365
232,45,"49",60144.5,414
232,50,"54",51804,529
232,55,"59",42175.5,569
232,60,"64",32314.5,665
232,65,"69",22658.5,726
232,70,"74",16692,846
232,75,"79",12077.5,967
232,80,"84",5997.5,764
232,85,"89",1964.5,405
232,90,"94",317,103
232,95,"99",4,3
232,100,"null",0,0
233,0,"4",35559.5,17
233,5,"9",37109,4
233,10,"14",39852.5,9
233,15,"19",35858.5,13
233,20,"24",32730.5,30
233,25,"29",37532.5,26
233,30,"34",52294,71
233,35,"39",52400.5,114
233,40,"44",48281,166
233,45,"49",47031,245
233,50,"54",44675,340
233,55,"59",40011,478
233,60,"64",39562,755
233,65,"69",33678,975
233,70,"74",26543,1099
233,75,"79",15937,933
233,80,"84",12707.5,1211
233,85,"89",6177.5,908
233,90,"94",2350,553
233,95,"99",406,132
233,100,"null",33.5,15
234,0,"4",1856.5,3
234,5,"9",1903.5,0
234,10,"14",1882.5,0
234,15,"19",1932.5,1
234,20,"24",1800.5,1
234,25,"29",1610,1
234,30,"34",1895,1
234,35,"39",1732,1
234,40,"44",1700.5,2
234,45,"49",1825,4
234,50,"54",1760.5,6
234,55,"59",1828,12
234,60,"64",1551,17
234,65,"69",1385.5,26
234,70,"74",1270.5,43
234,75,"79",993,57
234,80,"84",595,59
234,85,"89",287.5,51
234,90,"94",129,37
234,95,"99",20,8
234,100,"null",1.5,1
238,0,"4",87.5,0
238,5,"9",93.5,0
238,10,"14",95,0
238,15,"19",77.5,0
238,20,"24",81,0
238,25,"29",101,0
238,30,"34",122,0
238,35,"39",128,0
238,40,"44",168,0
238,45,"49",164.5,0
238,50,"54",180,1
238,55,"59",149,1
238,60,"64",103,1
238,65,"69",66.5,1
238,70,"74",23,1
238,75,"79",30.5,2
238,80,"84",37,4
238,85,"89",14,2
238,90,"94",2,1
238,95,"99",0,0
238,100,"null",0,0
242,0,"4",43096,266
242,5,"9",43970,19
242,10,"14",41961,18
242,15,"19",39490.5,26
242,20,"24",36623.5,37
242,25,"29",37129.5,45
242,30,"34",36055.5,60
242,35,"39",34744.5,95
242,40,"44",31715.5,140
242,45,"49",25358.5,217
242,50,"54",23147,339
242,55,"59",21500.5,503
242,60,"64",17045.5,646
242,65,"69",11401.5,631
242,70,"74",6869.5,565
242,75,"79",3875.5,465
242,80,"84",1681,306
242,85,"89",511,144
242,90,"94",86,38
242,95,"99",5,3
242,100,"null",0,0
246,0,"4",123292.5,67
246,5,"9",148518,23
246,10,"14",161533.5,30
246,15,"19",156315.5,100
246,20,"24",157128,127
246,25,"29",178238,100
246,30,"34",189122.5,157
246,35,"39",188339.5,156
246,40,"44",182189.5,285
246,45,"49",169710.5,371
246,50,"54",168107.5,701
246,55,"59",183294,1231
246,60,"64",175053.5,1870
246,65,"69",169884,2774
246,70,"74",163098.5,4560
246,75,"79",117190.5,4582
246,80,"84",70499,5227
246,85,"89",36003,5565
246,90,"94",13168,3909
246,95,"99",2182.5,1137
246,100,"null",140.5,121
250,0,"4",1749095,1739
250,5,"9",1947317,177
250,10,"14",2082015,211
250,15,"19",2097410.5,746
250,20,"24",2052827.5,1396
250,25,"29",1862463,1380
250,30,"34",1933386,1819
250,35,"39",1941626.5,2601
250,40,"44",2053862,3612
250,45,"49",2091259,5791
250,50,"54",2122921.5,9662
250,55,"59",2089135.5,13370
250,60,"64",1972357.5,19701
250,65,"69",1807026.5,27058
250,70,"74",1681767.5,39506
250,75,"79",1150778.5,41316
250,80,"84",737962,42167
250,85,"89",488820.5,57372
250,90,"94",206773.5,45521
250,95,"99",44072,16804
250,100,"null",4105.5,2441
254,0,"4",16306.5,53
254,5,"9",15119,0
254,10,"14",15477.5,3
254,15,"19",14295,9
254,20,"24",10624,5
254,25,"29",8591.5,15
254,30,"34",9514,11
254,35,"39",9244,15
254,40,"44",8671.5,28
254,45,"49",7641,36
254,50,"54",7217.5,39
254,55,"59",6389.5,44
254,60,"64",5241.5,65
254,65,"69",3805,81
254,70,"74",2563.5,102
254,75,"79",1621.5,117
254,80,"84",860.5,100
254,85,"89",412,78
254,90,"94",123.5,37
254,95,"99",12.5,6
254,100,"null",0.5,1
258,0,"4",8136,10
258,5,"9",10060,1
258,10,"14",11171.5,1
258,15,"19",11019.5,2
258,20,"24",10513,3
258,25,"29",9459,2
258,30,"34",10825.5,3
258,35,"39",10946,4
258,40,"44",10115,6
258,45,"49",9777.5,12
258,50,"54",9874,21
258,55,"59",8963,35
258,60,"64",7151,47
258,65,"69",5642,66
258,70,"74",3596.5,75
258,75,"79",2483,91
258,80,"84",1409,93
258,85,"89",587,68
258,90,"94",178.5,34
258,95,"99",28.5,9
258,100,"null",0.5,1
262,0,"4",58023,691
262,5,"9",57260.5,166
262,10,"14",57389.5,103
262,15,"19",58832.5,161
262,20,"24",54482.5,214
262,25,"29",48526.5,199
262,30,"34",43741.5,193
262,35,"39",38353,188
262,40,"44",34886,210
262,45,"49",30934.5,233
262,50,"54",25053,270
262,55,"59",18982.5,273
262,60,"64",13858,302
262,65,"69",9664.5,324
262,70,"74",6947.5,369
262,75,"79",4189.5,352
262,80,"84",1948.5,261
262,85,"89",649.5,136
262,90,"94",124,41
262,95,"99",11.5,5
262,100,"null",0,0
266,0,"4",165694,1463
266,5,"9",151192.5,137
266,10,"14",132423,99
266,15,"19",110973,155
266,20,"24",99271,212
266,25,"29",97731,249
266,30,"34",98953.5,316
266,35,"39",91286,397
266,40,"44",76574,468
266,45,"49",60206.5,525
266,50,"54",46009.5,578
266,55,"59",34729,616
266,60,"64",25648,671
266,65,"69",18236,694
266,70,"74",12440,690
266,75,"79",7753,628
266,80,"84",4213,514
266,85,"89",1776.5,339
266,90,"94",513,143
266,95,"99",102,39
266,100,"null",17.5,9
268,0,"4",130376,243
268,5,"9",149703,23
268,10,"14",134520,30
268,15,"19",110391,74
268,20,"24",109287,142
268,25,"29",117335.5,165
268,30,"34",138677,264
268,35,"39",135918.5,401
268,40,"44",119378.5,600
268,45,"49",110559,869
268,50,"54",104024,1173
268,55,"59",103555,1884
268,60,"64",102744.5,2653
268,65,"69",79592.5,2984
268,70,"74",57678,3248
268,75,"79",28709,2355
268,80,"84",23667.5,3809
268,85,"89",9463,2299
268,90,"94",2208,789
268,95,"99",255,123
268,100,"null",7.5,5
270,0,"4",191890,2049
270,5,"9",186966,512
270,10,"14",169546.5,291
270,15,"19",144463,378
270,20,"24",124092.5,471
270,25,"29",109417,439
270,30,"34",90344.5,397
270,35,"39",70641.5,353
270,40,"44",53272,335
270,45,"49",42807.5,343
270,50,"54",38506,444
270,55,"59",32620.5,495
270,60,"64",23744.5,541
270,65,"69",15048.5,525
270,70,"74",8943.5,491
270,75,"79",6074,527
270,80,"84",2847,391
270,85,"89",1027.5,228
270,90,"94",224.5,79
270,95,"99",20.5,11
270,100,"null",0,0
275,0,"4",369727,1171
275,5,"9",358129.5,103
275,10,"14",315641.5,77
275,15,"19",267803,137
275,20,"24",235692,174
275,25,"29",225567,162
275,30,"34",202619,159
275,35,"39",158331,161
275,40,"44",121554.5,193
275,45,"49",96182,274
275,50,"54",79161,395
275,55,"59",66321,590
275,60,"64",51350.5,755
275,65,"69",37347,921
275,70,"74",25622.5,1062
275,75,"79",15859,1085
275,80,"84",7643.5,886
275,85,"89",2658.5,504
275,90,"94",507,149
275,95,"99",48,21
275,100,"null",2,1
276,0,"4",2034275.5,1625
276,5,"9",2031015.5,212
276,10,"14",1942360,188
276,15,"19",1972090.5,577
276,20,"24",2308216,923
276,25,"29",2546224.5,1197
276,30,"34",2864223,1933
276,35,"39",2761868,2972
276,40,"44",2636877,4420
276,45,"49",2466572.5,6225
276,50,"54",3095743.5,13341
276,55,"59",3475830.5,26374
276,60,"64",3040908.5,38613
276,65,"69",2432325.5,47315
276,70,"74",2005372,58192
276,75,"79",1453076,60166
276,80,"84",1461437.5,111285
276,85,"89",717901,95789
276,90,"94",224215,55034
276,95,"99",38266,15769
276,100,"null",2785.5,1841
288,0,"4",2132788,20942
288,5,"9",2094756.5,6625
288,10,"14",1900580.5,3806
288,15,"19",1704869.5,4955
288,20,"24",1489966.5,6238
288,25,"29",1313494.5,5750
288,30,"34",1219336.5,5740
288,35,"39",1094593.5,5756
288,40,"44",920056.5,5930
288,45,"49",734871.5,5897
288,50,"54",600227,6835
288,55,"59",482929.5,7305
288,60,"64",347273,7854
288,65,"69",227754.5,7899
288,70,"74",144941,7916
288,75,"79",85827.5,7470
288,80,"84",45427.5,6264
288,85,"89",17246,3718
288,90,"94",3555,1194
288,95,"99",311,149
288,100,"null",6.5,5
292,0,"4",1121,3
292,5,"9",1177,0
292,10,"14",1191,0
292,15,"19",1159,1
292,20,"24",1190,1
292,25,"29",1224,1
292,30,"34",1245.5,1
292,35,"39",1274.5,1
292,40,"44",1332,2
292,45,"49",1285.5,2
292,50,"54",1195.5,3
292,55,"59",1253.5,5
292,60,"64",1042,7
292,65,"69",931.5,10
292,70,"74",861.5,16
292,75,"79",619.5,19
292,80,"84",331,19
292,85,"89",192.5,19
292,90,"94",69.5,11
292,95,"99",16,4
292,100,"null",2,1
296,0,"4",8328,108
296,5,"9",7726.5,9
296,10,"14",7035,7
296,15,"19",5677.5,9
296,20,"24",5816,13
296,25,"29",5548,13
296,30,"34",4800.5,12
296,35,"39",4178.5,14
296,40,"44",3334.5,15
296,45,"49",2540,17
296,50,"54",2357,25
296,55,"59",2250.5,37
296,60,"64",1542.5,38
296,65,"69",896,34
296,70,"74",569,34
296,75,"79",333,32
296,80,"84",152.5,23
296,85,"89",37.5,9
296,90,"94",9,3
296,95,"99",0,0
296,100,"null",0,0
300,0,"4",214984.5,211
300,5,"9",246649,36
300,10,"14",279198.5,43
300,15,"19",274260,102
300,20,"24",276957,190
300,25,"29",275303.5,221
300,30,"34",281999,311
300,35,"39",316805,439
300,40,"44",385824,789
300,45,"49",386399.5,1215
300,50,"54",386600,2014
300,55,"59",348376.5,2926
300,60,"64",319984,4264
300,65,"69",288505,5550
300,70,"74",257184.5,6954
300,75,"79",206443.5,9211
300,80,"84",151504.5,11991
300,85,"89",97867.5,13873
300,90,"94",39655,9188
300,95,"99",7769.5,2807
300,100,"null",653,360
304,0,"4",2104,5
304,5,"9",1984,4
304,10,"14",1903,3
304,15,"19",1766.5,4
304,20,"24",1924,6
304,25,"29",2307.5,8
304,30,"34",2404.5,9
304,35,"39",2156,9
304,40,"44",1818,9
304,45,"49",1514,10
304,50,"54",2077,20
304,55,"59",2524.5,32
304,60,"64",2104,41
304,65,"69",1387,42
304,70,"74",775,38
304,75,"79",471.5,37
304,80,"84",212.5,26
304,85,"89",54.5,11
304,90,"94",17.5,5
304,95,"99",1,1
304,100,"null",0,0
308,0,"4",3558.5,12
308,5,"9",4022.5,1
308,10,"14",4477.5,2
308,15,"19",4282,2
308,20,"24",4498,3
308,25,"29",4770,5
308,30,"34",5454,8
308,35,"39",5089.5,10
308,40,"44",3710.5,11
308,45,"49",3271.5,18
308,50,"54",3102,22
308,55,"59",3304,45
308,60,"64",3099,65
308,65,"69",2328.5,64
308,70,"74",1551.5,69
308,75,"79",939,61
308,80,"84",681,67
308,85,"89",405.5,59
308,90,"94",153.5,31
308,95,"99",33,9
308,100,"null",4,2
312,0,"4",9950.5,25
312,5,"9",10512.5,1
312,10,"14",12132,1
312,15,"19",13079,5
312,20,"24",9843.5,10
312,25,"29",7489,8
312,30,"34",8161,22
312,35,"39",7745.5,19
312,40,"44",8223.5,18
312,45,"49",10601.5,34
312,50,"54",12505.5,65
312,55,"59",14325,125
312,60,"64",14201,176
312,65,"69",11708.5,198
312,70,"74",10016,277
312,75,"79",6635,235
312,80,"84",3937.5,279
312,85,"89",2262,266
312,90,"94",995,183
312,95,"99",260,71
312,100,"null",40,16
316,0,"4",7695.5,22
316,5,"9",7666,1
316,10,"14",6764,1
316,15,"19",6073.5,6
316,20,"24",6156.5,10
316,25,"29",6206.5,12
316,30,"34",5572,13
316,35,"39",4906,20
316,40,"44",4608,21
316,45,"49",4785,29
316,50,"54",5059,49
316,55,"59",5036.5,66
316,60,"64",4426.5,72
316,65,"69",3392,78
316,70,"74",2587,80
316,75,"79",1501,65
316,80,"84",789,50
316,85,"89",432,46
316,90,"94",118.5,19
316,95,"99",37.5,8
316,100,"null",5.5,2
320,0,"4",971054,4725
320,5,"9",1016622.5,310
320,10,"14",973810,400
320,15,"19",955839.5,1409
320,20,"24",916263,2205
320,25,"29",829773.5,2132
320,30,"34",718794.5,2105
320,35,"39",589654.5,2238
320,40,"44",471049,2498
320,45,"49",357915,2620
320,50,"54",275949.5,2759
320,55,"59",220118,3279
320,60,"64",180222,3540
320,65,"69",148611.5,4125
320,70,"74",105041.5,4342
320,75,"79",67939.5,4810
320,80,"84",36691.5,4707
320,85,"89",13252.5,2902
320,90,"94",2590.5,856
320,95,"99",264.5,128
320,100,"null",13,9
324,0,"4",1099694.5,24982
324,5,"9",982117.5,3430
324,10,"14",881137,1762
324,15,"19",768527.5,2251
324,20,"24",681996,2881
324,25,"29",595032,2627
324,30,"34",475019.5,2253
324,35,"39",353414,1871
324,40,"44",258838,1679
324,45,"49",206524,1673
324,50,"54",176546,2024
324,55,"59",147606,2246
324,60,"64",114284.5,2613
324,65,"69",82795,2896
324,70,"74",57372,3151
324,75,"79",35624,3112
324,80,"84",18427,2547
324,85,"89",6798.5,1467
324,90,"94",1431,483
324,95,"99",129.5,62
324,100,"null",1,1
328,0,"4",42240.5,258
328,5,"9",41259,11
328,10,"14",39092,14
328,15,"19",36327.5,31
328,20,"24",38995,66
328,25,"29",36649.5,90
328,30,"34",27823.5,92
328,35,"39",22300.5,98
328,40,"44",21633.5,141
328,45,"49",21381,199
328,50,"54",19651,276
328,55,"59",17300.5,349
328,60,"64",13966,405
328,65,"69",9354.5,398
328,70,"74",6017,349
328,75,"79",3541,267
328,80,"84",1828,209
328,85,"89",745,119
328,90,"94",212.5,47
328,95,"99",49,14
328,100,"null",4.5,2
332,0,"4",626506,8231
332,5,"9",618296,1089
332,10,"14",606924,855
332,15,"19",576632,1357
332,20,"24",545152.5,1920
332,25,"29",504819,1895
332,30,"34",462454.5,1946
332,35,"39",393741,2066
332,40,"44",330243,2334
332,45,"49",273860.5,2704
332,50,"54",220929.5,3149
332,55,"59",178004,3700
332,60,"64",137025,4225
332,65,"69",99348,4576
332,70,"74",63799,4490
332,75,"79",37391.5,4049
332,80,"84",17268.5,2867
332,85,"89",5152,1321
332,90,"94",747.5,302
332,95,"99",21,15
332,100,"null",0,0
340,0,"4",578668,2105
340,5,"9",555145.5,210
340,10,"14",547172,203
340,15,"19",544663,558
340,20,"24",532052.5,780
340,25,"29",485227,718
340,30,"34",426982,722
340,35,"39",373705.5,843
340,40,"44",322991.5,1076
340,45,"49",255173.5,1346
340,50,"54",191961,1634
340,55,"59",145748.5,1991
340,60,"64",114499.5,2494
340,65,"69",87679.5,2992
340,70,"74",58367.5,3094
340,75,"79",29844,2479
340,80,"84",13589,1766
340,85,"89",4820.5,963
340,90,"94",1000,295
340,95,"99",105,44
340,100,"null",1,1
344,0,"4",119890,45
344,5,"9",142113,14
344,10,"14",151930.5,15
344,15,"19",136749.5,37
344,20,"24",156554.5,55
344,25,"29",213973.5,92
344,30,"34",227963,136
344,35,"39",226394.5,186
344,40,"44",230731,318
344,45,"49",231376,495
344,50,"54",239115,848
344,55,"59",270438,1484
344,60,"64",293474.5,2558
344,65,"69",253202.5,3622
344,70,"74",193617.5,4582
344,75,"79",109529.5,4196
344,80,"84",80093.5,5093
344,85,"89",55795.5,5586
344,90,"94",24729,3770
344,95,"99",7999.5,1863
344,100,"null",2195,728
348,0,"4",240058,217
348,5,"9",240301,35
348,10,"14",243224.5,35
348,15,"19",253050,83
348,20,"24",262231.5,146
348,25,"29",309536,216
348,30,"34",327758,271
348,35,"39",317343.5,435
348,40,"44",375813.5,859
348,45,"49",419076,1837
348,50,"54",350626,3092
348,55,"59",280108.5,4423
348,60,"64",260366.5,6511
348,65,"69",282645,9962
348,70,"74",209065.5,9596
348,75,"79",138484,9396
348,80,"84",81361.5,8220
348,85,"89",36894.5,6018
348,90,"94",14302,3302
348,95,"99",2625.5,860
348,100,"null",264,118
352,0,"4",11900.5,6
352,5,"9",11360,1
352,10,"14",12671,0
352,15,"19",11947,0
352,20,"24",12968.5,10
352,25,"29",15971.5,0
352,30,"34",16877.5,0
352,35,"39",14309.5,0
352,40,"44",13587,5
352,45,"49",12476,53
352,50,"54",11300,72
352,55,"59",11126.5,108
352,60,"64",10576.5,189
352,65,"69",9213.5,100
352,70,"74",7440.5,146
352,75,"79",5289,209
352,80,"84",3096.5,192
352,85,"89",1795.5,202
352,90,"94",777,153
352,95,"99",150,46
352,100,"null",13.5,6
356,0,"4",60141124,349293
356,5,"9",63200371,31264
356,10,"14",66223234,24966
356,15,"19",67789019,47105
356,20,"24",67642188,69546
356,25,"29",64287447,86710
356,30,"34",60778165.5,109887
356,35,"39",56125722.5,149275
356,40,"44",49042941,193441
356,45,"49",42517134.5,235031
356,50,"54",36406736.5,303176
356,55,"59",30815092,445181
356,60,"64",25280408,529037
356,65,"69",19427801,626535
356,70,"74",12658030.5,598073
356,75,"79",7050266,486592
356,80,"84",3825991.5,395427
356,85,"89",1694468,247194
356,90,"94",519597,107581
356,95,"99",96534,27139
356,100,"null",9185.5,3454
360,0,"4",11546849.5,54556
360,5,"9",12226149,5916
360,10,"14",12386736.5,5626
360,15,"19",11684474.5,13605
360,20,"24",11292935,18591
360,25,"29",11130787.5,18291
360,30,"34",10746825,20090
360,35,"39",10692832.5,26635
360,40,"44",10295785,37530
360,45,"49",9316857,53654
360,50,"54",8299114.5,76580
360,55,"59",6933780,101985
360,60,"64",5326644,124379
360,65,"69",3651390,133283
360,70,"74",2199406,125147
360,75,"79",1333175,119185
360,80,"84",699322,96302
360,85,"89",250113.5,52375
360,90,"94",51609.5,15727
360,95,"99",5464.5,2293
360,100,"null",243,135
364,0,"4",3324901,7950
364,5,"9",3896994,1552
364,10,"14",3465629,1538
364,15,"19",3083173.5,3790
364,20,"24",2945416,4483
364,25,"29",3362591.5,4617
364,30,"34",4351286,6306
364,35,"39",4614161.5,7753
364,40,"44",3848841,8439
364,45,"49",2995204.5,9600
364,50,"54",2579361.5,12255
364,55,"59",2031947,15234
364,60,"64",1714615.5,19681
364,65,"69",1332143.5,20702
364,70,"74",1011964.5,28130
364,75,"79",565207,33287
364,80,"84",288431,33658
364,85,"89",97851,19291
364,90,"94",17751.5,5457
364,95,"99",1632.5,755
364,100,"null",43.5,30
368,0,"4",2827197,15213
368,5,"9",2940632.5,1621
368,10,"14",2722058.5,1273
368,15,"19",2323794.5,2152
368,20,"24",2097626.5,2841
368,25,"29",1862321.5,2514
368,30,"34",1586585,2352
368,35,"39",1316782.5,2484
368,40,"44",1132851,3166
368,45,"49",976103.5,4491
368,50,"54",784797.5,5892
368,55,"59",583160,7302
368,60,"64",334679,6627
368,65,"69",269862.5,8797
368,70,"74",176943.5,9201
368,75,"79",100392,8486
368,80,"84",46683,6407
368,85,"89",14526,3168
368,90,"94",2349.5,815
368,95,"99",172,85
368,100,"null",7,5
372,0,"4",153143,102
372,5,"9",169306.5,15
372,10,"14",186086.5,17
372,15,"19",171813,42
372,20,"24",164835,72
372,25,"29",151763.5,95
372,30,"34",155960,115
372,35,"39",174490.5,154
372,40,"44",199617,277
372,45,"49",185835,392
372,50,"54",167630.5,529
372,55,"59",150168.5,837
372,60,"64",134983,1140
372,65,"69",116908,1520
372,70,"74",97821.5,2225
372,75,"79",73476.5,2823
372,80,"84",43593,3049
372,85,"89",22603.5,2960
372,90,"94",8364.5,1815
372,95,"99",1535.5,528
372,100,"null",137.5,70
376,0,"4",450225,325
376,5,"9",441022,38
376,10,"14",407008.5,38
376,15,"19",368965.5,102
376,20,"24",343097.5,176
376,25,"29",314425,181
376,30,"34",298860.5,174
376,35,"39",287749,218
376,40,"44",270364,301
376,45,"49",259771,437
376,50,"54",222999,615
376,55,"59",189834,933
376,60,"64",174093.5,1454
376,65,"69",159823.5,2221
376,70,"74",140816.5,3051
376,75,"79",90522.5,3166
376,80,"84",55440.5,3828
376,85,"89",33647.5,3858
376,90,"94",14257.5,2550
376,95,"99",4577.5,1183
376,100,"null",1056,389
380,0,"4",1089415,811
380,5,"9",1273697.5,139
380,10,"14",1434253.5,189
380,15,"19",1484567,536
380,20,"24",1573371.5,825
380,25,"29",1608635.5,980
380,30,"34",1702825.5,1278
380,35,"39",1714164,1632
380,40,"44",1950486.5,2809
380,45,"49",2280778,5065
380,50,"54",2376105.5,8318
380,55,"59",2347266,13207
380,60,"64",2012760.5,18060
380,65,"69",1715787.5,25498
380,70,"74",1577598.5,38408
380,75,"79",1222512.5,47395
380,80,"84",962189,64935
380,85,"89",536963.5,70732
380,90,"94",203201,48742
380,95,"99",39641.5,16372
380,100,"null",3320,2154
384,0,"4",2297941,38580
