"LocationId","AgeStart","AgeEnd","Value"
276,55,59,6683677
276,60,64,5571733
276,65,69,4832702
276,70,74,3636860.5
276,75,79,3987214.5
276,80,84,3205025
276,85,999,2406530.5
288,0,4,4303456
288,5,9,4049051
288,10,14,3590283.5
288,15,19,3185604.5
288,20,24,2716834
288,25,29,2544914
288,30,34,2377242
288,35,39,2145578.5
288,40,44,1706908.5
288,45,49,1265084.5
288,50,54,1008968.5
288,55,59,890452
288,60,64,687573
288,65,69,449582.5
288,70,74,275181
288,75,79,176582
288,80,84,100061.5
288,85,999,48933
292,0,4,1928
292,5,9,1896.5
292,10,14,1883.5
292,15,19,1886.5
292,20,24,1934.5
292,25,29,1992.5
292,30,34,1893
292,35,39,2067
292,40,44,2147.5
292,45,49,2138.5
292,50,54,2293
292,55,59,2193
292,60,64,2028
292,65,69,1852.5
292,70,74,1782
292,75,79,986
292,80,84,868
292,85,999,915.5
296,0,4,16479
296,5,9,15599.5
296,10,14,12793
296,15,19,11174.5
296,20,24,11754.5
296,25,29,10644.5
296,30,34,9675
296,35,39,7965.5
296,40,44,6061.5
296,45,49,5295.5
296,50,54,5471.5
296,55,59,4161
296,60,64,2662.5
296,65,69,2064
296,70,74,1299
296,75,79,744
296,80,84,254.5
296,85,999,142
300,0,4,449823.5
300,5,9,515359.5
300,10,14,543847.5
300,15,19,553401
300,20,24,554407.5
300,25,29,540364
300,30,34,598406
300,35,39,751305.5
300,40,44,788133
300,45,49,794376
300,50,54,785713
300,55,59,711298
300,60,64,673942
300,65,69,600893.5
300,70,74,565364
300,75,79,435185
300,80,84,383797.5
300,85,999,328407.5
304,0,4,4064.5
304,5,9,3802.5
304,10,14,3790.5
304,15,19,3559.5
304,20,24,4099.5
304,25,29,4678.5
304,30,34,4403.5
304,35,39,3742.5
304,40,44,3002
304,45,49,3187.5
304,50,54,4864.5
304,55,59,4540.5
304,60,64,3346.5
304,65,69,2098
304,70,74,1271.5
304,75,79,913.5
304,80,84,357.5
304,85,999,208
308,0,4,10215.5
308,5,9,10108
308,10,14,9304.5
308,15,19,8847.5
308,20,24,9563
308,25,29,10814
308,30,34,11492
308,35,39,8937
308,40,44,6733.5
308,45,49,6377
308,50,54,6461
308,55,59,6706
308,60,64,5444
308,65,69,3838
308,70,74,2728.5
308,75,79,2058.5
308,80,84,1697
308,85,999,1398.5
312,0,4,23044
312,5,9,25019
312,10,14,27260
312,15,19,29575.5
312,20,24,28114
312,25,29,21073
312,30,34,15041.5
312,35,39,16570
312,40,44,21592.5
312,45,49,28345
312,50,54,30697.5
312,55,59,29979
312,60,64,25383
312,65,69,22177
312,70,74,18156
312,75,79,13175
312,80,84,9420
312,85,999,10863
316,0,4,14910
316,5,9,15971
316,10,14,14183
316,15,19,13662.5
316,20,24,13096
316,25,29,11298.5
316,30,34,9666
316,35,39,8819.5
316,40,44,9278.5
316,45,49,10660.5
316,50,54,10926
316,55,59,10011
316,60,64,8094
316,65,69,6611
316,70,74,5032
316,75,79,2771
316,80,84,1974
316,85,999,1659.5
320,0,4,1987734
320,5,9,1940148.5
320,10,14,1893673.5
320,15,19,1881801.5
320,20,24,1743118
320,25,29,1538281.5
320,30,34,1300098.5
320,35,39,1089605.5
320,40,44,869866.5
320,45,49,677336
320,50,54,545993
320,55,59,447730.5
320,60,64,377329.5
320,65,69,293020
320,70,74,207390
320,75,79,140849.5
320,80,84,89921.5
320,85,999,82440
324,0,4,2048260.5
324,5,9,1811254
324,10,14,1598604.5
324,15,19,1410393.5
324,20,24,1263145.5
324,25,29,1064757
324,30,34,827468.5
324,35,39,623296
324,40,44,489152
324,45,49,416753.5
324,50,54,358793
324,55,59,296508
324,60,64,230869.5
324,65,69,172200
324,70,74,120781
324,75,79,81534
324,80,84,43000.5
324,85,999,20767.5
328,0,4,78756.5
328,5,9,76617
328,10,14,74506.5
328,15,19,76109
328,20,24,78500.5
328,25,29,69769
328,30,34,53355.5
328,35,39,48221.5
328,40,44,48314.5
328,45,49,44962.5
328,50,54,40802.5
328,55,59,35049.5
328,60,64,27077.5
328,65,69,18782.5
328,70,74,12575.5
328,75,79,7431
328,80,84,4591.5
328,85,999,3330.5
332,0,4,1271383.5
332,5,9,1226158.5
332,10,14,1177863
332,15,19,1136337.5
332,20,24,1065741
332,25,29,994569.5
332,30,34,891826.5
332,35,39,752160.5
332,40,44,610634
332,45,49,493955
332,50,54,421173
332,55,59,351473.5
332,60,64,279966
332,65,69,204560.5
332,70,74,136717
332,75,79,86581.5
332,80,84,42411.5
332,85,999,16926
340,0,4,1046437.5
340,5,9,1038151
340,10,14,1063552.5
340,15,19,1073851.5
340,20,24,1004434
340,25,29,899713.5
340,30,34,795967
340,35,39,710610.5
340,40,44,595671.5
340,45,49,462877
340,50,54,354887
340,55,59,284551
340,60,64,229096
340,65,69,173438
340,70,74,109583.5
340,75,79,62790
340,80,84,34555.5
340,85,999,18662
344,0,4,334521.5
344,5,9,304142
344,10,14,274984
344,15,19,283968.5
344,20,24,400689
344,25,29,481940.5
344,30,34,543566
344,35,39,592062.5
344,40,44,557683
344,45,49,574597.5
344,50,54,579343.5
344,55,59,646749.5
344,60,64,572334
344,65,69,443335
344,70,74,319034
344,75,79,197833
344,80,84,180723.5
344,85,999,208614.5
348,0,4,468479
348,5,9,457686.5
348,10,14,495471.5
348,15,19,487356.5
348,20,24,551485
348,25,29,630120.5
348,30,34,615839.5
348,35,39,666940
348,40,44,847241.5
348,45,49,734783.5
348,50,54,650427.5
348,55,59,576332
348,60,64,673131
348,65,69,630500
348,70,74,478840
348,75,79,370850
348,80,84,237513.5
348,85,999,198798
352,0,4,21292.5
352,5,9,23427
352,10,14,23303.5
352,15,19,22093.5
352,20,24,25834.5
352,25,29,30057.5
352,30,34,26675.5
352,35,39,25904
352,40,44,23582
352,45,49,22817.5
352,50,54,22096
352,55,59,21918.5
352,60,64,20153.5
352,65,69,16769
352,70,74,13329.5
352,75,79,8989.5
352,80,84,6104
352,85,999,6427
356,0,4,117955887
356,5,9,123575156
356,10,14,126294217.5
356,15,19,129072036
356,20,24,124405010
356,25,29,118479534
356,30,34,111555337
356,35,39,100449967.5
356,40,44,88522039
356,45,49,78629946.5
356,50,54,68264916
356,55,59,58377193.5
356,60,64,48015453.5
356,65,69,36909651.5
356,70,74,23424236.5
356,75,79,14885457
356,80,84,8763162.5
356,85,999,5532849.5
360,0,4,22877435
360,5,9,23957385.5
360,10,14,23155542.5
360,15,19,21985337
360,20,24,21839595.5
360,25,29,20903888
360,30,34,20678029.5
360,35,39,20871176
360,40,44,19395866
360,45,49,17677644
360,50,54,15641492.5
360,55,59,12965276
360,60,64,9858405.5
360,65,69,6862405
360,70,74,4853713.5
360,75,79,3339531
360,80,84,1836502
360,85,999,883653.5
364,0,4,7558529
364,5,9,7131945.5
364,10,14,6176860.5
364,15,19,5561128
364,20,24,5852487
364,25,29,7779631.5
364,30,34,8994709.5
364,35,39,8301521.5
364,40,44,6388138.5
364,45,49,5333827.5
364,50,54,4500486
364,55,59,3857019.5
364,60,64,3237128.5
364,65,69,2483780.5
364,70,74,1556186.5
364,75,79,960258.5
364,80,84,571638.5
364,85,999,318925.5
368,0,4,5697345
368,5,9,5646595
368,10,14,4808317.5
368,15,19,4331158.5
368,20,24,3894726.5
368,25,29,3407349.5
368,30,34,2820202
368,35,39,2436015
368,40,44,2132299
368,45,49,1836056
368,50,54,1456817
368,55,59,1015192.5
368,60,64,683098.5
368,65,69,602198.5
368,70,74,384570
368,75,79,238022
368,80,84,118989.5
368,85,999,54568.5
372,0,4,312043
372,5,9,348102.5
372,10,14,341491.5
372,15,19,318469.5
372,20,24,297260
372,25,29,287254
372,30,34,325888.5
372,35,39,391142.5
372,40,44,382301
372,45,49,351190
372,50,54,308166
372,55,59,283465.5
372,60,64,251916.5
372,65,69,216267
372,70,74,191444
372,75,79,126116
372,80,84,87121
372,85,999,76380.5
376,0,4,891708
376,5,9,815193.5
376,10,14,724999
376,15,19,673593.5
376,20,24,618182
376,25,29,584915
376,30,34,580511
376,35,39,564559
376,40,44,540725.5
376,45,49,485534.5
376,50,54,400002.5
376,55,59,374302.5
376,60,64,348879
376,65,69,328707.5
376,70,74,262112
376,75,79,154275
376,80,84,129849.5
376,85,999,129870.5
380,0,4,2301651
380,5,9,2659666
380,10,14,2838509
380,15,19,2872390
380,20,24,2959102.5
380,25,29,3152083.5
380,30,34,3301454.5
380,35,39,3613453
380,40,44,4279742.5
380,45,49,4767492.5
380,50,54,4888810.5
380,55,59,4462406.5
380,60,64,3856191.5
380,65,69,3469833.5
380,70,74,3269888.5
380,75,79,2678407
380,80,84,2197124
380,85,999,2159726
384,0,4,4070611.5
384,5,9,3699864.5
384,10,14,3325745.5
384,15,19,2919903
384,20,24,2427067.5
384,25,29,2011010
384,30,34,1651721.5
384,35,39,1530423
384,40,44,1295992.5
384,45,49,983510.5
384,50,54,722082
384,55,59,509935
384,60,64,371887.5
384,65,69,263109
384,70,74,166579.5
384,75,79,104087
384,80,84,58556
384,85,999,35465.5
388,0,4,179325
388,5,9,199639
388,10,14,222455
388,15,19,232003.5
388,20,24,266106.5
388,25,29,264894
388,30,34,250256
388,35,39,222441
388,40,44,186887.5
388,45,49,176309
388,50,54,166754.5
388,55,59,143381
388,60,64,110751
388,65,69,73533.5
388,70,74,53528
388,75,79,36409
388,80,84,17791
388,85,999,11308.5
392,0,4,4605260
392,5,9,5161437.5
392,10,14,5418936
392,15,19,5804135
392,20,24,6053463.5
392,25,29,6103250.5
392,30,34,6675543.5
392,35,39,7338696
392,40,44,8751308.5
392,45,49,9585456
392,50,54,8382912.5
392,55,59,7665850
392,60,64,7413859
392,65,69,8669994.5
392,70,74,8804687.5
392,75,79,7302900.5
392,80,84,5530271.5
392,85,999,6523714.5
398,0,4,1972801.5
398,5,9,1863263.5
398,10,14,1582069
398,15,19,1188050.5
398,20,24,1190725.5
398,25,29,1458656
398,30,34,1587135.5
398,35,39,1329463.5
398,40,44,1193584.5
398,45,49,1096063.5
398,50,54,999058.5
398,55,59,1016827
398,60,64,836273
398,65,69,616586
398,70,74,352424.5
398,75,79,228227
398,80,84,173054.5
398,85,999,69994.5
400,0,4,1191897.5
400,5,9,1231324
400,10,14,1160759
400,15,19,1019346.5
400,20,24,1001498.5
400,25,29,945921
400,30,34,832764.5
400,35,39,727003.5
400,40,44,632914
400,45,49,558276
400,50,54,457233.5
400,55,59,335223.5
400,60,64,230917
400,65,69,152049
400,70,74,100609.5
400,75,79,66084
400,80,84,37362.5
400,85,999,17500
404,0,4,6846836.5
404,5,9,6735768.5
404,10,14,6560876
404,15,19,5641041
404,20,24,4738882
404,25,29,4195587.5
404,30,34,3785120
404,35,39,3111193.5
404,40,44,2474432
404,45,49,1976240
404,50,54,1543110.5
404,55,59,1141254.5
404,60,64,795965.5
404,65,69,522037.5
404,70,74,379615
404,75,79,231184.5
404,80,84,145705.5
404,85,999,126600
408,0,4,1689212
408,5,9,1572787.5
408,10,14,1659482
408,15,19,1793928
408,20,24,1941914.5
408,25,29,1980222
408,30,34,1837214.5
408,35,39,1714863.5
408,40,44,1659313
408,45,49,2129480
408,50,54,2046839
408,55,59,1580990
408,60,64,1349748
408,65,69,806422.5
408,70,74,832283
408,75,79,633461
408,80,84,362817.5
408,85,999,164462.5
410,0,4,1911448.5
410,5,9,2281802
410,10,14,2258146.5
410,15,19,2706475
410,20,24,3438146.5
410,25,29,3560075
410,30,34,3304481.5
410,35,39,4019207.5
410,40,44,3877167.5
410,45,49,4455576
410,50,54,4270049
410,55,59,4297638
410,60,64,3619011
410,65,69,2464443.5
410,70,74,1894918
410,75,79,1594648.5
410,80,84,1052071
410,85,999,798524.5
412,0,4,105762.5
412,5,9,139128.5
412,10,14,147259
412,15,19,163755
412,20,24,141827.5
412,25,29,132469.5
412,30,34,121923.5
412,35,39,113574.5
412,40,44,111830
412,45,49,105242.5
412,50,54,94667
412,55,59,83045
412,60,64,67984
412,65,69,53405.5
412,70,74,40898
412,75,79,30675
412,80,84,18991
412,85,999,14421
414,0,4,295948
414,5,9,340137
414,10,14,289198.5
414,15,19,243655
414,20,24,227576
414,25,29,213244.5
414,30,34,387443.5
414,35,39,542046.5
414,40,44,549908
414,45,49,488854
414,50,54,334982
414,55,59,226641.5
414,60,64,144840
414,65,69,81700.5
414,70,74,36032
414,75,79,22793.5
414,80,84,11560.5
414,85,999,4538.5
417,0,4,813189
417,5,9,753242.5
417,10,14,590223
417,15,19,508539
417,20,24,546570
417,25,29,588005
417,30,34,533199
417,35,39,395381.5
417,40,44,327502
417,45,49,294824.5
417,50,54,261803
417,55,59,258456
417,60,64,189820.5
417,65,69,123051.5
417,70,74,56016.5
417,75,79,34686.5
417,80,84,32260.5
417,85,999,16873
418,0,4,789309
418,5,9,753408
418,10,14,744373.5
418,15,19,726502.5
418,20,24,704845
418,25,29,659397
418,30,34,592433.5
418,35,39,491585
418,40,44,402576.5
418,45,49,336839.5
418,50,54,287289.5
418,55,59,239197
418,60,64,180908.5
418,65,69,125500.5
418,70,74,81562
418,75,79,50580
418,80,84,27731
418,85,999,18015
422,0,4,502939.5
422,5,9,565155
422,10,14,529559.5
422,15,19,501731.5
422,20,24,457608
422,25,29,400080.5
422,30,34,387453
422,35,39,379795.5
422,40,44,345144.5
422,45,49,337635.5
422,50,54,333360.5
422,55,59,285115
422,60,64,236417.5
422,65,69,184088
422,70,74,137304
422,75,79,91049.5
422,80,84,62340
422,85,999,45129.5
426,0,4,274520
426,5,9,254872.5
426,10,14,236153.5
426,15,19,226533
426,20,24,217655.5
426,25,29,206529
426,30,34,185659.5
426,35,39,146443
426,40,44,110254.5
426,45,49,83445.5
426,50,54,72953
426,55,59,65097
426,60,64,52393
426,65,69,36710.5
426,70,74,25038
426,75,79,15136
426,80,84,9731.5
426,85,999,6576.5
428,0,4,101896.5
428,5,9,96379.5
428,10,14,100967
428,15,19,90718.5
428,20,24,84907
428,25,29,119287
428,30,34,134882
428,35,39,127660.5
428,40,44,123671.5
428,45,49,133373
428,50,54,128271
428,55,59,139748
428,60,64,131315.5
428,65,69,111557.5
428,70,74,91433
428,75,79,84046
428,80,84,65882.5
428,85,999,50559.5
430,0,4,735836
430,5,9,704103.5
430,10,14,645481.5
430,15,19,541991
430,20,24,435084.5
430,25,29,353319.5
430,30,34,314793
430,35,39,289862
430,40,44,248389
430,45,49,194372
430,50,54,150523
430,55,59,113835
430,60,64,88420.5
430,65,69,66993.5
430,70,74,49758.5
430,75,79,32125
430,80,84,14844.5
430,85,999,5557
434,0,4,633215.5
434,5,9,668991
434,10,14,663461
434,15,19,602417.5
434,20,24,536389
434,25,29,478482.5
434,30,34,480321
434,35,39,513894
434,40,44,509515.5
434,45,49,442707.5
434,50,54,333610.5
434,55,59,240328.5
434,60,64,151277
434,65,69,113288.5
434,70,74,84882
434,75,79,61024.5
434,80,84,35181.5
434,85,999,20101
438,0,4,1847
438,5,9,1899.5
438,10,14,1927
438,15,19,1970.5
438,20,24,2212
438,25,29,2295
438,30,34,2428
438,35,39,2496
438,40,44,2566.5
438,45,49,2993
438,50,54,3232.5
438,55,59,3074.5
438,60,64,2595.5
438,65,69,2192.5
438,70,74,1883
438,75,79,1415
438,80,84,797
438,85,999,657.5
440,0,4,148220.5
440,5,9,146086
440,10,14,132337.5
440,15,19,135002.5
440,20,24,158186
440,25,29,190212
440,30,34,189129.5
440,35,39,172820
440,40,44,179017
440,45,49,200912.5
440,50,54,205532
440,55,59,221683
440,60,64,195071
440,65,69,156926
440,70,74,128186
440,75,79,116926.5
440,80,84,91867.5
440,85,999,80967.5
442,0,4,32796.5
442,5,9,33678.5
442,10,14,32876.5
442,15,19,33249
442,20,24,38260.5
442,25,29,46828.5
442,30,34,48647.5
442,35,39,48653.5
442,40,44,46632.5
442,45,49,46172
442,50,54,46838.5
442,55,59,41827
442,60,64,33962
442,65,69,27124.5
442,70,74,21582
442,75,79,16277
442,80,84,12467
442,85,999,12100
446,0,4,38301.5
446,5,9,30408.5
446,10,14,23992
446,15,19,30500.5
446,20,24,47044
446,25,29,60714
446,30,34,67085.5
446,35,39,55861
446,40,44,48707.5
446,45,49,46638
446,50,54,49093
446,55,59,50555
446,60,64,41249.5
446,65,69,30053
446,70,74,17013
446,75,79,10059.5
446,80,84,8197
446,85,999,8180
450,0,4,4010238
450,5,9,3663149.5
450,10,14,3350798
450,15,19,2954171.5
450,20,24,2651106.5
450,25,29,2209545
450,30,34,1788407.5
450,35,39,1506207
450,40,44,1321529
450,45,49,1114809.5
450,50,54,863180
450,55,59,685306
450,60,64,540384.5
450,65,69,400695
450,70,74,227293.5
450,75,79,134456.5
450,80,84,74276.5
450,85,999,37580.5
454,0,4,2948259
454,5,9,2808186
454,10,14,2599080
454,15,19,2152607
454,20,24,1740014.5
454,25,29,1440882
454,30,34,1250971.5
454,35,39,1106966
454,40,44,807568
454,45,49,539392
454,50,54,401189
454,55,59,308446
454,60,64,222083
454,65,69,168123.5
454,70,74,151130.5
454,75,79,106349.5
454,80,84,65323
454,85,999,50766
458,0,4,2610488.5
458,5,9,2540423.5
458,10,14,2597277.5
458,15,19,2745975.5
458,20,24,2870528.5
458,25,29,3021620
458,30,34,3003001.5
458,35,39,2673154
458,40,44,2182169
458,45,49,1915025
458,50,54,1726430
458,55,59,1487541.5
458,60,64,1212534
458,65,69,901797.5
458,70,74,608319.5
458,75,79,376829
458,80,84,206056.5
458,85,999,124848.5
462,0,4,38688.5
462,5,9,38538.5
462,10,14,33120.5
462,15,19,31733.5
462,20,24,44865.5
462,25,29,61603
462,30,34,66678
462,35,39,51256.5
462,40,44,35831.5
462,45,49,28039.5
462,50,54,22146
462,55,59,17809
462,60,64,12644
462,65,69,7058
462,70,74,5185.5
462,75,79,4389.5
462,80,84,2978
462,85,999,1943
466,0,4,3819172.5
466,5,9,3259255.5
466,10,14,2752152
466,15,19,2223891.5
466,20,24,1734789
466,25,29,1434991
466,30,34,1235978.5
466,35,39,1050261.5
466,40,44,830961.5
466,45,49,620935
466,50,54,455741.5
466,55,59,348002
466,60,64,279092
466,65,69,221691
466,70,74,156301
466,75,79,94737.5
466,80,84,37475.5
466,85,999,11995.5
470,0,4,23399.5
470,5,9,22407.5
470,10,14,21151
470,15,19,21973.5
470,20,24,32619.5
470,25,29,45279.5
470,30,34,44716
470,35,39,40483
470,40,44,36433.5
470,45,49,30910
470,50,54,28065
470,55,59,31095.5
470,60,64,30291
470,65,69,28001
470,70,74,28050.5
470,75,79,16246
470,80,84,12301.5
470,85,999,10211
474,0,4,18943.5
474,5,9,20313.5
474,10,14,23338.5
474,15,19,24719
474,20,24,22768
474,25,29,17367
474,30,34,15781.5
474,35,39,16410
474,40,44,19876.5
474,45,49,26869
474,50,54,30734
474,55,59,31097.5
474,60,64,26715.5
474,65,69,23047.5
474,70,74,18372
474,75,79,13936.5
474,80,84,11176.5
474,85,999,10778.5
478,0,4,670434.5
478,5,9,638058
478,10,14,564414.5
478,15,19,466471
478,20,24,392023.5
478,25,29,330680
478,30,34,278968.5
478,35,39,230373.5
478,40,44,190133.5
478,45,49,159594.5
478,50,54,130313.5
478,55,59,104779.5
478,60,64,81178.5
478,65,69,58642.5
478,70,74,40103.5
478,75,79,25267.5
478,80,84,13732.5
478,85,999,8679.5
480,0,4,66551
480,5,9,73358
480,10,14,86941
480,15,19,96379.5
480,20,24,96033
480,25,29,101565.5
480,30,34,89499.5
480,35,39,98311
480,40,44,98419
480,45,49,84953
480,50,54,92152
480,55,59,90389.5
480,60,64,75435.5
480,65,69,59833
480,70,74,37858
480,75,79,22762.5
480,80,84,14488.5
480,85,999,11349.5
484,0,4,10327000.5
484,5,9,10920338.5
484,10,14,10947026
484,15,19,10908176.5
484,20,24,10551092.5
484,25,29,10126510.5
484,30,34,9487787.5
484,35,39,8961104.5
484,40,44,8451851
484,45,49,7712040.5
484,50,54,6706354
484,55,59,5594357
484,60,64,4532564
484,65,69,3475817
484,70,74,2472992
484,75,79,1732923.5
484,80,84,1145411
484,85,999,1031964
492,0,4,1672
492,5,9,1539.5
492,10,14,1397.5
492,15,19,1542.5
492,20,24,1605
492,25,29,1500.5
492,30,34,1544.5
492,35,39,1616.5
492,40,44,1671
492,45,49,1871
492,50,54,2415
492,55,59,2735.5
492,60,64,2731.5
492,65,69,2377
492,70,74,2397.5
492,75,79,2257
492,80,84,2090
492,85,999,4070.5
496,0,4,393868.5
496,5,9,365929
496,10,14,266436
496,15,19,224727
496,20,24,236305
496,25,29,275926.5
496,30,34,290080.5
496,35,39,241165
496,40,44,217804.5
496,45,49,191026
496,50,54,163827.5
496,55,59,139085.5
496,60,64,92971
496,65,69,53297
496,70,74,32778
496,75,79,24937.5
496,80,84,13166
496,85,999,9099
498,0,4,219984
498,5,9,203982
498,10,14,181635.5
498,15,19,165783
498,20,24,189391.5
498,25,29,241325
498,30,34,273393
498,35,39,232989.5
498,40,44,204991.5
498,45,49,187038.5
498,50,54,179964
498,55,59,215472
498,60,64,209201.5
498,65,69,176824.5
498,70,74,90705
498,75,79,66172.5
498,80,84,42915.5
498,85,999,27722.5
499,0,4,37947
499,5,9,38628.5
499,10,14,38272
499,15,19,39835
499,20,24,41408
499,25,29,41549.5
499,30,34,43694.5
499,35,39,45672.5
499,40,44,43132
499,45,49,40427.5
499,50,54,40060.5
499,55,59,41377
499,60,64,40108.5
499,65,69,34833
499,70,74,22897
499,75,79,17735.5
499,80,84,13620.5
499,85,999,9197.5
500,0,4,178.5
500,5,9,190
500,10,14,283
500,15,19,321
500,20,24,357.5
500,25,29,240
500,30,34,259
500,35,39,248.5
500,40,44,295
500,45,49,379.5
500,50,54,395.5
500,55,59,347
500,60,64,280.5
500,65,69,294
500,70,74,203.5
500,75,79,117.5
500,80,84,81.5
500,85,999,33
504,0,4,3361130
504,5,9,3402448
504,10,14,3148024.5
504,15,19,2979778
504,20,24,2909576.5
504,25,29,2925449
504,30,34,2846194.5
504,35,39,2675837
504,40,44,2409633.5
504,45,49,2136579.5
504,50,54,1899699
504,55,59,1689600.5
504,60,64,1424849.5
504,65,69,1074560
504,70,74,677857
504,75,79,413744.5
504,80,84,216474
504,85,999,112972.5
508,0,4,5033053.5
508,5,9,4491592
508,10,14,3820457
508,15,19,3318521.5
508,20,24,2802261
508,25,29,2333331
508,30,34,1918733.5
508,35,39,1530212.5
508,40,44,1288346.5
508,45,49,1063408.5
508,50,54,789800.5
508,55,59,620296.5
508,60,64,490398.5
508,65,69,353589.5
508,70,74,224996
508,75,79,127408
508,80,84,56236
508,85,999,22953
512,0,4,443632
512,5,9,379477.5
512,10,14,285679
512,15,19,240042.5
512,20,24,350029
512,25,29,625143.5
512,30,34,679032
512,35,39,527186
512,40,44,361206
512,45,49,241245
512,50,54,160514
512,55,59,112816.5
512,60,64,75536
512,65,69,48439
512,70,74,33152.5
512,75,79,20734.5
512,80,84,12176
512,85,999,6727
516,0,4,330519
516,5,9,299986.5
516,10,14,255826.5
516,15,19,237885
516,20,24,234100
516,25,29,232346.5
516,30,34,178757
516,35,39,141931
516,40,44,124821.5
516,45,49,105881
516,50,54,88091
516,55,59,67592.5
516,60,64,51631.5
516,65,69,39285.5
516,70,74,26717.5
516,75,79,16174
516,80,84,8828.5
516,85,999,6270
520,0,4,1747.5
520,5,9,1663
520,10,14,1323.5
520,15,19,1085
520,20,24,1073.5
520,25,29,1030
520,30,34,1011
520,35,39,845.5
520,40,44,616.5
520,45,49,481
520,50,54,441
520,55,59,327
520,60,64,247
520,65,69,133
520,70,74,71.5
520,75,79,16
520,80,84,17
520,85,999,2.5
524,0,4,2935202
524,5,9,2905658.5
524,10,14,3042154
524,15,19,3218329.5
524,20,24,2966376.5
524,25,29,2453778.5
524,30,34,1982899.5
524,35,39,1737168
524,40,44,1523069
524,45,49,1329985.5
524,50,54,1159981.5
524,55,59,999349.5
524,60,64,856597
524,65,69,703316.5
524,70,74,502262.5
524,75,79,308623
524,80,84,143844.5
524,85,999,63900
528,0,4,865164.5
528,5,9,915059.5
528,10,14,954312.5
528,15,19,1053469
528,20,24,1087542
528,25,29,1133932
528,30,34,1093278.5
528,35,39,1041018.5
528,40,44,1024678
528,45,49,1211858
528,50,54,1280247.5
528,55,59,1241406.5
528,60,64,1106875
528,65,69,994862.5
528,70,74,927670.5
528,75,79,621060.5
528,80,84,429129
528,85,999,381697.5
531,0,4,10273.5
531,5,9,11427
531,10,14,12696
531,15,19,14300.5
531,20,24,16334
531,25,29,16100
531,30,34,12575
531,35,39,11535.5
531,40,44,11242.5
531,45,49,12269.5
531,50,54,13092.5
531,55,59,13480.5
531,60,64,11597.5
531,65,69,9611
531,70,74,7424.5
531,75,79,4880.5
531,80,84,2689
531,85,999,1577.5
533,0,4,5524.5
533,5,9,6421
533,10,14,6966.5
533,15,19,6653.5
533,20,24,5660
533,25,29,6357
533,30,34,6646
533,35,39,6818
533,40,44,7250
533,45,49,7795.5
533,50,54,8589.5
533,55,59,8819
533,60,64,7752.5
533,65,69,6118.5
533,70,74,4184
533,75,79,2620
533,80,84,1526.5
533,85,999,740.5
534,0,4,1054
534,5,9,1578
534,10,14,3103.5
534,15,19,5092.5
534,20,24,5091
534,25,29,1356
534,30,34,93
534,35,39,399.5
534,40,44,2725.5
534,45,49,5276.5
534,50,54,5746
534,55,59,4771.5
534,60,64,3142
534,65,69,1882
534,70,74,1084.5
534,75,79,425.5
534,80,84,136.5
534,85,999,22.5
535,0,4,1424.5
535,5,9,1493
535,10,14,1501
535,15,19,1276
535,20,24,1345
535,25,29,1871.5
535,30,34,1998.5
535,35,39,1952.5
535,40,44,1773
535,45,49,1879
535,50,54,2082
535,55,59,2144
535,60,64,1601.5
535,65,69,1204
535,70,74,904.5
535,75,79,560
535,80,84,338.5
535,85,999,222
540,0,4,21506.5
540,5,9,22477
540,10,14,21576.5
540,15,19,22216
540,20,24,19426
540,25,29,20676.5
540,30,34,21537.5
540,35,39,20884
540,40,44,19848.5
540,45,49,20593.5
540,50,54,18261.5
540,55,59,15492
540,60,64,12222.5
540,65,69,9518
540,70,74,7804
540,75,79,5349
540,80,84,3413
540,85,999,2572
548,0,4,44571
548,5,9,41845
548,10,14,34831
548,15,19,28544
548,20,24,26188
548,25,29,25708.5
548,30,34,22208.5
548,35,39,17861.5
548,40,44,14640
548,45,49,12291
548,50,54,10302
548,55,59,8013.5
548,60,64,6125.5
548,65,69,4316.5
548,70,74,2774.5
548,75,79,1811.5
548,80,84,1333
548,85,999,1039.5
554,0,4,305790
554,5,9,329473.5
554,10,14,322176
554,15,19,315071
554,20,24,336591
554,25,29,374122
554,30,34,350921.5
554,35,39,319572
554,40,44,302461.5
554,45,49,330690
554,50,54,319639
554,55,59,318030
554,60,64,277257
554,65,69,239163
554,70,74,199677.5
554,75,79,140130.5
554,80,84,91177
554,85,999,87091.5
558,0,4,700668
558,5,9,686232
558,10,14,660103
558,15,19,652793.5
558,20,24,649260
558,25,29,613590.5
558,30,34,534143
558,35,39,461567.5
558,40,44,398891
558,45,49,333663
558,50,54,265550.5
558,55,59,211031.5
558,60,64,166400.5
558,65,69,129948
558,70,74,84807.5
558,75,79,60772.5
558,80,84,37291
558,85,999,17211
562,0,4,4629893.5
562,5,9,3754728
562,10,14,3099443
562,15,19,2506460.5
562,20,24,1995723.5
562,25,29,1560863.5
562,30,34,1269640
562,35,39,1070391
562,40,44,863185
562,45,49,698123
562,50,54,584276.5
562,55,59,475083
562,60,64,364415
562,65,69,258902.5
562,70,74,165151
562,75,79,97013.5
562,80,84,38595
562,85,999,11505.5
566,0,4,33728118.5
566,5,9,29566275.5
566,10,14,25565566
566,15,19,21507382
566,20,24,17656991
566,25,29,14794006
566,30,34,12650736
566,35,39,11177829
566,40,44,9290093.5
566,45,49,7254306
566,50,54,5755450.5
