Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,10,-,-,10,0.01,0.01,0.00
N.A.,8,906,906,Eastern Asia,0,92,-,-,92,0.02,0.03,0.00
N.A.,8,910,910,Eastern Africa,0,24,-,-,24,0.01,0.01,0.00
N.A.,8,911,911,Middle Africa,0,23,-,-,23,0.02,0.02,0.00
N.A.,8,912,912,Northern Africa,0,93,-,-,93,0.09,0.09,0.00
N.A.,8,913,913,Southern Africa,0,2,-,-,2,0.01,0.01,0.00
N.A.,8,914,914,Western Africa,0,35,-,-,35,0.02,0.02,0.00
N.A.,8,915,915,Caribbean,0,22,-,-,22,0.17,0.16,0.00
N.A.,8,916,916,Central America,0,10,-,-,10,0.01,0.02,0.00
N.A.,8,920,920,South-Eastern Asia,0,26,-,-,26,0.01,0.01,0.00
N.A.,8,921,921,South Central Asia,0,142,-,-,142,0.02,0.02,0.00
N.A.,8,922,922,Western Asia,0,39,-,-,39,0.04,0.04,0.00
N.A.,8,923,923,Eastern Europe,0,4,-,-,4,0.01,0.01,0.00
N.A.,8,924,924,Northern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,925,925,Southern Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,926,926,Western Europe,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,927,927,Australia-New Zealand,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,931,931,South America,0,30,-,-,30,0.02,0.02,0.00
N.A.,8,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,552,,,552,0.02,0.02,0.00
