Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,105,-,-,105,0.06,0.07,0.00
N.A.,8,906,906,Eastern Asia,0,514,-,-,514,0.08,0.10,0.00
N.A.,8,910,910,Eastern Africa,0,397,-,-,397,0.14,0.12,0.00
N.A.,8,911,911,Middle Africa,0,136,-,-,136,0.12,0.10,0.00
N.A.,8,912,912,Northern Africa,0,315,-,-,315,0.23,0.22,0.01
N.A.,8,913,913,Southern Africa,0,27,-,-,27,0.07,0.07,0.00
N.A.,8,914,914,Western Africa,0,167,-,-,167,0.07,0.06,0.00
N.A.,8,915,915,Caribbean,0,54,-,-,54,0.26,0.26,0.01
N.A.,8,916,916,Central America,0,95,-,-,95,0.09,0.10,0.00
N.A.,8,920,920,South-Eastern Asia,0,325,-,-,325,0.09,0.10,0.00
N.A.,8,921,921,South Central Asia,0,685,-,-,685,0.06,0.06,0.00
N.A.,8,922,922,Western Asia,0,226,-,-,226,0.14,0.15,0.00
N.A.,8,923,923,Eastern Europe,0,52,-,-,52,0.05,0.06,0.00
N.A.,8,924,924,Northern Europe,0,33,-,-,33,0.07,0.09,0.00
N.A.,8,925,925,Southern Europe,0,3,-,-,3,0.01,0.01,0.00
N.A.,8,926,926,Western Europe,0,12,-,-,12,0.02,0.02,0.00
N.A.,8,927,927,Australia-New Zealand,0,15,-,-,15,0.10,0.13,0.00
N.A.,8,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,931,931,South America,0,295,-,-,295,0.12,0.15,0.00
N.A.,8,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,3456,,,3456,0.09,0.09,0.00
