"ISOcode","AgeStart","AgeEnd","Di"
430,35,39,3
430,40,44,3
430,45,49,2
430,50,54,3
430,55,59,3
430,60,64,3
430,65,69,3
430,70,74,2
430,75,79,4
430,80,84,2
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,0
434,15,19,0
434,20,24,0
434,25,29,4
434,30,34,4
434,35,39,5
434,40,44,6
434,45,49,12
434,50,54,15
434,55,59,14
434,60,64,12
434,65,69,14
434,70,74,20
434,75,79,31
434,80,84,38
434,85,999,38
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,0
440,30,34,0
440,35,39,0
440,40,44,2
440,45,49,5
440,50,54,12
440,55,59,24
440,60,64,41
440,65,69,48
440,70,74,56
440,75,79,58
440,80,84,64
440,85,999,68
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,0
442,40,44,0
442,45,49,0
442,50,54,2
442,55,59,2
442,60,64,3
442,65,69,3
442,70,74,5
442,75,79,5
442,80,84,6
442,85,999,7
450,0,4,0
450,5,9,0
450,10,14,0
450,15,19,0
450,20,24,4
450,25,29,6
450,30,34,7
450,35,39,10
450,40,44,8
450,45,49,10
450,50,54,15
450,55,59,19
450,60,64,28
450,65,69,38
450,70,74,39
450,75,79,34
450,80,84,25
450,85,999,18
454,0,4,0
454,5,9,0
454,10,14,0
454,15,19,0
454,20,24,4
454,25,29,12
454,30,34,10
454,35,39,20
454,40,44,21
454,45,49,15
454,50,54,18
454,55,59,6
454,60,64,16
454,65,69,12
454,70,74,13
454,75,79,11
454,80,84,7
454,85,999,3
458,0,4,0
458,5,9,0
458,10,14,0
458,15,19,0
458,20,24,2
458,25,29,18
458,30,34,19
458,35,39,27
458,40,44,40
458,45,49,67
458,50,54,108
458,55,59,151
458,60,64,184
458,65,69,199
458,70,74,208
458,75,79,195
458,80,84,165
458,85,999,175
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,0
462,30,34,0
462,35,39,0
462,40,44,1
462,45,49,1
462,50,54,1
462,55,59,1
462,60,64,1
462,65,69,1
462,70,74,0
462,75,79,1
462,80,84,1
462,85,999,1
466,0,4,0
466,5,9,0
466,10,14,0
466,15,19,2
466,20,24,11
466,25,29,20
466,30,34,26
466,35,39,32
466,40,44,34
466,45,49,35
466,50,54,32
466,55,59,30
466,60,64,28
466,65,69,29
466,70,74,25
466,75,79,18
466,80,84,10
466,85,999,4
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,0
470,35,39,0
470,40,44,0
470,45,49,0
470,50,54,1
470,55,59,2
470,60,64,3
470,65,69,4
470,70,74,8
470,75,79,9
470,80,84,8
470,85,999,9
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,0
474,45,49,0
474,50,54,0
474,55,59,3
474,60,64,3
474,65,69,2
474,70,74,3
474,75,79,3
474,80,84,3
474,85,999,4
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,1
478,25,29,2
478,30,34,2
478,35,39,2
478,40,44,3
478,45,49,4
478,50,54,5
478,55,59,6
478,60,64,6
478,65,69,4
478,70,74,3
478,75,79,4
478,80,84,2
478,85,999,2
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,0
480,40,44,2
480,45,49,1
480,50,54,5
480,55,59,2
480,60,64,5
480,65,69,9
480,70,74,8
480,75,79,5
480,80,84,6
480,85,999,5
484,0,4,0
484,5,9,0
484,10,14,0
484,15,19,2
484,20,24,6
484,25,29,14
484,30,34,24
484,35,39,39
484,40,44,63
484,45,49,89
484,50,54,124
484,55,59,160
484,60,64,190
484,65,69,209
484,70,74,195
484,75,79,161
484,80,84,111
484,85,999,102
496,0,4,0
496,5,9,0
496,10,14,0
496,15,19,0
496,20,24,0
496,25,29,0
496,30,34,0
496,35,39,1
496,40,44,1
496,45,49,1
496,50,54,2
496,55,59,2
496,60,64,3
496,65,69,0
496,70,74,1
496,75,79,6
496,80,84,9
496,85,999,4
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,0
498,30,34,2
498,35,39,2
498,40,44,7
498,45,49,15
498,50,54,26
498,55,59,46
498,60,64,89
498,65,69,99
498,70,74,92
498,75,79,40
498,80,84,32
498,85,999,20
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,0
499,40,44,1
499,45,49,2
499,50,54,3
499,55,59,4
499,60,64,6
499,65,69,7
499,70,74,8
499,75,79,6
499,80,84,6
499,85,999,5
504,0,4,0
504,5,9,0
504,10,14,0
504,15,19,1
504,20,24,14
504,25,29,23
504,30,34,26
504,35,39,18
504,40,44,35
504,45,49,58
504,50,54,88
504,55,59,126
504,60,64,153
504,65,69,153
504,70,74,124
504,75,79,113
504,80,84,105
504,85,999,74
508,0,4,0
508,5,9,0
508,10,14,0
508,15,19,0
508,20,24,6
508,25,29,9
508,30,34,17
508,35,39,11
508,40,44,9
508,45,49,8
508,50,54,8
508,55,59,13
508,60,64,19
508,65,69,24
508,70,74,25
508,75,79,22
508,80,84,13
508,85,999,7
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,0
512,25,29,0
512,30,34,5
512,35,39,7
512,40,44,8
512,45,49,10
512,50,54,10
512,55,59,10
512,60,64,9
512,65,69,6
512,70,74,4
512,75,79,4
512,80,84,5
512,85,999,4
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,0
516,25,29,0
516,30,34,1
516,35,39,2
516,40,44,2
516,45,49,2
516,50,54,3
516,55,59,3
516,60,64,5
516,65,69,5
516,70,74,4
516,75,79,3
516,80,84,3
516,85,999,1
524,0,4,0
524,5,9,0
524,10,14,0
524,15,19,4
524,20,24,15
524,25,29,12
524,30,34,21
524,35,39,16
524,40,44,14
524,45,49,13
524,50,54,18
524,55,59,23
524,60,64,25
524,65,69,27
524,70,74,31
524,75,79,30
524,80,84,22
524,85,999,12
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,0
528,25,29,0
528,30,34,2
528,35,39,6
528,40,44,15
528,45,49,33
528,50,54,68
528,55,59,104
528,60,64,136
528,65,69,183
528,70,74,274
528,75,79,310
528,80,84,278
528,85,999,313
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,0
540,50,54,0
540,55,59,1
540,60,64,3
540,65,69,3
540,70,74,3
540,75,79,1
540,80,84,1
540,85,999,1
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,0
548,50,54,2
548,55,59,0
548,60,64,2
548,65,69,2
548,70,74,1
548,75,79,0
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,0
554,25,29,2
554,30,34,2
554,35,39,3
554,40,44,6
554,45,49,10
554,50,54,18
554,55,59,28
554,60,64,41
554,65,69,57
554,70,74,77
554,75,79,87
554,80,84,79
554,85,999,98
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,0
558,25,29,1
558,30,34,1
558,35,39,3
558,40,44,5
558,45,49,5
558,50,54,7
558,55,59,8
558,60,64,10
558,65,69,13
558,70,74,8
558,75,79,6
558,80,84,7
558,85,999,8
562,0,4,0
562,5,9,0
562,10,14,0
562,15,19,4
562,20,24,14
562,25,29,16
562,30,34,21
562,35,39,28
562,40,44,13
562,45,49,27
562,50,54,13
562,55,59,20
562,60,64,20
562,65,69,13
562,70,74,9
562,75,79,6
562,80,84,3
562,85,999,1
566,0,4,0
566,5,9,0
566,10,14,0
566,15,19,0
566,20,24,9
566,25,29,69
566,30,34,66
566,35,39,69
566,40,44,111
566,45,49,163
566,50,54,238
566,55,59,314
566,60,64,362
566,65,69,341
566,70,74,265
566,75,79,163
566,80,84,70
566,85,999,22
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,0
578,25,29,0
578,30,34,1
578,35,39,1
578,40,44,3
578,45,49,8
578,50,54,17
578,55,59,26
578,60,64,33
578,65,69,51
578,70,74,79
578,75,79,99
578,80,84,83
578,85,999,105
586,0,4,0
586,5,9,0
586,10,14,0
586,15,19,34
586,20,24,73
586,25,29,90
586,30,34,85
586,35,39,106
586,40,44,112
586,45,49,140
586,50,54,171
586,55,59,200
586,60,64,203
586,65,69,179
586,70,74,158
586,75,79,142
586,80,84,99
586,85,999,64
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,0
591,25,29,1
591,30,34,1
591,35,39,1
591,40,44,2
591,45,49,2
591,50,54,4
591,55,59,8
591,60,64,9
591,65,69,10
591,70,74,11
591,75,79,11
591,80,84,9
591,85,999,11
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,3
598,35,39,2
598,40,44,5
598,45,49,8
598,50,54,14
598,55,59,20
598,60,64,23
598,65,69,21
598,70,74,18
598,75,79,18
598,80,84,15
598,85,999,11
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,0
600,20,24,0
600,25,29,0
600,30,34,2
600,35,39,4
600,40,44,7
600,45,49,6
600,50,54,7
600,55,59,7
600,60,64,14
600,65,69,14
600,70,74,15
600,75,79,11
600,80,84,9
600,85,999,9
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,0
604,20,24,2
604,25,29,3
604,30,34,4
604,35,39,8
604,40,44,14
604,45,49,19
604,50,54,23
604,55,59,31
604,60,64,43
604,65,69,52
604,70,74,54
604,75,79,50
604,80,84,56
604,85,999,75
608,0,4,0
608,5,9,0
608,10,14,1
608,15,19,3
608,20,24,7
608,25,29,17
608,30,34,24
608,35,39,74
608,40,44,88
608,45,49,160
608,50,54,269
608,55,59,371
608,60,64,464
608,65,69,541
608,70,74,547
608,75,79,441
608,80,84,313
608,85,999,250
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,0
616,20,24,0
616,25,29,0
616,30,34,3
616,35,39,13
616,40,44,48
616,45,49,100
616,50,54,171
616,55,59,306
616,60,64,586
616,65,69,880
616,70,74,1008
616,75,79,740
616,80,84,733
616,85,999,881
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,0
620,20,24,0
620,25,29,0
620,30,34,2
620,35,39,5
620,40,44,13
620,45,49,28
620,50,54,47
620,55,59,71
620,60,64,100
620,65,69,143
620,70,74,211
620,75,79,249
620,80,84,264
620,85,999,338
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,0
624,30,34,0
624,35,39,0
624,40,44,0
624,45,49,2
624,50,54,2
624,55,59,2
624,60,64,2
624,65,69,2
624,70,74,2
624,75,79,1
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,0
626,40,44,2
626,45,49,0
626,50,54,2
626,55,59,3
626,60,64,3
626,65,69,1
626,70,74,1
626,75,79,3
626,80,84,2
626,85,999,2
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,0
630,25,29,0
630,30,34,0
630,35,39,0
630,40,44,2
630,45,49,5
630,50,54,10
630,55,59,18
630,60,64,23
630,65,69,24
630,70,74,29
630,75,79,33
630,80,84,31
630,85,999,41
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,0
634,30,34,1
634,35,39,2
634,40,44,0
634,45,49,4
634,50,54,2
634,55,59,1
634,60,64,5
634,65,69,3
634,70,74,1
634,75,79,2
634,80,84,1
634,85,999,1
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,0
638,40,44,0
638,45,49,0
638,50,54,1
638,55,59,2
638,60,64,6
638,65,69,5
638,70,74,5
638,75,79,3
638,80,84,4
638,85,999,10
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,0
642,20,24,0
642,25,29,0
642,30,34,2
642,35,39,6
642,40,44,26
642,45,49,65
642,50,54,145
642,55,59,149
642,60,64,290
642,65,69,441
642,70,74,471
642,75,79,369
642,80,84,356
642,85,999,351
643,0,4,0
643,5,9,0
643,10,14,0
643,15,19,2
643,20,24,6
643,25,29,17
643,30,34,57
643,35,39,121
643,40,44,105
643,45,49,346
643,50,54,681
643,55,59,1310
643,60,64,2444
643,65,69,3039
643,70,74,3108
643,75,79,1606
643,80,84,1926
643,85,999,1412
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,0
646,20,24,2
646,25,29,5
646,30,34,5
646,35,39,6
646,40,44,9
646,45,49,11
646,50,54,12
646,55,59,18
646,60,64,19
646,65,69,15
646,70,74,11
646,75,79,6
646,80,84,4
646,85,999,3
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,0
662,50,54,0
662,55,59,1
662,60,64,1
662,65,69,0
662,70,74,0
662,75,79,1
662,80,84,1
662,85,999,0
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,1
678,65,69,0
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,0
682,20,24,6
682,25,29,4
682,30,34,17
682,35,39,37
682,40,44,74
682,45,49,109
682,50,54,119
682,55,59,117
682,60,64,99
682,65,69,75
682,70,74,52
682,75,79,40
682,80,84,32
682,85,999,27
686,0,4,0
686,5,9,0
686,10,14,1
686,15,19,1
686,20,24,5
686,25,29,9
686,30,34,10
686,35,39,12
686,40,44,13
686,45,49,13
686,50,54,16
686,55,59,17
686,60,64,18
686,65,69,19
686,70,74,18
686,75,79,14
686,80,84,10
686,85,999,5
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,0
688,20,24,0
688,25,29,0
688,30,34,2
688,35,39,3
688,40,44,10
688,45,49,35
688,50,54,67
688,55,59,116
688,60,64,163
688,65,69,211
688,70,74,248
688,75,79,207
688,80,84,171
688,85,999,142
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,1
694,30,34,0
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,0
694,55,59,1
694,60,64,1
694,65,69,0
694,70,74,0
694,75,79,0
694,80,84,0
694,85,999,1
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,0
702,25,29,0
702,30,34,1
702,35,39,6
702,40,44,9
702,45,49,19
702,50,54,35
702,55,59,57
702,60,64,90
702,65,69,119
702,70,74,102
702,75,79,70
702,80,84,63
702,85,999,87
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,0
703,25,29,0
703,30,34,1
703,35,39,2
703,40,44,8
703,45,49,17
703,50,54,29
703,55,59,54
703,60,64,92
703,65,69,138
703,70,74,156
703,75,79,129
703,80,84,109
703,85,999,107
704,0,4,0
704,5,9,0
704,10,14,0
704,15,19,1
704,20,24,2
704,25,29,33
704,30,34,29
704,35,39,64
704,40,44,90
704,45,49,188
704,50,54,335
704,55,59,508
704,60,64,677
704,65,69,731
704,70,74,578
704,75,79,408
704,80,84,340
704,85,999,464
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,0
705,30,34,0
705,35,39,0
705,40,44,2
705,45,49,4
705,50,54,8
705,55,59,15
705,60,64,23
705,65,69,36
705,70,74,45
705,75,79,44
705,80,84,47
705,85,999,55
706,0,4,0
706,5,9,0
706,10,14,2
706,15,19,0
706,20,24,6
706,25,29,9
706,30,34,8
706,35,39,10
706,40,44,14
706,45,49,20
706,50,54,26
706,55,59,31
706,60,64,33
706,65,69,31
706,70,74,24
706,75,79,16
706,80,84,8
706,85,999,5
710,0,4,0
710,5,9,0
710,10,14,0
710,15,19,2
710,20,24,4
710,25,29,14
710,30,34,25
710,35,39,43
710,40,44,45
710,45,49,64
710,50,54,92
710,55,59,118
710,60,64,143
710,65,69,153
710,70,74,129
710,75,79,120
710,80,84,105
710,85,999,75
716,0,4,0
716,5,9,0
716,10,14,1
716,15,19,0
716,20,24,2
716,25,29,2
716,30,34,9
716,35,39,3
716,40,44,3
716,45,49,5
716,50,54,12
716,55,59,17
716,60,64,20
716,65,69,26
716,70,74,27
716,75,79,26
716,80,84,19
716,85,999,10
724,0,4,0
724,5,9,0
724,10,14,0
724,15,19,0
724,20,24,0
724,25,29,0
724,30,34,2
724,35,39,7
724,40,44,32
724,45,49,89
724,50,54,164
724,55,59,249
724,60,64,323
724,65,69,412
724,70,74,576
724,75,79,700
724,80,84,666
724,85,999,1094
728,0,4,0
728,5,9,0
728,10,14,0
728,15,19,0
728,20,24,3
728,25,29,4
728,30,34,4
728,35,39,4
728,40,44,6
728,45,49,10
728,50,54,12
728,55,59,15
728,60,64,16
728,65,69,15
728,70,74,13
728,75,79,10
728,80,84,6
728,85,999,3
729,0,4,0
729,5,9,0
729,10,14,0
729,15,19,30
729,20,24,31
729,25,29,32
729,30,34,26
729,35,39,16
729,40,44,9
729,45,49,11
729,50,54,17
729,55,59,25
729,60,64,39
729,65,69,51
729,70,74,62
729,75,79,66
729,80,84,55
729,85,999,46
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,0
740,40,44,0
740,45,49,1
740,50,54,1
740,55,59,1
740,60,64,0
740,65,69,1
740,70,74,3
740,75,79,1
740,80,84,1
740,85,999,0
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,0
748,30,34,1
748,35,39,1
748,40,44,2
748,45,49,1
748,50,54,1
748,55,59,0
748,60,64,1
748,65,69,2
748,70,74,0
748,75,79,1
748,80,84,0
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,0
752,20,24,0
752,25,29,0
752,30,34,2
752,35,39,3
752,40,44,7
752,45,49,13
752,50,54,24
752,55,59,42
752,60,64,62
752,65,69,96
752,70,74,150
752,75,79,197
752,80,84,164
752,85,999,193
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,0
756,25,29,0
756,30,34,0
756,35,39,2
756,40,44,5
756,45,49,11
756,50,54,24
756,55,59,41
756,60,64,51
756,65,69,63
756,70,74,86
756,75,79,107
756,80,84,98
756,85,999,126
760,0,4,0
760,5,9,0
760,10,14,0
760,15,19,0
760,20,24,0
760,25,29,0
760,30,34,14
760,35,39,21
760,40,44,11
760,45,49,11
760,50,54,24
760,55,59,23
760,60,64,4
760,65,69,43
760,70,74,24
760,75,79,48
760,80,84,45
760,85,999,50
762,0,4,0
762,5,9,0
762,10,14,1
762,15,19,4
762,20,24,4
762,25,29,3
762,30,34,4
762,35,39,5
762,40,44,4
762,45,49,4
762,50,54,8
762,55,59,13
762,60,64,16
762,65,69,13
762,70,74,8
762,75,79,5
762,80,84,6
762,85,999,6
764,0,4,0
764,5,9,0
764,10,14,0
764,15,19,1
764,20,24,2
764,25,29,12
764,30,34,21
764,35,39,32
764,40,44,68
764,45,49,153
764,50,54,284
764,55,59,417
764,60,64,545
764,65,69,651
764,70,74,683
764,75,79,634
764,80,84,548
764,85,999,591
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,0
768,20,24,1
768,25,29,3
768,30,34,4
768,35,39,3
768,40,44,4
768,45,49,6
768,50,54,8
768,55,59,9
768,60,64,8
768,65,69,6
768,70,74,5
768,75,79,6
768,80,84,3
768,85,999,2
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,1
780,30,34,0
780,35,39,1
780,40,44,0
780,45,49,1
780,50,54,4
780,55,59,6
780,60,64,6
780,65,69,11
780,70,74,12
780,75,79,9
780,80,84,5
780,85,999,4
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,0
784,30,34,2
784,35,39,1
784,40,44,8
784,45,49,3
784,50,54,8
784,55,59,14
784,60,64,16
784,65,69,10
784,70,74,6
784,75,79,7
784,80,84,5
784,85,999,4
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,1
788,25,29,7
788,30,34,8
788,35,39,5
788,40,44,10
788,45,49,17
788,50,54,25
788,55,59,34
788,60,64,38
788,65,69,43
788,70,74,41
788,75,79,41
788,80,84,44
788,85,999,50
792,0,4,0
792,5,9,0
792,10,14,0
792,15,19,3
792,20,24,11
792,25,29,15
792,30,34,45
792,35,39,56
792,40,44,94
792,45,49,155
792,50,54,222
792,55,59,310
792,60,64,383
792,65,69,435
792,70,74,416
792,75,79,413
792,80,84,382
792,85,999,390
795,0,4,0
795,5,9,0
795,10,14,0
795,15,19,0
795,20,24,2
795,25,29,2
795,30,34,4
795,35,39,4
795,40,44,5
795,45,49,8
795,50,54,11
795,55,59,14
795,60,64,16
795,65,69,15
795,70,74,11
795,75,79,6
795,80,84,5
795,85,999,5
800,0,4,0
800,5,9,0
800,10,14,0
800,15,19,0
800,20,24,1
800,25,29,13
800,30,34,10
800,35,39,16
800,40,44,17
800,45,49,33
800,50,54,50
800,55,59,63
800,60,64,65
800,65,69,58
800,70,74,42
800,75,79,26
800,80,84,12
800,85,999,5
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,1
804,20,24,2
804,25,29,4
804,30,34,13
804,35,39,33
804,40,44,40
804,45,49,134
804,50,54,267
804,55,59,483
804,60,64,832
804,65,69,994
804,70,74,1023
804,75,79,551
804,80,84,561
804,85,999,301
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,1
807,35,39,1
807,40,44,2
807,45,49,7
807,50,54,13
807,55,59,22
807,60,64,31
807,65,69,39
807,70,74,40
807,75,79,32
807,80,84,23
807,85,999,15
818,0,4,0
818,5,9,0
818,10,14,0
818,15,19,4
818,20,24,18
818,25,29,40
818,30,34,53
818,35,39,64
818,40,44,71
818,45,49,69
818,50,54,71
818,55,59,83
818,60,64,95
818,65,69,93
818,70,74,86
818,75,79,76
818,80,84,60
818,85,999,61
826,0,4,0
826,5,9,0
826,10,14,0
826,15,19,0
826,20,24,1
826,25,29,19
826,30,34,49
826,35,39,72
826,40,44,119
826,45,49,182
826,50,54,332
826,55,59,501
826,60,64,673
826,65,69,922
826,70,74,1438
826,75,79,1818
826,80,84,1649
826,85,999,2221
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,0
834,20,24,11
834,25,29,9
834,30,34,14
834,35,39,18
834,40,44,24
834,45,49,26
834,50,54,39
834,55,59,47
834,60,64,51
834,65,69,61
834,70,74,79
834,75,79,78
834,80,84,50
834,85,999,25
840,0,4,0
840,5,9,0
840,10,14,0
840,15,19,2
840,20,24,8
840,25,29,35
840,30,34,89
840,35,39,211
840,40,44,427
840,45,49,666
840,50,54,1069
840,55,59,1483
840,60,64,1865
840,65,69,1940
840,70,74,1848
840,75,79,1802
840,80,84,1539
840,85,999,2061
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,0
854,20,24,0
854,25,29,15
854,30,34,0
854,35,39,3
854,40,44,16
854,45,49,0
854,50,54,19
854,55,59,0
854,60,64,0
854,65,69,0
854,70,74,0
854,75,79,12
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,0
858,30,34,0
858,35,39,2
858,40,44,2
858,45,49,4
858,50,54,9
858,55,59,15
858,60,64,22
858,65,69,27
858,70,74,34
858,75,79,38
858,80,84,35
858,85,999,49
860,0,4,0
860,5,9,0
860,10,14,1
860,15,19,1
860,20,24,5
860,25,29,8
860,30,34,19
860,35,39,23
860,40,44,33
860,45,49,54
860,50,54,77
860,55,59,111
860,60,64,133
860,65,69,128
860,70,74,78
860,75,79,38
860,80,84,23
860,85,999,10
862,0,4,0
862,5,9,0
862,10,14,0
862,15,19,2
862,20,24,2
862,25,29,5
862,30,34,13
862,35,39,11
862,40,44,20
862,45,49,32
862,50,54,53
862,55,59,84
862,60,64,109
862,65,69,109
862,70,74,82
862,75,79,72
862,80,84,53
862,85,999,57
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,0
882,50,54,1
882,55,59,1
882,60,64,3
882,65,69,1
882,70,74,1
882,75,79,1
882,80,84,1
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,0
887,25,29,4
887,30,34,17
887,35,39,33
887,40,44,43
887,45,49,45
887,50,54,43
887,55,59,44
887,60,64,44
887,65,69,40
887,70,74,33
887,75,79,23
887,80,84,13
887,85,999,7
894,0,4,0
894,5,9,0
894,10,14,0
894,15,19,0
894,20,24,0
894,25,29,4
894,30,34,4
894,35,39,9
894,40,44,13
894,45,49,17
894,50,54,17
894,55,59,18
894,60,64,18
894,65,69,17
894,70,74,17
894,75,79,13
894,80,84,8
894,85,999,3
900,0,4,0
900,5,9,0
900,10,14,53
900,15,19,237
900,20,24,865
900,25,29,1754
900,30,34,2880
900,35,39,4163
900,40,44,6265
900,45,49,11462
900,50,54,20484
900,55,59,27991
900,60,64,35690
900,65,69,47706
900,70,74,50329
900,75,79,45919
900,80,84,42529
900,85,999,45388
